date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,629,741,580,449,363,3
1/1/2022,24426,12772,11806,13620,20355,12827
1/10/2021,1137,1163,956,805,729,13
1/11/2021,1208,1246,1035,857,797,14
1/12/2021,1313,1332,1110,941,998,15
1/13/2021,1373,1398,1193,1016,1260,16
1/14/2021,1473,1487,1285,1103,1533,16
1/15/2021,1587,1582,1366,1194,2282,16
1/16/2021,1598,1598,1381,1217,2386,16
1/17/2021,1604,1606,1389,1221,2393,16
1/18/2021,1673,1678,1446,1277,2457,17
1/19/2021,1762,1741,1510,1356,2717,17
1/2/2021,655,757,588,463,374,3
1/2/2022,24432,12777,11810,13621,20355,12835
1/20/2021,2010,2015,1835,1647,2937,22
1/21/2021,2156,2131,1937,1745,3154,23
1/22/2021,2251,2209,2032,1857,3498,24
1/23/2021,2295,2243,2066,1892,3702,27
1/24/2021,2301,2246,2066,1893,3721,27
1/25/2021,2350,2296,2130,1992,4033,28
1/26/2021,2410,2352,2186,2069,4400,30
1/27/2021,2663,2497,2333,2230,4786,32
1/28/2021,2856,2622,2467,2391,5192,37
1/29/2021,2952,2707,2546,2501,5534,41
1/3/2021,655,758,588,464,376,3
1/3/2022,24451,12785,11817,13628,20358,12885
1/30/2021,3013,2750,2575,2540,5652,48
1/31/2021,3023,2752,2576,2544,5678,48
1/4/2021,724,833,650,533,438,4
1/4/2022,24477,12794,11824,13634,20360,12921
1/5/2021,808,908,703,597,509,8
1/5/2022,24499,12800,11829,13641,20368,12973
1/6/2021,888,960,757,650,576,9
1/7/2021,1003,1047,844,720,676,9
1/8/2021,1123,1155,944,785,719,13
1/9/2021,1137,1162,954,802,727,13
10/1/2021,22555,11896,11077,12808,19382,8199
10/10/2021,22693,11947,11133,12840,19430,8269
10/11/2021,22702,11952,11139,12842,19436,8276
10/12/2021,22710,11957,11141,12842,19437,8285
10/13/2021,22728,11961,11151,12845,19449,8293
10/14/2021,22742,11963,11152,12855,19456,8301
10/15/2021,22758,11970,11162,12857,19463,8308
10/16/2021,22771,11971,11163,12862,19464,8313
10/17/2021,22790,11974,11166,12862,19465,8321
10/18/2021,22801,11983,11169,12867,19473,8325
10/19/2021,22820,11987,11170,12873,19477,8331
10/2/2021,22567,11897,11078,12808,19387,8204
10/20/2021,22834,11995,11179,12877,19485,8340
10/21/2021,22848,12002,11183,12883,19490,8345
10/22/2021,22871,12016,11193,12900,19515,8352
10/23/2021,22887,12023,11199,12909,19533,8361
10/24/2021,22895,12027,11201,12910,19541,8364
10/25/2021,22911,12035,11211,12919,19566,8373
10/26/2021,22927,12044,11218,12934,19587,8396
10/27/2021,22957,12057,11232,12950,19630,8409
10/28/2021,22974,12062,11239,12956,19650,8415
10/29/2021,23007,12086,11252,12977,19681,8430
10/3/2021,22581,11897,11082,12811,19390,8213
10/30/2021,23029,12100,11268,12985,19692,8443
10/31/2021,23043,12106,11276,12991,19698,8449
10/4/2021,22603,11901,11088,12817,19399,8218
10/5/2021,22617,11905,11091,12822,19406,8224
10/6/2021,22645,11922,11103,12827,19411,8235
10/7/2021,22656,11932,11109,12834,19414,8244
10/8/2021,22675,11943,11130,12838,19417,8257
10/9/2021,22685,11946,11132,12840,19426,8264
11/1/2021,23064,12115,11282,13006,19709,8451
11/10/2021,23267,12219,11354,13099,19819,9650
11/11/2021,23299,12230,11363,13112,19826,9719
11/12/2021,23329,12242,11384,13124,19844,10045
11/13/2021,23345,12250,11392,13130,19851,10181
11/14/2021,23366,12254,11396,13137,19853,10225
11/15/2021,23389,12266,11409,13153,19876,10283
11/16/2021,23416,12281,11415,13165,19884,10372
11/17/2021,23440,12293,11423,13175,19912,10541
11/18/2021,23475,12306,11435,13186,19929,10611
11/19/2021,23526,12326,11448,13206,19942,10785
11/2/2021,23078,12121,11286,13013,19722,8461
11/20/2021,23546,12343,11456,13214,19954,10923
11/21/2021,23567,12351,11460,13222,19959,10964
11/22/2021,23594,12362,11475,13238,19977,11025
11/23/2021,23622,12368,11493,13247,19994,11082
11/24/2021,23642,12381,11498,13253,20006,11130
11/25/2021,23642,12381,11498,13253,20006,11130
11/26/2021,23666,12391,11501,13269,20013,11179
11/27/2021,23679,12393,11505,13275,20016,11191
11/28/2021,23688,12397,11508,13279,20018,11197
11/29/2021,23711,12407,11513,13290,20039,11246
11/3/2021,23107,12136,11294,13021,19737,8471
11/30/2021,23736,12417,11524,13300,20051,11325
11/4/2021,23130,12148,11300,13034,19752,8475
11/5/2021,23169,12169,11320,13052,19767,8581
11/6/2021,23191,12180,11331,13063,19774,8984
11/7/2021,23202,12190,11333,13069,19783,9044
11/8/2021,23220,12194,11341,13077,19793,9207
11/9/2021,23242,12203,11349,13083,19800,9365
12/1/2020,,,,1,,
12/1/2021,23759,12433,11531,13315,20076,11377
12/10/2020,,1,,1,,
12/10/2021,24038,12563,11630,13440,20188,11954
12/11/2020,,1,,1,,
12/11/2021,24058,12575,11639,13449,20195,12004
12/12/2020,1,1,,1,,
12/12/2021,24067,12583,11644,13457,20198,12027
12/13/2020,1,1,,1,,
12/13/2021,24095,12591,11652,13471,20219,12058
12/14/2020,1,1,,1,,
12/14/2021,24114,12596,11666,13478,20230,12092
12/15/2020,3,3,1,3,2,
12/15/2021,24136,12606,11676,13489,20243,12126
12/16/2020,24,44,36,25,15,
12/16/2021,24168,12613,11691,13501,20249,12184
12/17/2020,53,79,69,53,20,
12/17/2021,24201,12630,11704,13518,20261,12265
12/18/2020,100,136,115,84,40,
12/18/2021,24214,12633,11711,13528,20267,12345
12/19/2020,110,148,123,98,41,
12/19/2021,24241,12644,11722,13529,20268,12371
12/2/2020,,1,,1,,
12/2/2021,23787,12441,11538,13323,20091,11394
12/20/2020,111,150,123,98,43,
12/20/2021,24261,12652,11739,13540,20276,12434
12/21/2020,113,151,125,98,44,
12/21/2021,24282,12658,11747,13553,20290,12474
12/22/2020,120,170,139,109,49,1
12/22/2021,24310,12668,11760,13560,20304,12531
12/23/2020,173,280,219,148,73,2
12/23/2021,24325,12680,11767,13573,20316,12557
12/24/2020,251,383,289,206,86,2
12/24/2021,24331,12683,11768,13577,20321,12561
12/25/2020,277,410,310,226,91,2
12/25/2021,24331,12683,11768,13577,20321,12561
12/26/2020,295,434,324,236,93,2
12/26/2021,24337,12695,11772,13578,20326,12572
12/27/2020,321,457,338,248,96,2
12/27/2021,24354,12715,11779,13581,20328,12645
12/28/2020,375,515,384,278,108,3
12/28/2021,24368,12726,11785,13591,20337,12723
12/29/2020,437,593,429,327,203,3
12/29/2021,24390,12748,11798,13603,20346,12775
12/3/2020,,1,,1,,
12/3/2021,23829,12460,11555,13345,20097,11484
12/30/2020,535,679,504,391,305,3
12/30/2021,24418,12767,11806,13615,20352,12817
12/31/2020,588,719,553,428,356,3
12/31/2021,24425,12770,11806,13619,20355,12825
12/4/2020,,1,,1,,
12/4/2021,23846,12467,11560,13353,20098,11575
12/5/2020,,1,,1,,
12/5/2021,23867,12481,11565,13359,20106,11605
12/6/2020,,1,,1,,
12/6/2021,23884,12483,11572,13373,20126,11637
12/7/2020,,1,,1,,
12/7/2021,23902,12489,11580,13387,20141,11678
12/8/2020,,1,,1,,
12/8/2021,23944,12507,11592,13401,20159,11790
12/9/2020,,1,,1,,
12/9/2021,23992,12537,11609,13420,20175,11861
2/1/2021,3084,2818,2637,2656,6132,48
2/10/2021,4985,3700,3608,3955,10160,198
2/11/2021,5141,3824,3738,4131,10803,205
2/12/2021,5572,4132,4029,4514,11545,250
2/13/2021,5975,4354,4209,4707,12061,288
2/14/2021,5985,4357,4213,4711,12089,288
2/15/2021,6121,4487,4326,4821,12425,295
2/16/2021,6282,4644,4479,5004,12847,307
2/17/2021,6878,4992,4761,5276,13197,606
2/18/2021,6948,5052,4841,5375,13294,608
2/19/2021,7069,5127,4921,5485,13380,621
2/2/2021,3131,2855,2673,2704,6540,50
2/20/2021,7307,5233,5036,5571,13443,641
2/21/2021,7311,5236,5039,5574,13450,642
2/22/2021,7344,5258,5058,5620,13477,643
2/23/2021,7371,5277,5096,5664,13538,645
2/24/2021,7665,5488,5279,5883,13767,660
2/25/2021,7918,5685,5455,6069,14063,687
2/26/2021,8224,5903,5680,6283,14342,703
2/27/2021,8317,5981,5754,6354,14426,711
2/28/2021,8327,5986,5762,6360,14455,711
2/3/2021,3495,2989,2817,2877,7045,58
2/4/2021,3928,3138,2966,3066,7690,73
2/5/2021,4034,3228,3068,3213,8307,76
2/6/2021,4382,3454,3355,3582,8652,170
2/7/2021,4391,3457,3362,3589,8698,171
2/8/2021,4599,3505,3429,3694,9042,180
2/9/2021,4655,3546,3465,3778,9389,184
3/1/2021,8588,6185,5967,6563,14655,726
3/10/2021,9839,6890,6601,7869,15496,941
3/11/2021,10028,6988,6714,8095,15659,956
3/12/2021,10169,7060,6792,8256,15784,964
3/13/2021,10198,7075,6811,8319,15836,966
3/14/2021,10206,7079,6815,8340,15847,966
3/15/2021,10297,7106,6853,8480,15957,975
3/16/2021,10543,7244,6977,8674,16077,1026
3/17/2021,10785,7352,7088,8865,16231,1058
3/18/2021,10965,7471,7201,8973,16307,1078
3/19/2021,11142,7577,7308,9108,16395,1091
3/2/2021,8989,6415,6170,6802,14835,786
3/20/2021,11230,7643,7362,9179,16440,1097
3/21/2021,11252,7646,7364,9191,16453,1099
3/22/2021,11385,7745,7471,9272,16506,1117
3/23/2021,11741,7881,7575,9379,16574,1160
3/24/2021,12038,7954,7637,9458,16653,1199
3/25/2021,12389,8086,7751,9562,16714,1234
3/26/2021,12614,8146,7808,9640,16760,1280
3/27/2021,12841,8199,7851,9686,16785,1317
