date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-03-20 00:00:00,3,0,0,,,
2021-03-19 00:00:00,77,2,0.025974025974026,,,
2021-03-18 00:00:00,198,13,0.0656565656565657,13.0,7.0,0.5384615384615384
2021-03-17 00:00:00,226,8,0.0353982300884956,17.0,8.0,0.4705882352941176
2021-03-16 00:00:00,259,7,0.027027027027027,13.0,5.0,0.3846153846153847
2021-03-15 00:00:00,262,12,0.0458015267175573,17.0,10.0,0.5882352941176472
2021-03-14 00:00:00,101,7,0.0693069306930693,,,
2021-03-13 00:00:00,95,2,0.0210526315789474,2.0,0.0,0
2021-03-12 00:00:00,174,4,0.0229885057471264,13.0,4.0,0.3076923076923077
2021-03-11 00:00:00,195,3,0.0153846153846154,11.0,1.0,0.0909090909090909
2021-03-10 00:00:00,239,4,0.0167364016736402,26.0,15.0,0.576923076923077
2021-03-09 00:00:00,275,11,0.04,38.0,16.0,0.4210526315789474
2021-03-08 00:00:00,289,12,0.041522491349481,16.0,10.0,0.625
2021-03-07 00:00:00,141,9,0.0638297872340426,2.0,0.0,0
2021-03-06 00:00:00,117,7,0.0598290598290598,,,
2021-03-05 00:00:00,242,13,0.0537190082644628,18.0,8.0,0.4444444444444444
2021-03-04 00:00:00,279,9,0.032258064516129,15.0,6.0,0.4
2021-03-03 00:00:00,247,8,0.0323886639676113,21.0,6.0,0.2857142857142857
2021-03-02 00:00:00,315,6,0.0190476190476191,20.0,10.0,0.5
2021-03-01 00:00:00,321,7,0.0218068535825545,26.0,15.0,0.576923076923077
2021-02-28 00:00:00,105,6,0.0571428571428571,1.0,0.0,0
2021-02-27 00:00:00,127,8,0.062992125984252,4.0,3.0,0.75
2021-02-26 00:00:00,268,14,0.0522388059701493,20.0,12.0,0.6
2021-02-25 00:00:00,252,10,0.0396825396825397,65.0,31.0,0.476923076923077
2021-02-24 00:00:00,264,13,0.0492424242424242,16.0,7.0,0.4375
2021-02-23 00:00:00,329,15,0.0455927051671733,20.0,6.0,0.3
2021-02-22 00:00:00,290,15,0.0517241379310345,42.0,20.0,0.4761904761904762
2021-02-21 00:00:00,124,11,0.0887096774193548,,,
2021-02-20 00:00:00,125,12,0.096,18.0,8.0,0.4444444444444444
2021-02-19 00:00:00,261,21,0.0804597701149425,48.0,13.0,0.2708333333333333
2021-02-18 00:00:00,328,18,0.0548780487804878,25.0,9.0,0.36
2021-02-17 00:00:00,310,19,0.0612903225806452,26.0,11.0,0.4230769230769231
2021-02-16 00:00:00,270,17,0.062962962962963,21.0,10.0,0.4761904761904762
2021-02-15 00:00:00,285,23,0.0807017543859649,28.0,13.0,0.4642857142857144
2021-02-14 00:00:00,119,13,0.1092436974789916,1.0,1.0,1
2021-02-13 00:00:00,144,10,0.0694444444444445,19.0,4.0,0.2105263157894737
2021-02-12 00:00:00,269,27,0.1003717472118959,34.0,15.0,0.4411764705882353
2021-02-11 00:00:00,277,38,0.1371841155234657,77.0,31.0,0.4025974025974026
2021-02-10 00:00:00,306,25,0.0816993464052288,25.0,14.0,0.5600000000000002
2021-02-09 00:00:00,278,19,0.0683453237410072,22.0,11.0,0.5
2021-02-08 00:00:00,363,29,0.0798898071625344,19.0,8.0,0.4210526315789474
2021-02-07 00:00:00,124,13,0.1048387096774194,18.0,8.0,0.4444444444444444
2021-02-06 00:00:00,160,32,0.2,2.0,1.0,0.5
2021-02-05 00:00:00,243,19,0.0781893004115226,28.0,12.0,0.4285714285714286
2021-02-04 00:00:00,296,31,0.1047297297297297,19.0,3.0,0.1578947368421053
2021-02-03 00:00:00,353,32,0.0906515580736544,61.0,24.0,0.3934426229508197
2021-02-02 00:00:00,370,42,0.1135135135135135,30.0,7.0,0.2333333333333334
2021-02-01 00:00:00,382,44,0.1151832460732984,31.0,13.0,0.4193548387096775
2021-01-31 00:00:00,155,27,0.1741935483870968,,,
2021-01-30 00:00:00,207,37,0.178743961352657,,,
2021-01-29 00:00:00,370,60,0.1621621621621622,27.0,11.0,0.4074074074074074
2021-01-28 00:00:00,476,63,0.1323529411764706,28.0,8.0,0.2857142857142857
2021-01-27 00:00:00,442,59,0.1334841628959276,48.0,11.0,0.2291666666666667
2021-01-26 00:00:00,184,39,0.2119565217391304,4.0,2.0,0.5
2021-01-25 00:00:00,277,48,0.1732851985559567,11.0,2.0,0.1818181818181818
2021-01-24 00:00:00,165,44,0.2666666666666667,1.0,0.0,0
2021-01-23 00:00:00,232,55,0.2370689655172414,28.0,6.0,0.2142857142857143
2021-01-22 00:00:00,428,90,0.2102803738317757,27.0,10.0,0.3703703703703704
2021-01-21 00:00:00,498,89,0.178714859437751,37.0,13.0,0.3513513513513514
2021-01-20 00:00:00,622,107,0.1720257234726688,24.0,12.0,0.5
2021-01-19 00:00:00,529,85,0.1606805293005671,34.0,10.0,0.2941176470588236
2021-01-18 00:00:00,499,86,0.1723446893787575,33.0,12.0,0.3636363636363637
2021-01-17 00:00:00,253,64,0.2529644268774704,24.0,6.0,0.25
2021-01-16 00:00:00,263,60,0.2281368821292776,17.0,5.0,0.2941176470588236
2021-01-15 00:00:00,633,134,0.2116903633491311,62.0,16.0,0.2580645161290323
2021-01-14 00:00:00,624,130,0.2083333333333334,30.0,12.0,0.4
2021-01-13 00:00:00,670,119,0.1776119402985075,28.0,6.0,0.2142857142857143
2021-01-12 00:00:00,788,155,0.1967005076142132,47.0,17.0,0.3617021276595745
2021-01-11 00:00:00,893,182,0.2038073908174692,19.0,10.0,0.5263157894736842
2021-01-10 00:00:00,247,70,0.2834008097165992,1.0,1.0,1
2021-01-09 00:00:00,274,76,0.2773722627737226,1.0,1.0,1
2021-01-08 00:00:00,774,161,0.2080103359173127,75.0,20.0,0.2666666666666667
2021-01-07 00:00:00,742,183,0.2466307277628033,43.0,18.0,0.4186046511627907
2021-01-06 00:00:00,697,146,0.2094691535150646,29.0,10.0,0.3448275862068966
2021-01-05 00:00:00,1075,259,0.2409302325581396,25.0,12.0,0.48
2021-01-04 00:00:00,1021,268,0.2624877571008815,28.0,10.0,0.3571428571428572
2021-01-03 00:00:00,339,96,0.2831858407079646,5.0,1.0,0.2
2021-01-02 00:00:00,315,103,0.326984126984127,3.0,2.0,0.6666666666666666
2021-01-01 00:00:00,78,24,0.3076923076923077,1.0,0.0,0
2020-12-31 00:00:00,467,143,0.3062098501070664,17.0,1.0,0.0588235294117647
2020-12-30 00:00:00,494,117,0.2368421052631579,97.0,17.0,0.1752577319587629
2020-12-29 00:00:00,588,163,0.2772108843537415,66.0,19.0,0.2878787878787879
2020-12-28 00:00:00,574,205,0.3571428571428572,23.0,3.0,0.1304347826086957
2020-12-27 00:00:00,279,89,0.3189964157706094,36.0,3.0,0.0833333333333333
2020-12-26 00:00:00,288,87,0.3020833333333333,3.0,2.0,0.6666666666666666
2020-12-25 00:00:00,66,22,0.3333333333333333,2.0,0.0,0
2020-12-24 00:00:00,371,99,0.2668463611859838,10.0,2.0,0.2
2020-12-23 00:00:00,511,155,0.3033268101761253,28.0,7.0,0.25
2020-12-22 00:00:00,618,136,0.2200647249190939,46.0,14.0,0.3043478260869566
2020-12-21 00:00:00,781,197,0.2522407170294495,30.0,8.0,0.2666666666666667
2020-12-20 00:00:00,307,83,0.2703583061889251,50.0,11.0,0.22
2020-12-19 00:00:00,338,94,0.2781065088757396,48.0,4.0,0.0833333333333333
2020-12-18 00:00:00,698,160,0.2292263610315187,54.0,5.0,0.0925925925925926
2020-12-17 00:00:00,754,172,0.2281167108753316,159.0,20.0,0.1257861635220126
2020-12-16 00:00:00,652,137,0.2101226993865031,24.0,5.0,0.2083333333333334
2020-12-15 00:00:00,761,151,0.1984231274638634,20.0,3.0,0.15
2020-12-14 00:00:00,775,185,0.2387096774193549,23.0,7.0,0.3043478260869566
2020-12-13 00:00:00,264,70,0.2651515151515152,29.0,4.0,0.1379310344827586
2020-12-12 00:00:00,230,71,0.3086956521739131,5.0,0.0,0
2020-12-11 00:00:00,610,155,0.2540983606557377,31.0,6.0,0.1935483870967742
2020-12-10 00:00:00,725,111,0.1531034482758621,48.0,10.0,0.2083333333333334
2020-12-09 00:00:00,647,154,0.2380216383307574,14.0,2.0,0.1428571428571429
2020-12-08 00:00:00,687,155,0.2256186317321689,59.0,11.0,0.1864406779661017
2020-12-07 00:00:00,934,183,0.19593147751606,24.0,2.0,0.0833333333333333
2020-12-06 00:00:00,265,70,0.2641509433962264,2.0,2.0,1
2020-12-05 00:00:00,225,68,0.3022222222222223,50.0,0.0,0
2020-12-04 00:00:00,712,123,0.1727528089887641,103.0,6.0,0.058252427184466
2020-12-03 00:00:00,689,142,0.2060957910014514,31.0,4.0,0.1290322580645161
2020-12-02 00:00:00,697,156,0.2238163558106169,18.0,0.0,0
2020-12-01 00:00:00,683,160,0.2342606149341142,22.0,1.0,0.0454545454545455
2020-11-30 00:00:00,845,218,0.2579881656804734,61.0,3.0,0.0491803278688525
2020-11-29 00:00:00,271,72,0.2656826568265683,3.0,0.0,0
2020-11-28 00:00:00,335,95,0.2835820895522388,2.0,0.0,0
2020-11-27 00:00:00,398,113,0.2839195979899498,7.0,1.0,0.1428571428571429
2020-11-26 00:00:00,73,20,0.273972602739726,1.0,1.0,1
2020-11-25 00:00:00,687,146,0.2125181950509461,26.0,6.0,0.2307692307692308
2020-11-24 00:00:00,746,147,0.1970509383378016,59.0,3.0,0.0508474576271187
2020-11-23 00:00:00,778,149,0.1915167095115681,18.0,2.0,0.1111111111111111
2020-11-22 00:00:00,240,47,0.1958333333333333,1.0,0.0,0
2020-11-21 00:00:00,339,63,0.1858407079646018,37.0,2.0,0.0540540540540541
2020-11-20 00:00:00,705,124,0.1758865248226951,62.0,4.0,0.0645161290322581
2020-11-19 00:00:00,654,115,0.1758409785932722,24.0,4.0,0.1666666666666667
2020-11-18 00:00:00,599,90,0.1502504173622705,6.0,1.0,0.1666666666666667
2020-11-17 00:00:00,652,102,0.1564417177914111,30.0,2.0,0.0666666666666667
2020-11-16 00:00:00,579,110,0.1899827288428325,20.0,0.0,0
2020-11-15 00:00:00,217,49,0.2258064516129032,,,
2020-11-14 00:00:00,216,37,0.1712962962962963,4.0,0.0,0
