date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20764,23409,21555,18826,13967,166,280.0,364.0,371,396.0,393.0,2.0,629.0,743.0,574.0,439,356.0,3.0,341.0,322,285.0,293,209,2.0,163.0,177.0,156.0,182.0,237.0,3.0,14.0,19.0,25.0,22.0,36.0,,158.0,152.0,167.0,205.0,210.0,3.0,10.0,5.0,22.0,14.0,16.0,,11627,13353,12518,10045,6320,96,286.0,385.0,437.0,503.0,374,7.0,260.0,335,332.0,394.0,953.0,5.0,528,793,788,674,644,6.0,4278,4523,3852,3611,2477,23.0,312.0,413.0,439.0,668.0,459,6.0,105.0,95.0,57,67.0,66.0,2.0,920,871,652,489.0,252,4.0
1/1/2022,935652,622897,634238,720054,1296587,568465,5316.0,3573.0,3695,4738.0,6775.0,8797.0,24297.0,12603.0,11415.0,12659,17846.0,12794.0,15159.0,10409,9847.0,12767,25794,12880.0,3648.0,2682.0,2519.0,2836.0,4437.0,2299.0,836.0,717.0,664.0,699.0,1037.0,472.0,2983.0,2142.0,2676.0,4855.0,12269.0,1598.0,745.0,548.0,704.0,1373.0,4932.0,747.0,557347,385863,396608,413314,667147,321805,8889.0,6813.0,9312.0,18106.0,45282,3969.0,7430.0,5359,5859.0,8190.0,16345.0,9890.0,38131,29410,30159,36692,82998,22087.0,147826,93102,90810,107446,209426,93856.0,13060.0,9250.0,12023.0,22624.0,62910,6417.0,11660.0,7498.0,7343,6929.0,10411.0,16759.0,35910,20594,19879,22424.0,37530,27411.0
1/10/2021,34193,35697,33900,30754,31955,385,349.0,454.0,500,588.0,1064.0,9.0,1129.0,1161.0,953.0,776,709.0,10.0,460.0,467,399.0,407,662,4.0,255.0,288.0,289.0,298.0,510.0,4.0,22.0,24.0,37.0,35.0,88.0,1.0,302.0,337.0,416.0,520.0,1038.0,13.0,26.0,19.0,43.0,36.0,34.0,,19801,20494,19519,16294,12265,202,436.0,555.0,648.0,749.0,856,10.0,421.0,553,565.0,673.0,2297.0,29.0,997,1412,1513,1377,3010,13.0,6534,6524,5736,5555,4547,50.0,569.0,705.0,811.0,1163.0,1027,10.0,260.0,209.0,161,155.0,199.0,5.0,1257,1213,949,718.0,537,8.0
1/10/2022,947282,628666,639682,725686,1302488,587709,5357.0,3605.0,3725,4751.0,6790.0,9074.0,24527.0,12683.0,11472.0,12715,17872.0,13241.0,15356.0,10539,9976.0,12877,25899,13275.0,3691.0,2697.0,2530.0,2850.0,4448.0,2412.0,844.0,719.0,666.0,701.0,1038.0,477.0,3036.0,2172.0,2701.0,4892.0,12298.0,1690.0,759.0,552.0,713.0,1393.0,4974.0,758.0,563335,388744,399310,415709,669330,332196,9044.0,6911.0,9417.0,18289.0,45480,4114.0,7516.0,5406,5903.0,8231.0,16387.0,10111.0,38612,29684,30403,37022,83454,23139.0,149795,94196,91791,108291,210138,97689.0,13229.0,9349.0,12103.0,22765.0,63122,6578.0,11851.0,7609.0,7481,7086.0,10495.0,17128.0,36300,20760,20038,22734.0,38063,28203.0
1/11/2021,36097,37515,35889,32470,36408,438,363.0,473.0,519,620.0,1589.0,10.0,1198.0,1242.0,1030.0,827,771.0,11.0,474.0,483,423.0,427,869,4.0,261.0,300.0,296.0,312.0,547.0,4.0,22.0,24.0,37.0,35.0,88.0,1.0,316.0,354.0,433.0,551.0,1118.0,13.0,26.0,19.0,43.0,37.0,37.0,,21031,21623,20770,17282,14137,234,453.0,569.0,678.0,786.0,957,10.0,460.0,601,637.0,728.0,2549.0,32.0,1033,1472,1580,1440,3206,17.0,6845,6801,6007,5837,4941,59.0,579.0,714.0,821.0,1182.0,1061,11.0,275.0,230.0,186,174.0,216.0,5.0,1318,1301,1013,757.0,882,8.0
1/11/2022,948764,629414,640321,726336,1303239,589959,5366.0,3611.0,3728,4753.0,6798.0,9096.0,24545.0,12688.0,11472.0,12718,17877.0,13265.0,15383.0,10553,9985.0,12888,25905,13301.0,3692.0,2700.0,2530.0,2850.0,4450.0,2434.0,847.0,721.0,666.0,701.0,1039.0,477.0,3044.0,2180.0,2706.0,4897.0,12308.0,1709.0,760.0,553.0,713.0,1396.0,4974.0,759.0,564081,389155,399628,415991,669597,333422,9060.0,6919.0,9430.0,18312.0,45509,4131.0,7527.0,5409,5905.0,8236.0,16394.0,10152.0,38670,29701,30437,37054,83508,23262.0,150044,94309,91893,108387,210215,98121.0,13250.0,9359.0,12109.0,22777.0,63146,6598.0,11902.0,7627.0,7526,7128.0,10524.0,17225.0,36365,20785,20059,22771.0,38129,28261.0
1/12/2021,38842,40198,38704,35042,44349,533,375.0,490.0,543,666.0,1876.0,10.0,1304.0,1328.0,1102.0,910,970.0,12.0,482.0,491,432.0,437,1091,5.0,270.0,307.0,310.0,340.0,604.0,6.0,25.0,30.0,42.0,41.0,105.0,1.0,324.0,359.0,442.0,566.0,1154.0,13.0,26.0,19.0,45.0,38.0,41.0,,23007,23611,22808,18986,18984,311,473.0,592.0,708.0,835.0,1123,10.0,489.0,627,702.0,801.0,2814.0,33.0,1108,1564,1682,1532,3512,17.0,7166,7066,6271,6094,5445,70.0,598.0,738.0,852.0,1229.0,1162,11.0,295.0,245.0,208,201.0,261.0,5.0,1377,1369,1087,810.0,1207,9.0
1/12/2022,950165,630127,640976,727055,1303930,592504,5374.0,3614.0,3734,4762.0,6802.0,9147.0,24568.0,12700.0,11474.0,12729,17883.0,13312.0,15412.0,10567,9998.0,12909,25917,13354.0,3697.0,2702.0,2532.0,2852.0,4452.0,2446.0,847.0,721.0,667.0,701.0,1039.0,479.0,3049.0,2181.0,2710.0,4898.0,12310.0,1731.0,761.0,554.0,714.0,1400.0,4983.0,761.0,564745,389483,399941,416295,669845,334814,9070.0,6925.0,9441.0,18327.0,45536,4141.0,7537.0,5413,5911.0,8240.0,16401.0,10212.0,38737,29732,30465,37081,83546,23395.0,150300,94451,92010,108476,210299,98590.0,13267.0,9370.0,12115.0,22791.0,63168,6612.0,11959.0,7666.0,7586,7192.0,10554.0,17307.0,36453,20819,20081,22820.0,38171,28341.0
1/13/2021,41565,43121,41872,37825,53461,607,387.0,515.0,588,723.0,2095.0,12.0,1360.0,1392.0,1180.0,972,1211.0,13.0,503.0,525,456.0,465,1413,5.0,280.0,317.0,321.0,358.0,693.0,6.0,27.0,35.0,44.0,44.0,133.0,1.0,329.0,364.0,452.0,574.0,1191.0,13.0,54.0,47.0,81.0,82.0,63.0,,25007,25757,25066,20693,24582,372,490.0,623.0,745.0,882.0,1295,11.0,512.0,657,732.0,881.0,3033.0,33.0,1196,1661,1801,1691,3924,17.0,7382,7297,6519,6333,5893,77.0,643.0,790.0,942.0,1337.0,1384,12.0,304.0,255.0,215,212.0,433.0,5.0,1463,1443,1163,874.0,1545,9.0
1/13/2022,951803,630886,641651,727764,1304635,595001,5381.0,3615.0,3736,4767.0,6810.0,9169.0,24588.0,12705.0,11480.0,12734,17887.0,13323.0,15453.0,10602,10024.0,12936,25940,13549.0,3707.0,2707.0,2539.0,2854.0,4456.0,2472.0,849.0,721.0,667.0,701.0,1039.0,481.0,3052.0,2184.0,2710.0,4899.0,12316.0,1737.0,762.0,554.0,714.0,1400.0,4985.0,767.0,565607,389861,400253,416593,670109,336073,9089.0,6933.0,9448.0,18339.0,45562,4155.0,7545.0,5418,5919.0,8242.0,16406.0,10252.0,38808,29761,30503,37126,83596,23498.0,150556,94566,92099,108578,210371,99030.0,13283.0,9385.0,12125.0,22810.0,63184,6635.0,12027.0,7704.0,7643,7246.0,10580.0,17390.0,36514,20846,20101,22847.0,38215,28476.0
