date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,528,793,788,674,644,6
1/1/2022,38131,29410,30159,36692,82998,22087
1/10/2021,997,1412,1513,1377,3010,13
1/10/2022,38612,29684,30403,37022,83454,23139
1/11/2021,1033,1472,1580,1440,3206,17
1/11/2022,38670,29701,30437,37054,83508,23262
1/12/2021,1108,1564,1682,1532,3512,17
1/12/2022,38737,29732,30465,37081,83546,23395
1/13/2021,1196,1661,1801,1691,3924,17
1/13/2022,38808,29761,30503,37126,83596,23498
1/14/2021,1275,1810,1918,1825,4438,18
1/14/2022,38897,29803,30539,37162,83641,23647
1/15/2021,1375,1948,2071,1960,4834,19
1/15/2022,38952,29826,30557,37185,83655,23781
1/16/2021,1430,2026,2160,2048,5451,20
1/16/2022,38971,29838,30565,37193,83662,23820
1/17/2021,1447,2053,2186,2081,5505,21
1/17/2022,39013,29862,30580,37208,83702,23913
1/18/2021,1504,2158,2254,2175,5718,22
1/18/2022,39080,29886,30602,37222,83731,24012
1/19/2021,1566,2221,2327,2252,6231,24
1/19/2022,39127,29911,30632,37246,83756,24086
1/2/2021,598,883,891,768,732,7
1/2/2022,38153,29423,30168,36712,83033,22113
1/20/2021,1626,2327,2422,2364,7044,29
1/20/2022,39179,29945,30657,37280,83790,24180
1/21/2021,1712,2440,2561,2521,7801,32
1/21/2022,39213,29972,30685,37309,83814,24272
1/22/2021,1837,2574,2709,2701,8592,34
1/22/2022,39242,29992,30700,37324,83824,24359
1/23/2021,1912,2709,2855,2848,9944,36
1/23/2022,39262,30004,30704,37336,83831,24390
1/24/2021,1937,2738,2893,2873,10087,37
1/24/2022,39293,30034,30727,37359,83852,24449
1/25/2021,2004,2798,2963,2987,10689,39
1/25/2022,39337,30051,30747,37374,83869,24547
1/26/2021,2062,2860,3053,3091,11248,40
1/26/2022,39380,30076,30760,37394,83898,24646
1/27/2021,2163,2959,3191,3264,11960,41
1/27/2022,39432,30101,30788,37420,83919,24713
1/28/2021,2235,3060,3300,3405,12969,41
1/28/2022,39484,30130,30802,37439,83939,24780
1/29/2021,2326,3157,3430,3565,13944,47
1/29/2022,39510,30143,30818,37450,83944,24888
1/3/2021,618,919,925,788,763,8
1/3/2022,38204,29451,30202,36769,83101,22216
1/30/2021,2384,3229,3531,3689,15875,49
1/30/2022,39527,30149,30833,37457,83957,24920
1/31/2021,2412,3241,3553,3709,16016,50
1/31/2022,39574,30165,30844,37482,83974,24974
