date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,260,335,332,394,953,5
1/1/2022,7430,5359,5859,8190,16345,9890
1/10/2021,421,553,565,673,2297,29
1/10/2022,7516,5406,5903,8231,16387,10111
1/11/2021,460,601,637,728,2549,32
1/11/2022,7527,5409,5905,8236,16394,10152
1/12/2021,489,627,702,801,2814,33
1/12/2022,7537,5413,5911,8240,16401,10212
1/13/2021,512,657,732,881,3033,33
1/13/2022,7545,5418,5919,8242,16406,10252
1/14/2021,547,706,779,972,3296,41
1/14/2022,7556,5427,5928,8251,16415,10328
1/15/2021,583,753,843,1066,3585,42
1/15/2022,7560,5430,5931,8255,16415,10337
1/16/2021,587,754,844,1068,3594,42
1/16/2022,7561,5430,5932,8255,16416,10339
1/17/2021,589,755,844,1070,3596,42
1/17/2022,7561,5435,5934,8256,16420,10342
1/18/2021,600,767,872,1098,3619,42
1/18/2022,7565,5438,5934,8256,16421,10373
1/19/2021,636,795,923,1181,3792,43
1/19/2022,7577,5442,5938,8258,16429,10426
1/2/2021,260,336,332,394,954,5
1/2/2022,7433,5359,5861,8190,16345,9891
1/20/2021,673,842,992,1294,3974,49
1/20/2022,7585,5445,5940,8266,16431,10459
1/21/2021,779,936,1111,1489,4196,63
1/21/2022,7601,5455,5944,8267,16438,10500
1/22/2021,856,997,1173,1603,4342,75
1/22/2022,7603,5456,5947,8269,16440,10504
1/23/2021,863,1002,1178,1608,4466,107
1/23/2022,7605,5457,5947,8270,16443,10510
1/24/2021,864,1003,1178,1609,4478,109
1/24/2022,7611,5461,5953,8276,16451,10527
1/25/2021,882,1025,1212,1669,4612,110
1/25/2022,7617,5467,5958,8282,16456,10574
1/26/2021,927,1046,1248,1731,4755,112
1/26/2022,7619,5471,5959,8283,16460,10589
1/27/2021,961,1080,1291,1787,4930,125
1/27/2022,7630,5473,5961,8286,16464,10622
1/28/2021,1125,1172,1417,1933,5158,171
1/28/2022,7638,5482,5966,8287,16472,10640
1/29/2021,1212,1223,1494,2048,5402,223
1/29/2022,7641,5484,5966,8288,16472,10644
1/3/2021,260,336,332,395,956,5
1/3/2022,7449,5366,5867,8199,16358,9922
1/30/2021,1222,1243,1541,2080,5422,223
1/30/2022,7642,5484,5966,8288,16474,10645
1/31/2021,1222,1244,1544,2084,5433,223
1/31/2022,7648,5488,5970,8291,16479,10686
1/4/2021,277,363,354,430,1098,5
1/4/2022,7459,5376,5872,8203,16366,9963
1/5/2021,322,401,404,472,1336,5
1/5/2022,7479,5383,5879,8208,16370,9996
1/6/2021,337,428,427,509,1691,24
1/6/2022,7492,5386,5885,8212,16374,10024
1/7/2021,380,506,523,616,2080,29
1/7/2022,7498,5396,5892,8216,16377,10074
1/8/2021,420,552,564,668,2294,29
1/8/2022,7507,5402,5898,8225,16381,10079
1/9/2021,421,553,564,673,2297,29
1/9/2022,7511,5404,5900,8225,16382,10085
10/1/2021,6522,4845,5322,7560,15320,6641
10/10/2021,6586,4890,5358,7602,15395,6697
10/11/2021,6598,4900,5359,7611,15407,6710
10/12/2021,6616,4902,5363,7616,15419,6716
10/13/2021,6632,4904,5370,7622,15432,6735
10/14/2021,6645,4910,5375,7631,15446,6745
10/15/2021,6657,4921,5378,7638,15462,6758
10/16/2021,6662,4921,5379,7640,15465,6759
10/17/2021,6663,4921,5379,7642,15465,6759
10/18/2021,6676,4926,5380,7649,15476,6763
10/19/2021,6686,4932,5383,7658,15490,6771
10/2/2021,6525,4847,5324,7565,15326,6642
10/20/2021,6692,4934,5385,7664,15509,6779
10/21/2021,6700,4942,5390,7667,15521,6785
10/22/2021,6719,4952,5401,7672,15538,6795
10/23/2021,6724,4954,5402,7673,15544,6798
10/24/2021,6726,4955,5402,7675,15549,6800
10/25/2021,6735,4957,5408,7684,15572,6803
10/26/2021,6741,4963,5416,7690,15594,6813
10/27/2021,6753,4968,5422,7701,15617,6825
10/28/2021,6772,4986,5438,7720,15645,6830
10/29/2021,6789,4996,5447,7735,15669,6842
10/3/2021,6526,4847,5324,7565,15327,6642
10/30/2021,6795,4999,5451,7738,15675,6847
10/31/2021,6797,4999,5452,7739,15680,6847
10/4/2021,6534,4852,5325,7570,15340,6651
10/5/2021,6548,4860,5330,7580,15350,6659
10/6/2021,6558,4868,5337,7586,15366,6671
10/7/2021,6569,4875,5346,7596,15380,6683
10/8/2021,6580,4887,5357,7601,15395,6697
10/9/2021,6584,4888,5358,7602,15395,6697
11/1/2021,6813,5002,5461,7752,15697,6849
11/10/2021,6892,5058,5530,7817,15846,7852
11/11/2021,6899,5064,5532,7826,15854,7877
11/12/2021,6916,5072,5542,7833,15869,8038
11/13/2021,6924,5073,5543,7840,15875,8062
11/14/2021,6929,5074,5544,7843,15879,8067
11/15/2021,6947,5085,5551,7857,15898,8126
11/16/2021,6960,5093,5555,7866,15919,8175
11/17/2021,6977,5108,5573,7878,15927,8281
11/18/2021,6991,5110,5577,7883,15945,8315
11/19/2021,7008,5119,5591,7897,15957,8410
11/2/2021,6824,5013,5470,7761,15718,6854
11/20/2021,7017,5123,5595,7907,15966,8487
11/21/2021,7017,5123,5598,7909,15972,8489
11/22/2021,7028,5135,5610,7915,15985,8560
11/23/2021,7039,5141,5618,7921,15998,8601
11/24/2021,7046,5146,5626,7930,16006,8641
11/25/2021,7046,5146,5626,7930,16006,8641
11/26/2021,7059,5155,5630,7935,16016,8680
11/27/2021,7065,5155,5632,7938,16017,8690
11/28/2021,7071,5157,5632,7941,16019,8698
