date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4278,4523,3852,3611,2477,23
1/1/2022,147826,93102,90810,107446,209426,93856
1/10/2021,6534,6524,5736,5555,4547,50
1/10/2022,149795,94196,91791,108291,210138,97689
1/11/2021,6845,6801,6007,5837,4941,59
1/11/2022,150044,94309,91893,108387,210215,98121
1/12/2021,7166,7066,6271,6094,5445,70
1/12/2022,150300,94451,92010,108476,210299,98590
1/13/2021,7382,7297,6519,6333,5893,77
1/13/2022,150556,94566,92099,108578,210371,99030
1/14/2021,7679,7603,6839,6636,6322,81
1/14/2022,150816,94687,92216,108665,210431,99670
1/15/2021,8293,8178,7416,7192,7647,89
1/15/2022,151001,94817,92313,108736,210451,100147
1/16/2021,8529,8376,7594,7358,7927,91
1/16/2022,151118,94881,92376,108780,210480,100402
1/17/2021,8612,8432,7645,7414,8064,95
1/17/2022,151271,94936,92437,108852,210523,100665
1/18/2021,8950,8731,7967,7701,9644,100
1/18/2022,151446,95024,92504,108917,210578,100979
1/19/2021,9306,9014,8289,8024,11290,107
1/19/2022,151629,95108,92594,108998,210629,101324
1/2/2021,4450,4647,3960,3731,2610,24
1/2/2022,147910,93162,90862,107490,209466,94037
1/20/2021,9787,9551,8810,8501,13385,117
1/20/2022,151799,95200,92672,109054,210689,101691
1/21/2021,10182,10002,9301,8986,16495,125
1/21/2022,152006,95303,92766,109129,210721,102112
1/22/2021,10860,10693,10041,9735,19535,132
1/22/2022,152132,95390,92854,109167,210749,102497
1/23/2021,11131,10930,10236,9935,20541,137
1/23/2022,152203,95468,92904,109204,210769,102701
1/24/2021,11271,11063,10341,10044,20870,140
1/24/2022,152330,95535,92967,109260,210813,102955
1/25/2021,11977,11696,11088,10794,24125,154
1/25/2022,152488,95595,93016,109308,210852,103253
1/26/2021,12667,12277,11742,11441,27164,162
1/26/2022,152614,95658,93072,109355,210912,103531
1/27/2021,13383,12869,12393,12161,30329,169
1/27/2022,152748,95732,93120,109393,210947,103837
1/28/2021,14213,13510,13073,12890,33652,177
1/28/2022,152918,95820,93177,109441,210986,104200
1/29/2021,15131,14234,13799,13655,36764,191
1/29/2022,153028,95874,93253,109472,211000,104549
1/3/2021,4539,4738,4036,3788,2661,24
1/3/2022,148133,93268,90981,107582,209570,94434
1/30/2021,15779,14673,14156,14048,38334,196
1/30/2022,153128,95925,93300,109489,211017,104773
1/31/2021,15951,14788,14274,14181,39105,199
1/31/2022,153231,95979,93340,109528,211053,105005
1/4/2021,4873,5063,4311,4069,2933,31
1/4/2022,148387,93411,91072,107681,209665,94942
1/5/2021,5201,5394,4576,4356,3258,33
1/5/2022,148654,93550,91201,107782,209753,95533
1/6/2021,5617,5732,4994,4732,3584,37
1/6/2022,148930,93674,91315,107902,209864,95959
1/7/2021,5909,5969,5199,5005,3985,41
1/7/2022,149168,93834,91464,108037,209951,96577
1/8/2021,6180,6262,5474,5301,4240,46
1/8/2022,149374,93994,91619,108141,210013,97086
1/9/2021,6434,6429,5646,5478,4471,50
1/9/2022,149518,94074,91695,108193,210062,97305
10/1/2021,132022,83930,83405,99849,198095,56617
