date,Cochise_cume,Cochise
2020-12-01,4,
2020-12-06,5,1
2020-12-15,6,1
2020-12-16,7,1
2020-12-17,18,11
2020-12-18,26,8
2020-12-19,33,7
2020-12-20,34,1
2020-12-21,46,12
2020-12-22,309,263
2020-12-23,732,423
2020-12-24,852,120
2020-12-26,873,21
2020-12-28,960,87
2020-12-29,1035,75
2020-12-30,1240,205
2020-12-31,1432,192
2021-01-01,1472,40
2021-01-02,1485,13
2021-01-03,1563,78
2021-01-04,1616,53
2021-01-05,1704,88
2021-01-06,1808,104
2021-01-07,1887,79
2021-01-08,2051,164
2021-01-09,2428,377
2021-01-10,2445,17
2021-01-11,2745,300
2021-01-12,3011,266
2021-01-13,3465,454
2021-01-14,3787,322
2021-01-15,4259,472
2021-01-16,4664,405
2021-01-17,4689,25
2021-01-18,4934,245
2021-01-19,5341,407
2021-01-20,6044,703
2021-01-21,6701,657
2021-01-22,7042,341
2021-01-23,7611,569
2021-01-24,7732,121
2021-01-25,8170,438
2021-01-26,8648,478
2021-01-27,9405,757
2021-01-28,10404,999
2021-01-29,11089,685
2021-01-30,11120,31
2021-01-31,11236,116
2021-02-01,11600,364
2021-02-02,11856,256
2021-02-03,12431,575
2021-02-04,12904,473
2021-02-05,13477,573
2021-02-06,13670,193
2021-02-07,13701,31
2021-02-08,14178,477
2021-02-09,15028,850
2021-02-10,16392,1364
2021-02-11,18410,2018
2021-02-12,19826,1416
2021-02-13,20179,353
2021-02-14,20193,14
2021-02-15,20591,398
2021-02-16,21268,677
2021-02-17,21788,520
2021-02-18,22514,726
2021-02-19,22890,376
2021-02-20,23260,370
2021-02-21,23387,127
2021-02-22,23676,289
2021-02-23,23911,235
2021-02-24,24856,945
2021-02-25,26933,2077
2021-02-26,28417,1484
2021-02-27,29315,898
2021-02-28,29410,95
2021-03-01,30107,697
2021-03-02,30673,566
2021-03-03,31853,1180
2021-03-04,33473,1620
2021-03-05,34562,1089
2021-03-06,35604,1042
2021-03-07,35675,71
2021-03-08,36228,553
2021-03-09,37207,979
2021-03-10,38831,1624
2021-03-11,40989,2158
2021-03-12,42515,1526
2021-03-13,43380,865
2021-03-14,43430,50
2021-03-15,44378,948
2021-03-16,45307,929
2021-03-17,46274,967
2021-03-18,47683,1409
2021-03-19,48739,1056
2021-03-20,49672,933
2021-03-21,49754,82
2021-03-22,50342,588
2021-03-23,50734,392
2021-03-24,51734,1000
2021-03-25,54143,2409
2021-03-26,55645,1502
2021-03-27,56714,1069
2021-03-28,56784,70
2021-03-29,57361,577
2021-03-30,58057,696
2021-03-31,59480,1423
2021-04-01,61805,2325
2021-04-02,63187,1382
2021-04-03,64522,1335
2021-04-04,64582,60
2021-04-05,65202,620
2021-04-06,66054,852
2021-04-07,67614,1560
2021-04-08,69243,1629
2021-04-09,70364,1121
2021-04-10,71159,795
2021-04-11,71266,107
2021-04-12,72011,745
2021-04-13,72610,599
2021-04-14,73635,1025
2021-04-15,75534,1899
2021-04-16,76639,1105
2021-04-17,77986,1347
2021-04-18,78056,70
2021-04-19,78718,662
2021-04-20,79250,532
2021-04-21,80273,1023
2021-04-22,81823,1550
2021-04-23,82858,1035
2021-04-24,83728,870
2021-04-25,83786,58
2021-04-26,84286,500
2021-04-27,84824,538
2021-04-28,85836,1012
2021-04-29,86888,1052
2021-04-30,87604,716
2021-05-01,88164,560
2021-05-02,88214,50
2021-05-03,88534,320
2021-05-04,89043,509
2021-05-05,89938,895
2021-05-06,90967,1029
2021-05-07,91709,742
2021-05-08,92194,485
2021-05-09,92241,47
2021-05-10,92583,342
2021-05-11,92916,333
2021-05-12,93507,591
2021-05-13,94527,1020
2021-05-14,95084,557
2021-05-15,95422,338
2021-05-16,95485,63
2021-05-17,95951,466
2021-05-18,96425,474
2021-05-19,97236,811
2021-05-20,98017,781
2021-05-21,98744,727
2021-05-22,99086,342
2021-05-23,99144,58
2021-05-24,99569,425
2021-05-25,99867,298
2021-05-26,100321,454
2021-05-27,100982,661
2021-05-28,101537,555
2021-05-29,101633,96
2021-05-30,101698,65
2021-05-31,101770,72
2021-06-01,102114,344
2021-06-02,102547,433
2021-06-03,103147,600
2021-06-04,103642,495
2021-06-05,103783,141
2021-06-06,103827,44
2021-06-07,104145,318
2021-06-08,104424,279
2021-06-09,104735,311
2021-06-10,105230,495
2021-06-11,105554,324
2021-06-12,105713,159
2021-06-13,105778,65
2021-06-14,106072,294
2021-06-15,106341,269
2021-06-16,106690,349
2021-06-17,107125,435
2021-06-18,107536,411
2021-06-19,107798,262
2021-06-20,107837,39
2021-06-21,108028,191
2021-06-22,108197,169
2021-06-23,108522,325
2021-06-24,108900,378
2021-06-25,109253,353
2021-06-26,109360,107
2021-06-27,109405,45
2021-06-28,109610,205
2021-06-29,109814,204
2021-06-30,110582,768
2021-07-01,111573,991
2021-07-02,111899,326
2021-07-03,111985,86
2021-07-04,111995,10
2021-07-05,112118,123
2021-07-06,112341,223
2021-07-07,112551,210
2021-07-08,112855,304
2021-07-09,113148,293
2021-07-10,113231,83
2021-07-11,113262,31
2021-07-12,113418,156
2021-07-13,113552,134
2021-07-14,114161,609
2021-07-15,114886,725
2021-07-16,115175,289
2021-07-17,115267,92
2021-07-18,115307,40
2021-07-19,115491,184
2021-07-20,115687,196
2021-07-21,115887,200
2021-07-22,116126,239
2021-07-23,116443,317
2021-07-24,116559,116
2021-07-25,116608,49
2021-07-26,116813,205
2021-07-27,117010,197
2021-07-28,117212,202
2021-07-29,117510,298
2021-07-30,117852,342
2021-07-31,118764,912
2021-08-01,118829,65
2021-08-02,119050,221
2021-08-03,119245,195
2021-08-04,119502,257
2021-08-05,119857,355
2021-08-06,120365,508
2021-08-07,120516,151
2021-08-08,120563,47
2021-08-09,120748,185
2021-08-10,120901,153
2021-08-11,121090,189
2021-08-12,121324,234
2021-08-13,121725,401
2021-08-14,121914,189
2021-08-15,121961,47
2021-08-16,122228,267
2021-08-17,122440,212
2021-08-18,122692,252
2021-08-19,122973,281
2021-08-20,123385,412
2021-08-21,124421,1036
2021-08-22,124486,65
2021-08-23,124797,311
2021-08-24,125010,213
2021-08-25,125247,237
2021-08-26,125544,297
2021-08-27,125983,439
2021-08-28,126153,170
2021-08-29,126209,56
2021-08-30,126432,223
2021-08-31,126605,173
2021-09-01,126830,225
2021-09-02,127051,221
2021-09-03,127426,375
2021-09-04,127566,140
2021-09-05,127624,58
2021-09-06,127674,50
2021-09-07,127856,182
2021-09-08,128054,198
2021-09-09,128339,285
2021-09-10,128745,406
2021-09-11,128895,150
2021-09-12,128957,62
2021-09-13,129126,169
2021-09-14,129320,194
2021-09-15,129465,145
2021-09-16,129722,257
2021-09-17,130027,305
2021-09-18,130142,115
2021-09-19,130182,40
2021-09-20,130335,153
2021-09-21,130503,168
2021-09-22,130668,165
2021-09-23,130906,238
2021-09-24,131280,374
2021-09-25,131389,109
2021-09-26,131421,32
2021-09-27,131549,128
2021-09-28,131678,129
2021-09-29,131842,164
2021-09-30,132057,215
2021-10-01,132371,314
2021-10-02,132439,68
2021-10-03,132478,39
2021-10-04,132607,129
2021-10-05,132752,145
2021-10-06,132932,180
2021-10-07,133134,202
2021-10-08,133396,262
2021-10-09,133475,79
2021-10-10,133520,45
2021-10-11,133647,127
2021-10-12,133773,126
2021-10-13,133926,153
2021-10-14,134119,193
2021-10-15,134367,248
2021-10-16,135198,831
2021-10-17,135240,42
2021-10-18,135397,157
2021-10-19,135528,131
2021-10-20,135632,104
2021-10-21,135800,168
2021-10-22,136256,456
2021-10-23,136452,196
2021-10-24,136593,141
2021-10-25,137102,509
2021-10-26,137642,540
2021-10-27,138230,588
2021-10-28,139041,811
2021-10-29,139998,957
2021-10-30,140175,177
2021-10-31,140284,109
2021-11-01,140842,558
2021-11-02,141336,494
2021-11-03,141915,579
2021-11-04,142769,854
2021-11-05,143775,1006
2021-11-06,144261,486
2021-11-07,144389,128
2021-11-08,144962,573
2021-11-09,145545,583
2021-11-10,146151,606
2021-11-11,146919,768
2021-11-12,148096,1177
2021-11-13,149897,1801
2021-11-14,150101,204
2021-11-15,150715,614
2021-11-16,151411,696
2021-11-17,152334,923
2021-11-18,153200,866
2021-11-19,154418,1218
2021-11-20,154979,561
2021-11-21,155164,185
2021-11-22,155733,569
2021-11-23,156315,582
2021-11-24,156927,612
2021-11-26,157234,307
2021-11-27,157521,287
2021-11-28,157672,151
2021-11-29,158280,608
2021-11-30,159052,772
2021-12-01,159833,781
2021-12-02,161006,1173
2021-12-03,162316,1310
2021-12-04,163187,871
2021-12-05,163366,179
2021-12-06,164035,669
2021-12-07,164689,654
2021-12-08,165480,791
2021-12-09,166492,1012
2021-12-10,167713,1221
2021-12-11,168720,1007
2021-12-12,168893,173
2021-12-13,169472,579
2021-12-14,170043,571
2021-12-15,170739,696
2021-12-16,171531,792
2021-12-17,172529,998
2021-12-18,172771,242
2021-12-19,172925,154
2021-12-20,173611,686
2021-12-21,174084,473
2021-12-22,174797,713
2021-12-23,175387,590
2021-12-24,175504,117
2021-12-25,175505,1
2021-12-26,175629,124
2021-12-27,176027,398
2021-12-28,176479,452
2021-12-29,176899,420
2021-12-30,177453,554
2021-12-31,177613,160
2022-01-01,177632,19
2022-01-02,177748,116
2022-01-03,178132,384
2022-01-04,178541,409
2022-01-05,179121,580
2022-01-06,179859,738
2022-01-07,180907,1048
2022-01-08,181145,238
2022-01-09,181246,101
2022-01-10,181612,366
2022-01-11,181947,335
2022-01-12,182512,565
2022-01-13,183517,1005
2022-01-14,184281,764
2022-01-15,184431,150
2022-01-16,184507,76
2022-01-17,184756,249
2022-01-18,185033,277
2022-01-19,185378,345
2022-01-20,185817,439
2022-01-21,186400,583
2022-01-22,186534,134
2022-01-23,186618,84
2022-01-24,186849,231
2022-01-25,187095,246
2022-01-26,187395,300
2022-01-27,187709,314
2022-01-28,188296,587
2022-01-29,188437,141
2022-01-30,188492,55
2022-01-31,188664,172
2022-02-01,188879,215
2022-02-02,189076,197
2022-02-03,189291,215
2022-02-04,189587,296
2022-02-05,190017,430
2022-02-06,190041,24
