date,cases_MARICOPA
2021-01-11 00:00:00,29
2021-01-10 00:00:00,61
2021-01-09 00:00:00,909
2021-01-08 00:00:00,3815
2021-01-07 00:00:00,6006
2021-01-06 00:00:00,6554
2021-01-05 00:00:00,6746
2021-01-04 00:00:00,6788
2021-01-03 00:00:00,4419
2021-01-02 00:00:00,4281
2021-01-01 00:00:00,2926
2020-12-31 00:00:00,5489
2020-12-30 00:00:00,6552
2020-12-29 00:00:00,6817
2020-12-28 00:00:00,6692
2020-12-27 00:00:00,4465
2020-12-26 00:00:00,3010
2020-12-25 00:00:00,865
2020-12-24 00:00:00,3298
2020-12-23 00:00:00,5070
2020-12-22 00:00:00,4763
2020-12-21 00:00:00,5086
2020-12-20 00:00:00,2699
2020-12-19 00:00:00,3338
2020-12-18 00:00:00,4198
2020-12-17 00:00:00,4553
2020-12-16 00:00:00,4290
2020-12-15 00:00:00,3777
2020-12-14 00:00:00,4963
2020-12-13 00:00:00,2583
2020-12-12 00:00:00,3147
2020-12-11 00:00:00,3829
2020-12-10 00:00:00,3842
2020-12-09 00:00:00,4446
2020-12-08 00:00:00,4423
2020-12-07 00:00:00,4272
2020-12-06 00:00:00,1730
2020-12-05 00:00:00,2629
2020-12-04 00:00:00,3039
2020-12-03 00:00:00,4402
2020-12-02 00:00:00,4385
2020-12-01 00:00:00,4330
2020-11-30 00:00:00,4360
2020-11-29 00:00:00,2633
2020-11-28 00:00:00,2478
2020-11-27 00:00:00,2416
2020-11-26 00:00:00,1259
2020-11-25 00:00:00,3071
2020-11-24 00:00:00,3360
2020-11-23 00:00:00,3262
2020-11-22 00:00:00,1756
2020-11-21 00:00:00,2178
2020-11-20 00:00:00,2648
2020-11-19 00:00:00,2784
2020-11-18 00:00:00,2882
2020-11-17 00:00:00,2658
2020-11-16 00:00:00,2319
2020-11-15 00:00:00,1206
2020-11-14 00:00:00,1553
2020-11-13 00:00:00,1835
2020-11-12 00:00:00,1952
2020-11-11 00:00:00,1625
2020-11-10 00:00:00,1796
2020-11-09 00:00:00,1614
2020-11-08 00:00:00,1025
2020-11-07 00:00:00,1236
2020-11-06 00:00:00,1431
2020-11-05 00:00:00,1565
2020-11-04 00:00:00,1528
2020-11-03 00:00:00,1435
2020-11-02 00:00:00,1337
2020-11-01 00:00:00,722
2020-10-31 00:00:00,766
2020-10-30 00:00:00,863
2020-10-29 00:00:00,976
2020-10-28 00:00:00,967
2020-10-27 00:00:00,878
2020-10-26 00:00:00,929
2020-10-25 00:00:00,428
2020-10-24 00:00:00,745
2020-10-23 00:00:00,718
2020-10-22 00:00:00,768
2020-10-21 00:00:00,795
2020-10-20 00:00:00,781
2020-10-19 00:00:00,830
2020-10-18 00:00:00,466
2020-10-17 00:00:00,472
2020-10-16 00:00:00,674
2020-10-15 00:00:00,565
2020-10-14 00:00:00,578
2020-10-13 00:00:00,649
2020-10-12 00:00:00,569
2020-10-11 00:00:00,316
2020-10-10 00:00:00,375
2020-10-09 00:00:00,475
2020-10-08 00:00:00,467
2020-10-07 00:00:00,496
2020-10-06 00:00:00,535
2020-10-05 00:00:00,479
2020-10-04 00:00:00,270
2020-10-03 00:00:00,324
2020-10-02 00:00:00,379
2020-10-01 00:00:00,345
2020-09-30 00:00:00,404
2020-09-29 00:00:00,345
2020-09-28 00:00:00,335
