date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2021-03-30 00:00:00,122,11,0.0901639344262295,10.0,5.0,0.5
2021-03-29 00:00:00,524,22,0.0419847328244275,28.0,12.0,0.4285714285714286
2021-03-28 00:00:00,352,13,0.0369318181818182,5.0,4.0,0.8
2021-03-27 00:00:00,398,17,0.042713567839196,2.0,0.0,0
2021-03-26 00:00:00,649,48,0.073959938366718,24.0,8.0,0.3333333333333333
2021-03-25 00:00:00,585,34,0.0581196581196581,33.0,17.0,0.5151515151515152
2021-03-24 00:00:00,641,35,0.0546021840873635,43.0,17.0,0.3953488372093023
2021-03-23 00:00:00,659,27,0.0409711684370258,57.0,24.0,0.4210526315789474
2021-03-22 00:00:00,709,35,0.0493653032440056,55.0,19.0,0.3454545454545455
2021-03-21 00:00:00,354,17,0.0480225988700565,3.0,1.0,0.3333333333333333
2021-03-20 00:00:00,397,29,0.0730478589420655,18.0,6.0,0.3333333333333333
2021-03-19 00:00:00,513,28,0.0545808966861598,77.0,28.0,0.3636363636363637
2021-03-18 00:00:00,503,34,0.0675944333996024,42.0,20.0,0.4761904761904762
2021-03-17 00:00:00,561,28,0.0499108734402852,56.0,27.0,0.4821428571428572
2021-03-16 00:00:00,554,39,0.0703971119133574,41.0,28.0,0.6829268292682928
2021-03-15 00:00:00,833,38,0.0456182472989196,40.0,21.0,0.525
2021-03-14 00:00:00,371,16,0.0431266846361186,3.0,1.0,0.3333333333333333
2021-03-13 00:00:00,350,14,0.04,22.0,6.0,0.2727272727272727
2021-03-12 00:00:00,641,26,0.0405616224648986,54.0,17.0,0.3148148148148149
2021-03-11 00:00:00,956,49,0.051255230125523,49.0,23.0,0.4693877551020408
2021-03-10 00:00:00,1072,39,0.0363805970149254,37.0,15.0,0.4054054054054055
2021-03-09 00:00:00,1296,44,0.0339506172839506,39.0,18.0,0.4615384615384616
2021-03-08 00:00:00,810,51,0.062962962962963,30.0,12.0,0.4
2021-03-07 00:00:00,406,37,0.0911330049261084,6.0,4.0,0.6666666666666666
2021-03-06 00:00:00,511,39,0.076320939334638,15.0,4.0,0.2666666666666667
2021-03-05 00:00:00,669,25,0.0373692077727952,41.0,15.0,0.3658536585365854
2021-03-04 00:00:00,670,49,0.073134328358209,35.0,17.0,0.4857142857142858
2021-03-03 00:00:00,705,38,0.0539007092198582,46.0,25.0,0.5434782608695652
2021-03-02 00:00:00,790,45,0.0569620253164557,36.0,13.0,0.3611111111111111
2021-03-01 00:00:00,799,44,0.0550688360450563,60.0,21.0,0.35
2021-02-28 00:00:00,463,55,0.1187904967602592,8.0,2.0,0.25
2021-02-27 00:00:00,499,39,0.0781563126252505,27.0,9.0,0.3333333333333333
2021-02-26 00:00:00,757,30,0.0396301188903567,55.0,25.0,0.4545454545454546
2021-02-25 00:00:00,784,54,0.0688775510204082,115.0,58.0,0.5043478260869566
2021-02-24 00:00:00,694,63,0.0907780979827089,55.0,31.0,0.5636363636363636
2021-02-23 00:00:00,811,51,0.06288532675709,48.0,27.0,0.5625
2021-02-22 00:00:00,976,97,0.0993852459016393,62.0,26.0,0.4193548387096775
2021-02-21 00:00:00,496,64,0.1290322580645161,18.0,6.0,0.3333333333333333
2021-02-20 00:00:00,470,54,0.1148936170212766,19.0,7.0,0.368421052631579
2021-02-19 00:00:00,736,72,0.0978260869565217,56.0,28.0,0.5
2021-02-18 00:00:00,705,83,0.1177304964539007,57.0,20.0,0.3508771929824561
2021-02-17 00:00:00,894,102,0.1140939597315436,45.0,22.0,0.488888888888889
2021-02-16 00:00:00,806,106,0.1315136476426799,68.0,27.0,0.3970588235294118
2021-02-15 00:00:00,655,66,0.100763358778626,29.0,11.0,0.3793103448275862
2021-02-14 00:00:00,346,32,0.092485549132948,10.0,0.0,0
2021-02-13 00:00:00,407,44,0.1081081081081081,12.0,6.0,0.5
2021-02-12 00:00:00,665,66,0.0992481203007519,47.0,31.0,0.6595744680851064
2021-02-11 00:00:00,755,94,0.1245033112582782,46.0,13.0,0.2826086956521739
2021-02-10 00:00:00,757,94,0.1241743725231176,54.0,30.0,0.5555555555555556
