date,Arizona_cume,Arizona
2020-12-01 00:00:00,30,
2020-12-02 00:00:00,38,8
2020-12-03 00:00:00,44,6
2020-12-04 00:00:00,47,3
2020-12-05 00:00:00,48,1
2020-12-07 00:00:00,52,4
2020-12-08 00:00:00,55,3
2020-12-09 00:00:00,58,3
2020-12-10 00:00:00,61,3
2020-12-11 00:00:00,68,7
2020-12-12 00:00:00,72,4
2020-12-13 00:00:00,75,3
2020-12-14 00:00:00,82,7
2020-12-15 00:00:00,113,31
2020-12-16 00:00:00,669,556
2020-12-17 00:00:00,3734,3065
2020-12-18 00:00:00,7295,3561
2020-12-19 00:00:00,9845,2550
2020-12-20 00:00:00,10856,1011
2020-12-21 00:00:00,16314,5458
2020-12-22 00:00:00,24010,7696
2020-12-23 00:00:00,33605,9595
2020-12-24 00:00:00,37381,3776
2020-12-25 00:00:00,37518,137
2020-12-26 00:00:00,44019,6501
2020-12-27 00:00:00,46654,2635
2020-12-28 00:00:00,55786,9132
2020-12-29 00:00:00,68495,12709
2020-12-30 00:00:00,83238,14743
2020-12-31 00:00:00,90986,7748
2021-01-01 00:00:00,91517,531
2021-01-02 00:00:00,99045,7528
2021-01-03 00:00:00,102225,3180
2021-01-04 00:00:00,110756,8531
2021-01-05 00:00:00,119514,8758
2021-01-06 00:00:00,131312,11798
2021-01-07 00:00:00,143755,12443
2021-01-08 00:00:00,155571,11816
2021-01-09 00:00:00,163466,7895
2021-01-10 00:00:00,166655,3189
2021-01-11 00:00:00,182106,15451
2021-01-12 00:00:00,205114,23008
2021-01-13 00:00:00,230039,24925
2021-01-14 00:00:00,254484,24445
2021-01-15 00:00:00,279118,24634
2021-01-16 00:00:00,294811,15693
2021-01-17 00:00:00,304092,9281
2021-01-18 00:00:00,322926,18834
2021-01-19 00:00:00,349411,26485
2021-01-20 00:00:00,380841,31430
2021-01-21 00:00:00,415629,34788
2021-01-22 00:00:00,453221,37592
2021-01-23 00:00:00,481739,28518
2021-01-24 00:00:00,497898,16159
2021-01-25 00:00:00,526857,28959
2021-01-26 00:00:00,563299,36442
2021-01-27 00:00:00,602611,39312
2021-01-28 00:00:00,641854,39243
2021-01-29 00:00:00,681358,39504
2021-01-30 00:00:00,707502,26144
2021-01-31 00:00:00,719040,11538
2021-02-01 00:00:00,748347,29307
2021-02-02 00:00:00,786419,38072
2021-02-03 00:00:00,829730,43311
2021-02-04 00:00:00,875653,45923
2021-02-05 00:00:00,919165,43512
2021-02-06 00:00:00,957106,37941
2021-02-07 00:00:00,973363,16257
2021-02-08 00:00:00,1011689,38326
2021-02-09 00:00:00,1055411,43722
2021-02-10 00:00:00,1105463,50052
2021-02-11 00:00:00,1155980,50517
2021-02-12 00:00:00,1216674,60694
2021-02-13 00:00:00,1262142,45468
2021-02-14 00:00:00,1279383,17241
2021-02-15 00:00:00,1310390,31007
2021-02-16 00:00:00,1354509,44119
2021-02-17 00:00:00,1400963,46454
2021-02-18 00:00:00,1444891,43928
2021-02-19 00:00:00,1486811,41920
2021-02-20 00:00:00,1521568,34757
2021-02-21 00:00:00,1536346,14778
2021-02-22 00:00:00,1564003,27657
2021-02-23 00:00:00,1607860,43857
2021-02-24 00:00:00,1664119,56259
2021-02-25 00:00:00,1723908,59789
2021-02-26 00:00:00,1790349,66441
2021-02-27 00:00:00,1841541,51192
2021-02-28 00:00:00,1866847,25306
2021-03-01 00:00:00,1911553,44706
2021-03-02 00:00:00,1960627,49074
2021-03-03 00:00:00,2018489,57862
2021-03-04 00:00:00,2075552,57063
2021-03-05 00:00:00,2133158,57606
2021-03-06 00:00:00,2177313,44155
2021-03-07 00:00:00,2203082,25769
2021-03-08 00:00:00,2252949,49867
2021-03-09 00:00:00,2308984,56035
2021-03-10 00:00:00,2374873,65889
2021-03-11 00:00:00,2443810,68937
2021-03-12 00:00:00,2514526,70716
2021-03-13 00:00:00,2564490,49964
2021-03-14 00:00:00,2591836,27346
2021-03-15 00:00:00,2638179,46343
2021-03-16 00:00:00,2691658,53479
2021-03-17 00:00:00,2752741,61083
2021-03-18 00:00:00,2814348,61607
2021-03-19 00:00:00,2871339,56991
2021-03-20 00:00:00,2914366,43027
2021-03-21 00:00:00,2942477,28111
2021-03-22 00:00:00,2980053,37576
2021-03-23 00:00:00,3022456,42403
2021-03-24 00:00:00,3077795,55339
2021-03-25 00:00:00,3139791,61996
2021-03-26 00:00:00,3200882,61091
2021-03-27 00:00:00,3246306,45424
2021-03-28 00:00:00,3278839,32533
2021-03-29 00:00:00,3330350,51511
2021-03-30 00:00:00,3383249,52899
2021-03-31 00:00:00,3427574,44325
