date,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL
2020-08-11 00:00:00,72,0.0277777777777778,32.0,0.1875
2020-08-10 00:00:00,346,0.0578034682080925,113.0,0.1415929203539823
2020-08-09 00:00:00,294,0.0510204081632653,51.0,0.0196078431372549
2020-08-08 00:00:00,298,0.0805369127516779,49.0,0.0816326530612245
2020-08-07 00:00:00,414,0.0893719806763285,115.0,0.1565217391304348
2020-08-06 00:00:00,379,0.0844327176781003,100.0,0.16
2020-08-05 00:00:00,407,0.0933660933660934,76.0,0.1842105263157895
2020-08-04 00:00:00,464,0.0754310344827586,136.0,0.0588235294117647
2020-08-03 00:00:00,450,0.1066666666666667,130.0,0.0769230769230769
2020-08-02 00:00:00,279,0.0860215053763441,52.0,0.0384615384615385
2020-08-01 00:00:00,283,0.088339222614841,61.0,0.0655737704918033
2020-07-31 00:00:00,460,0.0739130434782609,163.0,0.1349693251533742
2020-07-30 00:00:00,357,0.1484593837535014,107.0,0.102803738317757
2020-07-29 00:00:00,393,0.0865139949109415,123.0,0.1138211382113821
2020-07-28 00:00:00,481,0.1205821205821206,121.0,0.1074380165289256
2020-07-27 00:00:00,560,0.1125,151.0,0.1059602649006623
2020-07-26 00:00:00,295,0.1152542372881356,48.0,0.0833333333333333
2020-07-25 00:00:00,500,0.094,54.0,0.0925925925925926
2020-07-24 00:00:00,558,0.0931899641577061,153.0,0.0980392156862745
2020-07-23 00:00:00,470,0.1127659574468085,136.0,0.0441176470588235
2020-07-22 00:00:00,599,0.0868113522537563,89.0,0.0786516853932584
2020-07-21 00:00:00,581,0.0998278829604131,159.0,0.1257861635220126
2020-07-20 00:00:00,581,0.1049913941480207,157.0,0.1273885350318471
2020-07-19 00:00:00,260,0.1076923076923077,49.0,0.0204081632653061
2020-07-18 00:00:00,602,0.1146179401993356,84.0,0.0476190476190476
2020-07-17 00:00:00,816,0.1286764705882353,156.0,0.108974358974359
2020-07-16 00:00:00,881,0.0976163450624291,121.0,0.1074380165289256
2020-07-15 00:00:00,945,0.1111111111111111,96.0,0.125
2020-07-14 00:00:00,1042,0.1372360844529751,167.0,0.0958083832335329
2020-07-13 00:00:00,789,0.1723700887198986,153.0,0.0392156862745098
