date,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA
2020-08-11 00:00:00,170,0.1294117647058824,14.0,0.5
2020-08-10 00:00:00,303,0.0726072607260726,32.0,0.3125
2020-08-09 00:00:00,42,0.1190476190476191,5.0,0.4
2020-08-08 00:00:00,55,0.1636363636363636,4.0,0.5
2020-08-07 00:00:00,362,0.1795580110497238,22.0,0.3636363636363637
2020-08-06 00:00:00,324,0.1111111111111111,25.0,0.4
2020-08-05 00:00:00,316,0.1455696202531646,30.0,0.3
2020-08-04 00:00:00,379,0.1662269129287599,32.0,0.3125
2020-08-03 00:00:00,498,0.1586345381526105,24.0,0.3333333333333333
2020-08-02 00:00:00,60,0.1,3.0,0
2020-08-01 00:00:00,52,0.1730769230769231,2.0,0
2020-07-31 00:00:00,388,0.1056701030927835,35.0,0.2571428571428571
2020-07-30 00:00:00,401,0.1820448877805487,29.0,0.3103448275862069
2020-07-29 00:00:00,346,0.1705202312138728,33.0,0.484848484848485
2020-07-28 00:00:00,509,0.1964636542239686,53.0,0.1886792452830189
2020-07-27 00:00:00,439,0.1640091116173121,40.0,0.425
2020-07-26 00:00:00,76,0.2631578947368421,,
2020-07-25 00:00:00,181,0.2541436464088398,3.0,0.6666666666666666
2020-07-24 00:00:00,413,0.1549636803874092,56.0,0.375
2020-07-23 00:00:00,495,0.1797979797979798,29.0,0.3448275862068966
2020-07-22 00:00:00,517,0.195357833655706,45.0,0.3555555555555556
2020-07-21 00:00:00,525,0.1733333333333334,53.0,0.509433962264151
2020-07-20 00:00:00,663,0.167420814479638,56.0,0.2142857142857143
2020-07-19 00:00:00,88,0.1590909090909091,2.0,1
2020-07-18 00:00:00,70,0.1285714285714286,1.0,1
2020-07-17 00:00:00,463,0.1511879049676026,32.0,0.3125
2020-07-16 00:00:00,678,0.21976401179941,46.0,0.3478260869565218
2020-07-15 00:00:00,602,0.2408637873754153,37.0,0.5405405405405406
2020-07-14 00:00:00,647,0.2349304482225657,46.0,0.3478260869565218
2020-07-13 00:00:00,776,0.202319587628866,49.0,0.2653061224489796
2020-07-12 00:00:00,108,0.2685185185185186,4.0,0.5
2020-07-11 00:00:00,80,0.25,4.0,0.5
2020-07-10 00:00:00,599,0.2303839732888147,41.0,0.1463414634146342
2020-07-09 00:00:00,715,0.2097902097902098,90.0,0.2666666666666667
2020-07-08 00:00:00,1020,0.2029411764705882,49.0,0.3469387755102041
