date,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA
2022-01-12 00:00:00,214,33,0.1542056074766355
2022-01-11 00:00:00,8604,2431,0.2825430032543003
2022-01-10 00:00:00,27709,9637,0.3477931358042513
2022-01-09 00:00:00,23182,9289,0.4006988180484859
2022-01-08 00:00:00,26117,9274,0.3550943829689474
2022-01-07 00:00:00,41174,12761,0.309928595715743
2022-01-06 00:00:00,43163,13008,0.3013692282742164
2022-01-05 00:00:00,41973,13621,0.3245181426154909
2022-01-04 00:00:00,42348,13006,0.307121942004345
2022-01-03 00:00:00,43322,12742,0.2941230783435668
2022-01-02 00:00:00,19558,6022,0.3079046937314654
2022-01-01 00:00:00,10425,3254,0.3121342925659473
2021-12-31 00:00:00,20239,5289,0.2613271406690054
2021-12-30 00:00:00,30700,6909,0.2250488599348534
2021-12-29 00:00:00,29144,6889,0.2363779851770519
2021-12-28 00:00:00,28432,6321,0.2223199212155318
2021-12-27 00:00:00,26425,5482,0.2074550614947966
2021-12-26 00:00:00,11594,2558,0.2206313610488184
2021-12-25 00:00:00,3907,836,0.2139749168159713
2021-12-24 00:00:00,14158,2257,0.1594151716344116
2021-12-23 00:00:00,25286,3620,0.1431622241556593
2021-12-22 00:00:00,26056,3572,0.1370893460239484
2021-12-21 00:00:00,25404,3056,0.120296016375374
2021-12-20 00:00:00,25116,2969,0.1182114986462813
2021-12-19 00:00:00,12846,1506,0.1172349369453527
2021-12-18 00:00:00,13081,1528,0.1168106413882731
2021-12-17 00:00:00,20187,2137,0.1058602070639521
2021-12-16 00:00:00,22366,2290,0.1023875525350979
2021-12-15 00:00:00,20287,2346,0.1156405579928033
2021-12-14 00:00:00,23132,2408,0.1040982189175169
2021-12-13 00:00:00,22986,2547,0.110806577916993
2021-12-12 00:00:00,11643,1485,0.127544447307395
2021-12-11 00:00:00,12848,1515,0.1179171855541719
2021-12-10 00:00:00,19474,2122,0.1089658005545856
2021-12-09 00:00:00,20964,2146,0.102365960694524
2021-12-08 00:00:00,20952,2513,0.1199408171057656
2021-12-07 00:00:00,23645,2435,0.1029816028758723
2021-12-06 00:00:00,24788,2902,0.117072777150234
2021-12-05 00:00:00,12105,1580,0.1305245766212309
2021-12-04 00:00:00,12244,1764,0.1440705651747795
2021-12-03 00:00:00,22281,2545,0.1142228804811274
2021-12-02 00:00:00,21942,2542,0.1158508795916507
2021-12-01 00:00:00,22175,3061,0.1380383314543405
2021-11-30 00:00:00,23190,2746,0.1184131090987495
2021-11-29 00:00:00,26149,3425,0.1309801522046732
2021-11-28 00:00:00,12870,2085,0.162004662004662
2021-11-27 00:00:00,11298,1921,0.1700300938219154
2021-11-26 00:00:00,15311,2139,0.1397034811573379
2021-11-25 00:00:00,5262,713,0.1354998099581908
2021-11-24 00:00:00,19248,2580,0.1340399002493766
2021-11-23 00:00:00,24004,2779,0.1157723712714548
2021-11-22 00:00:00,23914,2967,0.1240695826712386
2021-11-21 00:00:00,12046,1744,0.1447783496596381
2021-11-20 00:00:00,13211,1794,0.1357959276360609
2021-11-19 00:00:00,22432,2673,0.1191601283880171
2021-11-18 00:00:00,22316,2659,0.1191521778096433
2021-11-17 00:00:00,23586,2988,0.1266853218010684
2021-11-16 00:00:00,22984,2705,0.1176905673512009
2021-11-15 00:00:00,24052,2980,0.1238982205222019
2021-11-14 00:00:00,10685,1526,0.142817033224146
2021-11-13 00:00:00,11524,1601,0.1389274557445331
2021-11-12 00:00:00,21250,2479,0.1166588235294118
2021-11-11 00:00:00,17531,1972,0.1124864525697336
2021-11-10 00:00:00,21402,2371,0.1107840388748715
2021-11-09 00:00:00,25636,2766,0.1078951474489
2021-11-08 00:00:00,26721,3040,0.1137681972980053
2021-11-07 00:00:00,12090,1685,0.1393713813068652
2021-11-06 00:00:00,12701,1790,0.140933784741359
2021-11-05 00:00:00,21811,2435,0.1116409151345651
2021-11-04 00:00:00,23142,2456,0.1061273874341025
2021-11-03 00:00:00,22719,2521,0.110964391038338
2021-11-02 00:00:00,24694,2562,0.1037498987608326
2021-11-01 00:00:00,23378,2503,0.1070664727521602
2021-10-31 00:00:00,10183,1297,0.1273691446528528
2021-10-30 00:00:00,12052,1438,0.1193162960504481
2021-10-29 00:00:00,20017,1999,0.0998651146525453
2021-10-28 00:00:00,22096,1858,0.0840876176683563
2021-10-27 00:00:00,19854,2027,0.1020952956583056
2021-10-26 00:00:00,21165,2025,0.0956768249468462
