date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,110,97,59,69,64,2
1/1/2022,11544,7445,7317,7021,10681,14093
1/10/2021,266,213,164,163,198,5
1/10/2022,11695,7532,7425,7146,10752,14415
1/11/2021,282,233,189,182,214,5
1/11/2022,11714,7536,7432,7158,10767,14431
1/12/2021,302,248,212,210,259,5
1/13/2021,311,258,219,221,429,5
1/14/2021,322,271,229,233,592,5
1/15/2021,338,285,240,242,758,5
1/16/2021,344,288,240,242,763,5
1/17/2021,345,289,240,244,767,5
1/18/2021,347,294,242,248,774,5
1/19/2021,352,304,244,253,818,5
1/2/2021,111,97,59,70,65,2
1/2/2022,11554,7448,7320,7026,10686,14105
1/20/2021,372,320,265,272,1148,7
1/21/2021,388,340,284,289,1464,7
1/22/2021,419,370,321,318,1883,8
1/23/2021,425,375,322,320,1891,8
1/24/2021,425,377,322,322,1893,8
1/25/2021,441,387,338,341,1919,8
1/26/2021,465,405,354,363,2218,9
1/27/2021,485,426,369,388,2286,10
1/28/2021,510,452,409,459,2581,10
1/29/2021,564,517,500,532,2751,11
1/3/2021,113,99,59,71,66,2
1/3/2022,11575,7459,7334,7044,10694,14165
1/30/2021,585,532,514,552,2762,11
1/31/2021,597,539,519,564,2772,11
1/4/2021,132,115,69,85,72,2
1/4/2022,11596,7468,7346,7060,10707,14210
1/5/2021,159,125,87,97,82,2
1/5/2022,11615,7478,7361,7078,10717,14242
1/6/2021,190,157,111,118,92,3
1/6/2022,11639,7494,7373,7086,10731,14278
1/7/2021,214,175,129,133,178,4
1/7/2022,11649,7498,7391,7100,10737,14304
1/8/2021,263,210,161,161,197,4
1/8/2022,11666,7506,7401,7115,10740,14351
1/9/2021,266,211,163,162,198,4
1/9/2022,11680,7517,7409,7124,10742,14397
10/1/2021,10310,6417,6448,6321,9880,6220
10/10/2021,10356,6446,6461,6340,9898,6293
10/11/2021,10359,6453,6468,6343,9902,6295
10/12/2021,10371,6455,6470,6344,9904,6327
10/13/2021,10379,6461,6474,6348,9905,6331
10/14/2021,10387,6469,6480,6353,9910,6342
10/15/2021,10406,6475,6487,6356,9913,6348
10/16/2021,10415,6476,6487,6356,9914,6355
10/17/2021,10420,6477,6487,6356,9914,6360
10/18/2021,10428,6483,6491,6359,9919,6364
10/19/2021,10449,6493,6498,6364,9924,6376
10/2/2021,10312,6418,6448,6323,9881,6222
10/20/2021,10452,6494,6501,6365,9925,6384
10/21/2021,10463,6496,6505,6367,9926,6389
10/22/2021,10473,6503,6508,6372,9930,6400
10/23/2021,10477,6508,6515,6374,9933,6408
10/24/2021,10478,6511,6517,6375,9934,6412
10/25/2021,10483,6517,6521,6375,9940,6415
10/26/2021,10495,6522,6526,6377,9947,6423
10/27/2021,10504,6528,6528,6381,9955,6432
10/28/2021,10517,6539,6536,6387,9964,6456
10/29/2021,10521,6544,6538,6389,9967,6528
10/3/2021,10316,6418,6448,6323,9883,6222
10/30/2021,10526,6548,6546,6399,9969,6530
10/31/2021,10526,6551,6548,6399,9969,6533
10/4/2021,10320,6420,6454,6324,9885,6226
10/5/2021,10332,6424,6456,6328,9893,6247
10/6/2021,10336,6431,6457,6330,9896,6251
10/7/2021,10346,6442,6460,6334,9897,6276
10/8/2021,10349,6446,6460,6335,9898,6287
10/9/2021,10354,6446,6460,6337,9898,6289
11/1/2021,10533,6559,6559,6401,9974,6540
11/10/2021,10680,6684,6669,6469,10052,9698
11/11/2021,10699,6707,6687,6480,10066,9761
11/12/2021,10718,6725,6699,6485,10084,9948
11/13/2021,10728,6732,6708,6489,10089,10019
11/14/2021,10736,6742,6722,6495,10093,10118
11/15/2021,10773,6782,6762,6515,10127,10244
11/16/2021,10809,6809,6783,6527,10142,10378
11/17/2021,10825,6832,6794,6541,10156,10623
11/18/2021,10847,6847,6802,6551,10163,10786
11/19/2021,10870,6870,6820,6563,10173,10890
11/2/2021,10550,6569,6571,6407,9984,6558
11/20/2021,10886,6882,6831,6572,10177,10942
11/21/2021,10901,6887,6842,6576,10181,10987
11/22/2021,10919,6894,6853,6587,10190,11036
11/23/2021,10936,6910,6864,6600,10216,11088
11/24/2021,10956,6931,6879,6614,10251,11152
11/25/2021,10961,6931,6879,6616,10259,11152
11/26/2021,10983,6947,6894,6641,10281,11221
11/27/2021,11005,6970,6903,6650,10283,11283
11/28/2021,11021,6981,6913,6654,10287,11325
11/29/2021,11038,6995,6923,6666,10304,11483
11/3/2021,10557,6576,6572,6412,9988,6622
11/30/2021,11077,7047,6978,6687,10330,12272
11/4/2021,10579,6598,6587,6425,9998,7260
11/5/2021,10602,6626,6611,6436,10007,7931
11/6/2021,10603,6627,6612,6436,10012,7948
11/7/2021,10609,6630,6616,6438,10013,7965
11/8/2021,10623,6643,6622,6445,10019,8561
11/9/2021,10652,6664,6644,6460,10044,8864
12/1/2020,,,1,,,
12/1/2021,11096,7068,6988,6700,10363,12341
12/10/2020,,1,1,,,
12/10/2021,11219,7182,7075,6816,10498,13076
12/11/2020,,1,1,,,
12/11/2021,11232,7190,7080,6826,10503,13103
12/12/2020,,1,1,,,
12/12/2021,11242,7198,7091,6835,10507,13127
12/13/2020,,1,1,,,
12/13/2021,11251,7211,7097,6845,10517,13171
12/14/2020,,1,1,,,
12/14/2021,11302,7254,7159,6861,10525,13394
12/15/2020,,1,1,,,
12/15/2021,11324,7268,7167,6870,10544,13437
12/16/2020,,1,1,,,
12/16/2021,11334,7286,7180,6881,10553,13476
12/17/2020,5,1,2,2,,
12/17/2021,11349,7298,7187,6888,10558,13510
12/18/2020,6,4,3,4,,
12/18/2021,11357,7307,7191,6893,10563,13548
12/19/2020,6,7,3,4,1,
12/19/2021,11366,7318,7197,6897,10569,13579
12/2/2020,,,1,,,
12/2/2021,11111,7084,7001,6729,10397,12406
12/20/2020,7,7,3,4,1,
12/20/2021,11377,7332,7204,6911,10579,13629
12/21/2020,8,8,3,4,2,
