date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,17,3
2020-12-21,20,3
2020-12-22,385,365
2020-12-23,827,442
2020-12-24,878,51
2020-12-25,894,16
2020-12-26,932,38
2020-12-27,946,14
2020-12-28,1023,77
2020-12-29,1329,306
2020-12-30,2080,751
2020-12-31,2225,145
2021-01-01,2256,31
2021-01-02,2376,120
2021-01-03,2382,6
2021-01-04,2425,43
2021-01-05,2500,75
2021-01-06,2593,93
2021-01-07,3260,667
2021-01-08,4003,743
2021-01-09,4188,185
2021-01-10,4197,9
2021-01-11,4276,79
2021-01-12,4498,222
2021-01-13,4972,474
2021-01-14,5300,328
2021-01-15,5414,114
2021-01-16,5713,299
2021-01-17,5745,32
2021-01-18,5965,220
2021-01-19,6712,747
2021-01-20,7665,953
2021-01-21,9109,1444
2021-01-22,10791,1682
2021-01-23,12220,1429
2021-01-24,13562,1342
2021-01-25,14417,855
2021-01-26,14919,502
2021-01-27,16687,1768
2021-01-28,18662,1975
2021-01-29,20454,1792
2021-01-30,21408,954
2021-01-31,22334,926
2021-02-01,24313,1979
2021-02-02,26546,2233
2021-02-03,29040,2494
2021-02-04,30977,1937
2021-02-05,32855,1878
2021-02-06,34114,1259
2021-02-07,35124,1010
2021-02-08,36677,1553
2021-02-09,38258,1581
2021-02-10,40386,2128
2021-02-11,42040,1654
2021-02-12,43607,1567
2021-02-13,44909,1302
2021-02-14,45916,1007
2021-02-15,46704,788
2021-02-16,48193,1489
2021-02-17,49163,970
2021-02-18,49759,596
2021-02-19,50339,580
2021-02-20,50632,293
2021-02-21,50852,220
2021-02-22,51153,301
2021-02-23,52595,1442
2021-02-24,55611,3016
2021-02-25,58433,2822
2021-02-26,61594,3161
2021-02-27,62773,1179
2021-02-28,63932,1159
2021-03-01,66537,2605
2021-03-02,68838,2301
2021-03-03,71535,2697
2021-03-04,73235,1700
2021-03-05,75245,2010
2021-03-06,76890,1645
2021-03-07,78477,1587
2021-03-08,81024,2547
2021-03-09,83887,2863
2021-03-10,86794,2907
2021-03-11,88821,2027
2021-03-12,90670,1849
2021-03-13,92433,1763
2021-03-14,94128,1695
2021-03-15,96187,2059
2021-03-16,98379,2192
2021-03-17,100212,1833
2021-03-18,101504,1292
2021-03-19,102773,1269
2021-03-20,103756,983
2021-03-21,104045,289
2021-03-22,105177,1132
2021-03-23,106299,1122
2021-03-24,107784,1485
2021-03-25,109255,1471
2021-03-26,110746,1491
2021-03-27,111631,885
2021-03-28,111845,214
2021-03-29,112877,1032
2021-03-30,113975,1098
2021-03-31,115144,1169
2021-04-01,116531,1387
2021-04-02,117874,1343
2021-04-03,118687,813
2021-04-04,118898,211
2021-04-05,120282,1384
2021-04-06,121904,1622
2021-04-07,123443,1539
2021-04-08,125270,1827
2021-04-09,127181,1911
2021-04-10,127993,812
2021-04-11,128664,671
2021-04-12,129931,1267
2021-04-13,130743,812
2021-04-14,132297,1554
2021-04-15,134001,1704
2021-04-16,135509,1508
2021-04-17,137179,1670
2021-04-18,137941,762
2021-04-19,139522,1581
2021-04-20,140394,872
2021-04-21,141695,1301
2021-04-22,143204,1509
2021-04-23,144675,1471
2021-04-24,145906,1231
2021-04-25,146408,502
2021-04-26,147586,1178
2021-04-27,148436,850
2021-04-28,149529,1093
2021-04-29,150379,850
2021-04-30,151364,985
2021-05-01,151974,610
2021-05-02,152191,217
2021-05-03,152923,732
2021-05-04,153807,884
2021-05-05,154450,643
2021-05-06,155054,604
2021-05-07,155658,604
2021-05-08,156121,463
2021-05-09,156280,159
2021-05-10,156882,602
2021-05-11,157406,524
2021-05-12,158111,705
2021-05-13,158661,550
2021-05-14,159393,732
2021-05-15,159860,467
2021-05-16,160042,182
2021-05-17,160475,433
2021-05-18,160978,503
2021-05-19,161560,582
2021-05-20,162236,676
2021-05-21,162749,513
2021-05-22,163023,274
2021-05-23,163209,186
2021-05-24,163601,392
2021-05-25,163985,384
2021-05-26,164398,413
2021-05-27,164765,367
2021-05-28,165199,434
2021-05-29,165395,196
2021-05-30,165539,144
2021-05-31,165638,99
2021-06-01,166046,408
2021-06-02,166445,399
2021-06-03,166863,418
2021-06-04,167304,441
2021-06-05,167508,204
2021-06-06,167649,141
2021-06-07,167939,290
2021-06-08,168276,337
2021-06-09,168599,323
2021-06-10,168906,307
2021-06-11,169259,353
2021-06-12,169472,213
2021-06-13,169590,118
2021-06-14,169840,250
2021-06-15,170136,296
2021-06-16,170435,299
2021-06-17,170684,249
2021-06-18,171014,330
2021-06-19,171149,135
2021-06-20,171226,77
2021-06-21,171406,180
2021-06-22,171652,246
2021-06-23,171925,273
2021-06-24,172135,210
2021-06-25,172407,272
2021-06-26,172527,120
2021-06-27,172609,82
2021-06-28,172804,195
2021-06-29,172993,189
2021-06-30,173256,263
2021-07-01,173490,234
2021-07-02,173750,260
2021-07-03,173876,126
2021-07-04,173891,15
2021-07-05,174040,149
2021-07-06,174237,197
2021-07-07,174482,245
2021-07-08,174669,187
2021-07-09,174897,228
2021-07-10,175027,130
2021-07-11,175086,59
2021-07-12,175238,152
2021-07-13,175403,165
2021-07-14,175573,170
2021-07-15,175752,179
2021-07-16,176056,304
2021-07-17,176224,168
2021-07-18,176324,100
2021-07-19,176557,233
2021-07-20,176806,249
2021-07-21,177127,321
2021-07-22,177410,283
2021-07-23,177714,304
2021-07-24,177959,245
2021-07-25,178105,146
2021-07-26,178372,267
2021-07-27,178673,301
2021-07-28,178963,290
2021-07-29,179213,250
2021-07-30,179692,479
2021-07-31,179916,224
2021-08-01,180057,141
2021-08-02,180319,262
2021-08-03,180604,285
2021-08-04,180909,305
2021-08-05,181216,307
2021-08-06,181623,407
2021-08-07,181895,272
2021-08-08,182050,155
2021-08-09,182358,308
2021-08-10,182607,249
2021-08-11,182876,269
2021-08-12,183251,375
2021-08-13,183756,505
2021-08-14,184078,322
2021-08-15,184257,179
2021-08-16,184628,371
2021-08-17,185024,396
2021-08-18,185414,390
2021-08-19,185797,383
2021-08-20,186306,509
2021-08-21,186568,262
2021-08-22,186727,159
2021-08-23,187045,318
2021-08-24,187381,336
2021-08-25,187804,423
2021-08-26,188164,360
2021-08-27,188671,507
2021-08-28,188920,249
2021-08-29,189099,179
2021-08-30,189424,325
2021-08-31,189731,307
2021-09-01,190090,359
2021-09-02,190351,261
2021-09-03,190792,441
2021-09-04,191028,236
2021-09-05,191177,149
2021-09-06,191236,59
2021-09-07,191533,297
2021-09-08,191847,314
2021-09-09,192121,274
2021-09-10,192621,500
2021-09-11,192818,197
2021-09-12,192971,153
2021-09-13,193228,257
2021-09-14,193476,248
2021-09-15,193696,220
2021-09-16,193951,255
2021-09-17,194316,365
2021-09-18,194491,175
2021-09-19,194591,100
2021-09-20,194793,202
2021-09-21,195009,216
2021-09-22,195270,261
2021-09-23,195517,247
2021-09-24,195901,384
2021-09-25,196115,214
2021-09-26,196199,84
2021-09-27,196455,256
2021-09-28,196672,217
2021-09-29,196938,266
2021-09-30,197207,269
2021-10-01,197522,315
2021-10-02,197667,145
2021-10-03,197726,59
2021-10-04,197941,215
2021-10-05,198163,222
2021-10-06,198395,232
2021-10-07,198578,183
2021-10-08,198849,271
2021-10-09,198969,120
2021-10-10,199044,75
2021-10-11,199243,199
2021-10-12,199407,164
2021-10-13,199613,206
2021-10-14,199837,224
2021-10-15,200086,249
2021-10-16,200192,106
2021-10-17,200279,87
2021-10-18,200467,188
2021-10-19,200655,188
2021-10-20,200865,210
2021-10-21,201066,201
2021-10-22,201867,801
2021-10-23,202326,459
2021-10-24,202629,303
2021-10-25,203655,1026
2021-10-26,204662,1007
2021-10-27,205779,1117
