date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,229,287,302,356,933,6
1/1/2022,6792,5048,5548,7800,15929,9123
1/10/2021,377,482,512,613,2251,31
1/10/2022,6876,5095,5589,7840,15971,9331
1/11/2021,416,530,581,664,2495,34
1/11/2022,6886,5099,5591,7843,15977,9374
1/12/2021,443,557,642,736,2748,35
1/12/2022,6891,5101,5597,7847,15983,9375
1/13/2021,462,582,669,809,2952,35
1/14/2021,495,631,710,897,3187,43
1/15/2021,530,678,773,983,3457,44
1/16/2021,534,679,774,985,3466,44
1/17/2021,536,680,774,987,3468,44
1/18/2021,548,692,803,1015,3491,44
1/19/2021,580,718,848,1095,3658,45
1/2/2021,229,288,302,356,934,6
1/2/2022,6795,5049,5549,7800,15929,9124
1/20/2021,610,762,908,1199,3823,51
1/21/2021,711,853,1025,1376,4040,65
1/22/2021,783,911,1080,1483,4172,78
1/23/2021,789,916,1084,1488,4296,112
1/24/2021,790,917,1084,1489,4308,114
1/25/2021,804,934,1112,1540,4430,115
1/26/2021,839,955,1143,1594,4573,117
1/27/2021,871,984,1185,1645,4748,130
1/28/2021,1026,1075,1301,1782,4969,177
1/29/2021,1109,1123,1376,1891,5215,232
1/3/2021,229,288,302,357,936,6
1/3/2022,6814,5057,5555,7810,15942,9158
1/30/2021,1120,1143,1425,1921,5239,232
1/31/2021,1120,1144,1428,1923,5248,232
1/4/2021,245,308,321,389,1075,6
1/4/2022,6825,5064,5559,7812,15951,9198
1/5/2021,289,342,362,427,1311,6
1/5/2022,6844,5070,5567,7817,15955,9225
1/6/2021,301,366,383,457,1662,25
1/6/2022,6855,5073,5572,7821,15959,9247
1/7/2021,339,437,472,559,2043,30
1/7/2022,6860,5083,5578,7825,15962,9294
1/8/2021,376,481,511,608,2248,31
1/8/2022,6869,5090,5583,7834,15966,9301
1/9/2021,377,482,511,613,2251,31
1/9/2022,6873,5092,5585,7834,15967,9307
10/1/2021,6014,4581,5075,7251,15098,6389
10/10/2021,6066,4618,5104,7281,15147,6435
10/11/2021,6076,4625,5105,7289,15159,6448
10/12/2021,6089,4627,5108,7293,15165,6453
10/13/2021,6102,4628,5114,7298,15174,6466
10/14/2021,6112,4634,5118,7305,15184,6473
10/15/2021,6122,4644,5121,7312,15193,6485
10/16/2021,6126,4644,5122,7315,15196,6486
10/17/2021,6127,4644,5122,7317,15196,6486
10/18/2021,6137,4648,5123,7323,15208,6490
10/19/2021,6146,4654,5125,7332,15219,6498
10/2/2021,6017,4583,5077,7257,15105,6389
10/20/2021,6152,4656,5127,7339,15237,6508
10/21/2021,6159,4664,5130,7342,15250,6514
10/22/2021,6179,4673,5139,7347,15263,6524
10/23/2021,6182,4675,5140,7347,15268,6527
10/24/2021,6183,4676,5140,7349,15273,6529
10/25/2021,6192,4679,5145,7358,15291,6532
