date,Pima_cume,Pima
2020-12-01,83,
2020-12-02,88,5
2020-12-03,96,8
2020-12-04,99,3
2020-12-05,100,1
2020-12-06,102,2
2020-12-07,105,3
2020-12-08,108,3
2020-12-09,118,10
2020-12-10,121,3
2020-12-11,130,9
2020-12-12,136,6
2020-12-13,139,3
2020-12-14,146,7
2020-12-15,175,29
2020-12-16,185,10
2020-12-17,1407,1222
2020-12-18,2783,1376
2020-12-19,3520,737
2020-12-20,3546,26
2020-12-21,5059,1513
2020-12-22,6627,1568
2020-12-23,8519,1892
2020-12-24,9583,1064
2020-12-25,9592,9
2020-12-26,10387,795
2020-12-27,10561,174
2020-12-28,12379,1818
2020-12-29,14334,1955
2020-12-30,16450,2116
2020-12-31,18046,1596
2021-01-01,19146,1100
2021-01-02,19817,671
2021-01-03,20199,382
2021-01-04,22042,1843
2021-01-05,23841,1799
2021-01-06,25997,2156
2021-01-07,28300,2303
2021-01-08,30970,2670
2021-01-09,33070,2100
2021-01-10,33529,459
2021-01-11,36387,2858
2021-01-12,39282,2895
2021-01-13,41914,2632
2021-01-14,44496,2582
2021-01-15,48760,4264
2021-01-16,50246,1486
2021-01-17,50810,564
2021-01-18,54818,4008
2021-01-19,59074,4256
2021-01-20,64126,5052
2021-01-21,69716,5590
2021-01-22,76446,6730
2021-01-23,79942,3496
2021-01-24,81059,1117
2021-01-25,88424,7365
2021-01-26,95314,6890
2021-01-27,102823,7509
2021-01-28,109940,7117
2021-01-29,117205,7265
2021-01-30,122255,5050
2021-01-31,123692,1437
2021-02-01,130889,7197
2021-02-02,137574,6685
2021-02-03,144811,7237
2021-02-04,152236,7425
2021-02-05,161158,8922
2021-02-06,166080,4922
2021-02-07,167391,1311
2021-02-08,174588,7197
2021-02-09,181118,6530
2021-02-10,188961,7843
2021-02-11,197043,8082
2021-02-12,206186,9143
2021-02-13,211484,5298
2021-02-14,212600,1116
2021-02-15,218933,6333
2021-02-16,226161,7228
2021-02-17,233972,7811
2021-02-18,241683,7711
2021-02-19,247680,5997
2021-02-20,251917,4237
2021-02-21,252857,940
2021-02-22,258312,5455
2021-02-23,264780,6468
2021-02-24,273213,8433
2021-02-25,283421,10208
2021-02-26,295629,12208
2021-02-27,303510,7881
2021-02-28,307404,3894
2021-03-01,318645,11241
2021-03-02,327661,9016
2021-03-03,338011,10350
2021-03-04,346754,8743
2021-03-05,357072,10318
2021-03-06,364226,7154
2021-03-07,368433,4207
2021-03-08,378930,10497
2021-03-09,389301,10371
2021-03-10,401712,12411
2021-03-11,413876,12164
2021-03-12,426782,12906
2021-03-13,434882,8100
2021-03-14,438816,3934
2021-03-15,448068,9252
2021-03-16,457954,9886
2021-03-17,469004,11050
2021-03-18,479977,10973
2021-03-19,491676,11699
2021-03-20,498480,6804
2021-03-21,504435,5955
2021-03-22,513414,8979
2021-03-23,523785,10371
2021-03-24,535919,12134
2021-03-25,549472,13553
2021-03-26,563804,14332
2021-03-27,572596,8792
2021-03-28,578496,5900
2021-03-29,589247,10751
2021-03-30,601465,12218
2021-03-31,615303,13838
2021-04-01,628915,13612
2021-04-02,641830,12915
2021-04-03,650474,8644
2021-04-04,655387,4913
2021-04-05,667508,12121
2021-04-06,679577,12069
2021-04-07,694128,14551
2021-04-08,708231,14103
2021-04-09,722763,14532
2021-04-10,731277,8514
2021-04-11,736011,4734
2021-04-12,746695,10684
2021-04-13,756444,9749
2021-04-14,767868,11424
2021-04-15,779692,11824
2021-04-16,791849,12157
2021-04-17,798305,6456
2021-04-18,802805,4500
2021-04-19,811748,8943
2021-04-20,821106,9358
2021-04-21,831717,10611
2021-04-22,842638,10921
2021-04-23,854268,11630
2021-04-24,861728,7460
2021-04-25,865652,3924
2021-04-26,876202,10550
2021-04-27,885929,9727
2021-04-28,895746,9817
2021-04-29,905023,9277
2021-04-30,914075,9052
2021-05-01,918574,4499
2021-05-02,921537,2963
2021-05-03,928356,6819
2021-05-04,934686,6330
2021-05-05,941873,7187
2021-05-06,947954,6081
2021-05-07,954729,6775
2021-05-08,958276,3547
2021-05-09,959997,1721
2021-05-10,964436,4439
2021-05-11,968222,3786
2021-05-12,972675,4453
2021-05-13,978449,5774
2021-05-14,984777,6328
2021-05-15,989559,4782
2021-05-16,992606,3047
2021-05-17,997603,4997
2021-05-18,1001402,3799
2021-05-19,1005629,4227
2021-05-20,1009535,3906
2021-05-21,1014835,5300
2021-05-22,1018535,3700
2021-05-23,1020154,1619
2021-05-24,1023875,3721
2021-05-25,1027180,3305
2021-05-26,1030319,3139
2021-05-27,1033185,2866
2021-05-28,1036948,3763
2021-05-29,1038728,1780
2021-05-30,1039659,931
2021-05-31,1040354,695
2021-06-01,1043761,3407
2021-06-02,1046474,2713
2021-06-03,1049648,3174
2021-06-04,1053848,4200
2021-06-05,1056532,2684
2021-06-06,1058244,1712
2021-06-07,1061998,3754
2021-06-08,1064760,2762
2021-06-09,1067621,2861
2021-06-10,1070275,2654
2021-06-11,1073659,3384
2021-06-12,1075846,2187
2021-06-13,1076982,1136
2021-06-14,1080088,3106
2021-06-15,1082161,2073
2021-06-16,1084409,2248
2021-06-17,1086402,1993
2021-06-18,1089174,2772
2021-06-19,1090747,1573
2021-06-20,1091514,767
2021-06-21,1093313,1799
2021-06-22,1095425,2112
2021-06-23,1097392,1967
2021-06-24,1099231,1839
2021-06-25,1101744,2513
2021-06-26,1103118,1374
2021-06-27,1103857,739
2021-06-28,1105549,1692
2021-06-29,1107148,1599
2021-06-30,1108938,1790
2021-07-01,1110612,1674
2021-07-02,1112415,1803
2021-07-03,1113447,1032
2021-07-04,1113673,226
2021-07-05,1114865,1192
2021-07-06,1116290,1425
2021-07-07,1117880,1590
2021-07-08,1119633,1753
2021-07-09,1121475,1842
2021-07-10,1122673,1198
2021-07-11,1123273,600
2021-07-12,1124815,1542
2021-07-13,1126199,1384
2021-07-14,1127642,1443
2021-07-15,1129049,1407
2021-07-16,1130946,1897
2021-07-17,1132145,1199
2021-07-18,1132784,639
2021-07-19,1134420,1636
2021-07-20,1136020,1600
2021-07-21,1137724,1704
2021-07-22,1139382,1658
2021-07-23,1141445,2063
2021-07-24,1142758,1313
2021-07-25,1143469,711
2021-07-26,1145337,1868
2021-07-27,1147360,2023
2021-07-28,1149574,2214
2021-07-29,1151526,1952
2021-07-30,1153968,2442
2021-07-31,1155556,1588
2021-08-01,1156631,1075
2021-08-02,1158754,2123
2021-08-03,1160680,1926
2021-08-04,1162468,1788
2021-08-05,1164118,1650
2021-08-06,1166538,2420
2021-08-07,1168109,1571
2021-08-08,1169055,946
2021-08-09,1170983,1928
2021-08-10,1172682,1699
2021-08-11,1174364,1682
2021-08-12,1176181,1817
2021-08-13,1178783,2602
2021-08-14,1180540,1757
2021-08-15,1181663,1123
2021-08-16,1183830,2167
2021-08-17,1185972,2142
2021-08-18,1188329,2357
2021-08-19,1190539,2210
2021-08-20,1193339,2800
2021-08-21,1195020,1681
2021-08-22,1196154,1134
2021-08-23,1198471,2317
2021-08-24,1201030,2559
2021-08-25,1203342,2312
2021-08-26,1205298,1956
2021-08-27,1208045,2747
2021-08-28,1209721,1676
2021-08-29,1210822,1101
2021-08-30,1212834,2012
2021-08-31,1214647,1813
2021-09-01,1216537,1890
2021-09-02,1217992,1455
