Category,value
tests,562427
Yuma,10991
Yavapai,14541
Santa Cruz,2186
Pinal,36044
Pima,55652
Navajo,4632
Mohave,13004
Maricopa,391195
La Paz,1607
Greenlee,210
Graham,1169
Gila,6245
Coconino,6947
Cochise,6655
Apache,1285
Unknown,478
65 years and older,130617
55 - 64 years,105553
45 - 54 years,99116
20 - 44 years,197142
Less than 20 years,29521
positive,0.211815933445585
