date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,216,260,271,322,900,6
1/10/2021,367,445,466,564,2165,32
1/11/2021,403,494,531,614,2346,35
1/12/2021,429,521,591,684,2564,36
1/13/2021,449,542,613,751,2722,37
1/14/2021,481,588,652,835,2921,45
1/15/2021,513,633,709,915,3161,46
1/16/2021,517,634,710,917,3169,46
1/17/2021,519,635,710,918,3171,46
1/18/2021,532,646,740,944,3195,46
1/19/2021,563,672,779,1025,3348,47
1/2/2021,217,260,271,322,901,6
1/20/2021,586,709,832,1109,3496,53
1/21/2021,667,785,933,1253,3686,69
1/22/2021,735,841,983,1352,3810,85
1/23/2021,740,843,986,1357,3935,119
1/24/2021,741,844,986,1358,3948,121
1/25/2021,753,858,1011,1408,4062,123
1/26/2021,780,877,1041,1459,4202,125
1/27/2021,801,896,1065,1497,4362,138
1/28/2021,948,982,1175,1618,4573,188
1/29/2021,1021,1029,1240,1712,4806,247
1/3/2021,217,260,271,323,903,6
1/30/2021,1033,1048,1291,1741,4826,247
1/31/2021,1033,1049,1293,1742,4834,247
1/4/2021,232,280,289,351,1029,6
1/5/2021,275,313,328,386,1252,6
1/6/2021,288,335,347,414,1593,25
1/7/2021,327,404,434,510,1967,31
1/8/2021,366,444,465,559,2162,32
1/9/2021,367,445,465,564,2165,32
10/1/2021,5681,4354,4778,7011,14348,6378
10/10/2021,5708,4384,4798,7031,14374,6401
10/2/2021,5682,4355,4780,7013,14351,6378
10/3/2021,5683,4356,4780,7013,14352,6378
10/4/2021,5689,4361,4782,7019,14354,6384
10/5/2021,5693,4365,4784,7022,14358,6388
10/6/2021,5698,4371,4790,7024,14367,6392
10/7/2021,5701,4373,4791,7027,14373,6397
10/8/2021,5705,4381,4797,7030,14374,6401
10/9/2021,5708,4382,4798,7031,14374,6401
12/10/2020,1,,,1,1,1
12/11/2020,1,,,1,1,1
12/12/2020,1,,,1,1,1
12/13/2020,1,,,1,1,1
12/14/2020,1,,,2,1,1
12/15/2020,1,1,1,2,1,1
12/16/2020,6,5,7,5,2,1
12/17/2020,9,12,16,16,6,1
12/18/2020,17,24,27,22,18,1
12/19/2020,18,24,27,23,18,1
12/2/2020,,,,,,1
12/20/2020,18,24,27,24,18,1
12/21/2020,19,24,27,24,21,2
12/22/2020,22,36,43,32,59,2
12/23/2020,51,67,66,63,108,2
12/24/2020,64,84,81,78,154,2
12/25/2020,66,85,82,78,154,2
12/26/2020,66,85,83,78,154,2
12/27/2020,67,85,83,78,154,2
12/28/2020,105,136,141,153,272,2
12/29/2020,127,182,196,216,457,3
12/3/2020,,,,,,1
12/30/2020,168,222,239,269,643,4
12/31/2020,213,257,271,319,820,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,,1,,1
12/7/2020,1,,,1,,1
12/8/2020,1,,,1,,1
12/9/2020,1,,,1,,1
2/1/2021,1051,1069,1325,1826,5089,260
2/10/2021,1255,1315,1721,2469,6784,455
2/11/2021,1376,1402,1791,2572,7044,493
2/12/2021,1439,1451,1836,2646,7295,510
2/13/2021,1642,1554,1928,2725,7402,548
2/14/2021,1645,1555,1931,2731,7432,550
2/15/2021,1653,1560,1937,2746,7522,551
2/16/2021,1681,1583,1970,2784,7807,573
2/17/2021,1730,1626,2021,2829,8049,657
2/18/2021,1766,1655,2055,2887,8256,677
2/19/2021,1815,1685,2091,2934,8340,692
2/2/2021,1066,1083,1353,1855,5329,267
2/20/2021,1848,1700,2106,2949,8360,712
2/21/2021,1850,1701,2108,2950,8372,715
2/22/2021,1904,1742,2147,2987,8426,727
2/23/2021,1973,1783,2180,3056,8552,762
2/24/2021,2009,1806,2198,3103,8677,772
2/25/2021,2056,1854,2246,3177,8966,903
2/26/2021,2117,1898,2292,3212,9086,985
2/27/2021,2132,1907,2300,3227,9124,987
2/28/2021,2135,1907,2304,3231,9130,989
2/3/2021,1088,1109,1386,1916,5638,270
2/4/2021,1104,1138,1432,1970,5857,289
2/5/2021,1118,1156,1465,2099,6014,296
2/6/2021,1159,1212,1603,2336,6118,395
2/7/2021,1159,1212,1604,2336,6126,396
2/8/2021,1189,1252,1643,2364,6323,409
2/9/2021,1199,1277,1675,2408,6532,420
3/1/2021,2176,1931,2326,3257,9222,998
3/10/2021,2421,2085,2538,3770,10171,1155
3/11/2021,2453,2117,2559,3891,10366,1163
3/12/2021,2476,2128,2577,3964,10467,1168
3/13/2021,2486,2131,2585,3984,10498,1171
3/14/2021,2486,2132,2586,3992,10513,1172
3/15/2021,2513,2154,2640,4148,10676,1184
3/16/2021,2540,2171,2666,4191,10752,1190
3/17/2021,2583,2211,2712,4301,10863,1193
3/18/2021,2630,2242,2750,4443,11073,1219
3/19/2021,2656,2266,2780,4513,11163,1228
3/2/2021,2213,1951,2346,3302,9344,1006
3/20/2021,2665,2269,2782,4522,11187,1233
