Category,value
tests,814534
YUMA,13345
YAVAPAI,23679
SANTA CRUZ,2523
PINAL,49778
PIMA,71509
NAVAJO,6638
MOHAVE,19423
MARICOPA,584118
LA PAZ,1959
GREENLEE,321
GRAHAM,1763
GILA,8185
COCONINO,10575
COCHISE,7961
APACHE,1756
Unknown,752
65 years and older,196128
55 - 64 years,161125
45 - 54 years,147083
20 - 44 years,271161
Less than 20 years,38285
positive,0.2437307712139702
