date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,224,278,295,345,918,6
1/10/2021,374,467,495,590,2191,31
1/11/2021,410,514,561,641,2375,34
1/12/2021,437,541,621,710,2599,35
1/13/2021,455,564,645,780,2765,36
1/14/2021,487,610,683,866,2972,44
1/15/2021,519,655,739,947,3219,45
1/16/2021,523,656,740,949,3227,45
1/17/2021,525,657,740,950,3229,45
1/18/2021,538,668,769,977,3253,45
1/19/2021,569,694,810,1057,3409,46
1/2/2021,225,278,295,345,919,6
1/20/2021,593,733,864,1141,3561,52
1/21/2021,679,812,967,1292,3755,68
1/22/2021,749,868,1017,1393,3882,82
1/23/2021,754,871,1020,1398,4007,116
1/24/2021,755,872,1020,1399,4020,118
1/25/2021,768,886,1047,1448,4135,119
1/26/2021,797,904,1078,1500,4277,121
1/27/2021,818,922,1105,1540,4439,134
1/28/2021,967,1010,1215,1665,4651,184
1/29/2021,1043,1056,1282,1760,4884,240
1/3/2021,225,278,295,346,921,6
1/30/2021,1055,1075,1333,1788,4905,240
1/31/2021,1055,1076,1336,1789,4913,240
1/4/2021,241,298,315,375,1049,6
1/5/2021,283,333,354,410,1274,6
1/6/2021,295,356,375,440,1616,25
1/7/2021,335,424,462,537,1989,30
1/8/2021,373,466,494,585,2188,31
1/9/2021,374,467,494,590,2191,31
10/1/2021,5746,4416,4865,7080,14540,6410
10/10/2021,5791,4456,4892,7107,14585,6452
10/11/2021,5801,4463,4893,7115,14597,6465
10/12/2021,5811,4465,4898,7122,14606,6470
10/13/2021,5824,4467,4905,7130,14617,6483
10/14/2021,5837,4472,4909,7138,14630,6488
10/15/2021,5846,4481,4912,7147,14640,6498
10/16/2021,5851,4482,4913,7151,14642,6499
10/17/2021,5853,4482,4915,7152,14642,6499
10/18/2021,5863,4488,4917,7158,14654,6503
10/19/2021,5875,4494,4921,7170,14666,6511
10/2/2021,5748,4418,4867,7085,14548,6410
10/20/2021,5882,4496,4924,7177,14685,6521
10/21/2021,5889,4503,4927,7180,14700,6527
10/22/2021,5911,4512,4939,7186,14717,6537
10/23/2021,5913,4514,4940,7186,14723,6540
10/24/2021,5914,4517,4940,7188,14728,6542
10/25/2021,5923,4523,4945,7199,14748,6545
10/26/2021,5929,4531,4954,7206,14772,6552
10/27/2021,5941,4536,4961,7217,14792,6564
10/28/2021,5960,4554,4981,7239,14823,6570
10/29/2021,5974,4566,4989,7254,14843,6585
10/3/2021,5749,4419,4867,7085,14549,6410
10/30/2021,5980,4569,4991,7257,14847,6588
10/31/2021,5983,4569,4991,7257,14849,6588
10/4/2021,5757,4424,4869,7090,14555,6419
10/5/2021,5765,4428,4873,7094,14562,6427
10/6/2021,5771,4436,4879,7097,14574,6432
10/7/2021,5778,4440,4883,7101,14582,6441
10/8/2021,5785,4452,4891,7104,14585,6452
10/9/2021,5789,4454,4892,7107,14585,6452
11/1/2021,5991,4573,4999,7263,14860,6589
11/10/2021,6048,4612,5056,7327,14989,7398
11/11/2021,6055,4620,5060,7335,14998,7423
11/12/2021,6064,4624,5068,7341,15006,7500
11/13/2021,6070,4626,5069,7348,15011,7511
11/14/2021,6074,4627,5070,7352,15014,7516
11/15/2021,6093,4638,5080,7366,15030,7553
11/16/2021,6107,4641,5085,7372,15048,7574
11/17/2021,6128,4651,5102,7385,15055,7674
11/18/2021,6135,4652,5104,7389,15067,7682
11/19/2021,6151,4661,5121,7406,15081,7744
11/2/2021,6000,4580,5004,7271,14879,6592
11/20/2021,6162,4665,5125,7414,15085,7781
11/21/2021,6162,4665,5128,7416,15092,7783
11/22/2021,6172,4677,5141,7423,15103,7830
11/23/2021,6183,4681,5145,7429,15110,7847
11/24/2021,6191,4686,5148,7435,15116,7860
11/25/2021,6191,4686,5148,7435,15116,7860
11/26/2021,6194,4693,5152,7436,15120,7867
11/3/2021,6005,4585,5017,7287,14900,6600
11/4/2021,6013,4587,5022,7296,14915,6622
11/5/2021,6018,4589,5033,7302,14930,6682
11/6/2021,6022,4594,5042,7307,14950,6746
11/7/2021,6022,4599,5044,7308,14956,6759
11/8/2021,6030,4602,5050,7316,14969,6834
11/9/2021,6036,4607,5053,7322,14982,6885
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,1,1,3,2,1,1
12/16/2020,8,5,12,8,2,1
12/17/2020,15,26,33,27,8,1
12/18/2020,24,42,48,40,23,1
12/19/2020,25,42,48,41,23,1
12/2/2020,,,,,,1
12/20/2020,25,42,48,43,23,1
12/21/2020,26,42,48,45,26,2
12/22/2020,29,53,65,54,64,2
12/23/2020,59,83,89,86,113,2
12/24/2020,72,100,104,101,159,2
12/25/2020,74,101,105,101,159,2
12/26/2020,74,101,106,101,159,2
12/27/2020,75,101,106,101,159,2
12/28/2020,113,153,164,176,277,2
12/29/2020,135,199,219,239,466,3
12/3/2020,,,,,,1
12/30/2020,176,239,262,292,656,4
12/31/2020,221,275,295,342,837,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,1,1,,1
12/7/2020,1,,1,1,,1
12/8/2020,1,,1,1,,1
12/9/2020,1,,1,1,,1
2/1/2021,1076,1100,1367,1874,5177,253
2/10/2021,1289,1352,1773,2536,6886,449
2/11/2021,1411,1435,1849,2639,7148,487
2/12/2021,1473,1485,1896,2714,7401,503
2/13/2021,1679,1589,1989,2792,7509,537
2/14/2021,1682,1590,1991,2799,7539,539
2/15/2021,1690,1595,1997,2814,7629,540
2/16/2021,1718,1618,2030,2850,7914,562
2/17/2021,1768,1661,2081,2897,8156,645
2/18/2021,1804,1690,2115,2955,8362,665
2/19/2021,1854,1720,2152,3002,8446,680
2/2/2021,1091,1116,1396,1905,5417,260
2/20/2021,1888,1737,2167,3016,8467,700
2/21/2021,1890,1738,2169,3017,8479,703
2/22/2021,1945,1777,2209,3053,8536,715
2/23/2021,2016,1818,2242,3121,8663,749
2/24/2021,2054,1839,2262,3167,8789,758
2/25/2021,2100,1889,2311,3244,9078,888
2/26/2021,2161,1933,2357,3279,9199,970
2/27/2021,2176,1943,2365,3295,9237,972
2/28/2021,2179,1943,2369,3299,9243,974
2/3/2021,1113,1142,1431,1968,5726,263
2/4/2021,1130,1171,1477,2022,5946,283
2/5/2021,1144,1189,1509,2149,6106,290
2/6/2021,1190,1251,1652,2399,6216,389
2/7/2021,1190,1251,1653,2399,6224,390
2/8/2021,1220,1292,1692,2426,6422,403
2/9/2021,1230,1316,1724,2473,6631,414
3/1/2021,2220,1967,2390,3327,9337,983
3/10/2021,2467,2122,2606,3839,10297,1140
3/11/2021,2501,2156,2627,3958,10494,1147
3/12/2021,2524,2167,2644,4033,10596,1152
