date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,945,863,632,480,221,7
1/10/2021,1293,1200,922,708,497,11
1/11/2021,1353,1288,985,746,838,11
1/12/2021,1416,1355,1061,800,1159,13
1/13/2021,1502,1429,1136,862,1494,13
1/14/2021,1521,1446,1165,885,1582,13
1/15/2021,1550,1462,1185,912,1671,13
1/16/2021,1554,1464,1188,913,1676,13
1/17/2021,1556,1467,1189,914,1680,13
1/18/2021,1565,1473,1198,918,1697,13
1/19/2021,1608,1501,1227,947,1810,18
1/2/2021,947,864,632,482,222,7
1/20/2021,1623,1508,1235,957,1840,19
1/21/2021,1743,1701,1406,1055,2361,22
1/22/2021,1852,1795,1488,1135,3023,23
1/23/2021,1881,1834,1514,1166,3057,24
1/24/2021,1882,1836,1517,1169,3068,24
1/25/2021,1917,1908,1580,1218,3225,24
1/26/2021,2050,2050,1718,1354,3379,32
1/27/2021,2192,2203,1836,1450,3580,32
1/28/2021,2349,2355,2025,1669,4274,33
1/29/2021,2508,2486,2190,1811,5356,37
1/3/2021,949,864,632,482,222,7
1/30/2021,2548,2517,2228,1884,6216,37
1/31/2021,2549,2518,2228,1885,6232,37
1/4/2021,1004,919,672,515,259,8
1/5/2021,1092,1014,737,560,294,8
1/6/2021,1207,1129,832,624,364,11
1/7/2021,1253,1167,892,661,395,11
1/8/2021,1286,1196,918,702,486,11
1/9/2021,1288,1197,922,706,491,11
12/1/2020,1,1,1,,2,
12/10/2020,1,2,3,,3,
12/11/2020,1,2,3,,3,
12/12/2020,1,2,5,,3,
12/13/2020,1,2,5,,3,
12/14/2020,1,2,5,,3,
12/15/2020,1,2,5,,3,
12/16/2020,3,3,6,1,4,
12/17/2020,9,7,10,5,6,
12/18/2020,9,7,11,5,6,
12/19/2020,9,7,11,5,8,
12/2/2020,1,1,1,,2,
12/20/2020,9,9,11,6,8,
12/21/2020,75,45,49,23,23,
12/22/2020,255,243,170,135,55,1
12/23/2020,445,459,327,253,95,4
12/24/2020,508,512,384,293,102,4
12/25/2020,508,512,384,293,102,4
12/26/2020,532,547,400,311,108,4
12/27/2020,532,547,400,311,109,4
12/28/2020,675,660,476,361,135,6
12/29/2020,774,749,534,408,168,7
12/3/2020,1,1,2,,2,
12/30/2020,912,847,614,462,202,7
12/31/2020,944,862,628,476,210,7
12/4/2020,1,1,3,,2,
12/5/2020,1,1,3,,2,
12/6/2020,1,1,3,,2,
12/7/2020,1,1,3,,2,
12/8/2020,1,1,3,,3,
12/9/2020,1,1,3,,3,
2/1/2021,2590,2544,2248,1909,6837,40
2/10/2021,2930,2846,2625,2355,9937,55
2/11/2021,3060,2960,2756,2510,10950,66
2/12/2021,3118,3008,2814,2565,12034,67
2/13/2021,3145,3031,2831,2600,12681,69
2/14/2021,3150,3035,2831,2601,12687,69
2/15/2021,3156,3039,2835,2608,12725,69
