date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,111,95,53,59,48,1
1/10/2021,268,207,156,152,179,7
1/11/2021,285,227,182,170,194,7
1/12/2021,305,242,205,197,239,8
1/13/2021,314,251,211,206,407,8
1/14/2021,325,262,220,217,569,8
1/15/2021,341,276,231,225,735,9
1/16/2021,347,278,231,225,740,9
1/17/2021,348,279,231,226,744,9
1/18/2021,350,284,233,231,750,9
1/19/2021,355,293,235,236,793,9
1/2/2021,111,95,53,60,49,2
1/20/2021,375,308,256,256,1121,11
1/21/2021,391,329,274,273,1436,11
1/22/2021,421,361,311,300,1851,13
1/23/2021,427,366,312,302,1859,13
1/24/2021,427,368,312,304,1861,13
1/25/2021,443,378,330,322,1886,13
1/26/2021,467,395,347,344,2184,15
1/27/2021,487,415,362,369,2249,17
1/28/2021,511,441,403,448,2536,17
1/29/2021,567,504,495,524,2701,18
1/3/2021,113,97,53,61,50,2
1/30/2021,590,518,508,544,2711,18
1/31/2021,601,525,513,557,2720,19
1/4/2021,132,112,63,75,56,3
1/5/2021,159,122,81,87,66,3
1/6/2021,190,154,104,110,74,4
1/7/2021,214,173,121,123,159,5
1/8/2021,265,204,153,150,178,6
1/9/2021,268,205,155,151,179,6
12/17/2020,5,,1,2,,
12/18/2020,6,3,2,3,,
12/19/2020,6,6,2,3,1,
12/20/2020,6,6,2,3,1,
12/21/2020,7,7,2,3,2,
12/22/2020,23,14,8,12,11,
12/23/2020,30,24,10,16,14,
12/24/2020,41,28,14,20,16,
12/25/2020,41,28,14,20,16,
12/26/2020,45,30,14,20,16,
12/27/2020,45,30,14,20,16,
12/28/2020,57,42,24,24,21,
12/29/2020,78,63,34,32,22,
12/30/2020,96,80,42,48,33,1
12/31/2020,111,95,53,59,45,1
2/1/2021,618,537,535,578,2753,19
2/10/2021,890,846,994,1214,3689,28
2/11/2021,928,893,1093,1327,3828,28
2/12/2021,952,982,1230,1409,3935,28
2/13/2021,1012,1082,1369,1489,4024,34
2/14/2021,1082,1158,1475,1562,4118,41
2/15/2021,1099,1165,1485,1578,4158,41
2/16/2021,1110,1170,1493,1589,4187,43
2/17/2021,1115,1172,1496,1590,4203,43
2/18/2021,1118,1172,1496,1591,4217,43
2/19/2021,1120,1173,1496,1595,4223,43
2/2/2021,667,590,623,692,2971,19
2/20/2021,1123,1176,1498,1598,4234,43
2/21/2021,1123,1176,1499,1598,4240,43
2/22/2021,1127,1177,1503,1599,4257,43
2/23/2021,1138,1184,1511,1604,4281,45
2/24/2021,1155,1197,1521,1624,4379,47
2/25/2021,1163,1206,1548,1636,4451,48
2/26/2021,1186,1234,1565,1659,4580,49
2/27/2021,1192,1235,1571,1674,4616,50
2/28/2021,1194,1237,1572,1677,4652,50
2/3/2021,677,600,640,700,3009,21
2/4/2021,723,656,743,813,3157,23
2/5/2021,791,752,852,962,3295,24
2/6/2021,796,753,856,966,3302,24
2/7/2021,798,753,857,967,3307,24
2/8/2021,807,758,861,977,3335,26
2/9/2021,860,815,912,1086,3537,28
3/1/2021,1206,1250,1591,1694,4729,51
3/10/2021,1462,1469,1849,2108,6190,73
3/11/2021,1497,1489,1872,2174,6290,73
3/12/2021,1526,1510,1893,2221,6376,74
3/13/2021,1544,1523,1909,2252,6394,75
3/14/2021,1571,1575,1953,2352,6558,80
3/15/2021,1588,1584,1972,2392,6607,82
3/16/2021,1651,1642,2069,2672,6799,92
3/17/2021,1819,1742,2219,2812,7000,102
3/18/2021,1900,1862,2426,2945,7172,105
3/19/2021,2086,1990,2598,3131,7354,119
3/2/2021,1240,1283,1631,1740,4960,55
3/20/2021,2100,1996,2606,3156,7380,120
3/21/2021,2113,2004,2614,3182,7393,124
3/22/2021,2152,2029,2654,3243,7437,127
3/23/2021,2300,2128,2759,3415,7619,146
3/24/2021,2463,2206,2878,3608,7732,161
3/25/2021,2609,2328,2975,3784,7811,196
3/26/2021,2798,2440,3098,3908,7904,231
3/27/2021,2820,2452,3113,3941,7927,240
3/28/2021,2835,2456,3120,3953,7928,244
3/29/2021,2878,2484,3152,3989,7950,254
3/3/2021,1309,1354,1725,1835,5348,59
3/30/2021,3071,2594,3258,4080,8041,280
3/31/2021,3157,2635,3309,4120,8066,304
3/4/2021,1334,1377,1750,1891,5645,62
3/5/2021,1365,1405,1786,1935,5848,64
3/6/2021,1384,1415,1792,1957,5881,66
3/7/2021,1392,1418,1796,1968,5897,67
3/8/2021,1411,1433,1813,2012,5954,68
3/9/2021,1428,1445,1833,2055,6050,70
4/1/2021,3320,2724,3400,4219,8182,333
4/10/2021,4590,3425,4114,4937,8584,734
4/11/2021,4603,3432,4119,4940,8586,742
4/12/2021,4699,3486,4154,4975,8618,765
4/13/2021,4777,3546,4200,5009,8641,788
4/14/2021,4864,3617,4265,5047,8664,816
4/15/2021,4964,3669,4322,5085,8689,833
4/16/2021,5048,3725,4392,5121,8703,846
4/17/2021,5076,3736,4403,5130,8707,868
4/18/2021,5088,3740,4408,5134,8708,879
4/19/2021,5130,3767,4435,5155,8721,909
4/2/2021,3425,2784,3483,4297,8248,374
4/20/2021,5205,3804,4474,5177,8733,920
4/21/2021,5275,3855,4512,5203,8740,926
4/22/2021,5338,3908,4576,5235,8756,941
4/23/2021,5395,3942,4620,5271,8779,957
4/24/2021,5419,3958,4654,5288,8786,1232
4/25/2021,5425,3961,4659,5288,8786,1234
4/26/2021,5492,4004,4704,5309,8804,1477
4/27/2021,5572,4066,4754,5339,8822,1496
4/28/2021,5711,4201,4883,5391,8841,1530
4/29/2021,5791,4243,4923,5408,8861,1539
4/3/2021,3449,2797,3490,4308,8256,394
4/30/2021,5838,4281,4953,5433,8870,1548
4/4/2021,3459,2804,3498,4311,8257,404
4/5/2021,3586,2878,3570,4410,8318,459
4/6/2021,3796,2987,3681,4511,8374,509
4/7/2021,4015,3097,3812,4635,8425,569
4/8/2021,4243,3225,3903,4733,8475,634
4/9/2021,4432,3334,4015,4818,8521,691
5/1/2021,5859,4291,4965,5442,8873,1554
5/10/2021,6145,4474,5113,5532,8926,1621
5/11/2021,6163,4477,5123,5543,8933,1626
5/12/2021,6199,4501,5148,5552,8950,1808
5/13/2021,6286,4581,5205,5566,8962,1820
5/14/2021,6326,4616,5234,5580,8968,2290
5/15/2021,6339,4622,5236,5584,8970,2303
5/16/2021,6346,4624,5237,5591,8971,2312
5/17/2021,6392,4650,5265,5608,8982,2458
5/18/2021,6439,4691,5290,5627,8995,2642
5/19/2021,6477,4722,5311,5639,9004,2859
5/2/2021,5868,4296,4970,5445,8876,1556
5/20/2021,6528,4751,5331,5654,9023,2904
5/21/2021,6558,4773,5354,5664,9030,3109
5/22/2021,6575,4781,5368,5668,9033,3126
5/23/2021,6589,4788,5373,5672,9035,3127
5/24/2021,6621,4811,5396,5681,9041,3207
5/25/2021,6661,4828,5413,5687,9049,3255
5/26/2021,6692,4841,5424,5693,9051,3325
5/27/2021,6723,4864,5434,5695,9055,3389
5/28/2021,6734,4876,5441,5697,9056,3391
5/29/2021,6744,4880,5444,5698,9057,3401
5/3/2021,5910,4324,4988,5455,8883,1569
5/30/2021,6749,4881,5451,5701,9058,3402
5/31/2021,6758,4885,5453,5702,9058,3403
5/4/2021,5946,4353,5011,5460,8889,1583
5/5/2021,6004,4387,5037,5480,8900,1587
5/6/2021,6048,4410,5056,5498,8907,1596
5/7/2021,6109,4440,5088,5515,8918,1614
5/8/2021,6119,4450,5091,5519,8918,1617
5/9/2021,6124,4454,5097,5523,8918,1617
6/1/2021,6794,4901,5470,5710,9064,3412
6/10/2021,7047,5049,5565,5777,9103,3809
6/11/2021,7094,5062,5578,5782,9110,3870
6/12/2021,7100,5065,5579,5784,9115,3871
6/13/2021,7104,5067,5579,5784,9115,3874
6/14/2021,7118,5077,5583,5788,9118,3879
6/15/2021,7131,5088,5583,5793,9119,3888
6/16/2021,7146,5094,5588,5797,9122,3900
6/17/2021,7206,5130,5613,5811,9136,4023
6/18/2021,7225,5137,5619,5815,9141,4033
6/19/2021,7230,5139,5622,5815,9142,4040
6/2/2021,6825,4921,5488,5718,9067,3504
6/20/2021,7233,5139,5623,5816,9142,4042
6/21/2021,7344,5171,5625,5819,9145,4049
6/22/2021,7623,5256,5641,5824,9146,4075
6/23/2021,7648,5268,5650,5826,9146,4105
6/24/2021,7966,5384,5673,5831,9148,4142
6/25/2021,8045,5417,5683,5835,9151,4158
6/26/2021,8054,5426,5688,5844,9152,4166
6/27/2021,8059,5427,5690,5844,9153,4168
6/28/2021,8072,5433,5696,5846,9156,4174
6/29/2021,8100,5442,5704,5852,9162,4199
6/3/2021,6893,4954,5509,5732,9072,3604
6/30/2021,8115,5455,5708,5857,9165,4215
6/4/2021,6916,4973,5523,5740,9079,3624
6/5/2021,6924,4974,5527,5742,9081,3627
6/6/2021,6932,4980,5530,5744,9084,3629
6/7/2021,6947,4989,5536,5748,9086,3644
6/8/2021,6990,5023,5550,5766,9096,3743
6/9/2021,7027,5042,5560,5776,9102,3801
7/1/2021,8131,5464,5713,5858,9167,4240
7/10/2021,8294,5544,5760,5880,9186,4372
7/11/2021,8305,5545,5763,5880,9186,4373
7/12/2021,8323,5551,5768,5890,9189,4387
7/13/2021,8338,5556,5779,5892,9191,4418
7/14/2021,8345,5558,5779,5896,9194,4423
7/15/2021,8363,5565,5785,5897,9200,4433
7/16/2021,8379,5573,5797,5902,9200,4441
7/17/2021,8382,5578,5800,5906,9203,4450
7/18/2021,8388,5582,5801,5910,9203,4455
7/19/2021,8406,5591,5805,5912,9205,4470
7/2/2021,8155,5477,5720,5862,9171,4255
7/20/2021,8432,5601,5817,5915,9209,4514
7/21/2021,8458,5612,5823,5920,9211,4527
7/22/2021,8487,5625,5834,5931,9220,4573
7/23/2021,8500,5636,5843,5934,9222,4592
7/24/2021,8515,5640,5847,5939,9224,4608
7/25/2021,8522,5642,5851,5944,9224,4617
7/26/2021,8541,5652,5856,5946,9232,4634
7/27/2021,8570,5666,5863,5953,9240,4687
7/28/2021,8599,5677,5872,5959,9247,4754
7/29/2021,8641,5695,5885,5969,9255,4851
7/3/2021,8163,5486,5726,5864,9172,4259
7/30/2021,8666,5705,5896,5976,9256,4879
7/31/2021,8673,5708,5898,5977,9256,4889
7/4/2021,8166,5487,5726,5864,9172,4259
7/5/2021,8183,5495,5731,5865,9172,4270
7/6/2021,8208,5511,5739,5867,9174,4318
7/7/2021,8236,5520,5742,5868,9176,4337
7/8/2021,8261,5531,5748,5871,9183,4353
7/9/2021,8286,5541,5758,5879,9186,4360
8/1/2021,8684,5714,5901,5978,9258,4896
8/10/2021,9306,6003,6088,6067,9334,5442
8/11/2021,9336,6017,6094,6072,9339,5511
8/12/2021,9375,6028,6101,6084,9346,5589
8/13/2021,9405,6035,6111,6090,9350,5609
8/14/2021,9418,6035,6112,6094,9352,5625
8/15/2021,9424,6037,6116,6099,9352,5629
8/16/2021,9446,6046,6122,6106,9359,5634
8/17/2021,9477,6061,6134,6111,9362,5667
8/18/2021,9512,6068,6145,6116,9370,5718
8/19/2021,9540,6071,6156,6117,9375,5749
8/2/2021,8706,5721,5907,5991,9267,4906
8/20/2021,9559,6078,6162,6120,9377,5765
8/21/2021,9568,6083,6167,6122,9378,5786
8/22/2021,9570,6083,6169,6125,9379,5789
8/23/2021,9594,6089,6177,6134,9380,5795
8/24/2021,9611,6101,6187,6139,9383,5822
8/25/2021,9639,6111,6190,6147,9390,5884
8/26/2021,9778,6189,6249,6173,9411,5934
8/27/2021,9844,6231,6277,6191,9420,6021
8/28/2021,9852,6234,6281,6195,9422,6028
8/29/2021,9855,6235,6281,6195,9423,6029
8/3/2021,8752,5740,5919,5997,9277,4973
8/30/2021,9875,6240,6285,6200,9423,6044
8/31/2021,9890,6244,6289,6202,9425,6052
