date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2021-09-10 00:00:00,88,2,0.0227272727272727,,,
2021-09-09 00:00:00,5715,601,0.105161854768154,161,69,0.4285714285714286
2021-09-08 00:00:00,14387,1742,0.1210815319385557,753,403,0.5351925630810094
2021-09-07 00:00:00,17141,2125,0.1239717636077242,823,462,0.5613608748481168
2021-09-06 00:00:00,7477,1057,0.1413668583656547,274,135,0.4927007299270074
2021-09-05 00:00:00,8264,1090,0.1318973862536302,158,84,0.5316455696202532
2021-09-04 00:00:00,9042,1248,0.1380225613802256,244,130,0.5327868852459018
2021-09-03 00:00:00,13566,1664,0.1226595901518502,871,434,0.4982778415614236
2021-09-02 00:00:00,15334,1661,0.1083213773314204,917,486,0.529989094874591
2021-09-01 00:00:00,15812,1855,0.117315962560081,947,518,0.5469904963041182
2021-08-31 00:00:00,17840,1891,0.1059977578475336,1018,510,0.5009823182711198
2021-08-30 00:00:00,18776,2131,0.1134959522795058,975,511,0.5241025641025642
2021-08-29 00:00:00,8940,1136,0.1270693512304251,211,107,0.5071090047393366
2021-08-28 00:00:00,10793,1307,0.121097007319559,367,190,0.5177111716621254
2021-08-27 00:00:00,17812,1753,0.0984167976644959,909,477,0.5247524752475248
2021-08-26 00:00:00,18190,1879,0.1032985156679494,1046,592,0.5659655831739961
2021-08-25 00:00:00,19239,2070,0.1075939497894901,1143,640,0.5599300087489064
2021-08-24 00:00:00,19783,1905,0.096294798564424,1165,626,0.5373390557939914
2021-08-23 00:00:00,20827,2157,0.1035674845152926,1103,577,0.5231187669990934
2021-08-22 00:00:00,9875,1122,0.113620253164557,248,132,0.532258064516129
2021-08-21 00:00:00,11360,1272,0.1119718309859155,396,191,0.4823232323232324
2021-08-20 00:00:00,18893,1928,0.1020483777060287,1030,567,0.5504854368932038
2021-08-19 00:00:00,19884,2018,0.1014886340776504,999,552,0.5525525525525526
2021-08-18 00:00:00,20477,2081,0.1016262147775553,1001,520,0.5194805194805194
2021-08-17 00:00:00,21258,2154,0.1013265594129269,1058,558,0.5274102079395085
2021-08-16 00:00:00,22396,2299,0.1026522593320236,978,525,0.5368098159509204
2021-08-15 00:00:00,10195,1278,0.1253555664541442,221,106,0.4796380090497738
2021-08-14 00:00:00,10805,1309,0.1211476168440537,339,181,0.5339233038348082
2021-08-13 00:00:00,16632,1879,0.112974987974988,893,474,0.530795072788354
2021-08-12 00:00:00,17031,1838,0.1079208502143151,909,462,0.5082508250825084
2021-08-11 00:00:00,17107,2001,0.1169696615420588,993,526,0.5297079556898288
2021-08-10 00:00:00,17261,1924,0.1114651526562772,954,479,0.5020964360587002
2021-08-09 00:00:00,17492,2120,0.1211982620626572,877,473,0.539338654503991
2021-08-08 00:00:00,7649,1060,0.1385802065629494,194,107,0.5515463917525774
2021-08-07 00:00:00,8641,1191,0.1378312695289897,313,155,0.4952076677316294
2021-08-06 00:00:00,12534,1630,0.1300462741343546,829,375,0.4523522316043426
2021-08-05 00:00:00,12894,1708,0.1324647122692725,748,340,0.4545454545454546
2021-08-04 00:00:00,12229,1683,0.1376236814130346,787,354,0.4498094027954257
2021-08-03 00:00:00,12757,1690,0.1324762875284158,778,319,0.4100257069408741
2021-08-02 00:00:00,12489,1857,0.1486908479461927,701,357,0.5092724679029959
2021-08-01 00:00:00,6418,1015,0.1581489560610782,171,71,0.4152046783625731
2021-07-31 00:00:00,6564,936,0.1425959780621572,248,132,0.532258064516129
2021-07-30 00:00:00,9891,1393,0.1408351026185421,650,289,0.4446153846153847
2021-07-29 00:00:00,9910,1377,0.1389505549949546,642,301,0.4688473520249222
2021-07-28 00:00:00,9451,1376,0.1455930589355624,573,270,0.4712041884816754
2021-07-27 00:00:00,8857,1242,0.1402280681946483,548,253,0.4616788321167884
2021-07-26 00:00:00,8599,1166,0.1355971624607513,572,259,0.4527972027972028
2021-07-25 00:00:00,4366,706,0.1617040769583142,120,58,0.4833333333333334
2021-07-24 00:00:00,4892,724,0.1479967293540474,138,64,0.463768115942029
2021-07-23 00:00:00,7225,936,0.1295501730103806,434,203,0.467741935483871
2021-07-22 00:00:00,7433,971,0.1306336607022737,563,286,0.5079928952042628
2021-07-21 00:00:00,7601,961,0.126430732798316,519,248,0.4778420038535646
2021-07-20 00:00:00,7364,923,0.1253394894079305,478,213,0.4456066945606695
2021-07-19 00:00:00,7739,941,0.1215919369427575,377,182,0.4827586206896552
2021-07-18 00:00:00,3999,594,0.1485371342835709,68,31,0.4558823529411766
2021-07-17 00:00:00,4296,564,0.1312849162011173,119,66,0.5546218487394958
2021-07-16 00:00:00,6275,735,0.1171314741035857,376,171,0.4547872340425532
2021-07-15 00:00:00,6287,704,0.111977095594083,458,230,0.5021834061135372
2021-07-14 00:00:00,6192,696,0.1124031007751938,442,194,0.4389140271493213
2021-07-13 00:00:00,6539,723,0.1105673650405261,526,232,0.44106463878327
2021-07-12 00:00:00,6732,723,0.107397504456328,397,187,0.4710327455919396
2021-07-11 00:00:00,3299,431,0.1306456501970294,134,72,0.537313432835821
2021-07-10 00:00:00,3749,400,0.1066951186983196,102,48,0.4705882352941176
2021-07-09 00:00:00,5813,504,0.0867022191639429,441,234,0.5306122448979592
2021-07-08 00:00:00,5803,524,0.0902981216612097,442,199,0.4502262443438914
2021-07-07 00:00:00,6239,563,0.0902388203237698,403,221,0.5483870967741936
2021-07-06 00:00:00,6551,560,0.0854831323462067,367,156,0.4250681198910082
2021-07-05 00:00:00,4822,405,0.0839900456242223,249,142,0.570281124497992
2021-07-04 00:00:00,1558,119,0.0763799743260591,24,13,0.5416666666666666
2021-07-03 00:00:00,3724,204,0.0547798066595059,388,311,0.8015463917525774
2021-07-02 00:00:00,5805,380,0.0654608096468562,529,306,0.5784499054820416
2021-07-01 00:00:00,5237,393,0.0750429635287378,705,419,0.5943262411347519
2021-06-30 00:00:00,5639,395,0.0700478808299344,799,524,0.655819774718398
2021-06-29 00:00:00,6047,373,0.0616834794112783,758,469,0.6187335092348286
2021-06-28 00:00:00,6663,406,0.0609335134323878,472,258,0.5466101694915254
2021-06-27 00:00:00,3420,223,0.0652046783625731,187,125,0.6684491978609626
2021-06-26 00:00:00,3617,261,0.0721592479955765,327,239,0.7308868501529052
2021-06-25 00:00:00,5617,327,0.0582161296065515,617,355,0.5753646677471638
2021-06-24 00:00:00,5372,330,0.0614296351451973,793,476,0.600252206809584
2021-06-23 00:00:00,5762,312,0.0541478653245401,799,466,0.5832290362953694
2021-06-22 00:00:00,5893,340,0.0576955710164602,750,465,0.62
2021-06-21 00:00:00,6373,364,0.0571159579475914,536,285,0.5317164179104478
2021-06-20 00:00:00,3154,170,0.0538998097653773,140,91,0.65
2021-06-19 00:00:00,3515,194,0.0551920341394026,335,237,0.7074626865671642
2021-06-18 00:00:00,5319,276,0.0518894529046813,488,264,0.5409836065573772
2021-06-17 00:00:00,5661,306,0.0540540540540541,594,269,0.452861952861953
2021-06-16 00:00:00,5926,308,0.051974350320621,637,273,0.4285714285714286
2021-06-15 00:00:00,5958,285,0.0478348439073515,693,292,0.4213564213564214
2021-06-14 00:00:00,6459,312,0.0483046911286577,413,202,0.4891041162227604
2021-06-13 00:00:00,3365,165,0.0490341753343239,140,92,0.6571428571428573
2021-06-12 00:00:00,3478,163,0.0468660149511213,259,126,0.4864864864864866
2021-06-11 00:00:00,5863,280,0.0477571209278526,526,278,0.5285171102661598
