date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-03-30 00:00:00,37009,3358642,18579.0,924809.0
2021-03-29 00:00:00,48244,3321633,20577.0,906230.0
2021-03-28 00:00:00,32377,3273389,20378.0,885653.0
2021-03-27 00:00:00,44931,3241012,19961.0,865275.0
2021-03-26 00:00:00,60053,3196081,20263.0,845314.0
2021-03-25 00:00:00,60376,3136028,19157.0,825051.0
2021-03-24 00:00:00,54880,3075652,16320.0,805894.0
2021-03-23 00:00:00,42154,3020772,11021.0,789574.0
2021-03-22 00:00:00,37339,2978618,11197.0,778553.0
2021-03-21 00:00:00,28031,2941279,15494.0,767356.0
2021-03-20 00:00:00,42961,2913248,16348.0,751862.0
2021-03-19 00:00:00,56925,2870287,17269.0,735514.0
2021-03-18 00:00:00,61534,2813362,16470.0,718245.0
2021-03-17 00:00:00,61041,2751828,16720.0,701775.0
2021-03-16 00:00:00,53449,2690787,14685.0,685055.0
2021-03-15 00:00:00,46320,2637338,13744.0,670370.0
2021-03-14 00:00:00,27347,2591018,16103.0,656626.0
2021-03-13 00:00:00,49965,2563671,17896.0,640523.0
2021-03-12 00:00:00,70709,2513706,16838.0,622627.0
2021-03-11 00:00:00,68940,2442997,17634.0,605789.0
2021-03-10 00:00:00,65889,2374057,16899.0,588155.0
2021-03-09 00:00:00,56035,2308168,16194.0,571256.0
2021-03-08 00:00:00,49868,2252133,16643.0,555062.0
2021-03-07 00:00:00,25769,2202265,16281.0,538419.0
2021-03-06 00:00:00,44156,2176496,16444.0,522138.0
2021-03-05 00:00:00,57608,2132340,16387.0,505694.0
2021-03-04 00:00:00,57063,2074732,15923.0,489307.0
2021-03-03 00:00:00,57863,2017669,15399.0,473384.0
2021-03-02 00:00:00,49074,1959806,14451.0,457985.0
2021-03-01 00:00:00,44709,1910732,12840.0,443534.0
2021-02-28 00:00:00,25295,1866023,15574.0,430694.0
2021-02-27 00:00:00,50927,1840728,15097.0,415120.0
2021-02-26 00:00:00,66420,1789801,13987.0,400023.0
2021-02-25 00:00:00,59782,1723381,13362.0,386036.0
2021-02-24 00:00:00,56236,1663599,13716.0,372674.0
2021-02-23 00:00:00,43828,1607363,12731.0,358958.0
