date,Mohave_cume,Mohave
2020-12-22 00:00:00,54,
2020-12-23 00:00:00,287,233
2020-12-24 00:00:00,443,156
2020-12-26 00:00:00,623,180
2020-12-27 00:00:00,684,61
2020-12-28 00:00:00,1013,329
2020-12-29 00:00:00,1431,418
2020-12-30 00:00:00,1794,363
2020-12-31 00:00:00,2095,301
2021-01-01 00:00:00,2125,30
2021-01-02 00:00:00,2174,49
2021-01-03 00:00:00,2204,30
2021-01-04 00:00:00,2440,236
2021-01-05 00:00:00,2591,151
2021-01-06 00:00:00,2928,337
2021-01-07 00:00:00,3224,296
2021-01-08 00:00:00,3550,326
2021-01-09 00:00:00,3626,76
2021-01-10 00:00:00,3676,50
2021-01-11 00:00:00,3908,232
2021-01-12 00:00:00,4229,321
2021-01-13 00:00:00,4584,355
2021-01-14 00:00:00,5022,438
2021-01-15 00:00:00,5600,578
2021-01-16 00:00:00,5753,153
2021-01-17 00:00:00,5793,40
2021-01-18 00:00:00,6166,373
2021-01-19 00:00:00,6514,348
2021-01-20 00:00:00,7157,643
2021-01-21 00:00:00,7619,462
2021-01-22 00:00:00,8163,544
2021-01-23 00:00:00,8966,803
2021-01-24 00:00:00,9674,708
2021-01-25 00:00:00,10374,700
2021-01-26 00:00:00,11126,752
2021-01-27 00:00:00,12087,961
2021-01-28 00:00:00,13117,1030
2021-01-29 00:00:00,13815,698
2021-01-30 00:00:00,14492,677
2021-01-31 00:00:00,15047,555
2021-02-01 00:00:00,15698,651
2021-02-02 00:00:00,16330,632
2021-02-03 00:00:00,17714,1384
2021-02-04 00:00:00,18473,759
2021-02-05 00:00:00,19262,789
2021-02-06 00:00:00,19564,302
2021-02-07 00:00:00,19712,148
2021-02-08 00:00:00,20161,449
2021-02-09 00:00:00,20655,494
2021-02-10 00:00:00,21731,1076
2021-02-11 00:00:00,22410,679
2021-02-12 00:00:00,23533,1123
2021-02-13 00:00:00,24035,502
2021-02-14 00:00:00,24163,128
2021-02-15 00:00:00,24784,621
2021-02-16 00:00:00,25380,596
2021-02-17 00:00:00,25937,557
2021-02-18 00:00:00,26335,398
2021-02-19 00:00:00,26855,520
2021-02-20 00:00:00,27018,163
2021-02-21 00:00:00,27072,54
2021-02-22 00:00:00,27447,375
2021-02-23 00:00:00,27707,260
2021-02-24 00:00:00,28581,874
2021-02-25 00:00:00,29809,1228
2021-02-26 00:00:00,30973,1164
2021-02-27 00:00:00,31941,968
2021-02-28 00:00:00,32804,863
2021-03-01 00:00:00,33756,952
2021-03-02 00:00:00,34731,975
2021-03-03 00:00:00,37274,2543
2021-03-04 00:00:00,38840,1566
2021-03-05 00:00:00,40383,1543
2021-03-06 00:00:00,41286,903
2021-03-07 00:00:00,41768,482
2021-03-08 00:00:00,42610,842
2021-03-09 00:00:00,43585,975
2021-03-10 00:00:00,45632,2047
2021-03-11 00:00:00,47211,1579
2021-03-12 00:00:00,48815,1604
2021-03-13 00:00:00,49574,759
2021-03-14 00:00:00,49946,372
2021-03-15 00:00:00,50848,902
2021-03-16 00:00:00,51905,1057
2021-03-17 00:00:00,53634,1729
2021-03-18 00:00:00,55047,1413
2021-03-19 00:00:00,56325,1278
2021-03-20 00:00:00,57339,1014
2021-03-21 00:00:00,57876,537
2021-03-22 00:00:00,59082,1206
2021-03-23 00:00:00,60283,1201
2021-03-24 00:00:00,61584,1301
2021-03-25 00:00:00,62741,1157
2021-03-26 00:00:00,64026,1285
2021-03-27 00:00:00,64781,755
2021-03-28 00:00:00,65576,795
2021-03-29 00:00:00,66677,1101
2021-03-30 00:00:00,67337,660
