Category,value
tests,478630
Yuma,10230
Yavapai,12130
Santa Cruz,1814
Pinal,30546
Pima,50238
Navajo,3934
Mohave,9711
Maricopa,331192
La Paz,1551
Greenlee,192
Graham,1068
Gila,4626
Coconino,5998
Cochise,5197
Apache,1119
Unknown,397
65 years and older,113384
55 - 64 years,90982
45 - 54 years,84652
20 - 44 years,167049
Less than 20 years,22166
positive,0.1505735118985438
