date,Arizona_cume,Arizona
2020-12-01 00:00:00,5388,
2020-12-02 00:00:00,11906,6518
2020-12-03 00:00:00,12183,277
2020-12-04 00:00:00,12897,714
2020-12-05 00:00:00,13819,922
2020-12-06 00:00:00,5336,-8483
2020-12-07 00:00:00,8865,3529
2020-12-08 00:00:00,15127,6262
2020-12-09 00:00:00,14468,-659
2020-12-10 00:00:00,11268,-3200
2020-12-11 00:00:00,8855,-2413
2020-12-12 00:00:00,16478,7623
2020-12-13 00:00:00,7009,-9469
2020-12-14 00:00:00,10553,3544
2020-12-15 00:00:00,16336,5783
2020-12-16 00:00:00,13970,-2366
2020-12-17 00:00:00,16180,2210
2020-12-18 00:00:00,18428,2248
2020-12-19 00:00:00,18009,-419
2020-12-20 00:00:00,6280,-11729
2020-12-21 00:00:00,11675,5395
2020-12-22 00:00:00,22240,10565
2020-12-23 00:00:00,20369,-1871
2020-12-24 00:00:00,20170,-199
2020-12-25 00:00:00,19839,-331
2020-12-26 00:00:00,20140,301
2020-12-27 00:00:00,8675,-11465
2020-12-28 00:00:00,14915,6240
2020-12-29 00:00:00,20052,5137
2020-12-30 00:00:00,10914,-9138
2020-12-31 00:00:00,11245,331
2021-01-01 00:00:00,10709,-536
2021-01-02 00:00:00,7223,-3486
2021-01-03 00:00:00,5447,-1776
2021-01-04 00:00:00,9854,4407
2021-01-05 00:00:00,15603,5749
2021-01-06 00:00:00,9944,-5659
2021-01-07 00:00:00,7464,-2480
2021-01-08 00:00:00,12271,4807
2021-01-09 00:00:00,13616,1345
2021-01-10 00:00:00,6574,-7042
2021-01-11 00:00:00,11059,4485
2021-01-12 00:00:00,16857,5798
2021-01-13 00:00:00,10968,-5889
2021-01-14 00:00:00,13044,2076
2021-01-15 00:00:00,13694,650
2021-01-16 00:00:00,2352,-11342
2021-01-17 00:00:00,6522,4170
2021-01-18 00:00:00,10556,4034
2021-01-19 00:00:00,18265,7709
2021-01-20 00:00:00,11352,-6913
2021-01-21 00:00:00,14199,2847
2021-01-22 00:00:00,13257,-942
2021-01-23 00:00:00,15465,2208
2021-01-24 00:00:00,8068,-7397
2021-01-25 00:00:00,13587,5519
2021-01-26 00:00:00,20566,6979
2021-01-27 00:00:00,15725,-4841
2021-01-28 00:00:00,16159,434
2021-01-29 00:00:00,16142,-17
2021-01-30 00:00:00,16837,695
2021-01-31 00:00:00,8049,-8788
2021-02-01 00:00:00,13890,5841
2021-02-02 00:00:00,20103,6213
2021-02-03 00:00:00,15537,-4566
2021-02-04 00:00:00,16841,1304
2021-02-05 00:00:00,16281,-560
2021-02-06 00:00:00,17096,815
2021-02-07 00:00:00,8535,-8561
2021-02-08 00:00:00,13899,5364
2021-02-09 00:00:00,20592,6693
2021-02-10 00:00:00,15226,-5366
2021-02-11 00:00:00,14286,-940
2021-02-12 00:00:00,14332,46
2021-02-13 00:00:00,15410,1078
2021-02-14 00:00:00,7695,-7715
2021-02-15 00:00:00,13111,5416
2021-02-16 00:00:00,19724,6613
2021-02-17 00:00:00,14202,-5522
2021-02-18 00:00:00,14484,282
2021-02-19 00:00:00,13746,-738
2021-02-20 00:00:00,14970,1224
2021-02-21 00:00:00,7600,-7370
2021-02-22 00:00:00,13363,5763
2021-02-23 00:00:00,19437,6074
2021-02-24 00:00:00,14342,-5095
2021-02-25 00:00:00,14685,343
2021-02-26 00:00:00,14022,-663
2021-02-27 00:00:00,13962,-60
2021-02-28 00:00:00,6660,-7302
2021-03-01 00:00:00,10724,4064
2021-03-02 00:00:00,15964,5240
2021-03-03 00:00:00,13061,-2903
2021-03-04 00:00:00,12883,-178
2021-03-05 00:00:00,11780,-1103
2021-03-06 00:00:00,12423,643
2021-03-07 00:00:00,5320,-7103
2021-03-08 00:00:00,8477,3157
2021-03-09 00:00:00,13656,5179
2021-03-10 00:00:00,10699,-2957
2021-03-11 00:00:00,10574,-125
2021-03-12 00:00:00,10043,-531
2021-03-13 00:00:00,11080,1037
2021-03-14 00:00:00,5001,-6079
2021-03-15 00:00:00,10093,5092
2021-03-16 00:00:00,15188,5095
2021-03-17 00:00:00,11064,-4124
2021-03-18 00:00:00,11205,141
2021-03-19 00:00:00,10945,-260
2021-03-20 00:00:00,9321,-1624
2021-03-21 00:00:00,1329,-7992
2021-03-22 00:00:00,7689,6360
2021-03-23 00:00:00,13328,5639
2021-03-24 00:00:00,12714,-614
2021-03-25 00:00:00,13041,327
2021-03-26 00:00:00,11925,-1116
2021-03-27 00:00:00,11856,-69
2021-03-28 00:00:00,5922,-5934
2021-03-29 00:00:00,9941,4019
2021-03-30 00:00:00,16273,6332
2021-03-31 00:00:00,14265,-2008
2021-04-01 00:00:00,15174,909
2021-04-02 00:00:00,13986,-1188
2021-04-03 00:00:00,11613,-2373
2021-04-04 00:00:00,5739,-5874
2021-04-05 00:00:00,11144,5405
2021-04-06 00:00:00,18975,7831
2021-04-07 00:00:00,16129,-2846
2021-04-08 00:00:00,16614,485
2021-04-09 00:00:00,16294,-320
2021-04-10 00:00:00,17687,1393
2021-04-11 00:00:00,8024,-9663
2021-04-12 00:00:00,16878,8854
2021-04-13 00:00:00,25512,8634
2021-04-14 00:00:00,20650,-4862
2021-04-15 00:00:00,20478,-172
2021-04-16 00:00:00,19071,-1407
2021-04-17 00:00:00,20043,972
2021-04-18 00:00:00,9717,-10326
2021-04-19 00:00:00,20670,10953
2021-04-20 00:00:00,26318,5648
2021-04-21 00:00:00,23452,-2866
2021-04-22 00:00:00,20447,-3005
2021-04-23 00:00:00,21052,605
2021-04-24 00:00:00,4489,-16563
2021-04-25 00:00:00,7429,2940
2021-04-26 00:00:00,13274,5845
2021-04-27 00:00:00,24099,10825
2021-04-28 00:00:00,21601,-2498
2021-04-29 00:00:00,23482,1881
2021-04-30 00:00:00,21666,-1816
2021-05-01 00:00:00,22715,1049
2021-05-02 00:00:00,10888,-11827
2021-05-03 00:00:00,26138,15250
2021-05-04 00:00:00,34044,7906
2021-05-05 00:00:00,30964,-3080
2021-05-06 00:00:00,36378,5414
2021-05-07 00:00:00,27967,-8411
2021-05-08 00:00:00,32574,4607
2021-05-09 00:00:00,17222,-15352
2021-05-10 00:00:00,31017,13795
2021-05-11 00:00:00,40158,9141
2021-05-12 00:00:00,39768,-390
2021-05-13 00:00:00,30833,-8935
2021-05-14 00:00:00,26504,-4329
2021-05-15 00:00:00,26295,-209
2021-05-16 00:00:00,12914,-13381
2021-05-17 00:00:00,26873,13959
2021-05-18 00:00:00,38804,11931
2021-05-19 00:00:00,38014,-790
2021-05-20 00:00:00,35678,-2336
2021-05-21 00:00:00,39627,3949
2021-05-22 00:00:00,30506,-9121
2021-05-23 00:00:00,21210,-9296
2021-05-24 00:00:00,28004,6794
2021-05-25 00:00:00,45910,17906
2021-05-26 00:00:00,46470,560
2021-05-27 00:00:00,50389,3919
2021-05-28 00:00:00,49818,-571
2021-05-29 00:00:00,47176,-2642
2021-05-30 00:00:00,25876,-21300
2021-05-31 00:00:00,40134,14258
2021-06-01 00:00:00,58989,18855
2021-06-02 00:00:00,63153,4164
2021-06-03 00:00:00,62755,-398
2021-06-04 00:00:00,55440,-7315
2021-06-05 00:00:00,53379,-2061
2021-06-06 00:00:00,30118,-23261
2021-06-07 00:00:00,43252,13134
2021-06-08 00:00:00,63719,20467
2021-06-09 00:00:00,65179,1460
2021-06-10 00:00:00,60781,-4398
2021-06-11 00:00:00,50839,-9942
2021-06-12 00:00:00,53335,2496
2021-06-13 00:00:00,31296,-22039
2021-06-14 00:00:00,49863,18567
2021-06-15 00:00:00,71807,21944
2021-06-16 00:00:00,77954,6147
2021-06-17 00:00:00,76447,-1507
2021-06-18 00:00:00,67309,-9138
2021-06-19 00:00:00,59650,-7659
2021-06-20 00:00:00,21331,-38319
2021-06-21 00:00:00,50350,29019
2021-06-22 00:00:00,70481,20131
2021-06-23 00:00:00,80231,9750
2021-06-24 00:00:00,78971,-1260
2021-06-25 00:00:00,68884,-10087
2021-06-26 00:00:00,62947,-5937
2021-06-27 00:00:00,38911,-24036
2021-06-28 00:00:00,54245,15334
2021-06-29 00:00:00,72133,17888
2021-06-30 00:00:00,73163,1030
2021-07-01 00:00:00,64994,-8169
2021-07-02 00:00:00,50235,-14759
2021-07-03 00:00:00,45095,-5140
2021-07-04 00:00:00,32115,-12980
2021-07-05 00:00:00,48168,16053
2021-07-06 00:00:00,61779,13611
2021-07-07 00:00:00,65597,3818
2021-07-08 00:00:00,64339,-1258
2021-07-09 00:00:00,56279,-8060
2021-07-10 00:00:00,49261,-7018
2021-07-11 00:00:00,29126,-20135
2021-07-12 00:00:00,53280,24154
2021-07-13 00:00:00,74649,21369
2021-07-14 00:00:00,72551,-2098
2021-07-15 00:00:00,69080,-3471
2021-07-16 00:00:00,57999,-11081
2021-07-17 00:00:00,52318,-5681
2021-07-18 00:00:00,26397,-25921
2021-07-19 00:00:00,46178,19781
2021-07-20 00:00:00,60583,14405
2021-07-21 00:00:00,59478,-1105
2021-07-22 00:00:00,59691,213
2021-07-23 00:00:00,51946,-7745
2021-07-24 00:00:00,50831,-1115
2021-07-25 00:00:00,26282,-24549
2021-07-26 00:00:00,52219,25937
2021-07-27 00:00:00,67908,15689
2021-07-28 00:00:00,61321,-6587
2021-07-29 00:00:00,57877,-3444
2021-07-30 00:00:00,45010,-12867
2021-07-31 00:00:00,29277,-15733
2021-08-01 00:00:00,15338,-13939
2021-08-02 00:00:00,35824,20486
2021-08-03 00:00:00,43747,7923
2021-08-04 00:00:00,45969,2222
2021-08-05 00:00:00,47961,1992
2021-08-06 00:00:00,45338,-2623
2021-08-07 00:00:00,32131,-13207
2021-08-08 00:00:00,17560,-14571
2021-08-09 00:00:00,46553,28993
2021-08-10 00:00:00,62623,16070
2021-08-11 00:00:00,52461,-10162
2021-08-12 00:00:00,51732,-729
2021-08-13 00:00:00,44873,-6859
2021-08-14 00:00:00,39528,-5345
2021-08-15 00:00:00,16508,-23020
2021-08-16 00:00:00,39214,22706
2021-08-17 00:00:00,44871,5657
2021-08-18 00:00:00,47546,2675
2021-08-19 00:00:00,44565,-2981
2021-08-20 00:00:00,39646,-4919
2021-08-21 00:00:00,33696,-5950
2021-08-22 00:00:00,11775,-21921
2021-08-23 00:00:00,26479,14704
2021-08-24 00:00:00,40393,13914
2021-08-25 00:00:00,40484,91
2021-08-26 00:00:00,40372,-112
2021-08-27 00:00:00,37305,-3067
2021-08-28 00:00:00,30137,-7168
2021-08-29 00:00:00,16318,-13819
2021-08-30 00:00:00,28896,12578
2021-08-31 00:00:00,38548,9652
2021-09-01 00:00:00,35497,-3051
2021-09-02 00:00:00,32480,-3017
2021-09-03 00:00:00,27418,-5062
2021-09-04 00:00:00,19213,-8205
2021-09-05 00:00:00,9410,-9803
2021-09-06 00:00:00,15885,6475
2021-09-07 00:00:00,25457,9572
2021-09-08 00:00:00,24975,-482
2021-09-09 00:00:00,25533,558
2021-09-10 00:00:00,23407,-2126
2021-09-11 00:00:00,15975,-7432
2021-09-12 00:00:00,3307,-12668
2021-09-13 00:00:00,7994,4687
2021-09-14 00:00:00,12198,4204
2021-09-15 00:00:00,12876,678
2021-09-16 00:00:00,12224,-652
2021-09-17 00:00:00,9247,-2977
2021-09-18 00:00:00,8934,-313
2021-09-19 00:00:00,3248,-5686
2021-09-20 00:00:00,7717,4469
2021-09-21 00:00:00,2386,-5331
2021-09-22 00:00:00,8060,5674
2021-09-23 00:00:00,15139,7079
2021-09-24 00:00:00,13318,-1821
2021-09-25 00:00:00,9501,-3817
2021-09-26 00:00:00,2671,-6830
2021-09-27 00:00:00,6554,3883
2021-09-28 00:00:00,145,-6409
2021-09-29 00:00:00,3878,3733
2021-09-30 00:00:00,9871,5993
2021-10-01 00:00:00,7839,-2032
2021-10-02 00:00:00,5569,-2270
2021-10-03 00:00:00,1069,-4500
2021-10-04 00:00:00,2572,1503
2021-10-05 00:00:00,3719,1147
2021-10-06 00:00:00,3253,-466
2021-10-07 00:00:00,632,-2621
2021-10-08 00:00:00,85,-547
2021-10-09 00:00:00,23,-62
2021-10-10 00:00:00,8,-15
2021-10-11 00:00:00,12,4
2021-10-12 00:00:00,16,4
2021-10-13 00:00:00,21,5
2021-10-14 00:00:00,18,-3
2021-10-15 00:00:00,11,-7
2021-10-16 00:00:00,19,8
2021-10-17 00:00:00,2,-17
2021-10-18 00:00:00,4,2
2021-10-19 00:00:00,8,4
2021-10-20 00:00:00,21,13
2021-10-21 00:00:00,19,-2
2021-10-22 00:00:00,211,192
