date,Pima_cume,Pima
1/1/2021,58,
1/10/2021,61,3
1/11/2021,67,6
1/12/2021,69,2
1/13/2021,70,1
1/14/2021,71,1
1/15/2021,73,2
1/16/2021,74,1
1/17/2021,82,8
1/18/2021,83,1
1/19/2021,92,9
1/2/2021,95,3
1/20/2021,97,2
1/21/2021,104,7
1/22/2021,129,25
1/23/2021,138,9
1/24/2021,1355,1217
1/25/2021,2727,1372
1/26/2021,3462,735
1/27/2021,3480,18
1/28/2021,4983,1503
1/29/2021,6543,1560
1/3/2021,8420,1877
1/30/2021,9473,1053
1/31/2021,9481,8
1/4/2021,10273,792
1/5/2021,10444,171
1/6/2021,12253,1809
1/7/2021,14179,1926
1/8/2021,16271,2092
1/9/2021,17844,1573
10/1/2021,18581,737
10/10/2021,19219,638
10/11/2021,19582,363
10/12/2021,21374,1792
10/13/2021,23132,1758
10/14/2021,25251,2119
10/15/2021,27497,2246
10/16/2021,30126,2629
10/17/2021,32214,2088
10/18/2021,32666,452
10/19/2021,35497,2831
10/2/2021,38334,2837
10/20/2021,40930,2596
10/21/2021,43474,2544
10/22/2021,47674,4200
10/3/2021,49143,1469
10/4/2021,49697,554
10/5/2021,53685,3988
10/6/2021,57899,4214
10/7/2021,62874,4975
10/8/2021,68392,5518
10/9/2021,75068,6676
12/1/2020,78544,3476
12/10/2020,79644,1100
12/11/2020,86912,7268
12/12/2020,93703,6791
12/13/2020,101136,7433
12/14/2020,108148,7012
12/15/2020,115330,7182
12/16/2020,120342,5012
12/17/2020,121743,1401
12/18/2020,128319,6576
12/19/2020,134836,6517
12/2/2020,141947,7111
12/20/2020,149286,7339
12/21/2020,158092,8806
12/22/2020,162969,4877
12/23/2020,164265,1296
12/24/2020,171378,7113
12/25/2020,177810,6432
12/26/2020,185562,7752
12/27/2020,193562,8000
12/28/2020,202589,9027
12/29/2020,207834,5245
12/3/2020,208929,1095
12/30/2020,215170,6241
12/31/2020,222295,7125
12/4/2020,230000,7705
12/5/2020,237595,7595
12/6/2020,243525,5930
12/7/2020,247703,4178
12/8/2020,248591,888
12/9/2020,253933,5342
2/1/2021,260305,6372
2/10/2021,268655,8350
2/11/2021,278743,10088
2/12/2021,290827,12084
2/13/2021,298643,7816
2/14/2021,302430,3787
2/15/2021,312802,10372
2/16/2021,321652,8850
2/17/2021,331860,10208
2/18/2021,340496,8636
2/19/2021,350681,10185
2/2/2021,357763,7082
2/20/2021,361929,4166
2/21/2021,372308,10379
2/22/2021,382572,10264
2/23/2021,394836,12264
2/24/2021,406881,12045
2/25/2021,419622,12741
2/26/2021,427672,8050
2/27/2021,431573,3901
2/28/2021,440699,9126
2/3/2021,450490,9791
2/4/2021,461427,10937
2/5/2021,472285,10858
2/6/2021,483911,11626
2/7/2021,490644,6733
2/8/2021,496521,5877
2/9/2021,505423,8902
3/1/2021,515690,10267
3/10/2021,527732,12042
3/11/2021,541185,13453
3/12/2021,555325,14140
3/13/2021,564070,8745
3/14/2021,569935,5865
3/15/2021,580617,10682
3/16/2021,592739,12122
3/17/2021,606464,13725
3/18/2021,619355,12891
3/19/2021,632147,12792
3/2/2021,640740,8593
3/20/2021,645614,4874
3/21/2021,657606,11992
3/22/2021,669590,11984
3/23/2021,684058,14468
3/24/2021,698054,13996
3/25/2021,712517,14463
3/26/2021,720963,8446
3/27/2021,725662,4699
3/28/2021,736245,10583
3/29/2021,745940,9695
3/3/2021,757284,11344
3/30/2021,769017,11733
3/31/2021,781112,12095
3/4/2021,787532,6420
3/5/2021,791986,4454
3/6/2021,800880,8894
3/7/2021,810149,9269
3/8/2021,820680,10531
3/9/2021,831523,10843
4/1/2021,843077,11554
4/10/2021,850507,7430
4/11/2021,854402,3895
4/12/2021,864891,10489
4/13/2021,874572,9681
4/14/2021,884329,9757
4/15/2021,893542,9213
4/16/2021,902506,8964
4/17/2021,906769,4263
4/18/2021,909707,2938
4/19/2021,916478,6771
4/2/2021,922767,6289
4/20/2021,929912,7145
4/21/2021,935950,6038
4/22/2021,942681,6731
4/23/2021,946204,3523
4/24/2021,947907,1703
4/25/2021,952306,4399
4/26/2021,956064,3758
4/27/2021,960482,4418
4/28/2021,966221,5739
4/29/2021,972518,6297
4/3/2021,977260,4742
4/30/2021,980281,3021
4/4/2021,985247,4966
4/5/2021,989001,3754
4/6/2021,993192,4191
4/7/2021,997068,3876
4/8/2021,1002328,5260
4/9/2021,1006017,3689
5/1/2021,1007618,1601
5/10/2021,1011309,3691
5/11/2021,1014591,3282
5/12/2021,1017707,3116
5/13/2021,1020555,2848
5/14/2021,1024294,3739
5/15/2021,1026052,1758
5/16/2021,1026962,910
5/17/2021,1027641,679
5/18/2021,1030950,3309
5/19/2021,1033653,2703
5/2/2021,1036799,3146
5/20/2021,1040985,4186
5/21/2021,1043654,2669
5/22/2021,1045347,1693
5/23/2021,1049080,3733
5/24/2021,1051828,2748
5/25/2021,1054669,2841
5/26/2021,1057301,2632
5/27/2021,1060667,3366
5/28/2021,1062836,2169
5/29/2021,1063961,1125
5/3/2021,1067053,3092
5/30/2021,1069106,2053
5/31/2021,1071332,2226
5/4/2021,1073310,1978
5/5/2021,1076069,2759
5/6/2021,1077636,1567
5/7/2021,1078384,748
5/8/2021,1080170,1786
5/9/2021,1082267,2097
6/1/2021,1084218,1951
6/10/2021,1086039,1821
6/11/2021,1088534,2495
6/12/2021,1089898,1364
6/13/2021,1090628,730
6/14/2021,1092307,1679
6/15/2021,1093891,1584
6/16/2021,1095663,1772
6/17/2021,1097275,1612
6/18/2021,1099060,1785
6/19/2021,1100085,1025
6/2/2021,1100304,219
6/20/2021,1101483,1179
6/21/2021,1102900,1417
6/22/2021,1104469,1569
6/23/2021,1106207,1738
6/24/2021,1108045,1838
6/25/2021,1109241,1196
6/26/2021,1109832,591
6/27/2021,1111363,1531
6/28/2021,1112743,1380
6/29/2021,1114178,1435
6/3/2021,1115563,1385
6/30/2021,1117453,1890
6/4/2021,1118643,1190
6/5/2021,1119272,629
6/6/2021,1120899,1627
6/7/2021,1122482,1583
6/8/2021,1124173,1691
6/9/2021,1125823,1650
7/1/2021,1127859,2036
7/10/2021,1129160,1301
7/11/2021,1129869,709
7/12/2021,1131725,1856
7/13/2021,1133735,2010
7/14/2021,1135936,2201
7/15/2021,1137868,1932
7/16/2021,1140285,2417
7/17/2021,1141853,1568
7/18/2021,1142854,1001
7/19/2021,1144950,2096
7/2/2021,1146861,1911
7/20/2021,1148634,1773
7/21/2021,1150272,1638
7/22/2021,1152680,2408
7/23/2021,1154241,1561
7/24/2021,1155168,927
7/25/2021,1157081,1913
7/26/2021,1158764,1683
7/27/2021,1160428,1664
7/28/2021,1162225,1797
7/29/2021,1164808,2583
7/3/2021,1166556,1748
7/30/2021,1167660,1104
7/31/2021,1169800,2140
7/4/2021,1171914,2114
7/5/2021,1174249,2335
7/6/2021,1176392,2143
7/7/2021,1179106,2714
7/8/2021,1180732,1626
7/9/2021,1181855,1123
8/1/2021,1184138,2283
8/10/2021,1186664,2526
8/11/2021,1188928,2264
8/12/2021,1190829,1901
8/13/2021,1193503,2674
8/14/2021,1195121,1618
8/15/2021,1196193,1072
8/16/2021,1198140,1947
8/17/2021,1199869,1729
8/18/2021,1201602,1733
8/19/2021,1202957,1355
8/2/2021,1205277,2320
8/20/2021,1206573,1296
8/21/2021,1207339,766
8/22/2021,1207618,279
8/23/2021,1209201,1583
8/24/2021,1210785,1584
8/25/2021,1212065,1280
8/26/2021,1214104,2039
8/27/2021,1215463,1359
8/28/2021,1216397,934
8/29/2021,1217974,1577
8/3/2021,1219557,1583
8/30/2021,1220389,832
8/31/2021,1221684,1295
8/4/2021,1223766,2082
8/5/2021,1224865,1099
8/6/2021,1225556,691
8/7/2021,1226467,911
8/8/2021,1227883,1416
8/9/2021,1229325,1442
9/1/2021,1230656,1331
9/10/2021,1233229,2573
9/11/2021,1235233,2004
9/12/2021,1236354,1121
9/13/2021,1238973,2619
9/14/2021,1241911,2938
9/15/2021,1244826,2915
9/16/2021,1247508,2682
9/17/2021,1250507,2999
9/18/2021,1251984,1477
9/19/2021,1252782,798
9/2/2021,1255489,2707
9/20/2021,1258159,2670
9/21/2021,1260498,2339
9/22/2021,1262571,2073
9/23/2021,1265369,2798
9/24/2021,1266886,1517
9/25/2021,1267955,1069
9/26/2021,1270481,2526
9/27/2021,1271671,1190
9/28/2021,1273208,1537
9/29/2021,1275282,2074
9/3/2021,1277618,2336
9/30/2021,1278719,1101
9/4/2021,1279419,700
9/5/2021,1281386,1967
9/6/2021,1283147,1761
9/7/2021,1284891,1744
9/8/2021,1286546,1655
9/9/2021,1287551,1005
