date,Maricopa_cume,Maricopa
1/1/2021,128,
1/10/2021,139,11
1/11/2021,148,9
1/12/2021,151,3
1/13/2021,153,2
1/14/2021,161,8
1/15/2021,165,4
1/16/2021,172,7
1/17/2021,186,14
1/18/2021,192,6
1/19/2021,195,3
1/2/2021,200,5
1/20/2021,213,13
1/21/2021,243,30
1/22/2021,291,48
1/23/2021,1540,1249
1/24/2021,3204,1664
1/25/2021,4857,1653
1/26/2021,5837,980
1/27/2021,8989,3152
1/28/2021,13065,4076
1/29/2021,17754,4689
1/3/2021,19309,1555
1/30/2021,19314,5
1/31/2021,24252,4938
1/4/2021,26485,2233
1/5/2021,31626,5141
1/6/2021,39377,7751
1/7/2021,47887,8510
1/8/2021,51846,3959
1/9/2021,52947,1101
10/1/2021,58951,6004
10/10/2021,61494,2543
10/11/2021,66124,4630
10/12/2021,70424,4300
10/13/2021,75276,4852
10/14/2021,80550,5274
10/15/2021,85097,4547
10/16/2021,89712,4615
10/17/2021,92299,2587
10/18/2021,101758,9459
10/19/2021,117644,15886
10/2/2021,134798,17154
10/20/2021,151353,16555
10/21/2021,166560,15207
10/22/2021,178041,11481
10/3/2021,186384,8343
10/4/2021,198894,12510
10/5/2021,216437,17543
10/6/2021,235115,18678
10/7/2021,254822,19707
10/8/2021,276863,22041
10/9/2021,295745,18882
12/1/2020,308029,12284
12/10/2020,324161,16132
12/11/2020,346298,22137
12/12/2020,366600,20302
12/13/2020,385456,18856
12/14/2020,406856,21400
12/15/2020,422331,15475
12/16/2020,430325,7994
12/17/2020,447810,17485
12/18/2020,469861,22051
12/19/2020,491837,21976
12/2/2020,516961,25124
12/20/2020,539556,22595
12/21/2020,563472,23916
12/22/2020,576353,12881
12/23/2020,599863,23510
12/24/2020,627162,27299
12/25/2020,653145,25983
12/26/2020,679511,26366
12/27/2020,714988,35477
12/28/2020,742894,27906
12/29/2020,756102,13208
12/3/2020,775505,19403
12/30/2020,803079,27574
12/31/2020,831551,28472
12/4/2020,859703,28152
12/5/2020,888279,28576
12/7/2020,913561,25282
12/8/2020,926630,13069
12/9/2020,945403,18773
2/1/2021,974194,28791
2/10/2021,1005101,30907
2/11/2021,1034769,29668
2/12/2021,1071236,36467
2/13/2021,1101662,30426
2/14/2021,1118910,17248
2/15/2021,1144418,25508
2/16/2021,1172123,27705
2/17/2021,1201771,29648
2/18/2021,1232392,30621
2/19/2021,1264302,31910
2/2/2021,1291349,27047
2/20/2021,1308786,17437
2/21/2021,1338117,29331
2/22/2021,1369667,31550
2/23/2021,1404721,35054
2/24/2021,1441169,36448
2/25/2021,1482259,41090
2/26/2021,1513486,31227
2/27/2021,1533257,19771
2/28/2021,1561051,27794
2/3/2021,1591884,30833
2/4/2021,1627756,35872
2/5/2021,1663600,35844
2/6/2021,1697859,34259
2/7/2021,1729295,31436
2/8/2021,1751219,21924
2/9/2021,1777222,26003
3/1/2021,1803923,26701
3/10/2021,1839691,35768
3/11/2021,1880406,40715
3/12/2021,1920687,40281
3/13/2021,1956021,35334
3/14/2021,1983099,27078
3/15/2021,2021990,38891
3/16/2021,2061931,39941
3/17/2021,2106575,44644
3/18/2021,2153291,46716
3/19/2021,2195343,42052
3/2/2021,2226935,31592
3/20/2021,2239232,12297
3/21/2021,2273704,34472
3/22/2021,2312325,38621
3/23/2021,2356146,43821
3/24/2021,2401088,44942
3/25/2021,2441805,40717
3/26/2021,2473382,31577
3/27/2021,2495518,22136
3/28/2021,2526305,30787
3/29/2021,2556681,30376
3/3/2021,2590783,34102
3/30/2021,2627349,36566
3/31/2021,2663547,36198
3/4/2021,2691665,28118
3/5/2021,2712732,21067
3/6/2021,2745051,32319
3/7/2021,2778130,33079
3/8/2021,2815426,37296
3/9/2021,2852992,37566
4/1/2021,2886488,33496
4/10/2021,2910496,24008
4/11/2021,2927926,17430
4/12/2021,2954436,26510
4/13/2021,2981324,26888
4/14/2021,3008908,27584
4/15/2021,3034421,25513
4/16/2021,3060178,25757
4/17/2021,3078037,17859
4/18/2021,3093409,15372
4/19/2021,3109856,16447
4/2/2021,3133654,23798
4/20/2021,3152430,18776
4/21/2021,3175113,22683
4/22/2021,3198796,23683
4/23/2021,3217422,18626
4/24/2021,3226818,9396
4/25/2021,3242725,15907
4/26/2021,3259528,16803
4/27/2021,3277740,18212
4/28/2021,3301967,24227
4/29/2021,3326186,24219
4/3/2021,3345834,19648
4/30/2021,3357675,11841
4/4/2021,3377144,19469
4/5/2021,3394329,17185
4/6/2021,3417526,23197
4/7/2021,3436575,19049
4/8/2021,3457962,21387
4/9/2021,3475301,17339
5/1/2021,3482890,7589
5/10/2021,3497081,14191
5/11/2021,3509813,12732
5/12/2021,3523924,14111
5/13/2021,3536872,12948
5/14/2021,3551238,14366
5/15/2021,3560558,9320
5/16/2021,3565813,5255
5/17/2021,3568703,2890
5/18/2021,3581584,12881
5/19/2021,3593181,11597
5/2/2021,3607445,14264
5/20/2021,3623393,15948
5/21/2021,3636942,13549
5/22/2021,3643634,6692
5/23/2021,3655578,11944
5/24/2021,3666987,11409
5/25/2021,3678303,11316
5/26/2021,3691190,12887
5/27/2021,3707467,16277
5/28/2021,3718866,11399
5/29/2021,3724544,5678
5/3/2021,3735109,10565
5/30/2021,3745245,10136
5/31/2021,3755318,10073
5/4/2021,3764763,9445
5/5/2021,3776557,11794
5/6/2021,3783901,7344
5/7/2021,3787819,3918
5/8/2021,3794715,6896
5/9/2021,3802480,7765
6/1/2021,3810695,8215
6/10/2021,3818312,7617
6/11/2021,3827959,9647
6/12/2021,3834748,6789
6/13/2021,3838876,4128
6/14/2021,3846194,7318
6/15/2021,3853207,7013
6/16/2021,3860235,7028
6/17/2021,3867090,6855
6/18/2021,3875190,8100
6/19/2021,3880335,5145
6/2/2021,3881194,859
6/20/2021,3887402,6208
6/21/2021,3893904,6502
6/22/2021,3900432,6528
6/23/2021,3906750,6318
6/24/2021,3916809,10059
6/25/2021,3923996,7187
6/26/2021,3927629,3633
6/27/2021,3934359,6730
6/28/2021,3940281,5922
6/29/2021,3946310,6029
6/3/2021,3952283,5973
6/30/2021,3960473,8190
6/4/2021,3965956,5483
6/5/2021,3969542,3586
6/6/2021,3977319,7777
6/7/2021,3984281,6962
6/8/2021,3991968,7687
6/9/2021,3999870,7902
7/1/2021,4009793,9923
7/10/2021,4016878,7085
7/11/2021,4021518,4640
7/12/2021,4030143,8625
7/13/2021,4038507,8364
7/14/2021,4047009,8502
7/15/2021,4055515,8506
7/16/2021,4068051,12536
7/17/2021,4076658,8607
7/18/2021,4081855,5197
7/19/2021,4091104,9249
7/2/2021,4099286,8182
7/20/2021,4107924,8638
7/21/2021,4116303,8379
7/22/2021,4128014,11711
7/23/2021,4136759,8745
7/24/2021,4142068,5309
7/25/2021,4151326,9258
7/26/2021,4159823,8497
7/27/2021,4168464,8641
7/28/2021,4177581,9117
7/29/2021,4189334,11753
7/3/2021,4198543,9209
7/30/2021,4204317,5774
7/31/2021,4214676,10359
7/4/2021,4224440,9764
7/5/2021,4234174,9734
7/6/2021,4243263,9089
7/7/2021,4255336,12073
7/8/2021,4263854,8518
7/9/2021,4269203,5349
8/1/2021,4279287,10084
8/10/2021,4288700,9413
8/11/2021,4298078,9378
8/12/2021,4307199,9121
8/13/2021,4319276,12077
8/14/2021,4328550,9274
8/15/2021,4333830,5280
8/16/2021,4343109,9279
8/17/2021,4351185,8076
8/18/2021,4359846,8661
8/19/2021,4366509,6663
8/2/2021,4377411,10902
8/20/2021,4384456,7045
8/21/2021,4388890,4434
8/22/2021,4390283,1393
8/23/2021,4398722,8439
8/24/2021,4406729,8007
8/25/2021,4413209,6480
8/26/2021,4423482,10273
8/27/2021,4430596,7114
8/28/2021,4434885,4289
8/29/2021,4443372,8487
8/3/2021,4450722,7350
8/30/2021,4454929,4207
8/31/2021,4460718,5789
8/4/2021,4469882,9164
8/5/2021,4476463,6581
8/6/2021,4480118,3655
8/7/2021,4484326,4208
8/8/2021,4490869,6543
8/9/2021,4497749,6880
9/1/2021,4504491,6742
9/10/2021,4517842,13351
9/11/2021,4527977,10135
9/12/2021,4533860,5883
9/13/2021,4548108,14248
9/14/2021,4561698,13590
9/15/2021,4575375,13677
9/16/2021,4589060,13685
9/17/2021,4603911,14851
9/18/2021,4612027,8116
9/19/2021,4616210,4183
9/2/2021,4628505,12295
9/20/2021,4640760,12255
9/21/2021,4651347,10587
9/22/2021,4660189,8842
9/23/2021,4670411,10222
9/24/2021,4677559,7148
9/25/2021,4682322,4763
9/26/2021,4693500,11178
9/27/2021,4699125,5625
9/28/2021,4706463,7338
9/29/2021,4715877,9414
9/3/2021,4725802,9925
9/30/2021,4731363,5561
9/4/2021,4734979,3616
9/5/2021,4744251,9272
9/6/2021,4752792,8541
9/7/2021,4760871,8079
9/8/2021,4768469,7598
9/9/2021,4770915,2446
