date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,61,
2020-12-02 00:00:00,70,9
2020-12-03 00:00:00,75,5
2020-12-04 00:00:00,76,1
2020-12-07 00:00:00,80,4
2020-12-08 00:00:00,83,3
2020-12-09 00:00:00,87,4
2020-12-10 00:00:00,97,10
2020-12-11 00:00:00,101,4
2020-12-12 00:00:00,103,2
2020-12-13 00:00:00,104,1
2020-12-14 00:00:00,109,5
2020-12-15 00:00:00,122,13
2020-12-16 00:00:00,163,41
2020-12-17 00:00:00,1416,1253
2020-12-18 00:00:00,3076,1660
2020-12-19 00:00:00,4760,1684
2020-12-20 00:00:00,5733,973
2020-12-21 00:00:00,8997,3264
2020-12-22 00:00:00,13256,4259
2020-12-23 00:00:00,18075,4819
2020-12-24 00:00:00,19638,1563
2020-12-25 00:00:00,19639,1
2020-12-26 00:00:00,24756,5117
2020-12-27 00:00:00,27073,2317
2020-12-28 00:00:00,32368,5295
2020-12-29 00:00:00,40333,7965
2020-12-30 00:00:00,49147,8814
2020-12-31 00:00:00,52921,3774
2021-01-01 00:00:00,53509,588
2021-01-02 00:00:00,59730,6221
2021-01-03 00:00:00,62426,2696
2021-01-04 00:00:00,67086,4660
2021-01-05 00:00:00,71467,4381
2021-01-06 00:00:00,76488,5021
2021-01-07 00:00:00,81773,5285
2021-01-08 00:00:00,86346,4573
2021-01-09 00:00:00,90996,4650
2021-01-10 00:00:00,93719,2723
2021-01-11 00:00:00,102717,8998
2021-01-12 00:00:00,113497,10780
2021-01-13 00:00:00,125055,11558
2021-01-14 00:00:00,136514,11459
2021-01-15 00:00:00,146355,9841
2021-01-16 00:00:00,152751,6396
2021-01-17 00:00:00,155484,2733
2021-01-18 00:00:00,162320,6836
2021-01-19 00:00:00,174593,12273
2021-01-20 00:00:00,188150,13557
2021-01-21 00:00:00,202437,14287
2021-01-22 00:00:00,219749,17312
2021-01-23 00:00:00,233670,13921
2021-01-24 00:00:00,240836,7166
2021-01-25 00:00:00,252425,11589
2021-01-26 00:00:00,269311,16886
2021-01-27 00:00:00,285125,15814
2021-01-28 00:00:00,299389,14264
2021-01-29 00:00:00,316754,17365
2021-01-30 00:00:00,328137,11383
2021-01-31 00:00:00,331632,3495
2021-02-01 00:00:00,340725,9093
2021-02-02 00:00:00,355158,14433
2021-02-03 00:00:00,369465,14307
2021-02-04 00:00:00,386246,16781
2021-02-05 00:00:00,401409,15163
2021-02-06 00:00:00,415877,14468
2021-02-07 00:00:00,418366,2489
2021-02-08 00:00:00,429663,11297
2021-02-09 00:00:00,447694,18031
2021-02-10 00:00:00,464257,16563
2021-02-11 00:00:00,481461,17204
2021-02-12 00:00:00,508267,26806
2021-02-13 00:00:00,527995,19728
2021-02-14 00:00:00,531880,3885
2021-02-15 00:00:00,541315,9435
2021-02-16 00:00:00,559455,18140
2021-02-17 00:00:00,579002,19547
2021-02-18 00:00:00,599088,20086
2021-02-19 00:00:00,619873,20785
2021-02-20 00:00:00,636056,16183
2021-02-21 00:00:00,639095,3039
2021-02-22 00:00:00,648609,9514
2021-02-23 00:00:00,668072,19463
2021-02-24 00:00:00,689563,21491
2021-02-25 00:00:00,709423,19860
2021-02-26 00:00:00,736162,26739
2021-02-27 00:00:00,755436,19274
2021-02-28 00:00:00,759567,4131
2021-03-01 00:00:00,774362,14795
2021-03-02 00:00:00,791718,17356
2021-03-03 00:00:00,810140,18422
2021-03-04 00:00:00,829350,19210
2021-03-05 00:00:00,849532,20182
2021-03-06 00:00:00,864323,14791
2021-03-07 00:00:00,869132,4809
2021-03-08 00:00:00,886255,17123
2021-03-09 00:00:00,906043,19788
2021-03-10 00:00:00,928971,22928
2021-03-11 00:00:00,952750,23779
2021-03-12 00:00:00,982478,29728
2021-03-13 00:00:00,1000328,17850
2021-03-14 00:00:00,1007582,7254
2021-03-15 00:00:00,1025498,17916
2021-03-16 00:00:00,1046052,20554
2021-03-17 00:00:00,1069819,23767
2021-03-18 00:00:00,1093846,24027
2021-03-19 00:00:00,1115520,21674
2021-03-20 00:00:00,1134052,18532
2021-03-21 00:00:00,1143109,9057
2021-03-22 00:00:00,1160264,17155
2021-03-23 00:00:00,1178769,18505
2021-03-24 00:00:00,1201144,22375
2021-03-25 00:00:00,1225822,24678
2021-03-26 00:00:00,1248813,22991
2021-03-27 00:00:00,1266032,17219
2021-03-28 00:00:00,1274828,8796
2021-03-29 00:00:00,1295872,21044
2021-03-30 00:00:00,1318373,22501
2021-03-31 00:00:00,1345979,27606
2021-04-01 00:00:00,1375376,29397
2021-04-02 00:00:00,1400055,24679
2021-04-03 00:00:00,1414301,14246
2021-04-04 00:00:00,1420947,6646
2021-04-05 00:00:00,1445629,24682
2021-04-06 00:00:00,1474139,28510
2021-04-07 00:00:00,1506930,32791
2021-04-08 00:00:00,1541644,34714
2021-04-09 00:00:00,1570918,29274
2021-04-10 00:00:00,1590126,19208
2021-04-11 00:00:00,1600230,10104
2021-04-12 00:00:00,1621774,21544
2021-04-13 00:00:00,1641787,20013
2021-04-14 00:00:00,1663951,22164
2021-04-15 00:00:00,1687709,23758
2021-04-16 00:00:00,1710519,22810
2021-04-17 00:00:00,1726338,15819
2021-04-18 00:00:00,1734752,8414
2021-04-19 00:00:00,1755418,20666
2021-04-20 00:00:00,1776532,21114
2021-04-21 00:00:00,1802640,26108
2021-04-22 00:00:00,1828219,25579
2021-04-23 00:00:00,1850862,22643
2021-04-24 00:00:00,1865311,14449
2021-04-25 00:00:00,1873302,7991
2021-04-26 00:00:00,1893577,20275
2021-04-27 00:00:00,1914293,20716
2021-04-28 00:00:00,1936995,22702
2021-04-29 00:00:00,1957468,20473
2021-04-30 00:00:00,1980345,22877
2021-05-01 00:00:00,1994289,13944
2021-05-02 00:00:00,2002144,7855
2021-05-03 00:00:00,2016952,14808
2021-05-04 00:00:00,2035721,18769
2021-05-05 00:00:00,2053321,17600
2021-05-06 00:00:00,2071325,18004
2021-05-07 00:00:00,2089746,18421
2021-05-08 00:00:00,2102736,12990
2021-05-09 00:00:00,2107655,4919
2021-05-10 00:00:00,2121636,13981
2021-05-11 00:00:00,2136656,15020
2021-05-12 00:00:00,2153579,16923
2021-05-13 00:00:00,2174199,20620
2021-05-14 00:00:00,2193513,19314
2021-05-15 00:00:00,2207431,13918
2021-05-16 00:00:00,2216274,8843
2021-05-17 00:00:00,2234141,17867
2021-05-18 00:00:00,2250719,16578
2021-05-19 00:00:00,2272754,22035
2021-05-20 00:00:00,2290101,17347
2021-05-21 00:00:00,2309545,19444
2021-05-22 00:00:00,2323839,14294
2021-05-23 00:00:00,2330880,7041
2021-05-24 00:00:00,2345164,14284
2021-05-25 00:00:00,2358010,12846
2021-05-26 00:00:00,2370504,12494
2021-05-27 00:00:00,2382680,12176
2021-05-28 00:00:00,2395765,13085
2021-05-29 00:00:00,2403676,7911
2021-05-30 00:00:00,2408603,4927
2021-05-31 00:00:00,2411122,2519
2021-06-01 00:00:00,2423512,12390
2021-06-02 00:00:00,2434045,10533
2021-06-03 00:00:00,2447029,12984
2021-06-04 00:00:00,2461044,14015
2021-06-05 00:00:00,2471368,10324
2021-06-06 00:00:00,2477697,6329
2021-06-07 00:00:00,2489533,11836
2021-06-08 00:00:00,2500438,10905
2021-06-09 00:00:00,2510623,10185
2021-06-10 00:00:00,2522644,12021
2021-06-11 00:00:00,2538287,15643
2021-06-12 00:00:00,2548585,10298
2021-06-13 00:00:00,2553593,5008
2021-06-14 00:00:00,2564460,10867
2021-06-15 00:00:00,2574454,9994
2021-06-16 00:00:00,2583826,9372
2021-06-17 00:00:00,2592754,8928
2021-06-18 00:00:00,2603947,11193
2021-06-19 00:00:00,2610463,6516
2021-06-20 00:00:00,2614205,3742
2021-06-21 00:00:00,2621096,6891
2021-06-22 00:00:00,2629005,7909
2021-06-23 00:00:00,2636597,7592
2021-06-24 00:00:00,2643930,7333
2021-06-25 00:00:00,2653133,9203
2021-06-26 00:00:00,2659546,6413
2021-06-27 00:00:00,2662155,2609
2021-06-28 00:00:00,2667805,5650
2021-06-29 00:00:00,2675086,7281
2021-06-30 00:00:00,2681514,6428
2021-07-01 00:00:00,2687620,6106
2021-07-02 00:00:00,2694197,6577
2021-07-03 00:00:00,2698093,3896
2021-07-04 00:00:00,2698923,830
2021-07-05 00:00:00,2703663,4740
2021-07-06 00:00:00,2710328,6665
2021-07-07 00:00:00,2716890,6562
2021-07-08 00:00:00,2723247,6357
2021-07-09 00:00:00,2732170,8923
2021-07-10 00:00:00,2736690,4520
2021-07-11 00:00:00,2739085,2395
2021-07-12 00:00:00,2743854,4769
2021-07-13 00:00:00,2748782,4928
2021-07-14 00:00:00,2753074,4292
2021-07-15 00:00:00,2757045,3971
2021-07-16 00:00:00,2762445,5400
2021-07-17 00:00:00,2763559,1114
