date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,15,18,26,21,36,
1/1/2022,838,725,658,694,1037,470
1/10/2021,23,23,38,34,88,1
1/11/2021,23,23,38,34,88,1
1/12/2021,26,29,43,40,105,1
1/13/2021,29,35,44,43,133,1
1/14/2021,37,42,58,67,143,1
1/15/2021,40,43,62,69,148,1
1/16/2021,40,43,62,69,149,1
1/17/2021,40,43,62,69,149,1
1/18/2021,43,44,63,73,156,1
1/19/2021,47,45,65,73,173,1
1/2/2021,15,18,26,21,36,
1/2/2022,838,725,658,694,1037,470
1/20/2021,48,48,67,76,190,1
1/21/2021,65,66,99,103,330,1
1/22/2021,78,88,121,131,421,1
1/23/2021,124,144,156,196,570,1
1/24/2021,126,145,158,198,570,1
1/25/2021,135,157,169,205,574,1
1/26/2021,136,157,169,205,575,1
1/27/2021,153,169,179,221,588,1
1/28/2021,203,210,223,274,627,4
1/29/2021,229,236,244,296,645,4
1/3/2021,15,18,26,21,36,
1/3/2022,838,725,658,695,1037,472
1/30/2021,229,237,244,296,646,4
1/31/2021,229,237,244,296,646,4
1/4/2021,15,18,26,21,36,1
1/4/2022,841,725,658,696,1037,473
1/5/2021,19,18,28,22,51,1
1/5/2022,844,727,658,696,1038,474
1/6/2021,20,19,30,26,58,1
1/6/2022,844,727,658,696,1038,474
1/7/2021,22,22,35,32,80,1
1/7/2022,844,727,659,696,1038,474
1/8/2021,23,23,38,34,88,1
1/8/2022,844,727,659,696,1038,474
1/9/2021,23,23,38,34,88,1
1/9/2022,844,727,660,696,1038,474
10/1/2021,752,682,623,676,1014,277
10/10/2021,764,687,623,678,1016,280
10/11/2021,766,687,623,678,1016,280
10/12/2021,768,688,623,678,1016,280
10/13/2021,770,689,623,678,1017,280
10/14/2021,774,690,624,678,1017,281
10/15/2021,776,691,624,678,1017,283
10/16/2021,777,691,624,678,1017,283
10/17/2021,777,691,624,678,1017,283
10/18/2021,779,692,627,678,1018,283
10/19/2021,779,693,627,679,1018,283
10/2/2021,752,682,623,676,1015,277
10/20/2021,780,693,627,681,1018,283
10/21/2021,781,693,628,681,1018,283
10/22/2021,783,694,630,681,1018,283
10/23/2021,783,694,630,681,1018,283
10/24/2021,783,694,630,681,1018,283
10/25/2021,785,694,630,681,1018,283
10/26/2021,785,694,630,681,1018,285
10/27/2021,786,694,631,681,1018,285
10/28/2021,787,694,632,681,1018,287
10/29/2021,787,695,633,681,1018,288
10/3/2021,752,682,623,676,1015,277
10/30/2021,787,695,633,681,1018,288
10/31/2021,787,695,633,681,1018,288
10/4/2021,754,683,623,676,1015,279
10/5/2021,755,684,623,676,1015,279
10/6/2021,757,685,623,676,1015,279
10/7/2021,760,686,623,678,1016,279
10/8/2021,764,687,623,678,1016,280
10/9/2021,764,687,623,678,1016,280
11/1/2021,788,695,633,681,1019,290
11/10/2021,798,700,638,684,1022,351
11/11/2021,800,700,639,684,1022,352
11/12/2021,805,701,641,684,1022,378
11/13/2021,805,701,641,684,1022,379
11/14/2021,805,701,641,684,1022,379
11/15/2021,806,703,641,684,1023,381
11/16/2021,806,703,642,684,1024,383
11/17/2021,806,703,642,684,1024,388
11/18/2021,806,704,642,684,1024,388
11/19/2021,808,705,642,684,1024,392
11/2/2021,790,697,633,681,1019,290
11/20/2021,808,705,642,684,1024,392
11/21/2021,808,705,642,684,1024,392
11/22/2021,808,706,644,684,1025,392
11/23/2021,808,707,644,684,1025,393
11/24/2021,809,707,644,684,1025,396
11/25/2021,809,707,644,684,1025,396
11/26/2021,809,707,644,685,1025,396
11/27/2021,810,707,645,685,1026,406
11/28/2021,810,707,645,685,1026,406
11/29/2021,810,707,646,685,1026,406
11/3/2021,791,698,633,681,1019,290
11/30/2021,813,709,646,685,1026,409
11/4/2021,796,698,633,683,1019,345
11/5/2021,797,700,634,683,1020,347
11/6/2021,797,700,634,683,1020,347
11/7/2021,797,700,634,683,1020,347
11/8/2021,798,700,634,684,1022,347
11/9/2021,798,700,638,684,1022,351
12/1/2021,814,710,646,685,1027,409
12/10/2021,827,723,652,686,1030,441
12/11/2021,827,723,652,686,1030,441
12/12/2021,827,723,652,686,1030,441
12/13/2021,827,723,652,686,1031,444
12/14/2021,828,723,652,687,1033,444
12/15/2021,828,723,652,687,1033,445
12/16/2021,832,724,653,690,1035,447
12/17/2021,832,724,653,690,1035,450
12/18/2020,,,2,,,
12/18/2021,832,724,653,690,1035,450
12/19/2020,,,2,,,
12/19/2021,832,724,653,690,1035,450
12/2/2021,817,713,647,685,1027,409
12/20/2020,,,2,,,
12/20/2021,833,724,653,690,1036,454
12/21/2020,3,5,6,1,,
12/21/2021,833,724,653,690,1036,454
12/22/2020,6,7,16,10,2,
12/22/2021,833,724,655,690,1036,455
12/23/2020,8,9,16,11,4,
12/23/2021,835,724,655,691,1036,458
12/24/2020,8,10,16,12,6,
12/24/2021,835,724,655,691,1036,458
12/25/2020,8,10,16,12,6,
12/25/2021,835,724,655,691,1036,458
12/26/2020,8,11,16,12,6,
12/26/2021,835,724,655,691,1036,458
12/27/2020,8,11,16,12,6,
12/27/2021,835,724,656,692,1036,459
12/28/2020,8,13,16,12,6,
12/28/2021,837,724,657,693,1036,463
12/29/2020,9,14,19,13,8,
12/29/2021,837,724,657,693,1036,464
12/3/2021,821,716,648,685,1027,428
12/30/2020,11,14,19,13,27,
12/30/2021,837,725,658,694,1037,467
12/31/2020,14,18,26,21,35,
12/31/2021,837,725,658,694,1037,468
12/4/2021,821,716,648,685,1027,428
12/5/2021,821,716,648,685,1027,429
12/6/2021,821,718,648,685,1027,429
12/7/2021,823,719,649,685,1027,430
12/8/2021,824,720,650,685,1029,430
12/9/2021,827,723,652,686,1030,432
2/1/2021,230,237,249,296,649,4
2/10/2021,298,291,315,384,745,10
2/11/2021,309,311,324,394,762,12
2/12/2021,334,333,347,425,803,17
2/13/2021,334,333,348,425,807,17
2/14/2021,334,333,348,425,807,17
2/15/2021,335,335,350,428,807,17
2/16/2021,342,341,361,432,810,18
2/17/2021,343,341,363,434,818,19
2/18/2021,345,345,371,438,823,19
2/19/2021,345,345,371,438,824,19
2/2/2021,236,242,256,304,672,4
2/20/2021,346,345,371,438,824,19
2/21/2021,346,345,371,438,824,19
2/22/2021,347,347,371,440,824,19
2/23/2021,347,349,372,440,826,19
2/24/2021,349,350,375,443,829,19
2/25/2021,350,351,378,449,829,19
2/26/2021,359,366,388,465,837,19
2/27/2021,359,366,388,465,837,19
2/28/2021,359,366,388,465,838,19
2/3/2021,236,242,258,312,691,4
2/4/2021,243,248,261,322,701,4
2/5/2021,267,262,288,361,729,4
2/6/2021,268,262,288,361,730,4
2/7/2021,268,262,288,361,730,4
2/8/2021,272,265,292,364,732,4
2/9/2021,273,273,297,374,735,5
3/1/2021,363,369,389,472,841,19
3/10/2021,406,405,420,507,865,27
3/11/2021,411,409,421,511,866,27
3/12/2021,414,419,427,515,874,29
3/13/2021,414,419,427,515,875,29
3/14/2021,414,419,427,515,875,29
3/15/2021,415,421,431,521,891,30
3/16/2021,418,425,431,521,894,30
3/17/2021,424,434,440,529,903,31
3/18/2021,424,435,441,535,906,31
3/19/2021,434,438,445,540,910,33
3/2/2021,373,377,394,476,849,22
3/20/2021,434,438,445,540,911,33
3/21/2021,434,438,445,540,911,33
3/22/2021,435,439,445,540,911,33
3/23/2021,438,442,445,544,911,34
3/24/2021,439,442,446,544,913,34
3/25/2021,445,451,449,550,920,34
3/26/2021,446,451,452,550,920,34
3/27/2021,447,452,453,550,920,35
3/28/2021,449,452,453,552,920,35
3/29/2021,450,453,457,552,920,35
3/3/2021,379,386,402,481,857,22
3/30/2021,452,454,460,555,924,35
3/31/2021,455,455,461,555,924,35
3/4/2021,385,392,405,485,859,22
3/5/2021,390,394,410,491,859,22
3/6/2021,390,394,410,491,859,22
3/7/2021,391,394,410,491,859,22
3/8/2021,395,396,411,494,860,24
3/9/2021,404,404,419,506,864,25
4/1/2021,461,466,470,559,930,38
4/10/2021,480,481,482,573,941,38
4/11/2021,481,481,482,573,941,38
4/12/2021,484,482,487,575,941,39
4/13/2021,484,483,488,576,943,39
4/14/2021,484,487,489,578,943,39
4/15/2021,487,490,494,580,946,39
4/16/2021,491,493,497,580,946,39
4/17/2021,491,493,497,580,946,39
4/18/2021,491,493,497,580,946,39
4/19/2021,491,494,497,580,946,40
4/2/2021,463,471,473,561,930,38
4/20/2021,493,497,498,580,948,40
4/21/2021,494,499,499,580,950,40
4/22/2021,499,508,502,581,953,41
4/23/2021,499,509,502,583,953,41
4/24/2021,499,510,502,584,953,41
4/25/2021,499,510,502,584,953,41
4/26/2021,499,511,502,584,953,41
4/27/2021,501,515,508,587,954,43
4/28/2021,504,515,508,587,954,43
4/29/2021,508,516,508,587,954,43
4/3/2021,463,471,473,561,930,38
