date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,153,164,209,208,4
1/1/2022,2957,2122,2670,4879,12232,1599
1/10/2021,303,341,413,525,1043,14
1/10/2022,3004,2146,2694,4909,12259,1683
1/11/2021,317,358,430,557,1121,14
1/12/2021,325,362,439,572,1156,14
1/13/2021,330,368,449,580,1193,14
1/14/2021,340,383,467,612,1340,14
1/15/2021,395,429,510,665,1378,20
1/16/2021,395,430,511,666,1380,20
1/17/2021,395,430,511,666,1383,20
1/18/2021,398,438,516,693,1453,20
1/19/2021,411,442,525,708,1510,21
1/2/2021,175,169,187,245,310,7
1/2/2022,2959,2122,2670,4879,12233,1599
1/20/2021,421,451,546,736,1616,22
1/21/2021,436,463,554,771,1826,22
1/22/2021,451,472,561,783,1889,23
1/23/2021,455,477,563,789,2003,23
1/24/2021,455,477,564,790,2012,23
1/25/2021,470,485,575,809,2077,23
1/26/2021,476,488,575,811,2091,23
1/27/2021,489,505,584,822,2265,27
1/28/2021,509,531,617,877,2517,27
1/29/2021,535,550,647,910,2632,30
1/3/2021,176,169,187,247,310,7
1/3/2022,2966,2126,2674,4881,12234,1609
1/30/2021,568,562,658,926,2752,37
1/31/2021,568,562,658,927,2756,37
1/4/2021,190,185,220,285,359,7
1/4/2022,2969,2127,2679,4883,12238,1623
1/5/2021,210,219,278,344,494,8
1/5/2022,2975,2132,2683,4885,12244,1635
1/6/2021,221,245,316,401,631,10
1/6/2022,2992,2140,2691,4893,12250,1641
1/7/2021,267,310,358,462,843,13
1/7/2022,2998,2144,2693,4901,12252,1671
1/8/2021,298,340,406,523,1024,14
1/8/2022,2999,2144,2693,4906,12253,1680
1/9/2021,303,341,413,525,1043,14
1/9/2022,3002,2145,2694,4906,12254,1681
10/1/2021,2633,1936,2487,4549,11677,1141
10/10/2021,2655,1951,2498,4566,11702,1153
10/11/2021,2656,1954,2500,4566,11707,1156
10/12/2021,2660,1956,2502,4569,11713,1158
10/13/2021,2664,1959,2503,4572,11720,1160
10/14/2021,2669,1962,2508,4580,11724,1162
10/15/2021,2676,1963,2512,4587,11725,1162
10/16/2021,2677,1963,2512,4588,11725,1162
10/17/2021,2678,1963,2512,4588,11727,1162
10/18/2021,2683,1964,2513,4591,11733,1162
10/19/2021,2686,1967,2516,4595,11733,1163
10/2/2021,2633,1938,2488,4550,11678,1141
10/20/2021,2686,1967,2522,4600,11736,1163
10/21/2021,2689,1970,2526,4608,11749,1164
10/22/2021,2692,1973,2528,4610,11759,1166
10/23/2021,2694,1973,2530,4611,11764,1170
10/24/2021,2694,1974,2531,4611,11765,1170
10/25/2021,2696,1975,2533,4616,11771,1171
10/26/2021,2699,1976,2536,4623,11776,1173
10/27/2021,2702,1976,2537,4630,11784,1173
