date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,168,156,200,247,284,3
1/1/2022,4758,3109,3306,4301,6261,8372
1/10/2021,235,235,320,423,889,10
1/10/2022,4807,3135,3332,4318,6279,8616
1/11/2021,247,250,335,449,1406,11
1/12/2021,258,265,357,486,1682,11
1/13/2021,269,289,395,538,1882,13
1/14/2021,308,325,423,611,2235,16
1/15/2021,328,345,456,653,2420,21
1/16/2021,328,345,457,656,2434,21
1/17/2021,328,345,458,656,2434,21
1/18/2021,335,352,470,666,2460,21
1/19/2021,354,372,488,706,2552,22
1/2/2021,173,159,201,248,285,3
1/2/2022,4760,3110,3306,4301,6261,8380
1/20/2021,483,445,612,953,2695,61
1/21/2021,596,541,743,1148,2877,113
1/22/2021,653,601,813,1255,3003,125
1/23/2021,655,602,814,1257,3022,127
1/24/2021,655,602,814,1258,3024,127
1/25/2021,662,616,822,1272,3088,127
1/26/2021,675,628,838,1298,3183,133
1/27/2021,719,665,888,1376,3291,148
1/28/2021,827,757,1048,1583,3453,154
1/29/2021,873,808,1101,1659,3515,161
1/3/2021,173,159,201,248,285,3
1/3/2022,4771,3116,3309,4302,6262,8416
1/30/2021,875,808,1101,1661,3516,168
1/31/2021,877,809,1101,1691,3525,172
1/4/2021,181,163,212,262,349,3
1/4/2022,4779,3124,3315,4304,6263,8446
1/5/2021,189,178,233,286,428,6
1/5/2022,4791,3126,3318,4306,6266,8487
1/6/2021,200,198,257,322,634,10
1/6/2022,4792,3129,3321,4311,6268,8521
1/7/2021,211,220,291,388,805,10
1/7/2022,4797,3133,3325,4316,6276,8593
1/8/2021,235,235,320,422,875,10
1/8/2022,4804,3135,3328,4318,6277,8606
1/9/2021,235,235,320,423,888,10
1/9/2022,4807,3135,3332,4318,6278,8616
10/1/2021,4201,2704,2940,3848,5799,5386
10/10/2021,4244,2736,2976,3893,5851,5409
10/11/2021,4245,2740,2977,3893,5859,5410
10/12/2021,4252,2747,2978,3895,5861,5413
10/13/2021,4253,2748,2981,3898,5868,5416
10/14/2021,4256,2751,2983,3901,5875,5420
10/15/2021,4259,2752,2985,3906,5877,5422
10/16/2021,4262,2753,2985,3908,5878,5422
10/17/2021,4263,2754,2985,3908,5878,5423
10/18/2021,4266,2759,2992,3913,5883,5430
10/19/2021,4273,2762,2995,3916,5892,5432
10/2/2021,4202,2706,2942,3851,5803,5387
10/20/2021,4279,2768,2995,3924,5903,5434
10/21/2021,4282,2773,3001,3929,5904,5437
10/22/2021,4286,2777,3002,3932,5909,5443
10/23/2021,4288,2779,3009,3940,5923,5444
10/24/2021,4289,2781,3009,3941,5927,5445
10/25/2021,4295,2783,3015,3947,5935,5450
10/26/2021,4306,2784,3020,3952,5943,5455
10/27/2021,4313,2794,3024,3961,5946,5467
10/28/2021,4320,2797,3028,3970,5954,5470
10/29/2021,4326,2800,3031,3978,5958,5471
10/3/2021,4204,2707,2945,3853,5804,5387
10/30/2021,4326,2802,3031,3980,5961,5472
10/31/2021,4332,2804,3033,3982,5964,5472
10/4/2021,4211,2711,2946,3858,5810,5396
10/5/2021,4217,2716,2952,3864,5814,5397
10/6/2021,4220,2719,2961,3871,5820,5401
10/7/2021,4229,2728,2967,3880,5837,5403
10/8/2021,4235,2732,2973,3885,5842,5409
10/9/2021,4241,2735,2976,3893,5850,5409
11/1/2021,4340,2811,3037,3990,5976,5476
11/10/2021,4393,2847,3083,4053,6033,6001
11/11/2021,4397,2853,3088,4056,6034,6090
11/12/2021,4400,2857,3096,4058,6039,6308
