date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,289,384,439,499,363,7
1/1/2022,8802,6768,9268,18058,44812,3941
1/10/2021,436,554,648,749,845,11
1/10/2022,8947,6859,9363,18229,44994,4083
1/11/2021,453,568,679,786,944,11
1/12/2021,473,591,708,834,1109,11
1/13/2021,491,622,747,881,1279,12
1/14/2021,526,651,797,949,1483,13
1/15/2021,552,695,834,1017,1718,13
1/16/2021,563,712,850,1056,1989,14
1/17/2021,564,715,850,1058,2014,14
1/18/2021,582,735,878,1094,2252,14
1/19/2021,600,754,910,1149,2442,15
1/2/2021,295,394,448,510,376,7
1/2/2022,8816,6774,9273,18073,44820,3947
1/20/2021,633,783,935,1216,2719,15
1/21/2021,651,808,962,1258,2900,15
1/22/2021,679,831,990,1305,3145,15
1/23/2021,692,841,999,1323,3751,15
1/24/2021,692,847,1008,1329,4278,15
1/25/2021,698,854,1019,1350,4540,16
1/26/2021,713,862,1027,1376,4900,16
1/27/2021,737,881,1054,1426,5318,16
1/28/2021,755,905,1086,1473,5850,16
1/29/2021,770,914,1100,1502,6235,16
1/3/2021,297,395,457,517,383,7
1/3/2022,8832,6783,9289,18104,44860,3965
1/30/2021,775,919,1112,1521,6538,16
1/31/2021,778,920,1119,1533,7013,16
1/4/2021,315,424,489,562,450,8
1/4/2022,8855,6793,9305,18130,44884,3980
1/5/2021,330,447,511,590,494,8
1/5/2022,8880,6806,9317,18155,44918,3991
1/6/2021,368,481,551,653,568,9
1/6/2022,8893,6815,9329,18180,44945,4008
1/7/2021,394,510,595,688,685,11
1/7/2022,8911,6835,9346,18205,44969,4054
1/8/2021,425,543,634,730,794,11
1/8/2022,8933,6845,9356,18217,44983,4072
1/9/2021,431,552,643,743,812,11
1/9/2022,8944,6853,9360,18222,44986,4076
10/1/2021,7453,6005,8304,16510,41370,2868
10/10/2021,7579,6068,8378,16606,41486,2914
10/11/2021,7591,6079,8388,16622,41503,2919
10/12/2021,7612,6090,8401,16634,41522,2923
10/13/2021,7623,6101,8412,16642,41546,2928
10/14/2021,7638,6104,8427,16654,41573,2936
10/15/2021,7670,6123,8444,16664,41596,2951
10/16/2021,7685,6133,8455,16666,41601,2959
10/17/2021,7693,6134,8457,16670,41605,2962
10/18/2021,7723,6142,8471,16684,41621,2963
10/19/2021,7740,6156,8479,16699,41646,2976
10/2/2021,7462,6016,8311,16519,41386,2869
10/20/2021,7749,6165,8489,16706,41664,2978
10/21/2021,7771,6172,8498,16717,41679,2981
10/22/2021,7791,6191,8524,16729,41726,2989
10/23/2021,7800,6196,8530,16736,41774,2992
10/24/2021,7804,6198,8531,16742,41788,2996
10/25/2021,7817,6204,8544,16765,41874,2996
10/26/2021,7833,6211,8552,16777,41936,3000
10/27/2021,7844,6217,8568,16798,42013,3005
10/28/2021,7859,6222,8577,16824,42083,3010
10/29/2021,7876,6230,8586,16855,42135,3019
10/3/2021,7467,6018,8311,16519,41389,2872
