Category,value
tests,16151076
day,
pos,
est_pos,
total_pos,
APACHE,93641
COCHISE,197368
COCONINO,419351
GILA,110719
GRAHAM,35615
GREENLEE,3901
LA PAZ,31374
MARICOPA,9759127
MOHAVE,342467
NAVAJO,213324
PIMA,2553559
PINAL,1042404
SANTA CRUZ,90011
YAVAPAI,343997
YUMA,352900
0_5,
Less than 20 years,2883296
20 - 44 years,6801665
45 - 54 years,2100246
55 - 64 years,1951594
65 years and older,2359885
Unknown,54390
positive,0.1062540972502389
