date,Coconino_cume,Coconino
2020-12-01,1,
2020-12-02,2,1
2020-12-03,3,1
2020-12-12,4,1
2020-12-15,14,10
2020-12-16,146,132
2020-12-17,276,130
2020-12-18,478,202
2020-12-19,523,45
2020-12-20,529,6
2020-12-21,537,8
2020-12-22,594,57
2020-12-23,901,307
2020-12-24,1226,325
2020-12-25,1325,99
2020-12-26,1393,68
2020-12-27,1473,80
2020-12-28,1676,203
2020-12-29,2006,330
2020-12-30,2433,427
2020-12-31,2664,231
2021-01-01,2783,119
2021-01-02,2858,75
2021-01-03,2863,5
2021-01-04,3211,348
2021-01-05,3581,370
2021-01-06,4024,443
2021-01-07,4621,597
2021-01-08,5227,606
2021-01-09,5325,98
2021-01-10,5334,9
2021-01-11,5699,365
2021-01-12,6261,562
2021-01-13,6827,566
2021-01-14,7493,666
2021-01-15,8637,1144
2021-01-16,8808,171
2021-01-17,8845,37
2021-01-18,9177,332
2021-01-19,9774,597
2021-01-20,11327,1553
2021-01-21,12258,931
2021-01-22,13245,987
2021-01-23,13740,495
2021-01-24,13772,32
2021-01-25,14495,723
2021-01-26,15198,703
2021-01-27,16647,1449
2021-01-28,18091,1444
2021-01-29,19161,1070
2021-01-30,19530,369
2021-01-31,19577,47
2021-02-01,20720,1143
2021-02-02,21697,977
2021-02-03,23481,1784
2021-02-04,25640,2159
2021-02-05,27900,2260
2021-02-06,29611,1711
2021-02-07,29702,91
2021-02-08,30815,1113
2021-02-09,31919,1104
2021-02-10,34744,2825
2021-02-11,36462,1718
2021-02-12,39147,2685
2021-02-13,40760,1613
2021-02-14,40831,71
2021-02-15,42138,1307
2021-02-16,43969,1831
2021-02-17,46681,2712
2021-02-18,47851,1170
2021-02-19,49219,1368
2021-02-20,50228,1009
2021-02-21,50263,35
2021-02-22,50800,537
2021-02-23,51551,751
2021-02-24,53719,2168
2021-02-25,55608,1889
2021-02-26,57464,1856
2021-02-27,59189,1725
2021-02-28,59326,137
2021-03-01,61217,1891
2021-03-02,63035,1818
2021-03-03,64871,1836
2021-03-04,67062,2191
2021-03-05,68867,1805
2021-03-06,69822,955
2021-03-07,69936,114
2021-03-08,71093,1157
2021-03-09,72178,1085
2021-03-10,75092,2914
2021-03-11,77084,1992
2021-03-12,79642,2558
2021-03-13,80885,1243
2021-03-14,80987,102
2021-03-15,82322,1335
2021-03-16,84218,1896
2021-03-17,85932,1714
2021-03-18,87279,1347
2021-03-19,88704,1425
2021-03-20,89623,919
2021-03-21,89714,91
2021-03-22,90496,782
2021-03-23,91943,1447
2021-03-24,93519,1576
2021-03-25,95235,1716
2021-03-26,97207,1972
2021-03-27,97758,551
2021-03-28,97915,157
2021-03-29,99536,1621
2021-03-30,101133,1597
2021-03-31,102718,1585
2021-04-01,104028,1310
2021-04-02,105430,1402
2021-04-03,105952,522
2021-04-04,106049,97
2021-04-05,106900,851
2021-04-06,108096,1196
2021-04-07,109118,1022
2021-04-08,110360,1242
2021-04-09,111566,1206
2021-04-10,112135,569
2021-04-11,112248,113
2021-04-12,112776,528
2021-04-13,113652,876
2021-04-14,114589,937
2021-04-15,115494,905
2021-04-16,116574,1080
2021-04-17,116916,342
2021-04-18,116998,82
2021-04-19,117974,976
2021-04-20,118908,934
2021-04-21,119840,932
2021-04-22,120812,972
2021-04-23,121932,1120
2021-04-24,122293,361
2021-04-25,122467,174
2021-04-26,123063,596
2021-04-27,123891,828
2021-04-28,124720,829
2021-04-29,125509,789
2021-04-30,126283,774
2021-05-01,126696,413
2021-05-02,126793,97
2021-05-03,127245,452
2021-05-04,127821,576
2021-05-05,128431,610
2021-05-06,128865,434
2021-05-07,129490,625
2021-05-08,129704,214
2021-05-09,129791,87
2021-05-10,130267,476
2021-05-11,130579,312
2021-05-12,131056,477
2021-05-13,131854,798
2021-05-14,132949,1095
2021-05-15,133412,463
2021-05-16,133492,80
2021-05-17,134001,509
2021-05-18,134353,352
2021-05-19,135033,680
2021-05-20,135477,444
2021-05-21,136063,586
2021-05-22,136450,387
2021-05-23,136519,69
2021-05-24,136749,230
2021-05-25,136980,231
2021-05-26,137543,563
2021-05-27,137835,292
2021-05-28,138295,460
2021-05-29,138426,131
2021-05-30,138474,48
2021-05-31,138509,35
2021-06-01,138727,218
2021-06-02,139211,484
2021-06-03,139609,398
2021-06-04,140263,654
2021-06-05,140599,336
2021-06-06,140662,63
2021-06-07,140970,308
2021-06-08,141157,187
2021-06-09,141833,676
2021-06-10,142186,353
2021-06-11,142683,497
2021-06-12,142875,192
2021-06-13,142917,42
2021-06-14,143277,360
2021-06-15,143438,161
2021-06-16,143811,373
2021-06-17,144047,236
2021-06-18,144368,321
2021-06-19,144527,159
2021-06-20,144573,46
2021-06-21,144717,144
2021-06-22,144852,135
2021-06-23,145154,302
2021-06-24,145339,185
2021-06-25,145629,290
2021-06-26,145734,105
2021-06-27,145786,52
2021-06-28,145981,195
2021-06-29,146125,144
2021-06-30,146381,256
2021-07-01,146542,161
2021-07-02,146816,274
2021-07-03,146903,87
2021-07-04,146913,10
2021-07-05,147001,88
2021-07-06,147159,158
2021-07-07,147410,251
2021-07-08,147556,146
2021-07-09,147779,223
2021-07-10,147978,199
2021-07-11,148010,32
2021-07-12,148180,170
2021-07-13,148303,123
2021-07-14,148483,180
2021-07-15,148696,213
2021-07-16,148957,261
2021-07-17,149054,97
2021-07-18,149095,41
2021-07-19,149277,182
2021-07-20,149464,187
2021-07-21,149685,221
2021-07-22,149858,173
2021-07-23,150080,222
2021-07-24,150199,119
2021-07-25,150250,51
2021-07-26,150476,226
2021-07-27,150648,172
2021-07-28,150922,274
2021-07-29,151135,213
2021-07-30,151412,277
2021-07-31,151538,126
2021-08-01,151600,62
2021-08-02,151862,262
2021-08-03,152063,201
2021-08-04,152387,324
2021-08-05,152584,197
2021-08-06,152901,317
2021-08-07,153238,337
2021-08-08,153304,66
2021-08-09,153515,211
2021-08-10,153667,152
2021-08-11,153962,295
2021-08-12,154226,264
2021-08-13,154513,287
2021-08-14,154666,153
2021-08-15,154762,96
2021-08-16,154975,213
2021-08-17,155156,181
2021-08-18,155483,327
2021-08-19,155741,258
2021-08-20,156025,284
2021-08-21,156190,165
2021-08-22,156243,53
2021-08-23,156483,240
2021-08-24,156701,218
2021-08-25,156982,281
2021-08-26,157236,254
2021-08-27,157582,346
2021-08-28,157749,167
2021-08-29,157844,95
2021-08-30,158036,192
2021-08-31,158204,168
2021-09-01,158461,257
2021-09-02,158623,162
2021-09-03,158884,261
2021-09-04,158989,105
2021-09-05,159045,56
2021-09-06,159063,18
2021-09-07,159273,210
2021-09-08,159496,223
2021-09-09,159662,166
2021-09-10,159840,178
2021-09-11,160096,256
2021-09-12,160197,101
2021-09-13,160360,163
2021-09-14,160516,156
2021-09-15,160715,199
2021-09-16,160858,143
2021-09-17,161071,213
2021-09-18,161218,147
2021-09-19,161315,97
2021-09-20,161428,113
2021-09-21,161554,126
2021-09-22,161740,186
2021-09-23,161872,132
2021-09-24,162068,196
2021-09-25,162253,185
2021-09-26,162339,86
2021-09-27,162495,156
2021-09-28,162679,184
2021-09-29,163021,342
2021-09-30,163334,313
2021-10-01,163731,397
2021-10-02,163980,249
2021-10-03,164077,97
2021-10-04,164320,243
2021-10-05,164580,260
2021-10-06,164863,283
2021-10-07,165189,326
2021-10-08,165480,291
2021-10-09,165586,106
2021-10-10,165646,60
2021-10-11,165740,94
2021-10-12,165873,133
2021-10-13,166092,219
2021-10-14,166266,174
2021-10-15,166502,236
2021-10-16,166571,69
2021-10-17,166632,61
2021-10-18,166810,178
2021-10-19,166983,173
2021-10-20,167208,225
2021-10-21,167361,153
2021-10-22,167940,579
2021-10-23,168279,339
2021-10-24,168472,193
2021-10-25,169087,615
2021-10-26,169693,606
2021-10-27,170641,948
2021-10-28,171292,651
2021-10-29,172364,1072
2021-10-30,172859,495
2021-10-31,173053,194
2021-11-01,173568,515
2021-11-02,174039,471
2021-11-03,174822,783
2021-11-04,175412,590
2021-11-05,176402,990
2021-11-06,177323,921
2021-11-07,177625,302
2021-11-08,178293,668
2021-11-09,179023,730
2021-11-10,179928,905
2021-11-11,180441,513
2021-11-12,181757,1316
2021-11-13,182279,522
2021-11-14,182569,290
2021-11-15,183251,682
2021-11-16,183999,748
2021-11-17,184793,794
2021-11-18,185444,651
2021-11-19,186694,1250
2021-11-20,187286,592
2021-11-21,187618,332
2021-11-22,188318,700
2021-11-23,189031,713
2021-11-24,189597,566
2021-11-26,190068,471
2021-11-27,190342,274
2021-11-28,190518,176
2021-11-29,191223,705
2021-11-30,192011,788
2021-12-01,192929,918
2021-12-02,193508,579
2021-12-03,194639,1131
2021-12-04,195452,813
2021-12-05,195855,403
2021-12-06,196414,559
2021-12-07,196922,508
2021-12-08,197808,886
2021-12-09,198854,1046
2021-12-10,200153,1299
2021-12-11,200756,603
2021-12-12,201088,332
2021-12-13,201674,586
2021-12-14,202186,512
2021-12-15,202682,496
2021-12-16,203324,642
2021-12-17,204465,1141
2021-12-18,205000,535
2021-12-19,205331,331
2021-12-20,205923,592
2021-12-21,206439,516
2021-12-22,207147,708
2021-12-23,207590,443
2021-12-24,207670,80
2021-12-26,207801,131
2021-12-27,208361,560
2021-12-28,208928,567
2021-12-29,209418,490
2021-12-30,209926,508
2021-12-31,210064,138
2022-01-01,210100,36
2022-01-02,210194,94
2022-01-03,210660,466
2022-01-04,210984,324
2022-01-05,211536,552
2022-01-06,212129,593
2022-01-07,212877,748
2022-01-08,213382,505
2022-01-09,213617,235
2022-01-10,213800,183
