date,ED_covid,ICU_covid,inpatient_beds_covid,ventilators_covid,deaths,hospitalizations,icu_covid,icu_non_covid,icu_empty,inpatient_covid,inpatient_non_covid,inpatient_empty,vents_in_use,vents_available
2020-12-09,2166.0,799.0,3408.0,496.0,88.0,358,799.0,784.0,169.0,3408.0,4373.0,880.0,951.0,1078.0
2020-12-08,1978.0,766.0,3287.0,492.0,80.0,359,766.0,804.0,178.0,3287.0,4469.0,902.0,921.0,1055.0
2020-12-07,1550.0,744.0,3157.0,487.0,84.0,411,744.0,821.0,175.0,3157.0,4472.0,1035.0,950.0,1040.0
2020-12-06,1485.0,736.0,3059.0,459.0,59.0,310,736.0,865.0,143.0,3059.0,4704.0,893.0,916.0,1084.0
2020-12-05,1678.0,714.0,2977.0,462.0,77.0,289,714.0,879.0,168.0,2977.0,4844.0,913.0,922.0,1066.0
2020-12-04,1708.0,701.0,2931.0,431.0,64.0,297,701.0,898.0,144.0,2931.0,4874.0,861.0,904.0,1098.0
2020-12-03,1773.0,666.0,2899.0,412.0,58.0,314,666.0,918.0,155.0,2899.0,4916.0,849.0,868.0,1126.0
2020-12-02,1774.0,642.0,2743.0,386.0,54.0,371,642.0,924.0,182.0,2743.0,5016.0,901.0,856.0,1141.0
2020-12-01,1864.0,642.0,2699.0,386.0,54.0,349,642.0,932.0,176.0,2699.0,4872.0,1083.0,850.0,1132.0
2020-11-30,1545.0,597.0,2594.0,369.0,45.0,338,597.0,967.0,189.0,2594.0,4926.0,1138.0,825.0,1163.0
2020-11-29,1488.0,579.0,2513.0,352.0,58.0,296,579.0,983.0,189.0,2513.0,4968.0,1173.0,787.0,1173.0
2020-11-28,1474.0,573.0,2458.0,356.0,48.0,308,573.0,991.0,189.0,2458.0,4964.0,1232.0,787.0,1155.0
2020-11-27,1286.0,553.0,2383.0,343.0,40.0,285,553.0,1002.0,196.0,2383.0,5055.0,1213.0,769.0,1209.0
2020-11-26,1418.0,532.0,2301.0,325.0,42.0,232,532.0,1030.0,189.0,2301.0,5041.0,1318.0,752.0,1184.0
2020-11-25,1563.0,523.0,2289.0,335.0,47.0,276,523.0,1050.0,176.0,2289.0,5382.0,986.0,752.0,1190.0
2020-11-24,1593.0,531.0,2217.0,335.0,54.0,274,531.0,1040.0,180.0,2217.0,5368.0,1082.0,771.0,1191.0
2020-11-23,1388.0,474.0,2084.0,310.0,43.0,298,474.0,1062.0,192.0,2084.0,5500.0,1093.0,739.0,1233.0
2020-11-22,1372.0,469.0,2008.0,294.0,40.0,236,469.0,1083.0,175.0,2008.0,5594.0,1071.0,718.0,1257.0
2020-11-21,1490.0,438.0,1932.0,256.0,41.0,235,438.0,1124.0,175.0,1932.0,5697.0,1021.0,683.0,1265.0
2020-11-20,1511.0,435.0,1916.0,253.0,32.0,213,435.0,1122.0,174.0,1916.0,5788.0,944.0,682.0,1272.0
2020-11-19,1490.0,431.0,1835.0,244.0,30.0,238,431.0,1052.0,196.0,1835.0,5832.0,940.0,673.0,1238.0
2020-11-18,1414.0,433.0,1796.0,227.0,23.0,202,433.0,1075.0,184.0,1796.0,5921.0,931.0,678.0,1255.0
2020-11-17,1288.0,396.0,1700.0,218.0,42.0,230,396.0,1085.0,212.0,1700.0,5975.0,967.0,613.0,1276.0
2020-11-16,1143.0,385.0,1624.0,191.0,28.0,198,385.0,1073.0,226.0,1624.0,5931.0,1127.0,608.0,1283.0
2020-11-15,1038.0,374.0,1557.0,194.0,29.0,153,374.0,1089.0,208.0,1557.0,5898.0,1152.0,590.0,1273.0
2020-11-14,1088.0,368.0,1506.0,183.0,25.0,186,368.0,1090.0,212.0,1506.0,6042.0,1050.0,597.0,1290.0
2020-11-13,1207.0,362.0,1470.0,189.0,18.0,177,362.0,1095.0,217.0,1470.0,6094.0,1051.0,603.0,1271.0
2020-11-12,1105.0,335.0,1381.0,176.0,21.0,138,335.0,1106.0,232.0,1381.0,6210.0,1033.0,609.0,1264.0
2020-11-11,1121.0,331.0,1368.0,180.0,22.0,151,331.0,1111.0,228.0,1368.0,6253.0,1016.0,604.0,1289.0
2020-11-10,1103.0,309.0,1360.0,156.0,19.0,143,309.0,1127.0,243.0,1360.0,6190.0,1061.0,592.0,1265.0
2020-11-09,1023.0,294.0,1289.0,148.0,16.0,134,294.0,1145.0,241.0,1289.0,6162.0,1155.0,571.0,1252.0
2020-11-08,992.0,292.0,1232.0,142.0,19.0,109,292.0,1148.0,241.0,1232.0,6211.0,1150.0,571.0,1295.0
2020-11-07,1030.0,272.0,1185.0,148.0,18.0,100,272.0,1187.0,223.0,1185.0,6196.0,1224.0,570.0,1306.0
2020-11-06,1093.0,249.0,1139.0,137.0,22.0,136,249.0,1201.0,230.0,1139.0,6372.0,1120.0,556.0,1297.0
2020-11-05,1077.0,250.0,1082.0,138.0,21.0,142,250.0,1206.0,221.0,1082.0,6392.0,1141.0,574.0,1306.0
2020-11-04,1007.0,254.0,1100.0,128.0,21.0,111,254.0,1184.0,237.0,1100.0,6290.0,1225.0,557.0,1324.0
2020-11-03,989.0,241.0,1065.0,127.0,20.0,95,241.0,1175.0,236.0,1065.0,6306.0,1250.0,532.0,1292.0
2020-11-02,826.0,227.0,956.0,112.0,17.0,104,227.0,1167.0,253.0,956.0,6277.0,1363.0,508.0,1311.0
2020-11-01,848.0,231.0,918.0,120.0,16.0,84,231.0,1146.0,272.0,918.0,6115.0,1353.0,524.0,1310.0
2020-10-31,885.0,222.0,875.0,112.0,10.0,96,222.0,1217.0,237.0,875.0,6237.0,1282.0,515.0,1313.0
2020-10-30,874.0,197.0,889.0,104.0,20.0,99,197.0,1235.0,247.0,889.0,6484.0,1243.0,500.0,1298.0
2020-10-29,898.0,188.0,900.0,99.0,15.0,88,188.0,1260.0,230.0,900.0,6474.0,1239.0,503.0,1300.0
2020-10-28,855.0,186.0,874.0,95.0,12.0,91,186.0,1252.0,239.0,874.0,6530.0,1204.0,514.0,1306.0
2020-10-27,857.0,188.0,871.0,94.0,15.0,89,188.0,1225.0,257.0,871.0,6510.0,1221.0,515.0,1283.0
2020-10-26,784.0,187.0,861.0,100.0,13.0,84,187.0,1190.0,284.0,861.0,6417.0,1330.0,524.0,1273.0
2020-10-25,770.0,179.0,837.0,97.0,9.0,68,179.0,1203.0,281.0,837.0,6503.0,1281.0,538.0,1255.0
2020-10-24,846.0,181.0,828.0,91.0,13.0,71,181.0,1224.0,269.0,828.0,6486.0,1294.0,531.0,1290.0
2020-10-23,839.0,191.0,819.0,87.0,14.0,78,191.0,1213.0,273.0,819.0,6611.0,1175.0,514.0,1344.0
2020-10-22,815.0,172.0,815.0,85.0,6.0,77,172.0,1240.0,258.0,815.0,6609.0,1191.0,483.0,1397.0
2020-10-21,858.0,164.0,848.0,92.0,8.0,76,164.0,1239.0,267.0,848.0,6624.0,1148.0,476.0,1402.0
2020-10-20,853.0,171.0,832.0,91.0,16.0,78,171.0,1223.0,276.0,832.0,6598.0,1180.0,468.0,1390.0
2020-10-19,747.0,170.0,777.0,91.0,6.0,80,170.0,1185.0,315.0,777.0,6398.0,1442.0,463.0,1391.0
2020-10-18,717.0,177.0,721.0,94.0,8.0,52,177.0,1207.0,293.0,721.0,6491.0,1402.0,464.0,1390.0
2020-10-17,701.0,176.0,714.0,85.0,9.0,55,176.0,1222.0,281.0,714.0,6367.0,1307.0,470.0,1363.0
2020-10-16,739.0,174.0,757.0,81.0,9.0,62,174.0,1211.0,282.0,757.0,6326.0,1304.0,476.0,1364.0
2020-10-15,801.0,167.0,747.0,79.0,9.0,60,167.0,1209.0,276.0,747.0,6602.0,1289.0,469.0,1364.0
2020-10-14,753.0,173.0,726.0,75.0,10.0,55,173.0,1195.0,288.0,726.0,6640.0,1277.0,455.0,1399.0
2020-10-13,774.0,163.0,711.0,85.0,6.0,55,163.0,1206.0,281.0,711.0,6598.0,1335.0,458.0,1379.0
2020-10-12,676.0,146.0,706.0,88.0,11.0,65,146.0,1228.0,315.0,706.0,6544.0,1477.0,496.0,1404.0
2020-10-11,710.0,155.0,667.0,80.0,5.0,54,155.0,1164.0,329.0,667.0,6267.0,1457.0,458.0,1394.0
2020-10-10,688.0,144.0,630.0,79.0,11.0,47,144.0,1161.0,346.0,630.0,6762.0,1326.0,440.0,1381.0
2020-10-09,726.0,145.0,685.0,71.0,8.0,49,145.0,1163.0,344.0,685.0,6665.0,1369.0,453.0,1385.0
2020-10-08,740.0,155.0,706.0,70.0,12.0,43,155.0,1153.0,345.0,706.0,7364.0,1325.0,441.0,1384.0
2020-10-07,774.0,156.0,728.0,63.0,8.0,49,156.0,1172.0,326.0,728.0,7258.0,1409.0,437.0,1389.0
2020-10-06,728.0,147.0,681.0,66.0,13.0,46,147.0,1182.0,319.0,681.0,7292.0,1400.0,426.0,1418.0
2020-10-05,644.0,138.0,665.0,65.0,7.0,49,138.0,1179.0,335.0,665.0,7182.0,1525.0,410.0,1425.0
2020-10-04,706.0,134.0,567.0,57.0,8.0,41,134.0,1159.0,352.0,567.0,7337.0,1464.0,424.0,1392.0
2020-10-03,651.0,133.0,545.0,59.0,11.0,41,133.0,1183.0,332.0,545.0,7422.0,1402.0,443.0,1385.0
2020-10-02,738.0,127.0,605.0,52.0,5.0,42,127.0,1145.0,359.0,605.0,7394.0,1376.0,435.0,1399.0
2020-10-01,760.0,125.0,586.0,48.0,4.0,37,125.0,1166.0,335.0,586.0,7009.0,1364.0,418.0,1375.0
2020-09-30,753.0,122.0,620.0,54.0,6.0,39,122.0,1155.0,353.0,620.0,7379.0,1384.0,413.0,1412.0
2020-09-29,725.0,115.0,560.0,55.0,5.0,29,115.0,1124.0,388.0,560.0,5867.0,1483.0,421.0,1397.0
2020-09-28,653.0,119.0,540.0,64.0,7.0,44,119.0,1101.0,407.0,540.0,5719.0,1646.0,438.0,1383.0
2020-09-27,684.0,115.0,468.0,57.0,9.0,41,115.0,1083.0,427.0,468.0,5774.0,1650.0,429.0,1376.0
2020-09-26,732.0,116.0,483.0,59.0,4.0,34,116.0,1124.0,387.0,483.0,5848.0,1552.0,435.0,1398.0
2020-09-25,718.0,115.0,509.0,56.0,12.0,29,115.0,1145.0,369.0,509.0,5870.0,1518.0,464.0,1356.0
2020-09-24,721.0,119.0,521.0,65.0,8.0,35,119.0,1149.0,360.0,521.0,5928.0,1479.0,448.0,1393.0
2020-09-23,680.0,122.0,565.0,64.0,12.0,24,122.0,1164.0,338.0,565.0,5857.0,1434.0,448.0,1422.0
2020-09-22,701.0,114.0,583.0,62.0,17.0,30,114.0,1160.0,350.0,583.0,5866.0,1407.0,452.0,1412.0
2020-09-21,867.0,122.0,527.0,47.0,13.0,33,122.0,1175.0,357.0,527.0,5864.0,1545.0,438.0,1428.0
2020-09-20,829.0,119.0,472.0,57.0,9.0,31,119.0,1154.0,379.0,472.0,5909.0,1546.0,408.0,1450.0
2020-09-19,895.0,120.0,472.0,57.0,7.0,21,120.0,1193.0,341.0,472.0,6004.0,1457.0,444.0,1408.0
2020-09-18,890.0,120.0,528.0,70.0,7.0,23,120.0,1160.0,374.0,528.0,6022.0,1390.0,464.0,1417.0
2020-09-17,854.0,130.0,516.0,72.0,9.0,31,130.0,1193.0,334.0,516.0,6004.0,1409.0,485.0,1380.0
2020-09-16,863.0,119.0,594.0,65.0,14.0,22,119.0,1193.0,344.0,594.0,5991.0,1356.0,459.0,1394.0
2020-09-15,915.0,135.0,538.0,81.0,11.0,27,135.0,1164.0,356.0,538.0,6019.0,1379.0,475.0,1429.0
2020-09-14,811.0,138.0,550.0,76.0,17.0,27,138.0,1156.0,368.0,550.0,5802.0,1583.0,460.0,1414.0
2020-09-13,861.0,168.0,489.0,81.0,10.0,16,168.0,1146.0,345.0,489.0,5877.0,1561.0,483.0,1403.0
2020-09-12,838.0,171.0,525.0,87.0,13.0,19,171.0,1149.0,341.0,525.0,5874.0,1532.0,478.0,1399.0
2020-09-11,854.0,185.0,574.0,93.0,12.0,25,185.0,1111.0,367.0,574.0,5947.0,1427.0,500.0,1355.0
2020-09-10,836.0,171.0,577.0,100.0,14.0,22,171.0,1129.0,367.0,577.0,5940.0,1446.0,516.0,1357.0
2020-09-09,888.0,204.0,628.0,120.0,11.0,25,204.0,1098.0,366.0,628.0,5864.0,1472.0,536.0,1331.0
2020-09-08,843.0,203.0,658.0,111.0,14.0,28,203.0,1055.0,408.0,658.0,5652.0,1652.0,525.0,1341.0
2020-09-07,855.0,212.0,657.0,112.0,8.0,29,212.0,1053.0,404.0,657.0,5643.0,1658.0,541.0,1328.0
2020-09-06,841.0,221.0,658.0,119.0,10.0,33,221.0,1073.0,374.0,658.0,5721.0,1572.0,545.0,1346.0
2020-09-05,847.0,229.0,666.0,121.0,12.0,25,229.0,1072.0,369.0,666.0,5810.0,1474.0,526.0,1367.0
2020-09-04,884.0,225.0,702.0,131.0,26.0,28,225.0,1093.0,352.0,702.0,5916.0,1344.0,526.0,1372.0
2020-09-03,814.0,236.0,742.0,145.0,14.0,28,236.0,1094.0,338.0,742.0,5801.0,1415.0,528.0,1299.0
2020-09-02,924.0,241.0,745.0,135.0,13.0,34,241.0,1088.0,339.0,745.0,5764.0,1441.0,548.0,1272.0
2020-09-01,871.0,248.0,752.0,146.0,17.0,28,248.0,1063.0,353.0,752.0,5660.0,1528.0,508.0,1292.0
2020-08-31,832.0,253.0,729.0,150.0,23.0,32,253.0,1036.0,376.0,729.0,5706.0,1501.0,556.0,1315.0
2020-08-30,894.0,256.0,768.0,152.0,12.0,32,256.0,1027.0,377.0,768.0,5643.0,1518.0,547.0,1346.0
2020-08-29,930.0,263.0,757.0,161.0,19.0,37,263.0,1058.0,349.0,757.0,5719.0,1450.0,563.0,1303.0
2020-08-28,904.0,262.0,812.0,164.0,27.0,37,262.0,1055.0,351.0,812.0,5818.0,1315.0,579.0,1296.0
2020-08-27,922.0,272.0,809.0,160.0,24.0,45,272.0,1066.0,354.0,809.0,5869.0,1279.0,554.0,1311.0
2020-08-26,1019.0,311.0,895.0,176.0,29.0,48,311.0,1043.0,337.0,895.0,5732.0,1330.0,583.0,1305.0
2020-08-25,966.0,305.0,967.0,180.0,19.0,32,305.0,1028.0,355.0,967.0,5657.0,1346.0,562.0,1349.0
2020-08-24,900.0,319.0,999.0,168.0,23.0,37,319.0,970.0,389.0,999.0,5384.0,1550.0,573.0,1379.0
2020-08-23,896.0,345.0,908.0,176.0,17.0,36,345.0,971.0,361.0,908.0,5576.0,1460.0,535.0,1392.0
2020-08-22,868.0,329.0,969.0,191.0,21.0,39,329.0,990.0,360.0,969.0,5617.0,1376.0,558.0,1372.0
2020-08-21,992.0,363.0,1046.0,209.0,35.0,48,363.0,956.0,363.0,1046.0,5584.0,1337.0,584.0,1338.0
2020-08-20,982.0,365.0,1068.0,234.0,24.0,63,365.0,951.0,371.0,1068.0,5553.0,1336.0,568.0,1298.0
2020-08-19,1035.0,388.0,1070.0,233.0,17.0,53,388.0,934.0,366.0,1070.0,5535.0,1375.0,602.0,1312.0
2020-08-18,1000.0,414.0,1160.0,250.0,32.0,61,414.0,944.0,349.0,1160.0,5342.0,1495.0,606.0,1290.0
2020-08-17,960.0,427.0,1167.0,260.0,29.0,56,427.0,935.0,348.0,1167.0,5344.0,1486.0,629.0,1299.0
2020-08-16,990.0,430.0,1182.0,266.0,35.0,51,430.0,926.0,345.0,1182.0,5339.0,1469.0,619.0,1339.0
2020-08-15,955.0,417.0,1208.0,267.0,30.0,54,417.0,951.0,340.0,1208.0,5257.0,1528.0,643.0,1317.0
2020-08-14,1053.0,442.0,1282.0,284.0,33.0,54,442.0,889.0,370.0,1282.0,5374.0,1346.0,645.0,1317.0
2020-08-13,1037.0,473.0,1359.0,324.0,49.0,63,473.0,894.0,337.0,1359.0,5246.0,1389.0,689.0,1237.0
2020-08-12,1026.0,497.0,1411.0,334.0,42.0,71,497.0,876.0,340.0,1411.0,5122.0,1459.0,708.0,1227.0
2020-08-11,927.0,519.0,1469.0,328.0,47.0,75,519.0,859.0,351.0,1469.0,5007.0,1517.0,679.0,1245.0
2020-08-10,949.0,510.0,1574.0,346.0,46.0,70,510.0,857.0,361.0,1574.0,4749.0,1657.0,692.0,1232.0
2020-08-09,987.0,506.0,1575.0,366.0,33.0,58,506.0,902.0,322.0,1575.0,4823.0,1585.0,703.0,1246.0
2020-08-08,1084.0,514.0,1626.0,374.0,37.0,77,514.0,926.0,289.0,1626.0,4829.0,1523.0,724.0,1221.0
2020-08-07,1121.0,539.0,1659.0,400.0,52.0,78,539.0,908.0,293.0,1659.0,4895.0,1430.0,766.0,1181.0
2020-08-06,1144.0,565.0,1772.0,411.0,54.0,83,565.0,898.0,274.0,1772.0,4886.0,1384.0,770.0,1180.0
2020-08-05,1136.0,593.0,1879.0,427.0,53.0,99,593.0,849.0,297.0,1879.0,4810.0,1366.0,796.0,1142.0
2020-08-04,1171.0,618.0,1945.0,455.0,57.0,116,618.0,823.0,307.0,1945.0,4587.0,1513.0,806.0,1154.0
2020-08-03,1111.0,638.0,2024.0,474.0,35.0,174,638.0,805.0,303.0,2024.0,4463.0,1545.0,795.0,1149.0
2020-08-02,1138.0,628.0,2017.0,461.0,59.0,136,628.0,822.0,292.0,2017.0,4528.0,1462.0,812.0,1153.0
2020-08-01,1198.0,685.0,2147.0,474.0,62.0,88,685.0,795.0,255.0,2147.0,4458.0,1397.0,815.0,1146.0
2020-07-31,1225.0,710.0,2226.0,490.0,49.0,166,710.0,766.0,255.0,2226.0,4410.0,1324.0,844.0,1091.0
2020-07-30,1195.0,719.0,2302.0,505.0,65.0,177,719.0,761.0,246.0,2302.0,4310.0,1257.0,858.0,1068.0
2020-07-29,1315.0,758.0,2348.0,531.0,56.0,145,758.0,720.0,248.0,2348.0,4211.0,1323.0,905.0,1026.0
2020-07-28,1225.0,800.0,2424.0,561.0,77.0,151,800.0,651.0,263.0,2424.0,4119.0,1335.0,922.0,987.0
2020-07-27,1158.0,814.0,2564.0,574.0,71.0,195,814.0,619.0,272.0,2564.0,3822.0,1484.0,920.0,1029.0
2020-07-26,1189.0,820.0,2626.0,567.0,57.0,131,820.0,645.0,240.0,2626.0,4007.0,1263.0,902.0,1040.0
2020-07-25,1236.0,837.0,2650.0,581.0,66.0,162,837.0,635.0,234.0,2650.0,3963.0,1289.0,901.0,1047.0
2020-07-24,1293.0,842.0,2758.0,594.0,69.0,184,842.0,614.0,243.0,2758.0,3878.0,1266.0,925.0,1019.0
2020-07-23,1407.0,837.0,2844.0,575.0,81.0,246,837.0,605.0,249.0,2844.0,3834.0,1226.0,921.0,979.0
2020-07-22,1327.0,851.0,2966.0,617.0,76.0,225,851.0,620.0,224.0,2966.0,3761.0,1177.0,987.0,957.0
2020-07-21,1369.0,870.0,3094.0,609.0,70.0,240,870.0,595.0,230.0,3094.0,3550.0,1245.0,994.0,950.0
2020-07-20,1243.0,865.0,3041.0,608.0,78.0,256,865.0,583.0,252.0,3041.0,3595.0,1319.0,952.0,978.0
2020-07-19,1357.0,886.0,3084.0,622.0,82.0,252,886.0,594.0,213.0,3084.0,3728.0,1120.0,963.0,999.0
2020-07-18,1466.0,894.0,3136.0,622.0,75.0,240,894.0,593.0,204.0,3136.0,3668.0,1140.0,951.0,974.0
2020-07-17,1504.0,894.0,3238.0,657.0,103.0,240,894.0,612.0,189.0,3238.0,3531.0,1100.0,979.0,940.0
2020-07-16,1574.0,944.0,3466.0,687.0,99.0,300,944.0,572.0,177.0,3466.0,3360.0,1055.0,1030.0,877.0
2020-07-15,1695.0,918.0,3454.0,657.0,96.0,326,918.0,581.0,187.0,3454.0,3418.0,1008.0,1012.0,890.0
2020-07-14,1810.0,929.0,3493.0,671.0,80.0,364,929.0,594.0,172.0,3493.0,3330.0,1053.0,1009.0,945.0
2020-07-13,1553.0,970.0,3517.0,674.0,81.0,383,970.0,528.0,197.0,3517.0,3204.0,1155.0,996.0,916.0
2020-07-12,1650.0,936.0,3373.0,671.0,68.0,255,936.0,563.0,175.0,3373.0,3523.0,987.0,949.0,910.0
2020-07-11,1727.0,922.0,3432.0,631.0,67.0,271,922.0,589.0,178.0,3432.0,3359.0,1102.0,926.0,950.0
2020-07-10,1747.0,899.0,3485.0,620.0,85.0,301,899.0,657.0,174.0,3485.0,3540.0,946.0,957.0,929.0
2020-07-09,1875.0,876.0,3432.0,615.0,84.0,268,876.0,614.0,187.0,3432.0,3523.0,993.0,944.0,898.0
2020-07-08,1980.0,861.0,3437.0,575.0,85.0,283,861.0,636.0,181.0,3437.0,3462.0,1057.0,920.0,834.0
2020-07-07,2008.0,871.0,3421.0,570.0,86.0,298,871.0,666.0,145.0,3421.0,3363.0,1152.0,929.0,828.0
2020-07-06,1385.0,869.0,3356.0,544.0,89.0,321,869.0,612.0,167.0,3356.0,3116.0,1457.0,895.0,874.0
2020-07-05,1306.0,839.0,3212.0,533.0,73.0,297,839.0,611.0,188.0,3212.0,3216.0,1239.0,857.0,906.0
2020-07-04,1465.0,821.0,3182.0,531.0,78.0,275,821.0,643.0,178.0,3182.0,3261.0,1237.0,871.0,913.0
2020-07-03,1443.0,796.0,3113.0,413.0,67.0,288,796.0,677.0,171.0,3113.0,3449.0,1122.0,816.0,900.0
2020-07-02,1847.0,741.0,3013.0,489.0,67.0,296,741.0,779.0,156.0,3013.0,3525.0,1135.0,807.0,917.0
2020-07-01,1371.0,723.0,2938.0,488.0,63.0,315,723.0,760.0,189.0,2938.0,3664.0,1065.0,819.0,949.0
2020-06-30,1289.0,675.0,2876.0,466.0,66.0,323,675.0,820.0,187.0,2876.0,3656.0,1140.0,795.0,950.0
2020-06-29,1077.0,683.0,2793.0,455.0,53.0,291,683.0,752.0,224.0,2793.0,3695.0,1180.0,773.0,945.0
2020-06-28,992.0,679.0,2721.0,465.0,49.0,232,679.0,820.0,211.0,2721.0,3724.0,1209.0,763.0,940.0
2020-06-27,1118.0,666.0,2691.0,475.0,54.0,248,666.0,815.0,218.0,2691.0,3824.0,1149.0,750.0,938.0
2020-06-26,1183.0,657.0,2577.0,433.0,42.0,265,657.0,802.0,222.0,2577.0,4046.0,1111.0,783.0,951.0
2020-06-25,1057.0,625.0,2655.0,427.0,56.0,264,625.0,855.0,209.0,2655.0,4019.0,1097.0,780.0,948.0
2020-06-24,1161.0,611.0,2453.0,415.0,36.0,242,611.0,884.0,198.0,2453.0,4192.0,1132.0,779.0,900.0
2020-06-23,1212.0,581.0,2270.0,407.0,45.0,241,581.0,891.0,200.0,2270.0,4435.0,1120.0,760.0,967.0
2020-06-22,1228.0,614.0,2136.0,386.0,21.0,255,614.0,798.0,266.0,2136.0,4333.0,1353.0,716.0,1043.0
2020-06-21,1228.0,583.0,1992.0,379.0,35.0,205,583.0,810.0,269.0,1992.0,4406.0,1376.0,726.0,1009.0
2020-06-20,1226.0,556.0,1942.0,361.0,33.0,180,556.0,862.0,246.0,1942.0,4547.0,1296.0,724.0,1015.0
2020-06-19,1184.0,546.0,1938.0,368.0,44.0,225,546.0,859.0,257.0,1938.0,4660.0,1238.0,744.0,978.0
2020-06-18,964.0,519.0,1832.0,362.0,26.0,186,519.0,877.0,268.0,1832.0,4801.0,1202.0,726.0,986.0
2020-06-17,1109.0,540.0,1667.0,341.0,29.0,173,540.0,867.0,259.0,1667.0,4861.0,1155.0,729.0,1085.0
2020-06-16,1093.0,531.0,1582.0,346.0,34.0,177,531.0,854.0,276.0,1582.0,4949.0,1146.0,714.0,1133.0
2020-06-15,956.0,502.0,1506.0,340.0,34.0,190,502.0,805.0,334.0,1506.0,4725.0,1437.0,707.0,1138.0
2020-06-14,931.0,464.0,1449.0,307.0,35.0,135,464.0,883.0,291.0,1449.0,5165.0,1335.0,685.0,1114.0
2020-06-13,856.0,452.0,1457.0,317.0,34.0,143,452.0,861.0,344.0,1457.0,5207.0,1290.0,651.0,1125.0
2020-06-12,902.0,447.0,1412.0,309.0,34.0,136,447.0,870.0,347.0,1412.0,5056.0,1237.0,652.0,1157.0
2020-06-11,915.0,429.0,1336.0,303.0,26.0,134,429.0,899.0,337.0,1336.0,4727.0,1214.0,682.0,1083.0
2020-06-10,848.0,429.0,1291.0,278.0,22.0,121,429.0,856.0,373.0,1291.0,5202.0,1276.0,671.0,1096.0
2020-06-09,846.0,413.0,1274.0,273.0,26.0,136,413.0,889.0,355.0,1274.0,5085.0,1293.0,679.0,1151.0
2020-06-08,848.0,438.0,1243.0,264.0,23.0,138,438.0,820.0,400.0,1243.0,4351.0,1594.0,641.0,1192.0
2020-06-07,815.0,390.0,1266.0,246.0,29.0,110,390.0,802.0,363.0,1266.0,4394.0,1506.0,626.0,1150.0
2020-06-06,837.0,392.0,1252.0,249.0,27.0,101,392.0,811.0,364.0,1252.0,4430.0,1485.0,612.0,1196.0
2020-06-05,818.0,391.0,1278.0,292.0,21.0,105,391.0,807.0,369.0,1278.0,4436.0,1447.0,614.0,1220.0
2020-06-04,725.0,372.0,1233.0,240.0,14.0,94,372.0,821.0,375.0,1233.0,4312.0,1609.0,620.0,1207.0
2020-06-03,638.0,375.0,1079.0,233.0,28.0,107,375.0,927.0,374.0,1079.0,5149.0,1339.0,607.0,1212.0
2020-06-02,587.0,379.0,1088.0,239.0,23.0,109,379.0,900.0,395.0,1088.0,4943.0,1543.0,585.0,1181.0
2020-06-01,565.0,380.0,1009.0,235.0,11.0,111,380.0,873.0,419.0,1009.0,4711.0,1842.0,612.0,1221.0
