date,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2020-12-25 00:00:00,10,1,0.1,,,
2020-12-24 00:00:00,132,32,0.2424242424242425,1.0,1.0,1
2020-12-23 00:00:00,343,57,0.1661807580174927,5.0,1.0,0.2
2020-12-22 00:00:00,404,97,0.2400990099009901,7.0,1.0,0.1428571428571429
2020-12-21 00:00:00,484,92,0.1900826446280992,9.0,3.0,0.3333333333333333
2020-12-20 00:00:00,260,35,0.1346153846153846,,,
2020-12-19 00:00:00,431,44,0.1020881670533643,,,
2020-12-18 00:00:00,365,68,0.1863013698630137,8.0,3.0,0.375
2020-12-17 00:00:00,366,66,0.180327868852459,12.0,3.0,0.25
2020-12-16 00:00:00,325,81,0.2492307692307693,10.0,1.0,0.1
2020-12-15 00:00:00,341,73,0.2140762463343109,14.0,2.0,0.1428571428571429
2020-12-14 00:00:00,564,89,0.1578014184397163,16.0,5.0,0.3125
2020-12-13 00:00:00,177,32,0.1807909604519774,3.0,1.0,0.3333333333333333
2020-12-12 00:00:00,202,30,0.1485148514851485,,,
2020-12-11 00:00:00,282,62,0.2198581560283688,11.0,0.0,0
2020-12-10 00:00:00,418,89,0.2129186602870814,11.0,3.0,0.2727272727272727
2020-12-09 00:00:00,566,95,0.1678445229681979,6.0,1.0,0.1666666666666667
2020-12-08 00:00:00,558,88,0.1577060931899642,8.0,2.0,0.25
2020-12-07 00:00:00,558,82,0.1469534050179212,11.0,2.0,0.1818181818181818
2020-12-06 00:00:00,209,35,0.1674641148325359,1.0,0.0,0
2020-12-05 00:00:00,311,45,0.1446945337620579,1.0,0.0,0
2020-12-04 00:00:00,282,47,0.1666666666666667,11.0,0.0,0
2020-12-03 00:00:00,386,66,0.1709844559585492,18.0,3.0,0.1666666666666667
2020-12-02 00:00:00,325,68,0.2092307692307692,10.0,3.0,0.3
2020-12-01 00:00:00,501,74,0.1477045908183633,7.0,1.0,0.1428571428571429
2020-11-30 00:00:00,313,70,0.2236421725239617,15.0,0.0,0
2020-11-29 00:00:00,150,35,0.2333333333333334,1.0,0.0,0
2020-11-28 00:00:00,301,38,0.1262458471760797,2.0,1.0,0.5
2020-11-27 00:00:00,130,32,0.2461538461538462,5.0,0.0,0
2020-11-26 00:00:00,17,2,0.1176470588235294,,,
2020-11-25 00:00:00,222,35,0.1576576576576577,7.0,0.0,0
2020-11-24 00:00:00,270,46,0.1703703703703704,14.0,2.0,0.1428571428571429
2020-11-23 00:00:00,276,41,0.1485507246376812,6.0,1.0,0.1666666666666667
2020-11-22 00:00:00,217,27,0.1244239631336406,,,
2020-11-21 00:00:00,427,47,0.1100702576112412,1.0,0.0,0
2020-11-20 00:00:00,228,37,0.162280701754386,13.0,1.0,0.0769230769230769
2020-11-19 00:00:00,225,45,0.2,7.0,0.0,0
2020-11-18 00:00:00,254,55,0.2165354330708662,10.0,1.0,0.1
2020-11-17 00:00:00,278,54,0.1942446043165468,4.0,0.0,0
2020-11-16 00:00:00,207,38,0.1835748792270532,9.0,0.0,0
2020-11-15 00:00:00,124,11,0.0887096774193548,1.0,0.0,0
2020-11-14 00:00:00,229,18,0.0786026200873363,1.0,0.0,0
2020-11-13 00:00:00,187,24,0.1283422459893048,15.0,1.0,0.0666666666666667
2020-11-12 00:00:00,244,27,0.110655737704918,14.0,0.0,0
2020-11-11 00:00:00,148,28,0.1891891891891892,7.0,0.0,0
2020-11-10 00:00:00,223,33,0.1479820627802691,7.0,0.0,0
2020-11-09 00:00:00,217,45,0.2073732718894009,11.0,0.0,0
2020-11-08 00:00:00,122,23,0.1885245901639344,1.0,0.0,0
2020-11-07 00:00:00,191,26,0.1361256544502618,6.0,2.0,0.3333333333333333
2020-11-06 00:00:00,230,33,0.1434782608695652,14.0,1.0,0.0714285714285714
2020-11-05 00:00:00,188,35,0.1861702127659575,8.0,0.0,0
2020-11-04 00:00:00,179,23,0.1284916201117319,5.0,0.0,0
2020-11-03 00:00:00,150,26,0.1733333333333334,10.0,1.0,0.1
2020-11-02 00:00:00,193,31,0.1606217616580311,11.0,1.0,0.0909090909090909
2020-11-01 00:00:00,63,5,0.0793650793650794,2.0,1.0,0.5
2020-10-31 00:00:00,122,12,0.0983606557377049,4.0,0.0,0
2020-10-30 00:00:00,117,11,0.094017094017094,24.0,2.0,0.0833333333333333
2020-10-29 00:00:00,256,23,0.08984375,6.0,1.0,0.1666666666666667
2020-10-28 00:00:00,148,13,0.0878378378378378,11.0,1.0,0.0909090909090909
2020-10-27 00:00:00,122,6,0.0491803278688525,10.0,0.0,0
2020-10-26 00:00:00,168,19,0.1130952380952381,6.0,1.0,0.1666666666666667
2020-10-25 00:00:00,30,2,0.0666666666666667,2.0,0.0,0
2020-10-24 00:00:00,71,5,0.0704225352112676,2.0,0.0,0
2020-10-23 00:00:00,142,11,0.0774647887323944,14.0,0.0,0
2020-10-22 00:00:00,101,2,0.0198019801980198,6.0,0.0,0
2020-10-21 00:00:00,118,7,0.0593220338983051,7.0,0.0,0
2020-10-20 00:00:00,117,10,0.0854700854700855,7.0,0.0,0
2020-10-19 00:00:00,116,9,0.0775862068965517,13.0,2.0,0.1538461538461539
2020-10-18 00:00:00,31,0,0,2.0,0.0,0
2020-10-17 00:00:00,92,14,0.1521739130434783,5.0,1.0,0.2
2020-10-16 00:00:00,99,5,0.0505050505050505,16.0,0.0,0
2020-10-15 00:00:00,108,5,0.0462962962962963,7.0,1.0,0.1428571428571429
2020-10-14 00:00:00,108,5,0.0462962962962963,2.0,0.0,0
2020-10-13 00:00:00,145,6,0.0413793103448276,18.0,2.0,0.1111111111111111
2020-10-12 00:00:00,135,18,0.1333333333333333,18.0,2.0,0.1111111111111111
2020-10-11 00:00:00,33,3,0.0909090909090909,4.0,0.0,0
2020-10-10 00:00:00,27,3,0.1111111111111111,4.0,0.0,0
2020-10-09 00:00:00,163,7,0.0429447852760736,11.0,1.0,0.0909090909090909
2020-10-08 00:00:00,140,8,0.0571428571428571,5.0,0.0,0
2020-10-07 00:00:00,97,4,0.0412371134020619,9.0,1.0,0.1111111111111111
2020-10-06 00:00:00,146,5,0.0342465753424658,6.0,1.0,0.1666666666666667
2020-10-05 00:00:00,110,7,0.0636363636363636,12.0,1.0,0.0833333333333333
2020-10-04 00:00:00,19,2,0.1052631578947368,,,
2020-10-03 00:00:00,35,0,0,1.0,0.0,0
2020-10-02 00:00:00,97,1,0.0103092783505155,12.0,2.0,0.1666666666666667
2020-10-01 00:00:00,110,3,0.0272727272727273,11.0,2.0,0.1818181818181818
2020-09-30 00:00:00,150,1,0.0066666666666667,5.0,0.0,0
2020-09-29 00:00:00,120,3,0.025,13.0,1.0,0.0769230769230769
2020-09-28 00:00:00,113,2,0.0176991150442478,21.0,1.0,0.0476190476190476
2020-09-27 00:00:00,37,0,0,3.0,0.0,0
2020-09-26 00:00:00,48,0,0,5.0,0.0,0
2020-09-25 00:00:00,130,1,0.0076923076923077,14.0,2.0,0.1428571428571429
2020-09-24 00:00:00,87,1,0.0114942528735632,10.0,0.0,0
2020-09-23 00:00:00,88,3,0.0340909090909091,8.0,1.0,0.125
2020-09-22 00:00:00,70,2,0.0285714285714286,20.0,2.0,0.1
2020-09-21 00:00:00,86,4,0.0465116279069767,5.0,0.0,0
2020-09-20 00:00:00,48,0,0,4.0,0.0,0
2020-09-19 00:00:00,36,2,0.0555555555555556,7.0,0.0,0
2020-09-18 00:00:00,106,2,0.0188679245283019,12.0,1.0,0.0833333333333333
2020-09-17 00:00:00,92,0,0,4.0,0.0,0
2020-09-16 00:00:00,112,1,0.0089285714285714,4.0,0.0,0
2020-09-15 00:00:00,92,1,0.0108695652173913,16.0,0.0,0
2020-09-14 00:00:00,55,2,0.0363636363636364,15.0,2.0,0.1333333333333333
2020-09-13 00:00:00,78,0,0,2.0,0.0,0
2020-09-12 00:00:00,27,0,0,8.0,0.0,0
2020-09-11 00:00:00,127,3,0.0236220472440945,21.0,2.0,0.0952380952380952
2020-09-10 00:00:00,189,0,0,12.0,0.0,0
2020-09-09 00:00:00,75,2,0.0266666666666667,13.0,2.0,0.1538461538461539
2020-09-08 00:00:00,81,0,0,14.0,0.0,0
2020-09-07 00:00:00,23,1,0.0434782608695652,2.0,0.0,0
2020-09-06 00:00:00,19,0,0,2.0,0.0,0
2020-09-05 00:00:00,47,2,0.0425531914893617,3.0,0.0,0
2020-09-04 00:00:00,83,2,0.0240963855421687,31.0,7.0,0.2258064516129032
2020-09-03 00:00:00,115,1,0.008695652173913,12.0,4.0,0.3333333333333333
2020-09-02 00:00:00,161,2,0.0124223602484472,10.0,0.0,0
2020-09-01 00:00:00,81,1,0.0123456790123457,6.0,1.0,0.1666666666666667
2020-08-31 00:00:00,58,4,0.0689655172413793,20.0,0.0,0
2020-08-30 00:00:00,15,0,0,2.0,0.0,0
2020-08-29 00:00:00,27,0,0,2.0,0.0,0
2020-08-28 00:00:00,115,3,0.0260869565217391,19.0,0.0,0
2020-08-27 00:00:00,112,1,0.0089285714285714,15.0,1.0,0.0666666666666667
2020-08-26 00:00:00,90,2,0.0222222222222222,14.0,2.0,0.1428571428571429
2020-08-25 00:00:00,73,4,0.0547945205479452,17.0,0.0,0
2020-08-24 00:00:00,70,0,0,13.0,0.0,0
2020-08-23 00:00:00,16,1,0.0625,3.0,1.0,0.3333333333333333
2020-08-22 00:00:00,39,1,0.0256410256410256,14.0,0.0,0
2020-08-21 00:00:00,90,4,0.0444444444444444,14.0,1.0,0.0714285714285714
2020-08-20 00:00:00,76,1,0.0131578947368421,127.0,14.0,0.1102362204724409
2020-08-19 00:00:00,96,4,0.0416666666666667,21.0,0.0,0
2020-08-18 00:00:00,53,2,0.0377358490566038,321.0,31.0,0.0965732087227414
2020-08-17 00:00:00,85,2,0.0235294117647059,26.0,3.0,0.1153846153846154
2020-08-16 00:00:00,17,0,0,2.0,0.0,0
2020-08-15 00:00:00,72,1,0.0138888888888889,9.0,2.0,0.2222222222222222
2020-08-14 00:00:00,193,1,0.0051813471502591,16.0,1.0,0.0625
2020-08-13 00:00:00,87,2,0.0229885057471264,12.0,2.0,0.1666666666666667
2020-08-12 00:00:00,99,5,0.0505050505050505,9.0,0.0,0
2020-08-11 00:00:00,89,1,0.0112359550561798,17.0,2.0,0.1176470588235294
2020-08-10 00:00:00,94,2,0.0212765957446809,16.0,0.0,0
2020-08-09 00:00:00,19,0,0,3.0,1.0,0.3333333333333333
2020-08-08 00:00:00,118,5,0.0423728813559322,11.0,0.0,0
2020-08-07 00:00:00,127,8,0.062992125984252,27.0,3.0,0.1111111111111111
2020-08-06 00:00:00,105,9,0.0857142857142857,17.0,0.0,0
2020-08-05 00:00:00,108,2,0.0185185185185185,13.0,0.0,0
2020-08-04 00:00:00,111,11,0.0990990990990991,14.0,2.0,0.1428571428571429
2020-08-03 00:00:00,121,4,0.0330578512396694,17.0,3.0,0.1764705882352941
2020-08-02 00:00:00,24,0,0,3.0,0.0,0
2020-08-01 00:00:00,31,1,0.032258064516129,5.0,1.0,0.2
2020-07-31 00:00:00,141,9,0.0638297872340426,16.0,1.0,0.0625
2020-07-30 00:00:00,121,8,0.0661157024793389,17.0,5.0,0.2941176470588236
2020-07-29 00:00:00,134,7,0.0522388059701493,23.0,4.0,0.1739130434782609
2020-07-28 00:00:00,108,5,0.0462962962962963,26.0,2.0,0.0769230769230769
2020-07-27 00:00:00,98,11,0.1122448979591837,20.0,1.0,0.05
2020-07-26 00:00:00,19,2,0.1052631578947368,1.0,0.0,0
2020-07-25 00:00:00,167,8,0.0479041916167665,12.0,1.0,0.0833333333333333
2020-07-24 00:00:00,110,15,0.1363636363636364,18.0,2.0,0.1111111111111111
2020-07-23 00:00:00,151,12,0.0794701986754967,15.0,0.0,0
2020-07-22 00:00:00,180,18,0.1,12.0,1.0,0.0833333333333333
2020-07-21 00:00:00,147,19,0.1292517006802721,28.0,5.0,0.1785714285714286
2020-07-20 00:00:00,158,17,0.1075949367088608,23.0,2.0,0.0869565217391304
2020-07-19 00:00:00,42,3,0.0714285714285714,2.0,0.0,0
2020-07-18 00:00:00,164,17,0.1036585365853659,4.0,0.0,0
2020-07-17 00:00:00,211,16,0.0758293838862559,25.0,0.0,0
2020-07-16 00:00:00,169,23,0.136094674556213,21.0,0.0,0
2020-07-15 00:00:00,185,26,0.1405405405405406,21.0,0.0,0
2020-07-14 00:00:00,241,35,0.1452282157676349,16.0,0.0,0
2020-07-13 00:00:00,141,28,0.198581560283688,25.0,1.0,0.04
2020-07-12 00:00:00,41,2,0.0487804878048781,2.0,0.0,0
2020-07-11 00:00:00,117,9,0.0769230769230769,7.0,1.0,0.1428571428571429
2020-07-10 00:00:00,257,22,0.0856031128404669,30.0,1.0,0.0333333333333333
2020-07-09 00:00:00,285,31,0.1087719298245614,31.0,1.0,0.032258064516129
2020-07-08 00:00:00,194,28,0.1443298969072165,37.0,0.0,0
2020-07-07 00:00:00,260,36,0.1384615384615385,17.0,0.0,0
2020-07-06 00:00:00,211,39,0.1848341232227488,28.0,0.0,0
2020-07-05 00:00:00,51,11,0.2156862745098039,5.0,0.0,0
2020-07-04 00:00:00,41,4,0.0975609756097561,4.0,0.0,0
2020-07-03 00:00:00,74,7,0.0945945945945946,10.0,0.0,0
