date,Pima_cume,Pima
1/1/2021,13,
1/10/2021,15,2
1/11/2021,19,4
1/12/2021,20,1
1/13/2021,21,1
1/14/2021,24,3
1/15/2021,25,1
1/16/2021,28,3
1/17/2021,29,1
1/18/2021,30,1
1/19/2021,34,4
1/2/2021,53,19
1/20/2021,57,4
1/21/2021,1291,1234
1/22/2021,2698,1407
1/23/2021,3438,740
1/24/2021,3443,5
1/25/2021,4968,1525
1/26/2021,6476,1508
1/27/2021,8331,1855
1/28/2021,9372,1041
1/29/2021,9374,2
1/3/2021,10165,791
1/30/2021,10332,167
1/31/2021,12188,1856
1/4/2021,14275,2087
1/5/2021,16542,2267
1/6/2021,18201,1659
1/7/2021,18450,249
1/8/2021,19070,620
1/9/2021,19506,436
12/1/2020,21330,1824
12/10/2020,23074,1744
12/11/2020,25238,2164
12/12/2020,27490,2252
12/13/2020,30147,2657
12/14/2020,31669,1522
12/15/2020,32074,405
12/16/2020,34859,2785
12/17/2020,37597,2738
12/18/2020,40082,2485
12/19/2020,42513,2431
12/2/2020,46585,4072
12/20/2020,47990,1405
12/21/2020,48495,505
12/22/2020,52458,3963
12/23/2020,56556,4098
12/24/2020,61279,4723
12/25/2020,66619,5340
12/26/2020,73182,6563
12/27/2020,75740,2558
12/28/2020,76744,1004
12/29/2020,84079,7335
12/3/2020,91083,7004
12/30/2020,98642,7559
12/31/2020,105590,6948
12/4/2020,112879,7289
12/5/2020,116698,3819
12/9/2020,118214,1516
2/1/2021,123782,5568
2/10/2021,130097,6315
2/11/2021,137088,6991
2/12/2021,144340,7252
2/13/2021,153140,8800
2/14/2021,157501,4361
2/15/2021,158592,1091
2/16/2021,165462,6870
2/17/2021,171655,6193
2/18/2021,179158,7503
2/19/2021,186900,7742
2/2/2021,195684,8784
2/20/2021,199976,4292
2/21/2021,200901,925
2/22/2021,207024,6123
2/23/2021,213898,6874
2/24/2021,221443,7545
2/25/2021,228667,7224
2/26/2021,232986,4319
2/27/2021,235082,2096
2/28/2021,235748,666
2/3/2021,239559,3811
2/4/2021,244095,4536
2/5/2021,250489,6394
2/6/2021,258709,8220
2/7/2021,268877,10168
2/8/2021,273259,4382
2/9/2021,275391,2132
3/1/2021,282528,7137
3/10/2021,289185,6657
3/11/2021,297325,8140
3/12/2021,303628,6303
3/13/2021,311534,7906
