date,Cochise_cume,Cochise
1/1/2021,1,
1/10/2021,2,1
1/11/2021,61,59
1/12/2021,200,139
1/13/2021,274,74
1/14/2021,310,36
1/15/2021,649,339
1/16/2021,1101,452
1/17/2021,1548,447
1/18/2021,1676,128
1/19/2021,1677,1
1/2/2021,1699,22
1/20/2021,1805,106
1/21/2021,1883,78
1/22/2021,2100,217
1/23/2021,2316,216
1/24/2021,2328,12
1/25/2021,2329,1
1/26/2021,2332,3
1/27/2021,2389,57
1/28/2021,2476,87
1/29/2021,2584,108
1/3/2021,2652,68
1/30/2021,2816,164
1/31/2021,3192,376
1/4/2021,3196,4
1/5/2021,3563,367
1/6/2021,3818,255
1/7/2021,4255,437
1/8/2021,4600,345
1/9/2021,5074,474
12/15/2020,5474,400
12/16/2020,5490,16
12/17/2020,5736,246
12/18/2020,6173,437
12/19/2020,6884,711
12/20/2020,7541,657
12/21/2020,7877,336
12/22/2020,8445,568
12/23/2020,8557,112
12/24/2020,9001,444
12/25/2020,9482,481
12/26/2020,10266,784
12/28/2020,11287,1021
12/29/2020,11978,691
12/30/2020,11999,21
12/31/2020,12013,14
2/1/2021,12305,292
2/10/2021,12525,220
2/11/2021,13086,561
2/12/2021,13501,415
2/13/2021,13978,477
2/14/2021,14144,166
2/15/2021,14155,11
2/16/2021,14688,533
2/17/2021,15521,833
2/18/2021,16904,1383
2/19/2021,18949,2045
2/2/2021,20350,1401
2/20/2021,20694,344
2/21/2021,20706,12
2/22/2021,21119,413
2/23/2021,21807,688
2/24/2021,22334,527
2/25/2021,23042,708
2/26/2021,23418,376
2/27/2021,23769,351
2/28/2021,23888,119
2/3/2021,24158,270
2/4/2021,24395,237
2/5/2021,25313,918
2/6/2021,27407,2094
2/7/2021,28877,1470
2/8/2021,29768,891
2/9/2021,29798,30
3/1/2021,30355,557
3/10/2021,30881,526
3/11/2021,32084,1203
3/12/2021,33729,1645
3/13/2021,34799,1070
3/14/2021,35820,1021
3/15/2021,35871,51
3/16/2021,36428,557
3/17/2021,37392,964
3/18/2021,39000,1608
3/19/2021,41126,2126
3/2/2021,42692,1566
3/20/2021,43517,825
3/21/2021,43547,30
3/22/2021,44492,945
3/23/2021,45422,930
3/24/2021,46398,976
3/25/2021,47783,1385
3/26/2021,48811,1028
3/27/2021,49723,912
3/28/2021,49757,34
3/29/2021,50324,567
3/3/2021,50694,370
3/30/2021,51697,1003
3/31/2021,54104,2407
3/4/2021,55609,1505
3/5/2021,56644,1035
3/6/2021,56666,22
3/7/2021,57226,560
3/8/2021,57900,674
3/9/2021,59356,1456
4/1/2021,61632,2276
4/10/2021,63000,1368
4/11/2021,64318,1318
4/12/2021,64365,47
4/13/2021,65066,701
4/14/2021,65993,927
4/15/2021,67643,1650
4/16/2021,69315,1672
4/17/2021,70446,1131
4/18/2021,71230,784
4/19/2021,71318,88
4/2/2021,72031,713
4/20/2021,72584,553
4/21/2021,73711,1127
4/22/2021,75871,2160
4/23/2021,77027,1156
4/24/2021,78357,1330
4/25/2021,78397,40
4/26/2021,79046,649
4/27/2021,79571,525
4/28/2021,80570,999
4/29/2021,82063,1493
4/3/2021,83084,1021
4/30/2021,83915,831
4/4/2021,83945,30
4/5/2021,84449,504
4/6/2021,84960,511
4/7/2021,85974,1014
4/8/2021,86999,1025
4/9/2021,87684,685
5/1/2021,88159,475
5/10/2021,88182,23
5/11/2021,88483,301
5/12/2021,88961,478
5/13/2021,89906,945
5/14/2021,90944,1038
5/15/2021,91669,725
5/16/2021,92133,464
5/17/2021,92162,29
5/18/2021,92503,341
5/19/2021,92818,315
5/2/2021,93591,773
5/20/2021,94863,1272
5/21/2021,95394,531
5/22/2021,95709,315
5/23/2021,95765,56
5/24/2021,96210,445
5/25/2021,96682,472
5/26/2021,97491,809
5/27/2021,98268,777
5/28/2021,98986,718
5/29/2021,99328,342
5/3/2021,99388,60
5/30/2021,99803,415
5/31/2021,100099,296
5/4/2021,100541,442
5/5/2021,101198,657
5/6/2021,101773,575
5/7/2021,101867,94
5/8/2021,101928,61
5/9/2021,101993,65
6/1/2021,102321,328
6/10/2021,102750,429
6/11/2021,103351,601
6/12/2021,103852,501
6/13/2021,103992,140
6/14/2021,104036,44
