date,Maricopa_cume,Maricopa
1/1/2021,88,
1/10/2021,99,11
1/11/2021,104,5
1/12/2021,106,2
1/13/2021,110,4
1/14/2021,114,4
1/15/2021,119,5
1/16/2021,131,12
1/17/2021,136,5
1/18/2021,138,2
1/19/2021,142,4
1/2/2021,150,8
1/20/2021,168,18
1/21/2021,214,46
1/22/2021,1466,1252
1/23/2021,3129,1663
1/24/2021,4814,1685
1/25/2021,5796,982
1/26/2021,9072,3276
1/27/2021,13344,4272
1/28/2021,18167,4823
1/29/2021,19731,1564
1/3/2021,19734,3
1/30/2021,24860,5126
1/31/2021,27183,2323
1/4/2021,32488,5305
1/5/2021,40456,7968
1/6/2021,49279,8823
1/7/2021,53058,3779
1/8/2021,53885,827
1/9/2021,60134,6249
12/1/2020,62837,2703
12/10/2020,67533,4696
12/11/2020,71939,4406
12/12/2020,76983,5044
12/13/2020,82282,5299
12/14/2020,86876,4594
12/15/2020,91532,4656
12/16/2020,94268,2736
12/17/2020,103301,9033
12/18/2020,114114,10813
12/19/2020,125711,11597
12/2/2020,137187,11476
12/20/2020,147084,9897
12/21/2020,153501,6417
12/22/2020,156248,2747
12/23/2020,163108,6860
12/24/2020,175421,12313
12/25/2020,189034,13613
12/26/2020,203373,14339
12/27/2020,220740,17367
12/28/2020,234686,13946
12/29/2020,241874,7188
12/3/2020,253521,11647
12/30/2020,270449,16928
12/31/2020,286300,15851
12/4/2020,300613,14313
12/7/2020,318032,17419
12/8/2020,329440,11408
12/9/2020,332960,3520
2/1/2021,342588,9628
2/10/2021,357155,14567
2/11/2021,371538,14383
2/12/2021,388373,16835
2/13/2021,403592,15219
2/14/2021,418096,14504
2/15/2021,420613,2517
2/16/2021,431973,11360
2/17/2021,450068,18095
2/18/2021,466712,16644
2/19/2021,483969,17257
2/2/2021,510839,26870
2/20/2021,530591,19752
2/21/2021,534506,3915
2/22/2021,544063,9557
2/23/2021,562268,18205
2/24/2021,581875,19607
2/25/2021,602010,20135
2/26/2021,622849,20839
2/27/2021,639116,16267
2/28/2021,642234,3118
2/3/2021,651874,9640
2/4/2021,671407,19533
2/5/2021,692952,21545
2/6/2021,712879,19927
2/7/2021,739693,26814
2/8/2021,759015,19322
2/9/2021,763257,4242
3/1/2021,778874,15617
3/10/2021,796332,17458
3/11/2021,814884,18552
3/12/2021,834156,19272
3/13/2021,854424,20268
3/14/2021,869277,14853
3/15/2021,874132,4855
3/16/2021,891328,17196
3/17/2021,911180,19852
3/18/2021,934196,23016
3/19/2021,958027,23831
3/2/2021,987820,29793
3/20/2021,1005711,17891
3/21/2021,1012999,7288
3/22/2021,1031089,18090
3/23/2021,1051706,20617
3/24/2021,1075541,23835
3/25/2021,1099609,24068
3/26/2021,1121450,21841
3/27/2021,1140101,18651
3/28/2021,1149249,9148
3/29/2021,1166513,17264
3/3/2021,1185092,18579
3/30/2021,1207548,22456
3/31/2021,1232145,24597
3/4/2021,1255060,22915
3/5/2021,1272254,17194
3/6/2021,1281010,8756
3/7/2021,1301903,20893
3/8/2021,1324186,22283
3/9/2021,1351653,27467
4/1/2021,1381398,29745
4/10/2021,1405956,24558
4/11/2021,1420234,14278
4/12/2021,1426913,6679
4/13/2021,1451589,24676
4/14/2021,1480153,28564
4/15/2021,1512880,32727
4/16/2021,1547460,34580
4/17/2021,1576743,29283
4/18/2021,1595982,19239
4/19/2021,1606108,10126
4/2/2021,1627706,21598
4/20/2021,1647782,20076
4/21/2021,1670029,22247
4/22/2021,1693886,23857
4/23/2021,1717075,23189
4/24/2021,1733205,16130
4/25/2021,1741582,8377
4/26/2021,1762208,20626
4/27/2021,1783252,21044
4/28/2021,1809241,25989
4/29/2021,1834672,25431
4/3/2021,1857203,22531
4/30/2021,1871584,14381
4/4/2021,1879558,7974
4/5/2021,1899557,19999
4/6/2021,1920096,20539
4/7/2021,1942623,22527
4/8/2021,1962870,20247
4/9/2021,1985596,22726
5/1/2021,1999717,14121
