date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2020-11-03 00:00:00,25,7,0.2800000000000001,,,
2020-11-02 00:00:00,589,78,0.132427843803056,3.0,1.0,0.3333333333333333
2020-11-01 00:00:00,75,13,0.1733333333333334,,,
2020-10-31 00:00:00,275,15,0.0545454545454545,,,
2020-10-30 00:00:00,495,23,0.0464646464646465,2.0,0.0,0
2020-10-29 00:00:00,519,21,0.0404624277456647,6.0,4.0,0.6666666666666666
2020-10-28 00:00:00,551,47,0.0852994555353902,6.0,0.0,0
2020-10-27 00:00:00,555,25,0.045045045045045,4.0,1.0,0.25
2020-10-26 00:00:00,650,61,0.0938461538461538,7.0,0.0,0
2020-10-25 00:00:00,60,4,0.0666666666666667,4.0,0.0,0
2020-10-24 00:00:00,305,25,0.0819672131147541,2.0,1.0,0.5
2020-10-23 00:00:00,464,35,0.0754310344827586,3.0,0.0,0
2020-10-22 00:00:00,616,52,0.0844155844155844,3.0,1.0,0.3333333333333333
2020-10-21 00:00:00,603,46,0.0762852404643449,3.0,0.0,0
2020-10-20 00:00:00,480,35,0.0729166666666667,3.0,0.0,0
2020-10-19 00:00:00,536,54,0.1007462686567164,10.0,0.0,0
2020-10-18 00:00:00,39,5,0.1282051282051282,1.0,0.0,0
2020-10-17 00:00:00,216,25,0.1157407407407408,1.0,0.0,0
2020-10-16 00:00:00,328,16,0.0487804878048781,9.0,2.0,0.2222222222222222
2020-10-15 00:00:00,428,22,0.0514018691588785,2.0,0.0,0
2020-10-14 00:00:00,448,25,0.0558035714285714,4.0,1.0,0.25
2020-10-13 00:00:00,375,15,0.04,7.0,0.0,0
2020-10-12 00:00:00,467,28,0.0599571734475375,10.0,1.0,0.1
2020-10-11 00:00:00,62,10,0.1612903225806452,,,
2020-10-10 00:00:00,250,18,0.072,1.0,0.0,0
2020-10-09 00:00:00,575,30,0.0521739130434783,48.0,0.0,0
2020-10-08 00:00:00,379,30,0.079155672823219,7.0,1.0,0.1428571428571429
2020-10-07 00:00:00,488,14,0.0286885245901639,8.0,1.0,0.125
2020-10-06 00:00:00,541,16,0.0295748613678373,9.0,2.0,0.2222222222222222
2020-10-05 00:00:00,542,19,0.0350553505535055,12.0,2.0,0.1666666666666667
2020-10-04 00:00:00,34,0,0,1.0,0.0,0
2020-10-03 00:00:00,228,11,0.0482456140350877,1.0,0.0,0
2020-10-02 00:00:00,395,10,0.0253164556962025,5.0,0.0,0
2020-10-01 00:00:00,317,15,0.0473186119873817,4.0,0.0,0
2020-09-30 00:00:00,428,21,0.0490654205607477,6.0,0.0,0
2020-09-29 00:00:00,402,15,0.0373134328358209,9.0,4.0,0.4444444444444444
2020-09-28 00:00:00,521,26,0.0499040307101727,11.0,2.0,0.1818181818181818
2020-09-27 00:00:00,55,1,0.0181818181818182,3.0,1.0,0.3333333333333333
2020-09-26 00:00:00,245,17,0.0693877551020408,1.0,0.0,0
2020-09-25 00:00:00,353,27,0.0764872521246459,11.0,1.0,0.0909090909090909
2020-09-24 00:00:00,439,38,0.0865603644646925,6.0,1.0,0.1666666666666667
2020-09-23 00:00:00,471,31,0.0658174097664544,11.0,0.0,0
2020-09-22 00:00:00,411,30,0.072992700729927,9.0,3.0,0.3333333333333333
2020-09-21 00:00:00,445,20,0.0449438202247191,8.0,1.0,0.125
2020-09-20 00:00:00,33,3,0.0909090909090909,1.0,0.0,0
2020-09-19 00:00:00,263,14,0.0532319391634981,,,
2020-09-18 00:00:00,367,17,0.0463215258855586,8.0,0.0,0
2020-09-17 00:00:00,372,32,0.0860215053763441,6.0,1.0,0.1666666666666667
2020-09-16 00:00:00,420,42,0.1,8.0,0.0,0
2020-09-15 00:00:00,393,34,0.0865139949109415,15.0,2.0,0.1333333333333333
2020-09-14 00:00:00,306,17,0.0555555555555556,10.0,0.0,0
2020-09-13 00:00:00,47,6,0.1276595744680851,,,
2020-09-12 00:00:00,151,14,0.0927152317880795,2.0,0.0,0
2020-09-11 00:00:00,227,10,0.0440528634361234,11.0,0.0,0
2020-09-10 00:00:00,215,14,0.0651162790697674,3.0,0.0,0
2020-09-09 00:00:00,280,12,0.0428571428571429,9.0,1.0,0.1111111111111111
2020-09-08 00:00:00,307,12,0.0390879478827362,12.0,0.0,0
2020-09-07 00:00:00,29,1,0.0344827586206897,,,
2020-09-06 00:00:00,33,1,0.0303030303030303,1.0,1.0,1
2020-09-05 00:00:00,40,3,0.075,,,
2020-09-04 00:00:00,221,7,0.0316742081447964,9.0,0.0,0
2020-09-03 00:00:00,197,1,0.0050761421319797,7.0,1.0,0.1428571428571429
2020-09-02 00:00:00,190,8,0.0421052631578947,5.0,1.0,0.2
2020-09-01 00:00:00,205,4,0.0195121951219512,9.0,1.0,0.1111111111111111
2020-08-31 00:00:00,225,7,0.0311111111111111,7.0,0.0,0
2020-08-30 00:00:00,149,2,0.0134228187919463,1.0,1.0,1
2020-08-29 00:00:00,52,1,0.0192307692307692,,,
2020-08-28 00:00:00,310,9,0.0290322580645161,16.0,2.0,0.125
2020-08-27 00:00:00,310,3,0.0096774193548387,18.0,2.0,0.1111111111111111
2020-08-26 00:00:00,355,10,0.028169014084507,18.0,2.0,0.1111111111111111
2020-08-25 00:00:00,263,5,0.0190114068441065,23.0,2.0,0.0869565217391304
2020-08-24 00:00:00,319,11,0.0344827586206897,17.0,1.0,0.0588235294117647
2020-08-23 00:00:00,93,2,0.021505376344086,,,
2020-08-22 00:00:00,122,3,0.0245901639344262,2.0,0.0,0
2020-08-21 00:00:00,230,11,0.0478260869565217,17.0,3.0,0.1764705882352941
2020-08-20 00:00:00,217,6,0.0276497695852535,9.0,0.0,0
2020-08-19 00:00:00,313,15,0.0479233226837061,23.0,1.0,0.0434782608695652
2020-08-18 00:00:00,250,5,0.02,20.0,0.0,0
2020-08-17 00:00:00,371,12,0.032345013477089,22.0,1.0,0.0454545454545455
2020-08-16 00:00:00,214,1,0.0046728971962617,1.0,0.0,0
2020-08-15 00:00:00,224,1,0.0044642857142857,,,
2020-08-14 00:00:00,253,5,0.0197628458498024,14.0,2.0,0.1428571428571429
2020-08-13 00:00:00,270,6,0.0222222222222222,23.0,2.0,0.0869565217391304
2020-08-12 00:00:00,266,6,0.0225563909774436,23.0,1.0,0.0434782608695652
2020-08-11 00:00:00,323,8,0.0247678018575851,16.0,0.0,0
2020-08-10 00:00:00,487,15,0.0308008213552361,19.0,1.0,0.0526315789473684
2020-08-09 00:00:00,28,1,0.0357142857142857,1.0,0.0,0
2020-08-08 00:00:00,55,7,0.1272727272727273,4.0,0.0,0
2020-08-07 00:00:00,132,11,0.0833333333333333,21.0,1.0,0.0476190476190476
2020-08-06 00:00:00,102,14,0.1372549019607843,23.0,0.0,0
2020-08-05 00:00:00,169,7,0.0414201183431953,15.0,0.0,0
2020-08-04 00:00:00,100,5,0.05,23.0,1.0,0.0434782608695652
2020-08-03 00:00:00,146,13,0.089041095890411,24.0,2.0,0.0833333333333333
2020-08-02 00:00:00,31,1,0.032258064516129,,,
2020-08-01 00:00:00,26,0,0,,,
2020-07-31 00:00:00,118,9,0.076271186440678,30.0,3.0,0.1
2020-07-30 00:00:00,192,10,0.0520833333333333,23.0,0.0,0
2020-07-29 00:00:00,155,8,0.0516129032258065,28.0,2.0,0.0714285714285714
2020-07-28 00:00:00,110,4,0.0363636363636364,22.0,1.0,0.0454545454545455
2020-07-27 00:00:00,187,13,0.0695187165775401,17.0,1.0,0.0588235294117647
2020-07-26 00:00:00,34,0,0,2.0,0.0,0
2020-07-25 00:00:00,42,8,0.1904761904761905,3.0,0.0,0
2020-07-24 00:00:00,126,9,0.0714285714285714,13.0,1.0,0.0769230769230769
2020-07-23 00:00:00,110,9,0.0818181818181818,19.0,2.0,0.1052631578947368
2020-07-22 00:00:00,154,11,0.0714285714285714,16.0,0.0,0
2020-07-21 00:00:00,192,19,0.0989583333333333,13.0,5.0,0.3846153846153847
2020-07-20 00:00:00,185,15,0.0810810810810811,22.0,1.0,0.0454545454545455
2020-07-19 00:00:00,54,9,0.1666666666666667,,,
2020-07-18 00:00:00,38,4,0.1052631578947368,4.0,2.0,0.5
2020-07-17 00:00:00,256,25,0.09765625,26.0,2.0,0.0769230769230769
2020-07-16 00:00:00,184,17,0.0923913043478261,28.0,5.0,0.1785714285714286
2020-07-15 00:00:00,150,15,0.1,25.0,1.0,0.04
2020-07-14 00:00:00,179,12,0.0670391061452514,26.0,1.0,0.0384615384615385
2020-07-13 00:00:00,328,28,0.0853658536585366,32.0,2.0,0.0625
2020-07-12 00:00:00,48,5,0.1041666666666667,,,
2020-07-11 00:00:00,57,3,0.0526315789473684,1.0,1.0,1
2020-07-10 00:00:00,279,26,0.0931899641577061,19.0,1.0,0.0526315789473684
2020-07-09 00:00:00,254,22,0.0866141732283465,14.0,2.0,0.1428571428571429
2020-07-08 00:00:00,263,32,0.1216730038022814,17.0,2.0,0.1176470588235294
2020-07-07 00:00:00,380,51,0.1342105263157895,19.0,2.0,0.1052631578947368
2020-07-06 00:00:00,465,55,0.1182795698924731,23.0,0.0,0
2020-07-05 00:00:00,82,12,0.1463414634146342,1.0,1.0,1
2020-07-04 00:00:00,28,5,0.1785714285714286,,,
2020-07-03 00:00:00,112,6,0.0535714285714286,1.0,0.0,0
2020-07-02 00:00:00,227,21,0.092511013215859,25.0,0.0,0
2020-07-01 00:00:00,338,25,0.0739644970414201,30.0,0.0,0
2020-06-30 00:00:00,339,47,0.1386430678466077,27.0,1.0,0.037037037037037
2020-06-29 00:00:00,267,36,0.1348314606741573,32.0,6.0,0.1875
2020-06-28 00:00:00,61,15,0.2459016393442623,1.0,0.0,0
2020-06-27 00:00:00,80,7,0.0875,4.0,2.0,0.5
2020-06-26 00:00:00,208,28,0.1346153846153846,37.0,1.0,0.027027027027027
2020-06-25 00:00:00,178,28,0.1573033707865169,38.0,0.0,0
2020-06-24 00:00:00,192,20,0.1041666666666667,37.0,1.0,0.027027027027027
