date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,212,263,263,315,891,7
1/10/2021,364,447,458,557,2149,33
1/11/2021,400,497,523,605,2328,36
1/12/2021,426,525,583,674,2544,37
1/13/2021,446,544,607,739,2699,38
1/14/2021,477,589,645,823,2890,47
1/15/2021,509,633,702,901,3130,48
1/16/2021,513,634,703,903,3138,48
1/17/2021,515,635,703,904,3140,48
1/18/2021,528,646,733,931,3163,48
1/19/2021,559,672,772,1012,3311,49
1/2/2021,213,263,263,315,892,7
1/20/2021,582,709,825,1098,3458,55
1/21/2021,663,786,924,1238,3645,71
1/22/2021,733,840,976,1335,3769,87
1/23/2021,737,842,979,1340,3894,121
1/24/2021,738,843,979,1341,3907,123
1/25/2021,751,856,1003,1392,4020,125
1/26/2021,778,876,1032,1444,4159,127
1/27/2021,799,895,1054,1482,4319,140
1/28/2021,947,980,1162,1602,4529,190
1/29/2021,1020,1026,1227,1695,4760,249
1/3/2021,213,263,263,316,893,7
1/30/2021,1032,1043,1278,1724,4780,249
1/31/2021,1032,1044,1280,1725,4786,249
1/4/2021,228,282,280,344,1018,7
1/5/2021,271,315,319,379,1239,7
1/6/2021,284,337,338,407,1580,26
1/7/2021,323,407,426,503,1953,32
1/8/2021,363,446,457,552,2146,33
1/9/2021,364,447,457,557,2149,33
12/10/2020,,,,1,1,1
12/11/2020,,,,1,1,1
12/12/2020,,,,1,1,1
12/13/2020,,,,1,1,1
12/14/2020,,,,2,1,1
12/15/2020,,1,1,2,1,1
12/16/2020,5,4,6,4,2,1
12/17/2020,7,11,14,14,5,1
12/18/2020,15,23,24,19,16,1
12/19/2020,16,23,24,20,16,1
12/2/2020,,,,,,1
12/20/2020,16,23,24,21,16,1
12/21/2020,17,23,24,21,19,2
12/22/2020,20,35,40,28,57,2
12/23/2020,48,66,62,58,106,3
12/24/2020,61,84,77,72,152,3
12/25/2020,63,85,78,72,152,3
12/26/2020,63,85,79,72,152,3
12/27/2020,64,85,79,72,152,3
12/28/2020,102,137,137,147,268,3
12/29/2020,124,185,189,211,452,4
12/3/2020,,,,,,1
12/30/2020,165,225,231,263,635,5
12/31/2020,209,260,263,312,811,7
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,,1,,1
12/7/2020,,,,1,,1
12/8/2020,,,,1,,1
12/9/2020,,,,1,,1
2/1/2021,1051,1063,1312,1810,5037,262
2/10/2021,1247,1302,1702,2449,6723,457
2/11/2021,1368,1385,1769,2554,6981,495
2/12/2021,1430,1434,1815,2626,7233,513
2/13/2021,1634,1537,1906,2704,7339,551
2/14/2021,1637,1538,1909,2710,7369,553
2/15/2021,1645,1543,1916,2724,7459,554
2/16/2021,1673,1566,1949,2762,7743,576
2/17/2021,1723,1608,2001,2807,7984,660
2/18/2021,1759,1638,2038,2864,8190,680
2/19/2021,1807,1667,2075,2908,8274,695
2/2/2021,1066,1077,1340,1838,5275,269
2/20/2021,1838,1682,2090,2923,8293,716
2/21/2021,1840,1682,2092,2924,8305,719
2/22/2021,1895,1722,2133,2959,8359,731
2/23/2021,1965,1761,2166,3029,8484,766
2/24/2021,2001,1784,2184,3076,8610,776
2/25/2021,2048,1832,2232,3152,8896,907
2/26/2021,2110,1875,2278,3187,9016,989
2/27/2021,2125,1883,2284,3202,9054,991
2/28/2021,2128,1883,2288,3206,9060,993
2/3/2021,1088,1104,1370,1899,5583,272
2/4/2021,1103,1132,1416,1953,5802,291
2/5/2021,1118,1150,1448,2082,5958,298
2/6/2021,1154,1202,1584,2318,6057,397
2/7/2021,1154,1202,1585,2318,6065,398
2/8/2021,1184,1242,1623,2346,6263,411
2/9/2021,1194,1267,1655,2390,6471,422
3/1/2021,2169,1907,2310,3232,9151,1002
3/10/2021,2413,2059,2523,3751,10087,1161
3/11/2021,2445,2091,2544,3874,10280,1169
3/12/2021,2467,2102,2562,3948,10379,1174
3/13/2021,2477,2104,2570,3968,10410,1177
3/14/2021,2477,2105,2571,3977,10424,1178
3/15/2021,2504,2126,2625,4139,10581,1190
3/16/2021,2531,2143,2651,4182,10657,1196
3/17/2021,2574,2183,2697,4294,10767,1199
3/18/2021,2621,2214,2734,4438,10975,1225
3/19/2021,2648,2238,2764,4507,11065,1234
3/2/2021,2206,1927,2331,3276,9273,1010
3/20/2021,2656,2241,2766,4516,11088,1239
3/21/2021,2658,2241,2770,4519,11105,1243
3/22/2021,2691,2270,2793,4572,11180,1248
3/23/2021,2730,2312,2850,4687,11391,1285
3/24/2021,2778,2370,2903,4785,11505,1320
3/25/2021,2817,2394,2945,4860,11607,1355
3/26/2021,2849,2420,2990,4923,11666,1393
3/27/2021,2889,2439,3010,4938,11679,1398
3/28/2021,2897,2441,3012,4944,11682,1400
3/29/2021,2939,2472,3055,5003,11766,1408
3/3/2021,2225,1944,2368,3347,9434,1053
3/30/2021,2983,2492,3080,5055,11824,1423
3/31/2021,3045,2535,3124,5123,11899,1452
3/4/2021,2245,1955,2384,3424,9652,1099
3/5/2021,2270,1970,2407,3467,9716,1115
3/6/2021,2321,1995,2444,3512,9747,1123
3/7/2021,2322,1997,2449,3525,9756,1125
3/8/2021,2334,2005,2459,3576,9843,1130
3/9/2021,2374,2031,2487,3641,9926,1143
4/1/2021,3085,2566,3177,5183,11977,1467
4/10/2021,3366,2773,3388,5449,12357,1613
4/11/2021,3370,2778,3393,5458,12368,1618
4/12/2021,3405,2823,3437,5487,12416,1626
4/13/2021,3427,2840,3462,5514,12462,1649
4/14/2021,3466,2866,3478,5544,12498,1659
4/15/2021,3510,2888,3506,5573,12529,1674
4/16/2021,3545,2911,3525,5602,12545,1690
4/17/2021,3555,2918,3532,5611,12559,1691
4/18/2021,3558,2921,3535,5614,12567,1691
4/19/2021,3593,2953,3556,5637,12593,1698
4/2/2021,3109,2595,3211,5209,12028,1506
4/20/2021,3635,2997,3575,5661,12620,1708
4/21/2021,3671,3035,3607,5673,12648,1715
4/22/2021,3722,3071,3637,5697,12661,1720
4/23/2021,3748,3091,3651,5715,12681,1733
4/24/2021,3757,3095,3664,5721,12694,1734
4/25/2021,3759,3099,3667,5724,12695,1737
4/26/2021,3772,3108,3679,5740,12720,1743
4/27/2021,3791,3122,3687,5762,12752,1757
4/28/2021,3813,3134,3696,5781,12780,1767
4/29/2021,3838,3148,3717,5799,12809,1782
4/3/2021,3117,2599,3216,5215,12039,1508
4/30/2021,3851,3158,3730,5813,12823,1795
4/4/2021,3118,2601,3218,5219,12040,1508
4/5/2021,3141,2625,3243,5251,12111,1519
4/6/2021,3182,2648,3265,5297,12166,1533
4/7/2021,3235,2681,3290,5330,12206,1553
4/8/2021,3300,2734,3345,5385,12281,1566
4/9/2021,3348,2758,3372,5421,12333,1575
5/1/2021,3855,3161,3731,5822,12827,1796
5/10/2021,3973,3222,3798,5917,12958,1839
5/11/2021,3988,3226,3803,5930,12978,1871
5/12/2021,4005,3232,3812,5942,12988,1891
5/13/2021,4024,3250,3820,5954,13003,2042
5/14/2021,4040,3258,3842,5967,13022,2314
5/15/2021,4047,3265,3849,5973,13026,2332
5/16/2021,4049,3267,3852,5976,13031,2342
5/17/2021,4070,3278,3859,5988,13040,2435
5/18/2021,4093,3292,3870,6000,13052,2588
5/19/2021,4116,3306,3888,6004,13070,2753
5/2/2021,3856,3161,3731,5823,12830,1796
5/20/2021,4129,3314,3896,6018,13083,2859
5/21/2021,4144,3326,3904,6027,13093,2964
5/22/2021,4155,3336,3905,6029,13097,3173
5/23/2021,4160,3339,3911,6036,13105,3180
5/24/2021,4175,3353,3926,6055,13126,3236
5/25/2021,4193,3362,3940,6071,13137,3338
5/26/2021,4211,3366,3951,6082,13151,3416
5/27/2021,4228,3372,3955,6094,13165,3478
5/28/2021,4240,3375,3963,6100,13170,3529
5/29/2021,4243,3375,3967,6105,13175,3535
5/3/2021,3880,3169,3749,5838,12853,1806
5/30/2021,4248,3377,3968,6106,13177,3540
5/31/2021,4250,3379,3970,6109,13179,3542
5/4/2021,3901,3182,3762,5858,12879,1808
5/5/2021,3911,3191,3768,5867,12892,1816
5/6/2021,3936,3205,3781,5885,12921,1824
5/7/2021,3950,3213,3787,5894,12936,1832
5/8/2021,3956,3215,3791,5896,12938,1832
5/9/2021,3958,3216,3792,5899,12940,1832
6/1/2021,4266,3390,3972,6125,13192,3587
6/10/2021,4364,3446,4014,6172,13263,3885
6/11/2021,4374,3452,4022,6182,13269,3926
6/12/2021,4377,3453,4024,6182,13271,3935
6/13/2021,4378,3453,4024,6182,13271,3935
6/14/2021,4389,3464,4031,6188,13283,3963
6/15/2021,4396,3471,4040,6194,13293,4012
6/16/2021,4407,3477,4048,6202,13300,4057
6/17/2021,4415,3486,4052,6207,13305,4078
6/18/2021,4425,3492,4057,6214,13315,4101
6/19/2021,4429,3495,4059,6219,13315,4104
6/2/2021,4281,3396,3977,6130,13200,3625
6/20/2021,4434,3496,4063,6220,13315,4106
6/21/2021,4443,3503,4071,6230,13322,4133
6/22/2021,4452,3507,4077,6231,13330,4200
6/23/2021,4461,3512,4082,6237,13336,4229
6/24/2021,4473,3517,4086,6243,13342,4260
6/25/2021,4481,3526,4087,6248,13349,4293
6/26/2021,4484,3527,4088,6249,13353,4296
6/27/2021,4486,3530,4088,6251,13354,4297
6/28/2021,4494,3537,4096,6257,13360,4327
6/29/2021,4505,3543,4099,6259,13366,4361
6/3/2021,4292,3404,3982,6135,13218,3664
6/30/2021,4523,3549,4102,6268,13380,4398
6/4/2021,4306,3412,3985,6142,13231,3704
6/5/2021,4308,3412,3988,6144,13234,3711
6/6/2021,4308,3414,3989,6145,13237,3719
6/7/2021,4320,3425,3993,6153,13241,3755
6/8/2021,4331,3432,3996,6160,13244,3792
6/9/2021,4348,3441,4004,6166,13252,3842
7/1/2021,4534,3554,4109,6273,13387,4439
7/10/2021,4595,3594,4152,6308,13437,4570
7/11/2021,4598,3594,4154,6309,13438,4570
7/12/2021,4609,3602,4164,6313,13448,4619
7/13/2021,4626,3608,4166,6317,13458,4655
7/14/2021,4641,3620,4168,6320,13466,4719
7/15/2021,4650,3622,4172,6328,13480,4745
7/16/2021,4664,3635,4179,6338,13484,4776
7/17/2021,4669,3636,4186,6348,13486,4781
7/18/2021,4673,3638,4186,6352,13488,4783
7/19/2021,4692,3644,4194,6363,13499,4826
7/2/2021,4546,3560,4120,6279,13398,4453
7/20/2021,4707,3655,4208,6374,13515,4878
7/21/2021,4724,3665,4218,6386,13525,4930
7/22/2021,4736,3675,4225,6405,13536,4981
7/23/2021,4750,3677,4237,6414,13544,5015
7/24/2021,4755,3681,4245,6420,13556,5016
7/25/2021,4757,3684,4246,6421,13558,5023
7/26/2021,4770,3698,4257,6432,13567,5063
7/27/2021,4792,3708,4268,6441,13584,5099
