date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,642,728,562,430,348,3
1/10/2021,1160,1135,936,781,698,15
1/11/2021,1232,1221,1013,831,762,16
1/12/2021,1339,1309,1085,915,957,17
1/13/2021,1401,1374,1163,993,1211,18
1/14/2021,1502,1459,1256,1080,1479,18
1/15/2021,1617,1556,1333,1178,2216,19
1/16/2021,1628,1572,1349,1201,2319,19
1/17/2021,1634,1581,1356,1205,2326,19
1/18/2021,1702,1653,1411,1258,2391,22
1/19/2021,1790,1718,1476,1335,2647,23
1/2/2021,668,744,570,445,358,3
1/20/2021,2044,1994,1800,1622,2856,28
1/21/2021,2197,2101,1901,1722,3063,29
1/22/2021,2292,2178,1997,1835,3398,30
1/23/2021,2337,2211,2033,1872,3595,33
1/24/2021,2342,2214,2033,1873,3613,33
1/25/2021,2391,2265,2096,1974,3917,34
1/26/2021,2454,2319,2150,2058,4275,37
1/27/2021,2708,2461,2299,2221,4652,40
1/28/2021,2901,2584,2426,2381,5056,46
1/29/2021,3001,2664,2506,2491,5392,50
1/3/2021,668,745,570,446,360,3
1/30/2021,3061,2709,2532,2529,5510,58
1/31/2021,3071,2711,2533,2534,5532,58
1/4/2021,740,820,628,514,420,4
1/5/2021,825,890,683,578,485,8
1/6/2021,907,939,738,630,550,10
1/7/2021,1024,1022,826,696,649,11
1/8/2021,1146,1127,924,761,688,15
1/9/2021,1160,1134,934,778,696,15
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,1,,2,1,
12/16/2020,26,38,31,23,14,
12/17/2020,55,71,62,46,19,
12/18/2020,101,128,107,77,36,
12/19/2020,111,141,115,90,37,
12/2/2020,,1,,1,,
12/20/2020,112,142,115,90,38,
12/21/2020,114,143,117,91,39,
12/22/2020,121,163,129,102,44,1
12/23/2020,179,268,205,140,66,2
12/24/2020,260,370,274,197,78,2
12/25/2020,287,397,294,217,83,2
12/26/2020,305,421,308,227,85,2
12/27/2020,332,444,322,239,88,2
12/28/2020,387,503,366,268,100,3
12/29/2020,450,578,413,316,195,3
12/3/2020,,1,,1,,
12/30/2020,550,666,487,377,296,3
12/31/2020,603,709,535,413,345,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3128,2773,2595,2640,5979,58
2/10/2021,5006,3633,3551,3937,9939,240
2/11/2021,5150,3751,3680,4113,10571,248
2/12/2021,5572,4052,3975,4497,11299,309
2/13/2021,5979,4269,4153,4694,11809,354
2/14/2021,5989,4272,4157,4698,11836,354
2/15/2021,6126,4400,4270,4818,12160,363
2/16/2021,6294,4554,4423,5007,12571,375
2/17/2021,6886,4905,4694,5274,12915,691
2/18/2021,6951,4966,4773,5371,13010,696
2/19/2021,7074,5037,4857,5479,13090,711
2/2/2021,3173,2809,2631,2693,6380,60
2/20/2021,7311,5138,4969,5565,13150,736
2/21/2021,7314,5141,4972,5568,13157,737
2/22/2021,7346,5163,4993,5612,13184,739
2/23/2021,7373,5181,5030,5660,13241,741
2/24/2021,7671,5385,5218,5880,13462,759
2/25/2021,7928,5580,5389,6071,13750,790
2/26/2021,8230,5798,5615,6288,14017,814
2/27/2021,8326,5873,5689,6360,14099,822
2/28/2021,8335,5878,5695,6367,14126,823
2/3/2021,3534,2937,2775,2863,6882,74
2/4/2021,3969,3083,2923,3050,7514,92
2/5/2021,4074,3172,3027,3200,8122,95
2/6/2021,4415,3389,3303,3568,8453,201
2/7/2021,4424,3392,3310,3576,8498,202
2/8/2021,4628,3441,3375,3682,8834,217
2/9/2021,4684,3485,3409,3763,9176,220
3/1/2021,8598,6077,5898,6565,14317,841
3/10/2021,9845,6775,6540,7872,15101,1068
3/11/2021,10028,6876,6654,8099,15253,1088
3/12/2021,10170,6947,6736,8263,15370,1098
3/13/2021,10199,6961,6756,8325,15421,1100
3/14/2021,10207,6965,6761,8347,15430,1100
3/15/2021,10298,6995,6796,8488,15537,1108
3/16/2021,10539,7134,6923,8689,15643,1166
3/17/2021,10785,7237,7035,8881,15792,1204
3/18/2021,10967,7356,7151,8986,15864,1225
3/19/2021,11140,7462,7263,9119,15947,1243
3/2/2021,9004,6306,6103,6797,14491,906
3/20/2021,11228,7525,7316,9192,15992,1251
3/21/2021,11250,7528,7318,9204,16005,1253
3/22/2021,11378,7625,7425,9282,16056,1274
3/23/2021,11719,7761,7528,9387,16120,1334
3/24/2021,12008,7833,7592,9466,16194,1382
3/25/2021,12349,7962,7705,9570,16249,1430
3/26/2021,12560,8019,7764,9648,16290,1491
3/27/2021,12773,8072,7806,9694,16314,1543
3/28/2021,12817,8091,7826,9704,16320,1550
3/29/2021,13050,8143,7895,9778,16353,1622
3/3/2021,9129,6376,6166,6941,14600,933
3/30/2021,13286,8210,7968,9859,16411,1691
3/31/2021,13651,8337,8080,9962,16483,1771
3/4/2021,9246,6441,6226,7106,14668,945
3/5/2021,9439,6560,6343,7296,14774,1016
3/6/2021,9546,6619,6395,7365,14810,1030
3/7/2021,9550,6620,6396,7388,14824,1031
3/8/2021,9640,6667,6432,7553,14895,1037
3/9/2021,9732,6729,6499,7728,14997,1055
4/1/2021,13969,8418,8175,10045,16592,1813
4/10/2021,15461,9043,8747,10665,17087,2145
4/11/2021,15490,9049,8752,10674,17092,2154
4/12/2021,15604,9077,8779,10704,17123,2166
4/13/2021,15701,9112,8813,10738,17151,2177
4/14/2021,15832,9164,8852,10786,17186,2205
4/15/2021,15975,9207,8880,10830,17233,2226
4/16/2021,16108,9263,8928,10879,17306,2265
4/17/2021,16151,9299,8961,10911,17340,2277
4/18/2021,16164,9303,8967,10914,17345,2279
4/19/2021,16295,9322,8988,10951,17370,2410
4/2/2021,14264,8529,8293,10173,16672,1898
4/20/2021,16396,9347,9020,10985,17404,2462
4/21/2021,16517,9401,9072,11045,17445,2516
4/22/2021,16628,9432,9120,11089,17477,2558
4/23/2021,16759,9482,9155,11134,17514,2656
4/24/2021,16813,9508,9185,11151,17529,2680
4/25/2021,16839,9512,9197,11158,17536,2693
4/26/2021,16897,9529,9214,11182,17548,2708
4/27/2021,16967,9556,9242,11205,17568,2724
4/28/2021,17118,9599,9297,11245,17609,2755
4/29/2021,17207,9626,9319,11277,17632,2776
4/3/2021,14327,8561,8328,10211,16707,1915
4/30/2021,17310,9652,9355,11323,17673,2798
4/4/2021,14345,8565,8335,10216,16719,1922
4/5/2021,14522,8636,8397,10271,16774,1950
4/6/2021,14747,8720,8477,10362,16859,1978
4/7/2021,14935,8804,8540,10463,16921,2010
4/8/2021,15136,8896,8635,10539,17003,2045
4/9/2021,15355,8991,8707,10630,17071,2083
5/1/2021,17361,9671,9361,11329,17687,2812
5/10/2021,17846,9842,9515,11479,17800,2957
5/11/2021,17895,9850,9536,11492,17812,2973
5/12/2021,17955,9869,9560,11515,17827,3011
5/13/2021,18014,9893,9587,11540,17844,3314
5/14/2021,18096,9928,9613,11571,17869,3751
5/15/2021,18133,9947,9628,11587,17884,3904
5/16/2021,18151,9955,9633,11593,17887,3921
5/17/2021,18222,9987,9654,11616,17900,4065
5/18/2021,18283,10009,9675,11626,17917,4135
5/19/2021,18363,10045,9705,11649,17946,4377
5/2/2021,17389,9676,9366,11337,17691,2819
5/20/2021,18416,10069,9719,11663,17960,4474
5/21/2021,18473,10096,9738,11680,17975,4656
5/22/2021,18524,10113,9751,11689,17981,4770
5/23/2021,18535,10117,9757,11694,17982,4783
5/24/2021,18579,10128,9767,11709,17989,4827
5/25/2021,18632,10143,9783,11720,17993,4855
5/26/2021,18720,10165,9805,11732,18014,4959
5/27/2021,18762,10181,9823,11749,18021,4998
5/28/2021,18809,10201,9841,11760,18031,5111
5/29/2021,18842,10209,9847,11764,18037,5135
5/3/2021,17436,9693,9388,11347,17695,2834
5/30/2021,18851,10212,9852,11764,18041,5142
5/31/2021,18852,10214,9852,11767,18042,5142
5/4/2021,17513,9726,9406,11373,17710,2857
5/5/2021,17586,9764,9426,11397,17732,2879
5/6/2021,17644,9782,9454,11413,17754,2899
5/7/2021,17747,9810,9481,11442,17768,2922
5/8/2021,17773,9821,9497,11462,17774,2939
5/9/2021,17798,9824,9502,11465,17776,2947
6/1/2021,18896,10229,9862,11783,18047,5158
6/10/2021,19199,10350,9962,11873,18112,5574
6/11/2021,19256,10372,9974,11884,18124,5657
6/12/2021,19271,10379,9981,11887,18129,5670
6/13/2021,19274,10380,9985,11893,18130,5670
6/14/2021,19314,10391,9996,11905,18138,5706
6/15/2021,19343,10395,10006,11912,18144,5728
6/16/2021,19388,10405,10019,11919,18149,5799
6/17/2021,19423,10421,10027,11933,18153,5839
6/18/2021,19469,10431,10043,11946,18163,5873
6/19/2021,19486,10436,10049,11950,18168,5892
6/2/2021,18932,10257,9877,11801,18057,5244
6/20/2021,19496,10442,10050,11951,18170,5901
6/21/2021,19525,10445,10056,11959,18172,5929
6/22/2021,19544,10451,10063,11964,18181,5945
6/23/2021,19591,10460,10078,11969,18183,5993
6/24/2021,19616,10465,10090,11973,18191,6013
6/25/2021,19652,10477,10097,11985,18194,6052
6/26/2021,19662,10479,10101,11991,18195,6059
6/27/2021,19670,10483,10103,11992,18196,6068
6/28/2021,19695,10494,10117,12003,18198,6105
6/29/2021,19722,10506,10123,12011,18200,6124
6/3/2021,18970,10267,9887,11814,18066,5280
6/30/2021,19750,10516,10133,12029,18211,6181
6/4/2021,19016,10284,9904,11831,18072,5358
6/5/2021,19051,10294,9915,11834,18078,5391
6/6/2021,19059,10295,9918,11835,18078,5404
6/7/2021,19082,10303,9932,11842,18084,5441
6/8/2021,19120,10315,9943,11849,18091,5458
6/9/2021,19171,10335,9952,11861,18102,5532
7/1/2021,19769,10528,10142,12034,18216,6200
7/10/2021,19950,10624,10219,12103,18265,6476
7/11/2021,19955,10625,10221,12106,18266,6479
7/12/2021,19984,10641,10229,12117,18272,6508
7/13/2021,19998,10649,10235,12121,18274,6530
7/14/2021,20020,10662,10245,12128,18282,6567
7/15/2021,20061,10678,10257,12146,18288,6604
7/16/2021,20094,10695,10277,12153,18298,6663
7/17/2021,20108,10701,10282,12158,18300,6685
7/18/2021,20116,10706,10284,12161,18300,6686
7/19/2021,20137,10715,10289,12173,18306,6736
7/2/2021,19797,10545,10155,12042,18224,6248
7/20/2021,20180,10741,10304,12182,18311,6762
7/21/2021,20208,10758,10322,12193,18322,6800
7/22/2021,20239,10773,10336,12207,18331,6828
7/23/2021,20268,10792,10349,12223,18334,6885
7/24/2021,20304,10799,10357,12230,18340,6900
7/25/2021,20314,10806,10364,12236,18341,6910
7/26/2021,20349,10820,10377,12248,18357,6969
7/27/2021,20371,10833,10390,12261,18365,7004
7/28/2021,20401,10851,10406,12280,18376,7080
7/29/2021,20450,10877,10422,12290,18387,7123
7/3/2021,19813,10556,10163,12047,18227,6260
7/30/2021,20507,10898,10436,12305,18394,7176
7/31/2021,20543,10904,10450,12308,18401,7203
7/4/2021,19815,10557,10163,12048,18228,6260
7/5/2021,19829,10566,10166,12057,18237,6270
7/6/2021,19852,10573,10173,12065,18243,6293
7/7/2021,19875,10586,10185,12078,18250,6344
7/8/2021,19891,10597,10190,12084,18251,6369
7/9/2021,19916,10610,10204,12090,18257,6415
8/1/2021,20554,10908,10457,12312,18404,7218
8/10/2021,20918,11079,10593,12428,18483,7682
8/11/2021,20974,11110,10621,12439,18495,7740
8/12/2021,21040,11136,10638,12452,18509,7764
8/13/2021,21098,11154,10657,12469,18521,7813
8/14/2021,21115,11166,10666,12476,18523,7856
8/15/2021,21129,11172,10672,12480,18526,7868
8/16/2021,21160,11184,10680,12490,18536,7891
8/17/2021,21189,11196,10687,12503,18539,7904
8/18/2021,21233,11217,10705,12525,18555,7937
8/19/2021,21288,11226,10723,12534,18567,7962
