date,Maricopa_cume,Maricopa
1/1/2021,64,
1/10/2021,73,9
1/11/2021,78,5
1/12/2021,79,1
1/13/2021,83,4
1/14/2021,86,3
1/15/2021,90,4
1/16/2021,100,10
1/17/2021,104,4
1/18/2021,106,2
1/19/2021,107,1
1/2/2021,113,6
1/20/2021,127,14
1/21/2021,168,41
1/22/2021,1421,1253
1/23/2021,3082,1661
1/24/2021,4766,1684
1/25/2021,5741,975
1/26/2021,9006,3265
1/27/2021,13266,4260
1/28/2021,18086,4820
1/29/2021,19649,1563
1/3/2021,19650,1
1/30/2021,24770,5120
1/31/2021,27089,2319
1/4/2021,32386,5297
1/5/2021,40351,7965
1/6/2021,49167,8816
1/7/2021,52942,3775
1/8/2021,53578,636
1/9/2021,59804,6226
12/1/2020,62502,2698
12/10/2020,67167,4665
12/11/2020,71552,4385
12/12/2020,76577,5025
12/13/2020,81866,5289
12/14/2020,86443,4577
12/15/2020,91093,4650
12/16/2020,93818,2725
12/17/2020,102817,8999
12/18/2020,113605,10788
12/19/2020,125172,11567
12/2/2020,136634,11462
12/20/2020,146490,9856
12/21/2020,152891,6401
12/22/2020,155625,2734
12/23/2020,162470,6845
12/24/2020,174746,12276
12/25/2020,188315,13569
12/26/2020,202612,14297
12/27/2020,219937,17325
12/28/2020,233861,13924
12/29/2020,241034,7173
12/3/2020,252628,11594
12/30/2020,269518,16890
12/31/2020,285337,15819
12/4/2020,299610,14273
12/7/2020,316979,17369
12/8/2020,328362,11383
12/9/2020,331857,3495
2/1/2021,341055,9198
2/10/2021,355510,14455
2/11/2021,369837,14327
2/12/2021,386628,16791
2/13/2021,401804,15176
2/14/2021,416283,14479
2/15/2021,418778,2495
2/16/2021,430090,11312
2/17/2021,448133,18043
2/18/2021,464705,16572
2/19/2021,481920,17215
2/2/2021,508741,26821
2/20/2021,528471,19730
2/21/2021,532360,3889
2/22/2021,541820,9460
2/23/2021,559968,18148
2/24/2021,579523,19555
2/25/2021,599617,20094
2/26/2021,620416,20799
2/27/2021,636614,16198
2/28/2021,639667,3053
2/3/2021,649200,9533
2/4/2021,668675,19475
2/5/2021,690180,21505
2/6/2021,710049,19869
2/7/2021,736799,26750
2/8/2021,756083,19284
2/9/2021,760235,4152
3/1/2021,775167,14932
3/10/2021,792536,17369
3/11/2021,810979,18443
3/12/2021,830193,19214
3/13/2021,850399,20206
3/14/2021,865201,14802
3/15/2021,870016,4815
3/16/2021,887153,17137
3/17/2021,906956,19803
3/18/2021,929903,22947
3/19/2021,953695,23792
3/2/2021,983431,29736
3/20/2021,1001285,17854
3/21/2021,1008546,7261
3/22/2021,1026495,17949
3/23/2021,1047067,20572
3/24/2021,1070853,23786
3/25/2021,1094895,24042
3/26/2021,1116582,21687
3/27/2021,1135131,18549
3/28/2021,1144206,9075
3/29/2021,1161387,17181
3/3/2021,1179910,18523
3/30/2021,1202302,22392
3/31/2021,1226995,24693
3/4/2021,1249999,23004
3/5/2021,1267230,17231
3/6/2021,1276033,8803
3/7/2021,1297096,21063
3/8/2021,1319609,22513
3/9/2021,1347240,27631
4/1/2021,1376742,29502
4/10/2021,1401436,24694
4/11/2021,1415691,14255
4/12/2021,1422343,6652
4/13/2021,1447043,24700
4/14/2021,1475575,28532
4/15/2021,1508391,32816
4/16/2021,1543120,34729
4/17/2021,1572413,29293
4/18/2021,1591632,19219
4/19/2021,1601743,10111
4/2/2021,1623300,21557
4/20/2021,1643327,20027
4/21/2021,1665506,22179
4/22/2021,1689281,23775
4/23/2021,1712110,22829
4/24/2021,1727938,15828
4/25/2021,1736357,8419
4/26/2021,1757040,20683
4/27/2021,1778167,21127
4/28/2021,1804345,26178
4/29/2021,1829945,25600
4/3/2021,1852594,22649
4/30/2021,1867051,14457
4/4/2021,1875046,7995
4/5/2021,1895333,20287
4/6/2021,1916053,20720
4/7/2021,1938766,22713
4/8/2021,1959249,20483
4/9/2021,1982136,22887
5/1/2021,1996125,13989
5/10/2021,2003987,7862
5/11/2021,2018928,14941
5/12/2021,2037709,18781
5/13/2021,2055327,17618
5/14/2021,2073336,18009
