date,Yuma_cume,Yuma
1/1/2021,4,
1/10/2021,5,1
1/11/2021,6,1
1/12/2021,7,1
1/13/2021,8,1
1/14/2021,10,2
1/15/2021,17,7
1/16/2021,42,25
1/17/2021,43,1
1/18/2021,45,2
1/19/2021,221,176
1/2/2021,919,698
1/20/2021,1674,755
1/21/2021,1912,238
1/22/2021,2016,104
1/23/2021,2017,1
1/24/2021,2446,429
1/25/2021,2805,359
1/26/2021,3237,432
1/27/2021,3330,93
1/28/2021,3349,19
1/29/2021,3351,2
1/3/2021,3352,1
1/30/2021,3569,217
1/31/2021,3899,330
1/4/2021,4378,479
1/5/2021,4606,228
1/6/2021,4925,319
1/7/2021,4939,14
1/8/2021,4954,15
1/9/2021,5631,677
12/1/2020,6310,679
12/10/2020,7058,748
12/12/2020,7242,184
12/16/2020,7433,191
12/17/2020,7434,1
12/19/2020,7435,1
12/20/2020,7472,37
12/21/2020,7861,389
12/22/2020,8432,571
12/23/2020,10213,1781
12/24/2020,11793,1580
12/26/2020,11935,142
12/27/2020,11948,13
12/28/2020,12381,433
12/29/2020,13233,852
12/3/2020,14633,1400
12/30/2020,16701,2068
12/31/2020,18771,2070
12/4/2020,19974,1203
12/8/2020,19987,13
2/1/2021,20854,867
2/10/2021,21926,1072
2/11/2021,23431,1505
2/12/2021,24438,1007
2/13/2021,25142,704
2/14/2021,25182,40
2/15/2021,25204,22
2/16/2021,25485,281
2/17/2021,26326,841
2/18/2021,28682,2356
2/19/2021,31154,2472
2/2/2021,33038,1884
2/20/2021,33905,867
2/21/2021,33908,3
2/22/2021,34020,112
2/23/2021,34276,256
2/24/2021,34597,321
2/25/2021,35220,623
2/26/2021,36070,850
2/27/2021,36445,375
2/28/2021,36454,9
2/3/2021,36494,40
2/4/2021,37695,1201
2/5/2021,40326,2631
2/6/2021,43489,3163
2/7/2021,46234,2745
2/8/2021,47075,841
2/9/2021,47422,347
3/1/2021,49307,1885
3/10/2021,50670,1363
3/11/2021,51937,1267
3/12/2021,54812,2875
3/13/2021,58446,3634
3/14/2021,58676,230
3/15/2021,58853,177
3/16/2021,59879,1026
3/17/2021,62052,2173
3/18/2021,64018,1966
3/19/2021,67432,3414
3/2/2021,70621,3189
3/20/2021,72256,1635
3/21/2021,72457,201
3/22/2021,73307,850
3/23/2021,74933,1626
3/24/2021,77031,2098
3/25/2021,80980,3949
3/26/2021,84144,3164
3/27/2021,85483,1339
3/28/2021,85834,351
3/29/2021,86381,547
3/3/2021,87891,1510
3/30/2021,90243,2352
3/31/2021,92569,2326
3/4/2021,94815,2246
3/5/2021,95421,606
3/6/2021,95672,251
3/7/2021,96282,610
3/8/2021,99112,2830
3/9/2021,102130,3018
4/1/2021,105039,2909
4/10/2021,106947,1908
4/11/2021,107707,760
4/12/2021,108400,693
4/13/2021,109826,1426
4/14/2021,112042,2216
4/15/2021,114486,2444
4/16/2021,117359,2873
4/17/2021,119399,2040
4/18/2021,119946,547
4/19/2021,120161,215
4/2/2021,120810,649
4/20/2021,121851,1041
4/21/2021,124515,2664
4/22/2021,127543,3028
4/23/2021,130656,3113
4/24/2021,131409,753
4/25/2021,131981,572
4/26/2021,133583,1602
4/27/2021,135564,1981
4/28/2021,137179,1615
4/29/2021,138582,1403
4/3/2021,140538,1956
4/30/2021,140864,326
4/4/2021,141055,191
4/5/2021,141606,551
4/6/2021,144733,3127
4/7/2021,146672,1939
4/8/2021,148479,1807
4/9/2021,149999,1520
5/1/2021,150225,226
5/10/2021,150405,180
5/11/2021,151279,874
5/12/2021,152877,1598
5/13/2021,154085,1208
5/14/2021,155604,1519
5/15/2021,156782,1178
5/16/2021,157046,264
5/17/2021,157172,126
5/18/2021,157694,522
5/19/2021,158443,749
5/2/2021,159853,1410
5/20/2021,160994,1141
5/21/2021,162147,1153
5/22/2021,162850,703
5/23/2021,163031,181
5/24/2021,163971,940
5/25/2021,164814,843
5/26/2021,165438,624
5/27/2021,166079,641
5/28/2021,166745,666
5/29/2021,166998,253
5/3/2021,167174,176
5/30/2021,167693,519
5/31/2021,168551,858
5/4/2021,169222,671
5/5/2021,170141,919
5/6/2021,170977,836
5/7/2021,171210,233
5/8/2021,171366,156
5/9/2021,171497,131
6/1/2021,172241,744
6/10/2021,172984,743
6/11/2021,173640,656
6/12/2021,174311,671
6/13/2021,174837,526
6/14/2021,174972,135
6/15/2021,175552,580
6/16/2021,176251,699
6/17/2021,177069,818
6/18/2021,177859,790
6/19/2021,178669,810
6/2/2021,178870,201
6/20/2021,178977,107
6/21/2021,179582,605
6/22/2021,180320,738
6/23/2021,180835,515
6/24/2021,181382,547
6/25/2021,181830,448
6/26/2021,181989,159
6/27/2021,182088,99
6/28/2021,182522,434
6/29/2021,183502,980
6/3/2021,184928,1426
6/30/2021,186307,1379
6/4/2021,186893,586
6/5/2021,187052,159
6/6/2021,187147,95
6/7/2021,187606,459
6/8/2021,188395,789
6/9/2021,189112,717
7/1/2021,189934,822
7/10/2021,190431,497
7/11/2021,190580,149
7/12/2021,190604,24
7/13/2021,190788,184
7/14/2021,191316,528
7/15/2021,191857,541
7/16/2021,192341,484
7/17/2021,192825,484
7/18/2021,193015,190
7/19/2021,193084,69
7/2/2021,193594,510
7/20/2021,194054,460
7/21/2021,194514,460
7/22/2021,194880,366
7/3/2021,195287,407
7/4/2021,195446,159
7/5/2021,195535,89
7/6/2021,195835,300
7/7/2021,196175,340
7/8/2021,196497,322
7/9/2021,196737,240
