Category,value
tests,737785
YUMA,12679
YAVAPAI,21820
SANTA CRUZ,2209
PINAL,44985
PIMA,65988
NAVAJO,6048
MOHAVE,16280
MARICOPA,528286
LA PAZ,1900
GREENLEE,304
GRAHAM,1593
GILA,7272
COCONINO,9977
COCHISE,6678
APACHE,1637
Unknown,677
65 years and older,180416
55 - 64 years,147705
45 - 54 years,133165
20 - 44 years,243382
Less than 20 years,32440
positive,0.2155804197699872
