date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,10,4
1/16/2021,155,145
1/17/2021,292,137
1/18/2021,506,214
1/19/2021,554,48
1/2/2021,556,2
1/20/2021,559,3
1/21/2021,595,36
1/22/2021,930,335
1/23/2021,1318,388
1/24/2021,1440,122
1/25/2021,1539,99
1/26/2021,1631,92
1/27/2021,1855,224
1/28/2021,2210,355
1/29/2021,2625,415
1/3/2021,2840,215
1/30/2021,2949,109
1/31/2021,3014,65
1/4/2021,3021,7
1/5/2021,3374,353
1/6/2021,3743,369
1/7/2021,4258,515
1/8/2021,4838,580
1/9/2021,5476,638
12/1/2020,5556,80
12/10/2020,5562,6
12/12/2020,5891,329
12/13/2020,6455,564
12/15/2020,6965,510
12/16/2020,7608,643
12/17/2020,8788,1180
12/18/2020,8891,103
12/19/2020,8892,1
12/2/2020,9070,178
12/20/2020,9481,411
12/21/2020,11027,1546
12/22/2020,11910,883
12/23/2020,12816,906
12/24/2020,13214,398
12/25/2020,13231,17
12/26/2020,13791,560
12/27/2020,14306,515
12/28/2020,15628,1322
12/29/2020,16867,1239
12/30/2020,17793,926
12/31/2020,18128,335
12/4/2020,18159,31
2/1/2021,19041,882
2/10/2021,19915,874
2/11/2021,21593,1678
2/12/2021,23663,2070
2/13/2021,25906,2243
2/14/2021,27490,1584
2/15/2021,27531,41
2/16/2021,28425,894
2/17/2021,29346,921
2/18/2021,31966,2620
2/19/2021,33598,1632
2/2/2021,36348,2750
2/20/2021,37865,1517
2/21/2021,37895,30
2/22/2021,39104,1209
2/23/2021,40729,1625
2/24/2021,43541,2812
2/25/2021,44682,1141
2/26/2021,46035,1353
2/27/2021,47089,1054
2/28/2021,47104,15
2/3/2021,47507,403
2/4/2021,48056,549
2/5/2021,50040,1984
2/6/2021,51725,1685
2/7/2021,53454,1729
2/8/2021,55124,1670
2/9/2021,55219,95
3/1/2021,56826,1607
3/10/2021,58638,1812
3/11/2021,60405,1767
3/12/2021,62607,2202
3/13/2021,64373,1766
3/14/2021,65231,858
3/15/2021,65327,96
3/16/2021,66295,968
3/17/2021,67214,919
3/18/2021,70095,2881
3/19/2021,72044,1949
3/2/2021,74631,2587
3/20/2021,75787,1156
3/21/2021,75845,58
3/22/2021,77184,1339
3/23/2021,79105,1921
3/24/2021,80902,1797
3/25/2021,82404,1502
3/26/2021,84044,1640
3/27/2021,85086,1042
3/28/2021,85166,80
3/29/2021,85916,750
3/3/2021,87798,1882
3/30/2021,89552,1754
3/31/2021,91530,1978
3/4/2021,93747,2217
3/5/2021,94307,560
3/6/2021,94458,151
3/7/2021,96275,1817
3/8/2021,98089,1814
3/9/2021,99934,1845
4/1/2021,101353,1419
4/10/2021,102882,1529
4/11/2021,103445,563
4/12/2021,103543,98
4/13/2021,104418,875
4/14/2021,105756,1338
4/15/2021,106822,1066
4/16/2021,108102,1280
4/17/2021,109379,1277
4/18/2021,109978,599
4/19/2021,110080,102
4/2/2021,110624,544
4/20/2021,111656,1032
4/21/2021,112559,903
4/22/2021,113482,923
4/23/2021,114642,1160
4/24/2021,114993,351
4/25/2021,115096,103
4/26/2021,116119,1023
4/27/2021,117134,1015
4/28/2021,117963,829
4/29/2021,119015,1052
4/3/2021,120158,1143
4/30/2021,120460,302
4/4/2021,120608,148
4/5/2021,121187,579
4/6/2021,122193,1006
4/7/2021,122970,777
4/8/2021,123741,771
4/9/2021,124506,765
5/1/2021,124903,397
5/10/2021,124961,58
5/11/2021,125429,468
5/12/2021,125959,530
5/13/2021,126484,525
5/14/2021,126900,416
5/15/2021,127444,544
5/16/2021,127668,224
5/17/2021,127749,81
5/18/2021,128102,353
5/19/2021,128368,266
5/2/2021,128750,382
5/20/2021,129361,611
5/21/2021,130086,725
5/22/2021,130402,316
5/23/2021,130507,105
5/24/2021,130967,460
5/25/2021,131283,316
5/26/2021,131755,472
5/27/2021,132096,341
5/28/2021,132568,472
5/29/2021,132870,302
5/3/2021,132963,93
5/30/2021,133241,278
5/31/2021,133489,248
5/4/2021,133922,433
5/5/2021,134173,251
5/6/2021,134522,349
5/7/2021,134638,116
5/8/2021,134700,62
5/9/2021,134747,47
6/1/2021,134975,228
6/10/2021,135374,399
6/11/2021,135618,244
6/12/2021,136069,451
6/13/2021,136261,192
6/14/2021,136345,84
6/15/2021,136692,347
6/16/2021,136889,197
6/17/2021,137367,478
6/18/2021,137632,265
6/19/2021,138025,393
6/2/2021,138169,144
6/20/2021,138227,58
6/21/2021,138627,400
6/22/2021,138812,185
6/23/2021,139090,278
6/24/2021,139297,207
6/25/2021,139601,304
6/26/2021,139718,117
6/27/2021,139777,59
6/28/2021,139952,175
6/29/2021,140090,138
6/3/2021,140307,217
6/30/2021,140455,148
6/4/2021,140701,246
6/5/2021,140778,77
6/6/2021,140818,40
6/7/2021,141008,190
6/8/2021,141165,157
6/9/2021,141396,231
7/1/2021,141557,161
7/10/2021,141797,240
7/11/2021,141875,78
7/12/2021,141882,7
7/13/2021,141972,90
7/14/2021,142144,172
7/15/2021,142388,244
7/16/2021,142519,131
7/17/2021,142732,213
7/18/2021,142846,114
7/19/2021,142875,29
7/2/2021,143066,191
7/20/2021,143199,133
7/21/2021,143378,179
7/22/2021,143556,178
7/3/2021,143767,211
7/4/2021,143856,89
7/5/2021,143903,47
7/6/2021,144086,183
7/7/2021,144226,140
7/8/2021,144396,170
7/9/2021,144499,103
