date,ED_covid,ICU_covid,inpatient_beds_covid,ventilators_covid,deaths,hospitalizations,icu_covid,icu_non_covid,icu_empty,inpatient_covid,inpatient_non_covid,inpatient_empty,vents_in_use,vents_available
2021-06-11 00:00:00,908.0,126.0,529.0,61.0,,,,,,,,,,
2021-06-10 00:00:00,907.0,144.0,525.0,62.0,,,,,,,,,,
2021-06-09 00:00:00,879.0,143.0,559.0,64.0,,,,,,,,,,
2021-06-08 00:00:00,865.0,148.0,600.0,60.0,,,,,,,,,,
2021-06-07 00:00:00,796.0,130.0,602.0,60.0,,,,,,,,,,
2021-06-06 00:00:00,823.0,141.0,560.0,55.0,,,,,,,,,,
2021-06-05 00:00:00,896.0,140.0,552.0,58.0,,,,,,,,,,
2021-06-04 00:00:00,859.0,145.0,566.0,58.0,,,,,,,,,,
2021-06-03 00:00:00,887.0,158.0,590.0,62.0,,,,,,,,,,
2021-06-02 00:00:00,887.0,167.0,532.0,62.0,,,,,,,,,,
2021-06-01 00:00:00,858.0,153.0,544.0,68.0,,,,,,,,,,
2021-05-31 00:00:00,801.0,150.0,549.0,71.0,,,,,,,,,,
2021-05-30 00:00:00,855.0,150.0,553.0,68.0,,,,,,,,,,
2021-05-29 00:00:00,865.0,158.0,545.0,68.0,,,,,,,,,,
2021-05-28 00:00:00,855.0,171.0,555.0,68.0,,,,,,,,,,
2021-05-27 00:00:00,876.0,170.0,576.0,73.0,,,,,,,,,,
2021-05-26 00:00:00,927.0,154.0,545.0,68.0,,,,,,,,,,
2021-05-25 00:00:00,1006.0,151.0,545.0,64.0,,,,,,,,,,
2021-05-24 00:00:00,815.0,144.0,551.0,57.0,,,,,,,,,,
2021-05-23 00:00:00,788.0,144.0,529.0,56.0,,,,,,,,,,
2021-05-22 00:00:00,863.0,137.0,535.0,57.0,,,,,,,,,,
2021-05-21 00:00:00,950.0,160.0,573.0,64.0,,,,,,,,,,
2021-05-20 00:00:00,928.0,167.0,581.0,68.0,,,,,,,,,,
2021-05-19 00:00:00,935.0,174.0,591.0,70.0,,,,,,,,,,
2021-05-18 00:00:00,900.0,176.0,607.0,73.0,,,,,,,,,,
2021-05-17 00:00:00,806.0,193.0,578.0,78.0,,,,,,,,,,
2021-05-16 00:00:00,869.0,199.0,594.0,82.0,,,,,,,,,,
2021-05-15 00:00:00,945.0,189.0,596.0,79.0,,,,,,,,,,
2021-05-14 00:00:00,891.0,188.0,595.0,81.0,,,,,,,,,,
2021-05-13 00:00:00,927.0,193.0,594.0,82.0,,,,,,,,,,
2021-05-12 00:00:00,1283.0,198.0,585.0,86.0,,,,,,,,,,
2021-05-11 00:00:00,1001.0,190.0,599.0,81.0,,,,,,,,,,
2021-05-10 00:00:00,824.0,185.0,577.0,86.0,,,,,,,,,,
2021-05-09 00:00:00,828.0,191.0,565.0,84.0,,,,,,,,,,
2021-05-08 00:00:00,921.0,190.0,592.0,84.0,,,,,,,,,,
2021-05-07 00:00:00,913.0,184.0,612.0,81.0,,,,,,,,,,
2021-05-06 00:00:00,965.0,182.0,666.0,80.0,,,,,,,,,,
2021-05-05 00:00:00,975.0,191.0,672.0,82.0,,,,,,,,,,
2021-05-04 00:00:00,945.0,183.0,636.0,87.0,,,,,,,,,,
2021-05-03 00:00:00,808.0,184.0,615.0,83.0,,,,,,,,,,
2021-05-02 00:00:00,833.0,189.0,607.0,80.0,,,,,,,,,,
2021-05-01 00:00:00,954.0,196.0,605.0,84.0,,,,,,,,,,
2021-04-30 00:00:00,959.0,187.0,635.0,87.0,,,,,,,,,,
2021-04-29 00:00:00,954.0,189.0,618.0,86.0,,,,,,,,,,
2021-04-28 00:00:00,1004.0,189.0,643.0,85.0,,,,,,,,,,
2021-04-27 00:00:00,1043.0,190.0,622.0,84.0,,,,,,,,,,
2021-04-26 00:00:00,900.0,185.0,615.0,78.0,,,,,,,,,,
2021-04-25 00:00:00,946.0,184.0,611.0,91.0,,,,,,,,,,
2021-04-24 00:00:00,993.0,185.0,591.0,90.0,,,,,,,,,,
2021-04-23 00:00:00,965.0,174.0,592.0,79.0,,,,,,,,,,
2021-04-22 00:00:00,995.0,187.0,594.0,82.0,,,,,,,,,,
2021-04-21 00:00:00,1030.0,175.0,585.0,75.0,,,,,,,,,,
2021-04-20 00:00:00,1015.0,169.0,584.0,76.0,,,,,,,,,,
2021-04-19 00:00:00,969.0,155.0,562.0,76.0,,,,,,,,,,
2021-04-18 00:00:00,900.0,145.0,555.0,73.0,,,,,,,,,,
2021-04-17 00:00:00,1007.0,150.0,549.0,70.0,,,,,,,,,,
2021-04-16 00:00:00,989.0,154.0,567.0,66.0,,,,,,,,,,
2021-04-15 00:00:00,893.0,154.0,569.0,68.0,,,,,,,,,,
2021-04-14 00:00:00,968.0,162.0,584.0,69.0,,,,,,,,,,
2021-04-13 00:00:00,984.0,150.0,531.0,72.0,,,,,,,,,,
2021-04-12 00:00:00,881.0,150.0,565.0,70.0,,,,,,,,,,
2021-04-11 00:00:00,911.0,148.0,552.0,72.0,,,,,,,,,,
2021-04-10 00:00:00,1056.0,149.0,532.0,60.0,,,,,,,,,,
2021-04-09 00:00:00,1010.0,147.0,576.0,56.0,,,,,,,,,,
2021-04-08 00:00:00,974.0,149.0,571.0,66.0,,,,,,,,,,
2021-04-07 00:00:00,1022.0,140.0,541.0,63.0,,,,,,,,,,
2021-04-06 00:00:00,1112.0,152.0,574.0,61.0,,,,,,,,,,
2021-04-05 00:00:00,892.0,149.0,546.0,60.0,,,,,,,,,,
2021-04-04 00:00:00,722.0,148.0,516.0,51.0,,,,,,,,,,
2021-04-03 00:00:00,1013.0,162.0,538.0,73.0,,,,,,,,,,
2021-04-02 00:00:00,1001.0,153.0,541.0,69.0,,,,,,,,,,
2021-04-01 00:00:00,1007.0,152.0,572.0,68.0,,,,,,,,,,
2021-03-31 00:00:00,1016.0,168.0,604.0,75.0,,,,,,,,,,
2021-03-30 00:00:00,1031.0,164.0,592.0,69.0,,,,,,,,,,
2021-03-28 00:00:00,864.0,169.0,549.0,68.0,,,,,,,,,,
2021-03-27 00:00:00,767.0,160.0,562.0,67.0,,,,,,,,,,
2021-03-26 00:00:00,941.0,181.0,581.0,72.0,,,,,,,,,,
2021-03-25 00:00:00,965.0,165.0,626.0,69.0,,,,,,,,,,
2021-03-24 00:00:00,973.0,165.0,628.0,74.0,,,,,,,,,,
2021-03-23 00:00:00,1109.0,162.0,653.0,77.0,,,,,,,,,,
2021-03-22 00:00:00,879.0,175.0,650.0,79.0,,,,,,,,,,
2021-03-21 00:00:00,940.0,180.0,647.0,84.0,,,,,,,,,,
2021-03-20 00:00:00,908.0,173.0,631.0,79.0,,,,,,,,,,
2021-03-19 00:00:00,1000.0,182.0,700.0,86.0,,,,,,,,,,
2021-03-18 00:00:00,958.0,184.0,686.0,86.0,,,,,,,,,,
2021-03-17 00:00:00,1031.0,200.0,743.0,93.0,,,,,,,,,,
2021-03-16 00:00:00,1095.0,208.0,773.0,96.0,,,,,,,,,,
2021-03-15 00:00:00,873.0,206.0,743.0,97.0,,,,,,,,,,
2021-03-14 00:00:00,884.0,210.0,716.0,104.0,,,,,,,,,,
2021-03-13 00:00:00,1013.0,215.0,765.0,102.0,,,,,,,,,,
2021-03-12 00:00:00,1018.0,238.0,814.0,107.0,,,,,,,,,,
2021-03-11 00:00:00,1097.0,236.0,831.0,110.0,,,,,,,,,,
2021-03-10 00:00:00,1186.0,250.0,879.0,109.0,,,,,,,,,,
2021-03-09 00:00:00,1118.0,251.0,868.0,109.0,,,,,,,,,,
2021-03-08 00:00:00,918.0,255.0,925.0,112.0,,,,,,,,,,
2021-03-07 00:00:00,990.0,256.0,919.0,127.0,,,,,,,,,,
2021-03-06 00:00:00,1067.0,273.0,963.0,143.0,,,,,,,,,,
2021-03-05 00:00:00,901.0,280.0,966.0,140.0,,,,,,,,,,
2021-03-04 00:00:00,1116.0,325.0,1043.0,154.0,,,,,,,,,,
2021-03-03 00:00:00,1154.0,343.0,1072.0,165.0,,,,,,,,,,
2021-03-02 00:00:00,1087.0,381.0,1165.0,177.0,,,,,,,,,,
2021-03-01 00:00:00,970.0,385.0,1202.0,203.0,,,,,,,,,,
2021-02-28 00:00:00,952.0,382.0,1241.0,196.0,,,,,,,,,,
2021-02-27 00:00:00,1039.0,402.0,1251.0,210.0,,,,,,,,,,
2021-02-26 00:00:00,1159.0,415.0,1317.0,220.0,,,,,,,,,,
2021-02-25 00:00:00,1190.0,419.0,1354.0,225.0,,,,,,,,,,
2021-02-24 00:00:00,1210.0,415.0,1385.0,241.0,,,,,,,,,,
2021-02-23 00:00:00,1208.0,430.0,1449.0,253.0,,,,,,,,,,
2021-02-22 00:00:00,1072.0,447.0,1515.0,266.0,,,,,,,,,,
2021-02-21 00:00:00,1117.0,478.0,1590.0,299.0,,,,,,,,,,
2021-02-20 00:00:00,1187.0,501.0,1598.0,286.0,,,,,,,,,,
2021-02-19 00:00:00,1278.0,517.0,1650.0,294.0,,,,,,,,,,
2021-02-18 00:00:00,1228.0,563.0,1738.0,334.0,,,,,,,,,,
2021-02-17 00:00:00,1280.0,566.0,1823.0,330.0,,,,,,,,,,
2021-02-16 00:00:00,1272.0,593.0,1941.0,354.0,,,,,,,,,,
2021-02-15 00:00:00,1175.0,601.0,2047.0,383.0,,,,,,,,,,
2021-02-14 00:00:00,1208.0,644.0,2119.0,397.0,,,,,,,,,,
2021-02-13 00:00:00,1376.0,661.0,2213.0,399.0,,,,,,,,,,
2021-02-12 00:00:00,1387.0,701.0,2300.0,412.0,,,,,,,,,,
2021-02-11 00:00:00,1554.0,705.0,2396.0,466.0,,,,,,,,,,
2021-02-10 00:00:00,1535.0,719.0,2507.0,481.0,,,,,,,,,,
2021-02-09 00:00:00,1489.0,763.0,2589.0,508.0,,,,,,,,,,
2021-02-08 00:00:00,1307.0,797.0,2744.0,524.0,,,,,,,,,,
2021-02-07 00:00:00,1419.0,828.0,2853.0,536.0,,,,,,,,,,
2021-02-06 00:00:00,1546.0,838.0,2910.0,561.0,,,,,,,,,,
2021-02-05 00:00:00,1631.0,849.0,3060.0,561.0,,,,,,,,,,
2021-02-04 00:00:00,1633.0,909.0,3167.0,573.0,,,,,,,,,,
2021-02-03 00:00:00,1633.0,946.0,3303.0,618.0,,,,,,,,,,
2021-02-02 00:00:00,1639.0,955.0,3456.0,646.0,,,,,,,,,,
2021-02-01 00:00:00,1486.0,944.0,3513.0,671.0,,,,,,,,,,
2021-01-31 00:00:00,1481.0,984.0,3654.0,662.0,,,,,,,,,,
2021-01-30 00:00:00,1634.0,979.0,3664.0,663.0,,,,,,,,,,
2021-01-29 00:00:00,1747.0,984.0,3828.0,645.0,,,,,,,,,,
2021-01-28 00:00:00,1723.0,1002.0,3970.0,678.0,,,,,,,,,,
2021-01-27 00:00:00,1829.0,1023.0,4087.0,692.0,,,,,,,,,,
2021-01-26 00:00:00,1922.0,1024.0,4250.0,686.0,,,,,,,,,,
2021-01-25 00:00:00,1734.0,1028.0,4221.0,687.0,,,,,,,,,,
2021-01-24 00:00:00,1834.0,1027.0,4229.0,702.0,,,,,,,,,,
2021-01-23 00:00:00,1944.0,1054.0,4320.0,720.0,,,,,,,,,,
2021-01-22 00:00:00,1931.0,1049.0,4442.0,728.0,,,,,,,,,,
2021-01-21 00:00:00,2007.0,1054.0,4495.0,739.0,,,,,,,,,,
2021-01-20 00:00:00,2046.0,1058.0,4580.0,731.0,,,,,,,,,,
2021-01-19 00:00:00,2006.0,1050.0,4663.0,778.0,,,,,,,,,,
2021-01-18 00:00:00,1839.0,1105.0,4780.0,797.0,,,,,,,,,,
2021-01-17 00:00:00,1844.0,1097.0,4752.0,797.0,,,,,,,,,,
2021-01-16 00:00:00,2012.0,1118.0,4773.0,800.0,,,,,,,,,,
2021-01-15 00:00:00,1991.0,1144.0,4849.0,821.0,,,,,,,,,,
2021-01-14 00:00:00,2120.0,1138.0,4866.0,753.0,,,,,,,,,,
2021-01-13 00:00:00,2055.0,1167.0,4930.0,821.0,,,,,,,,,,
2021-01-12 00:00:00,2085.0,1158.0,5055.0,805.0,,,,,,,,,,
2021-01-11 00:00:00,1872.0,1183.0,5082.0,786.0,,,,,,,,,,
2021-01-10 00:00:00,2054.0,1158.0,4997.0,783.0,,,,,,,,,,
2021-01-09 00:00:00,2194.0,1122.0,4988.0,791.0,,,,,,,,,,
2021-01-08 00:00:00,2109.0,688.0,4918.0,791.0,,,,,,,,,,
2021-01-07 00:00:00,2188.0,1122.0,4907.0,799.0,,,,,,,,,,
2021-01-06 00:00:00,2280.0,1101.0,4920.0,776.0,,,,,,,,,,
2021-01-05 00:00:00,2253.0,1084.0,4877.0,747.0,,,,,,,,,,
2021-01-04 00:00:00,1984.0,1096.0,4789.0,761.0,,,,,,,,,,
2021-01-03 00:00:00,2001.0,1082.0,4647.0,782.0,,,,,,,,,,
2021-01-02 00:00:00,2010.0,1081.0,4557.0,762.0,,,,,,,,,,
2021-01-01 00:00:00,2066.0,1074.0,4484.0,761.0,,,,,,,,,,
2020-12-31 00:00:00,2264.0,1072.0,4501.0,759.0,,,,,,,,,,
2020-12-30 00:00:00,2304.0,1028.0,4564.0,746.0,,,,,,,,,,
2020-12-29 00:00:00,2341.0,1076.0,4526.0,750.0,,,,,,,,,,
2020-12-28 00:00:00,2117.0,1053.0,4475.0,720.0,,,,,,,,,,
2020-12-27 00:00:00,1877.0,1007.0,4390.0,715.0,,,,,,,,,,
2020-12-26 00:00:00,1699.0,988.0,4190.0,667.0,,,,,,,,,,
2020-12-25 00:00:00,1827.0,983.0,4165.0,652.0,,,,,,,,,,
2020-12-24 00:00:00,2023.0,976.0,4226.0,636.0,,,,,,,,,,
2020-12-23 00:00:00,1965.0,965.0,4221.0,620.0,,,,,,,,,,
2020-12-22 00:00:00,1961.0,972.0,4163.0,673.0,,,,,,,,,,
2020-12-21 00:00:00,1817.0,943.0,4019.0,644.0,,,,,,,,,,
2020-12-20 00:00:00,1795.0,904.0,3925.0,628.0,,,,,,,,,,
2020-12-19 00:00:00,1973.0,885.0,3899.0,595.0,,,,,,,,,,
2020-12-18 00:00:00,2052.0,939.0,4014.0,612.0,,,,,,,,,,
2020-12-17 00:00:00,2017.0,915.0,3931.0,601.0,,,,,,,,,,
2020-12-16 00:00:00,1920.0,899.0,3884.0,618.0,,,,,,,,,,
2020-12-15 00:00:00,1856.0,882.0,3809.0,602.0,,,,,,,,,,
2020-12-14 00:00:00,1579.0,863.0,3702.0,579.0,,,,,,,,,,
2020-12-13 00:00:00,1779.0,829.0,3677.0,542.0,,,,,,,,,,
2020-12-12 00:00:00,1870.0,831.0,3622.0,537.0,,,,,,,,,,
2020-12-11 00:00:00,1966.0,799.0,3534.0,515.0,,,,,,,,,,
2020-12-10 00:00:00,2120.0,809.0,3482.0,508.0,,,,,,,,,,
2020-12-09 00:00:00,2166.0,799.0,3408.0,496.0,,,,,,,,,,
2020-12-08 00:00:00,1978.0,766.0,3287.0,492.0,,,,,,,,,,
2020-12-07 00:00:00,1550.0,744.0,3157.0,487.0,,,,,,,,,,
2020-12-06 00:00:00,1485.0,736.0,3059.0,459.0,,,,,,,,,,
2020-12-05 00:00:00,1678.0,714.0,2977.0,462.0,,,,,,,,,,
2020-12-04 00:00:00,1708.0,701.0,2931.0,431.0,,,,,,,,,,
2020-12-03 00:00:00,1773.0,666.0,2899.0,412.0,,,,,,,,,,
2020-12-02 00:00:00,1774.0,642.0,2743.0,386.0,,,,,,,,,,
2020-12-01 00:00:00,1864.0,642.0,2699.0,386.0,,,,,,,,,,
2020-11-30 00:00:00,1545.0,597.0,2594.0,369.0,,,,,,,,,,
2020-11-29 00:00:00,1488.0,579.0,2513.0,352.0,,,,,,,,,,
2020-11-28 00:00:00,1474.0,573.0,2458.0,356.0,,,,,,,,,,
2020-11-27 00:00:00,1286.0,553.0,2383.0,343.0,,,,,,,,,,
2020-11-26 00:00:00,1418.0,532.0,2301.0,325.0,,,,,,,,,,
2020-11-25 00:00:00,1563.0,523.0,2289.0,335.0,,,,,,,,,,
2020-11-24 00:00:00,1593.0,531.0,2217.0,335.0,,,,,,,,,,
2020-11-23 00:00:00,1388.0,474.0,2084.0,310.0,,,,,,,,,,
2020-11-22 00:00:00,1372.0,469.0,2008.0,294.0,,,,,,,,,,
2020-11-21 00:00:00,1490.0,438.0,1932.0,256.0,,,,,,,,,,
2020-11-20 00:00:00,1511.0,435.0,1916.0,253.0,,,,,,,,,,
2020-11-19 00:00:00,1490.0,431.0,1835.0,244.0,,,,,,,,,,
2020-11-18 00:00:00,1414.0,433.0,1796.0,227.0,,,,,,,,,,
2020-11-17 00:00:00,1288.0,396.0,1700.0,218.0,,,,,,,,,,
2020-11-16 00:00:00,1143.0,385.0,1624.0,191.0,,,,,,,,,,
2020-11-15 00:00:00,1038.0,374.0,1557.0,194.0,,,,,,,,,,
2020-11-14 00:00:00,1088.0,368.0,1506.0,183.0,,,,,,,,,,
2020-11-13 00:00:00,1207.0,362.0,1470.0,189.0,,,,,,,,,,
2020-11-12 00:00:00,1105.0,335.0,1381.0,176.0,,,,,,,,,,
2020-11-11 00:00:00,1121.0,331.0,1368.0,180.0,,,,,,,,,,
2020-11-10 00:00:00,1103.0,309.0,1360.0,156.0,,,,,,,,,,
2020-11-09 00:00:00,1023.0,294.0,1289.0,148.0,,,,,,,,,,
2020-11-08 00:00:00,992.0,292.0,1232.0,142.0,,,,,,,,,,
2020-11-07 00:00:00,1030.0,272.0,1185.0,148.0,,,,,,,,,,
2020-11-06 00:00:00,1093.0,249.0,1139.0,137.0,,,,,,,,,,
2020-11-05 00:00:00,1077.0,250.0,1082.0,138.0,,,,,,,,,,
2020-11-04 00:00:00,1007.0,254.0,1100.0,128.0,,,,,,,,,,
2020-11-03 00:00:00,989.0,241.0,1065.0,127.0,,,,,,,,,,
2020-11-02 00:00:00,826.0,227.0,956.0,112.0,,,,,,,,,,
2020-11-01 00:00:00,848.0,231.0,918.0,120.0,,,,,,,,,,
2020-10-31 00:00:00,885.0,222.0,875.0,112.0,,,,,,,,,,
2020-10-30 00:00:00,874.0,197.0,889.0,104.0,,,,,,,,,,
2020-10-29 00:00:00,898.0,188.0,900.0,99.0,,,,,,,,,,
2020-10-28 00:00:00,855.0,186.0,874.0,95.0,,,,,,,,,,
2020-10-27 00:00:00,857.0,188.0,871.0,94.0,,,,,,,,,,
2020-10-26 00:00:00,784.0,187.0,861.0,100.0,,,,,,,,,,
2020-10-25 00:00:00,770.0,179.0,837.0,97.0,,,,,,,,,,
2020-10-24 00:00:00,846.0,181.0,828.0,91.0,,,,,,,,,,
2020-10-23 00:00:00,839.0,191.0,819.0,87.0,,,,,,,,,,
2020-10-22 00:00:00,815.0,172.0,815.0,85.0,,,,,,,,,,
2020-10-21 00:00:00,858.0,164.0,848.0,92.0,,,,,,,,,,
2020-10-20 00:00:00,853.0,171.0,832.0,91.0,,,,,,,,,,
2020-10-19 00:00:00,747.0,170.0,777.0,91.0,,,,,,,,,,
2020-10-18 00:00:00,717.0,177.0,721.0,94.0,,,,,,,,,,
2020-10-17 00:00:00,701.0,176.0,714.0,85.0,,,,,,,,,,
2020-10-16 00:00:00,739.0,174.0,757.0,81.0,,,,,,,,,,
2020-10-15 00:00:00,801.0,167.0,747.0,79.0,,,,,,,,,,
2020-10-14 00:00:00,753.0,173.0,726.0,75.0,,,,,,,,,,
2020-10-13 00:00:00,774.0,163.0,711.0,85.0,,,,,,,,,,
2020-10-12 00:00:00,676.0,146.0,706.0,88.0,,,,,,,,,,
2020-10-11 00:00:00,710.0,155.0,667.0,80.0,,,,,,,,,,
2020-10-10 00:00:00,688.0,144.0,630.0,79.0,,,,,,,,,,
2020-10-09 00:00:00,726.0,145.0,685.0,71.0,,,,,,,,,,
2020-10-08 00:00:00,740.0,155.0,706.0,70.0,,,,,,,,,,
2020-10-07 00:00:00,774.0,156.0,728.0,63.0,,,,,,,,,,
2020-10-06 00:00:00,728.0,147.0,681.0,66.0,,,,,,,,,,
2020-10-05 00:00:00,644.0,138.0,665.0,65.0,,,,,,,,,,
2020-10-04 00:00:00,706.0,134.0,567.0,57.0,,,,,,,,,,
2020-10-03 00:00:00,651.0,133.0,545.0,59.0,,,,,,,,,,
2020-10-02 00:00:00,738.0,127.0,605.0,52.0,,,,,,,,,,
2020-10-01 00:00:00,760.0,125.0,586.0,48.0,,,,,,,,,,
2020-09-30 00:00:00,753.0,122.0,620.0,54.0,,,,,,,,,,
2020-09-29 00:00:00,725.0,115.0,560.0,55.0,,,,,,,,,,
2020-09-28 00:00:00,653.0,119.0,540.0,64.0,,,,,,,,,,
2020-09-27 00:00:00,684.0,115.0,468.0,57.0,,,,,,,,,,
2020-09-26 00:00:00,732.0,116.0,483.0,59.0,,,,,,,,,,
2020-09-25 00:00:00,718.0,115.0,509.0,56.0,,,,,,,,,,
2020-09-24 00:00:00,721.0,119.0,521.0,65.0,,,,,,,,,,
2020-09-23 00:00:00,680.0,122.0,565.0,64.0,,,,,,,,,,
2020-09-22 00:00:00,701.0,114.0,583.0,62.0,,,,,,,,,,
2020-09-21 00:00:00,867.0,122.0,527.0,47.0,,,,,,,,,,
2020-09-20 00:00:00,829.0,119.0,472.0,57.0,,,,,,,,,,
2020-09-19 00:00:00,895.0,120.0,472.0,57.0,,,,,,,,,,
2020-09-18 00:00:00,890.0,120.0,528.0,70.0,,,,,,,,,,
2020-09-17 00:00:00,854.0,130.0,516.0,72.0,,,,,,,,,,
2020-09-16 00:00:00,863.0,119.0,594.0,65.0,,,,,,,,,,
2020-09-15 00:00:00,915.0,135.0,538.0,81.0,,,,,,,,,,
2020-09-14 00:00:00,811.0,138.0,550.0,76.0,,,,,,,,,,
2020-09-13 00:00:00,861.0,168.0,489.0,81.0,,,,,,,,,,
2020-09-12 00:00:00,838.0,171.0,525.0,87.0,,,,,,,,,,
2020-09-11 00:00:00,854.0,185.0,574.0,93.0,,,,,,,,,,
2020-09-10 00:00:00,836.0,171.0,577.0,100.0,,,,,,,,,,
2020-09-09 00:00:00,888.0,204.0,628.0,120.0,,,,,,,,,,
2020-09-08 00:00:00,843.0,203.0,658.0,111.0,,,,,,,,,,
2020-09-07 00:00:00,855.0,212.0,657.0,112.0,,,,,,,,,,
2020-09-06 00:00:00,841.0,221.0,658.0,119.0,,,,,,,,,,
2020-09-05 00:00:00,847.0,229.0,666.0,121.0,,,,,,,,,,
2020-09-04 00:00:00,884.0,225.0,702.0,131.0,,,,,,,,,,
2020-09-03 00:00:00,814.0,236.0,742.0,145.0,,,,,,,,,,
2020-09-02 00:00:00,924.0,241.0,745.0,135.0,,,,,,,,,,
2020-09-01 00:00:00,871.0,248.0,752.0,146.0,,,,,,,,,,
2020-08-31 00:00:00,832.0,253.0,729.0,150.0,,,,,,,,,,
2020-08-30 00:00:00,894.0,256.0,768.0,152.0,,,,,,,,,,
2020-08-29 00:00:00,930.0,263.0,757.0,161.0,,,,,,,,,,
2020-08-28 00:00:00,904.0,262.0,812.0,164.0,,,,,,,,,,
2020-08-27 00:00:00,922.0,272.0,809.0,160.0,,,,,,,,,,
2020-08-26 00:00:00,1019.0,311.0,895.0,176.0,,,,,,,,,,
2020-08-25 00:00:00,966.0,305.0,967.0,180.0,,,,,,,,,,
2020-08-24 00:00:00,900.0,319.0,999.0,168.0,,,,,,,,,,
2020-08-23 00:00:00,896.0,345.0,908.0,176.0,,,,,,,,,,
2020-08-22 00:00:00,868.0,329.0,969.0,191.0,,,,,,,,,,
2020-08-21 00:00:00,992.0,363.0,1046.0,209.0,,,,,,,,,,
2020-08-20 00:00:00,982.0,365.0,1068.0,234.0,,,,,,,,,,
2020-08-19 00:00:00,1035.0,388.0,1070.0,233.0,,,,,,,,,,
2020-08-18 00:00:00,1000.0,414.0,1160.0,250.0,,,,,,,,,,
2020-08-17 00:00:00,960.0,427.0,1167.0,260.0,,,,,,,,,,
2020-08-16 00:00:00,990.0,430.0,1182.0,266.0,,,,,,,,,,
2020-08-15 00:00:00,955.0,417.0,1208.0,267.0,,,,,,,,,,
2020-08-14 00:00:00,1053.0,442.0,1282.0,284.0,,,,,,,,,,
2020-08-13 00:00:00,1037.0,473.0,1359.0,324.0,,,,,,,,,,
2020-08-12 00:00:00,1026.0,497.0,1411.0,334.0,,,,,,,,,,
2020-08-11 00:00:00,927.0,519.0,1469.0,328.0,,,,,,,,,,
