date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-05-14 00:00:00,19838,5505306,7209.0,1541514.0
2021-05-13 00:00:00,31418,5485468,5984.0,1534305.0
2021-05-12 00:00:00,24182,5454050,2542.0,1528321.0
2021-05-11 00:00:00,21464,5429868,3538.0,1525779.0
2021-05-10 00:00:00,22245,5408404,3503.0,1522241.0
2021-05-09 00:00:00,11779,5386159,5695.0,1518738.0
2021-05-08 00:00:00,22454,5374380,7653.0,1513043.0
2021-05-07 00:00:00,35629,5351926,8285.0,1505390.0
2021-05-06 00:00:00,34956,5316297,6933.0,1497105.0
2021-05-05 00:00:00,32090,5281341,3718.0,1490172.0
2021-05-04 00:00:00,36512,5249251,7900.0,1486454.0
2021-05-03 00:00:00,28949,5212739,3784.0,1478554.0
2021-05-02 00:00:00,20938,5183790,10604.0,1474770.0
2021-05-01 00:00:00,24425,5162852,7321.0,1464166.0
2021-04-30 00:00:00,43048,5138427,8350.0,1456845.0
2021-04-29 00:00:00,43630,5095379,9809.0,1448495.0
2021-04-28 00:00:00,46581,5051749,9575.0,1438686.0
2021-04-27 00:00:00,44884,5005168,10604.0,1429111.0
2021-04-26 00:00:00,41266,4960284,11559.0,1418507.0
2021-04-25 00:00:00,25332,4919018,13541.0,1406948.0
2021-04-24 00:00:00,38920,4893686,14525.0,1393407.0
2021-04-23 00:00:00,55925,4854766,17211.0,1378882.0
2021-04-22 00:00:00,59804,4798841,17939.0,1361671.0
2021-04-21 00:00:00,57760,4739037,16549.0,1343732.0
2021-04-20 00:00:00,52637,4681277,16611.0,1327183.0
2021-04-19 00:00:00,51416,4628640,16501.0,1310572.0
2021-04-18 00:00:00,29122,4577224,15768.0,1294071.0
2021-04-17 00:00:00,42114,4548102,16624.0,1278303.0
2021-04-16 00:00:00,62146,4505988,17751.0,1261679.0
2021-04-15 00:00:00,63568,4443842,17044.0,1243928.0
2021-04-14 00:00:00,59458,4380274,16564.0,1226884.0
2021-04-13 00:00:00,49688,4320816,14773.0,1210320.0
2021-04-12 00:00:00,51867,4271128,13268.0,1195547.0
2021-04-11 00:00:00,30985,4219261,16818.0,1182279.0
2021-04-10 00:00:00,48035,4188276,17696.0,1165461.0
2021-04-09 00:00:00,69734,4140241,18209.0,1147765.0
2021-04-08 00:00:00,75028,4070507,16987.0,1129556.0
2021-04-07 00:00:00,74034,3995479,18041.0,1112569.0
2021-04-06 00:00:00,64918,3921445,16627.0,1094528.0
2021-04-05 00:00:00,57670,3856527,16488.0,1077901.0
2021-04-04 00:00:00,20977,3798857,10412.0,1061413.0
2021-04-03 00:00:00,48726,3777880,23328.0,1051001.0
2021-04-02 00:00:00,67906,3729154,24781.0,1027673.0
2021-04-01 00:00:00,74444,3661248,24097.0,1002892.0
2021-03-31 00:00:00,76374,3586804,24419.0,978795.0
2021-03-30 00:00:00,66567,3510430,24236.0,954376.0
2021-03-29 00:00:00,60435,3443863,24130.0,930140.0
2021-03-28 00:00:00,37907,3383428,22846.0,906010.0
2021-03-27 00:00:00,52781,3345521,22584.0,883164.0
2021-03-26 00:00:00,69920,3292740,23049.0,860580.0
2021-03-25 00:00:00,71281,3222820,22028.0,837531.0
2021-03-24 00:00:00,63487,3151539,19058.0,815503.0
2021-03-23 00:00:00,48962,3088052,12943.0,796445.0
2021-03-22 00:00:00,43422,3039090,12899.0,783502.0
2021-03-21 00:00:00,31205,2995668,17062.0,770603.0
2021-03-20 00:00:00,46611,2964463,17703.0,753541.0
2021-03-19 00:00:00,60288,2917852,17468.0,735838.0
2021-03-18 00:00:00,63890,2857564,16473.0,718370.0
2021-03-17 00:00:00,62733,2793674,16715.0,701897.0
2021-03-16 00:00:00,54880,2730941,14687.0,685182.0
2021-03-15 00:00:00,47425,2676061,13741.0,670495.0
2021-03-14 00:00:00,28826,2628636,16103.0,656754.0
2021-03-13 00:00:00,51602,2599810,17896.0,640651.0
2021-03-12 00:00:00,73168,2548208,16837.0,622755.0
2021-03-11 00:00:00,70740,2475040,17635.0,605918.0
