date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-05-13 00:00:00,34,1,0.0294117647058824,1.0,1.0,1
2021-05-12 00:00:00,64,5,0.078125,4.0,4.0,1
2021-05-11 00:00:00,116,3,0.0258620689655172,2.0,2.0,1
2021-05-10 00:00:00,80,7,0.0875,4.0,4.0,1
2021-05-09 00:00:00,23,2,0.0869565217391304,1.0,0.0,0
2021-05-08 00:00:00,33,3,0.0909090909090909,1.0,0.0,0
2021-05-07 00:00:00,75,4,0.0533333333333333,4.0,2.0,0.5
2021-05-06 00:00:00,102,8,0.0784313725490196,4.0,1.0,0.25
2021-05-05 00:00:00,86,8,0.0930232558139535,53.0,28.0,0.5283018867924528
2021-05-04 00:00:00,140,10,0.0714285714285714,1.0,0.0,0
2021-05-03 00:00:00,107,8,0.0747663551401869,3.0,1.0,0.3333333333333333
2021-05-02 00:00:00,42,3,0.0714285714285714,,,
2021-05-01 00:00:00,72,6,0.0833333333333333,1.0,1.0,1
2021-04-30 00:00:00,68,5,0.0735294117647059,6.0,2.0,0.3333333333333333
2021-04-29 00:00:00,116,3,0.0258620689655172,1.0,0.0,0
2021-04-28 00:00:00,98,1,0.0102040816326531,43.0,32.0,0.744186046511628
2021-04-27 00:00:00,110,9,0.0818181818181818,3.0,3.0,1
2021-04-26 00:00:00,113,13,0.1150442477876106,28.0,19.0,0.6785714285714286
2021-04-25 00:00:00,35,0,0,,,
2021-04-24 00:00:00,57,3,0.0526315789473684,3.0,3.0,1
2021-04-23 00:00:00,90,5,0.0555555555555556,17.0,10.0,0.5882352941176472
2021-04-22 00:00:00,129,8,0.062015503875969,18.0,13.0,0.7222222222222222
2021-04-21 00:00:00,95,15,0.1578947368421053,4.0,2.0,0.5
2021-04-20 00:00:00,100,8,0.08,4.0,3.0,0.75
2021-04-19 00:00:00,161,9,0.0559006211180124,3.0,1.0,0.3333333333333333
2021-04-18 00:00:00,47,6,0.1276595744680851,,,
2021-04-17 00:00:00,45,2,0.0444444444444444,,,
2021-04-16 00:00:00,88,4,0.0454545454545455,8.0,3.0,0.375
2021-04-15 00:00:00,114,9,0.0789473684210526,9.0,6.0,0.6666666666666666
2021-04-14 00:00:00,122,7,0.0573770491803279,3.0,3.0,1
2021-04-13 00:00:00,121,6,0.0495867768595041,7.0,4.0,0.5714285714285714
2021-04-12 00:00:00,126,3,0.0238095238095238,6.0,1.0,0.1666666666666667
2021-04-11 00:00:00,28,1,0.0357142857142857,1.0,0.0,0
2021-04-10 00:00:00,27,1,0.037037037037037,,,
2021-04-09 00:00:00,96,3,0.03125,2.0,2.0,1
2021-04-08 00:00:00,102,6,0.0588235294117647,6.0,3.0,0.5
2021-04-07 00:00:00,144,3,0.0208333333333333,5.0,1.0,0.2
2021-04-06 00:00:00,125,4,0.032,32.0,17.0,0.53125
2021-04-05 00:00:00,158,4,0.0253164556962025,2.0,1.0,0.5
2021-04-04 00:00:00,21,3,0.1428571428571429,3.0,0.0,0
2021-04-03 00:00:00,19,1,0.0526315789473684,,,
2021-04-02 00:00:00,62,0,0,5.0,1.0,0.2
2021-04-01 00:00:00,138,3,0.0217391304347826,3.0,0.0,0
2021-03-31 00:00:00,149,8,0.0536912751677852,32.0,19.0,0.59375
2021-03-30 00:00:00,248,9,0.0362903225806452,7.0,3.0,0.4285714285714286
2021-03-29 00:00:00,125,2,0.016,5.0,5.0,1
2021-03-28 00:00:00,32,1,0.03125,2.0,1.0,0.5
2021-03-27 00:00:00,46,7,0.1521739130434783,3.0,2.0,0.6666666666666666
2021-03-26 00:00:00,136,3,0.0220588235294118,9.0,4.0,0.4444444444444444
2021-03-25 00:00:00,159,4,0.0251572327044025,39.0,34.0,0.8717948717948718
2021-03-24 00:00:00,137,2,0.0145985401459854,20.0,14.0,0.7
2021-03-23 00:00:00,113,4,0.0353982300884956,4.0,2.0,0.5
2021-03-22 00:00:00,160,4,0.025,6.0,0.0,0
2021-03-21 00:00:00,37,2,0.0540540540540541,,,
2021-03-20 00:00:00,40,1,0.025,,,
2021-03-19 00:00:00,73,2,0.0273972602739726,1.0,1.0,1
2021-03-18 00:00:00,90,4,0.0444444444444444,3.0,1.0,0.3333333333333333
2021-03-17 00:00:00,89,1,0.0112359550561798,7.0,6.0,0.8571428571428572
2021-03-16 00:00:00,95,4,0.0421052631578947,2.0,1.0,0.5
2021-03-15 00:00:00,82,2,0.024390243902439,4.0,4.0,1
2021-03-14 00:00:00,42,0,0,1.0,1.0,1
2021-03-13 00:00:00,22,1,0.0454545454545455,,,
2021-03-12 00:00:00,114,5,0.043859649122807,5.0,3.0,0.6
2021-03-11 00:00:00,170,7,0.0411764705882353,8.0,2.0,0.25
2021-03-10 00:00:00,139,6,0.0431654676258993,6.0,3.0,0.5
2021-03-09 00:00:00,150,11,0.0733333333333333,7.0,2.0,0.2857142857142857
2021-03-08 00:00:00,154,8,0.051948051948052,3.0,3.0,1
2021-03-07 00:00:00,54,1,0.0185185185185185,,,
2021-03-06 00:00:00,45,2,0.0444444444444444,1.0,1.0,1
2021-03-05 00:00:00,206,7,0.0339805825242718,23.0,11.0,0.4782608695652174
2021-03-04 00:00:00,167,7,0.0419161676646707,5.0,4.0,0.8
2021-03-03 00:00:00,141,9,0.0638297872340426,8.0,5.0,0.625
2021-03-02 00:00:00,135,6,0.0444444444444444,4.0,4.0,1
2021-03-01 00:00:00,133,12,0.0902255639097744,2.0,1.0,0.5
2021-02-28 00:00:00,49,1,0.0204081632653061,,,
2021-02-27 00:00:00,38,4,0.1052631578947368,2.0,1.0,0.5
2021-02-26 00:00:00,134,16,0.1194029850746269,5.0,2.0,0.4
2021-02-25 00:00:00,124,7,0.0564516129032258,1.0,0.0,0
2021-02-24 00:00:00,330,20,0.0606060606060606,11.0,4.0,0.3636363636363637
2021-02-23 00:00:00,628,18,0.0286624203821656,29.0,14.0,0.4827586206896552
2021-02-22 00:00:00,177,7,0.0395480225988701,36.0,13.0,0.3611111111111111
2021-02-21 00:00:00,46,4,0.0869565217391304,2.0,2.0,1
2021-02-20 00:00:00,40,6,0.15,2.0,0.0,0
2021-02-19 00:00:00,155,15,0.0967741935483871,3.0,0.0,0
2021-02-18 00:00:00,158,15,0.0949367088607595,6.0,1.0,0.1666666666666667
2021-02-17 00:00:00,178,22,0.1235955056179775,6.0,2.0,0.3333333333333333
2021-02-16 00:00:00,173,14,0.0809248554913295,5.0,1.0,0.2
2021-02-15 00:00:00,101,13,0.1287128712871287,4.0,0.0,0
2021-02-14 00:00:00,43,10,0.2325581395348837,,,
2021-02-13 00:00:00,55,7,0.1272727272727273,1.0,0.0,0
2021-02-12 00:00:00,153,18,0.1176470588235294,3.0,2.0,0.6666666666666666
2021-02-11 00:00:00,132,10,0.0757575757575758,5.0,2.0,0.4
