date,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE
2021-01-30 00:00:00,5,0,0,,,
2021-01-29 00:00:00,63,6,0.0952380952380952,,,
2021-01-28 00:00:00,122,17,0.139344262295082,2.0,2.0,1
2021-01-27 00:00:00,101,11,0.1089108910891089,1.0,1.0,1
2021-01-26 00:00:00,82,16,0.1951219512195122,1.0,0.0,0
2021-01-25 00:00:00,115,20,0.1739130434782609,2.0,0.0,0
2021-01-24 00:00:00,31,5,0.1612903225806452,,,
2021-01-23 00:00:00,34,6,0.1764705882352941,,,
2021-01-22 00:00:00,141,20,0.1418439716312057,1.0,1.0,1
2021-01-21 00:00:00,137,22,0.1605839416058394,2.0,1.0,0.5
2021-01-20 00:00:00,124,11,0.0887096774193548,4.0,2.0,0.5
2021-01-19 00:00:00,180,21,0.1166666666666667,2.0,1.0,0.5
2021-01-18 00:00:00,104,23,0.2211538461538462,3.0,0.0,0
2021-01-17 00:00:00,57,10,0.1754385964912281,2.0,0.0,0
2021-01-16 00:00:00,56,17,0.3035714285714286,2.0,1.0,0.5
2021-01-15 00:00:00,210,25,0.1190476190476191,2.0,1.0,0.5
2021-01-14 00:00:00,189,25,0.1322751322751323,1.0,0.0,0
2021-01-13 00:00:00,183,19,0.1038251366120219,1.0,0.0,0
2021-01-12 00:00:00,221,39,0.1764705882352941,1.0,1.0,1
2021-01-11 00:00:00,224,27,0.1205357142857143,5.0,2.0,0.4
2021-01-10 00:00:00,39,9,0.2307692307692308,4.0,2.0,0.5
2021-01-09 00:00:00,62,13,0.2096774193548387,5.0,2.0,0.4
2021-01-08 00:00:00,305,43,0.1409836065573771,,,
2021-01-07 00:00:00,303,58,0.1914191419141914,1.0,0.0,0
2021-01-06 00:00:00,253,46,0.1818181818181818,2.0,1.0,0.5
2021-01-05 00:00:00,449,57,0.1269487750556793,2.0,0.0,0
2021-01-04 00:00:00,226,65,0.2876106194690266,2.0,0.0,0
2021-01-03 00:00:00,54,11,0.2037037037037037,1.0,1.0,1
2021-01-02 00:00:00,90,23,0.2555555555555556,,,
2021-01-01 00:00:00,41,3,0.0731707317073171,4.0,1.0,0.25
2020-12-31 00:00:00,173,34,0.1965317919075145,,,
