date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,19,5
2020-12-21,24,5
2020-12-22,394,370
2020-12-23,847,453
2020-12-24,905,58
2020-12-25,922,17
2020-12-26,962,40
2020-12-27,977,15
2020-12-28,1056,79
2020-12-29,1358,302
2020-12-30,2132,774
2020-12-31,2277,145
2021-01-01,2313,36
2021-01-02,2440,127
2021-01-03,2446,6
2021-01-04,2497,51
2021-01-05,2576,79
2021-01-06,2675,99
2021-01-07,3355,680
2021-01-08,4115,760
2021-01-09,4309,194
2021-01-10,4318,9
2021-01-11,4412,94
2021-01-12,4645,233
2021-01-13,5173,528
2021-01-14,5518,345
2021-01-15,5641,123
2021-01-16,5980,339
2021-01-17,6012,32
2021-01-18,6214,202
2021-01-19,6993,779
2021-01-20,7990,997
2021-01-21,9454,1464
2021-01-22,11174,1720
2021-01-23,12665,1491
2021-01-24,14016,1351
2021-01-25,14988,972
2021-01-26,15609,621
2021-01-27,17484,1875
2021-01-28,19576,2092
2021-01-29,21473,1897
2021-01-30,22456,983
2021-01-31,23405,949
2021-02-01,25532,2127
2021-02-02,27875,2343
2021-02-03,30480,2605
2021-02-04,32546,2066
2021-02-05,34547,2001
2021-02-06,35824,1277
2021-02-07,36877,1053
2021-02-08,38551,1674
2021-02-09,40261,1710
2021-02-10,42574,2313
2021-02-11,44337,1763
2021-02-12,45967,1630
2021-02-13,47328,1361
2021-02-14,48358,1030
2021-02-15,49177,819
2021-02-16,50771,1594
2021-02-17,51793,1022
2021-02-18,52411,618
2021-02-19,53024,613
2021-02-20,53341,317
2021-02-21,53568,227
2021-02-22,53897,329
2021-02-23,55472,1575
2021-02-24,58690,3218
2021-02-25,61698,3008
2021-02-26,65110,3412
2021-02-27,66332,1222
2021-02-28,67545,1213
2021-03-01,70451,2906
2021-03-02,72881,2430
2021-03-03,75742,2861
2021-03-04,77567,1825
2021-03-05,79722,2155
2021-03-06,81414,1692
2021-03-07,83054,1640
2021-03-08,85764,2710
2021-03-09,88806,3042
2021-03-10,91958,3152
2021-03-11,94135,2177
2021-03-12,96137,2002
2021-03-13,97972,1835
2021-03-14,99712,1740
2021-03-15,101887,2175
2021-03-16,104188,2301
2021-03-17,106193,2005
2021-03-18,107539,1346
2021-03-19,108879,1340
2021-03-20,109921,1042
2021-03-21,110235,314
2021-03-22,111424,1189
2021-03-23,112592,1168
2021-03-24,114193,1601
2021-03-25,115753,1560
2021-03-26,117327,1574
2021-03-27,118268,941
2021-03-28,118500,232
2021-03-29,119614,1114
2021-03-30,120787,1173
2021-03-31,122048,1261
2021-04-01,123560,1512
2021-04-02,124999,1439
2021-04-03,125848,849
2021-04-04,126087,239
2021-04-05,127568,1481
2021-04-06,129302,1734
2021-04-07,130995,1693
2021-04-08,132985,1990
2021-04-09,135061,2076
2021-04-10,135901,840
2021-04-11,136607,706
2021-04-12,137939,1332
2021-04-13,138790,851
2021-04-14,140477,1687
2021-04-15,142287,1810
2021-04-16,143908,1621
2021-04-17,145630,1722
2021-04-18,146403,773
2021-04-19,148042,1639
2021-04-20,148962,920
2021-04-21,150372,1410
2021-04-22,151961,1589
2021-04-23,153500,1539
2021-04-24,154758,1258
2021-04-25,155277,519
2021-04-26,156516,1239
2021-04-27,157417,901
2021-04-28,158603,1186
2021-04-29,159528,925
2021-04-30,160569,1041
2021-05-01,161206,637
2021-05-02,161434,228
2021-05-03,162210,776
2021-05-04,163142,932
2021-05-05,163839,697
2021-05-06,164474,635
2021-05-07,165120,646
2021-05-08,165604,484
2021-05-09,165766,162
2021-05-10,166400,634
2021-05-11,166942,542
2021-05-12,167691,749
2021-05-13,168289,598
2021-05-14,169057,768
2021-05-15,169549,492
2021-05-16,169744,195
2021-05-17,170201,457
2021-05-18,170734,533
2021-05-19,171349,615
2021-05-20,172050,701
2021-05-21,172596,546
2021-05-22,172888,292
2021-05-23,173086,198
2021-05-24,173495,409
2021-05-25,173897,402
2021-05-26,174339,442
2021-05-27,174722,383
2021-05-28,175168,446
2021-05-29,175376,208
2021-05-30,175524,148
2021-05-31,175630,106
2021-06-01,176060,430
2021-06-02,176471,411
2021-06-03,176914,443
2021-06-04,177363,449
2021-06-05,177586,223
2021-06-06,177725,139
2021-06-07,178024,299
2021-06-08,178373,349
2021-06-09,178706,333
2021-06-10,179022,316
2021-06-11,179387,365
2021-06-12,179612,225
2021-06-13,179741,129
2021-06-14,180010,269
2021-06-15,180321,311
2021-06-16,180635,314
2021-06-17,180896,261
2021-06-18,181240,344
2021-06-19,181382,142
2021-06-20,181464,82
2021-06-21,181651,187
2021-06-22,181917,266
2021-06-23,182203,286
2021-06-24,182419,216
2021-06-25,182709,290
2021-06-26,182831,122
2021-06-27,182912,81
2021-06-28,183119,207
2021-06-29,183319,200
2021-06-30,183590,271
2021-07-01,183827,237
2021-07-02,184094,267
2021-07-03,184227,133
2021-07-04,184243,16
2021-07-05,184398,155
2021-07-06,184611,213
2021-07-07,184863,252
2021-07-08,185058,195
2021-07-09,185291,233
2021-07-10,185427,136
2021-07-11,185486,59
2021-07-12,185647,161
2021-07-13,185823,176
2021-07-14,185994,171
2021-07-15,186179,185
2021-07-16,186495,316
2021-07-17,186672,177
2021-07-18,186771,99
2021-07-19,187011,240
2021-07-20,187273,262
2021-07-21,187604,331
2021-07-22,187898,294
2021-07-23,188209,311
2021-07-24,188461,252
2021-07-25,188612,151
2021-07-26,188888,276
2021-07-27,189200,312
2021-07-28,189508,308
2021-07-29,189768,260
2021-07-30,190259,491
2021-07-31,190488,229
2021-08-01,190634,146
2021-08-02,190916,282
2021-08-03,191216,300
2021-08-04,191531,315
2021-08-05,191844,313
2021-08-06,192265,421
2021-08-07,192544,279
2021-08-08,192702,158
2021-08-09,193020,318
2021-08-10,193279,259
2021-08-11,193558,279
2021-08-12,193948,390
2021-08-13,194480,532
2021-08-14,194811,331
2021-08-15,194998,187
2021-08-16,195380,382
2021-08-17,195787,407
2021-08-18,196199,412
2021-08-19,196612,413
2021-08-20,197156,544
2021-08-21,197443,287
2021-08-22,197614,171
2021-08-23,197953,339
2021-08-24,198298,345
2021-08-25,198741,443
2021-08-26,199122,381
2021-08-27,199662,540
2021-08-28,199940,278
2021-08-29,200135,195
2021-08-30,200492,357
2021-08-31,200828,336
2021-09-01,201213,385
2021-09-02,201517,304
2021-09-03,201985,468
2021-09-04,202245,260
2021-09-05,202407,162
2021-09-06,202471,64
2021-09-07,202790,319
2021-09-08,203126,336
2021-09-09,203456,330
2021-09-10,203982,526
2021-09-11,204191,209
2021-09-12,204351,160
2021-09-13,204629,278
2021-09-14,204894,265
2021-09-15,205187,293
2021-09-16,205472,285
2021-09-17,205859,387
2021-09-18,206047,188
2021-09-19,206162,115
2021-09-20,206408,246
2021-09-21,206636,228
2021-09-22,206916,280
2021-09-23,207188,272
2021-09-24,207602,414
2021-09-25,207837,235
2021-09-26,207929,92
2021-09-27,208215,286
2021-09-28,208457,242
2021-09-29,208768,311
2021-09-30,209083,315
2021-10-01,209441,358
2021-10-02,209611,170
2021-10-03,209689,78
2021-10-04,209941,252
2021-10-05,210185,244
2021-10-06,210447,262
2021-10-07,210664,217
2021-10-08,210972,308
2021-10-09,211102,130
2021-10-10,211186,84
2021-10-11,211407,221
2021-10-12,211613,206
2021-10-13,211841,228
2021-10-14,212082,241
2021-10-15,212359,277
2021-10-16,212485,126
2021-10-17,212577,92
2021-10-18,212810,233
2021-10-19,213019,209
2021-10-20,213249,230
2021-10-21,213462,213
2021-10-22,214356,894
2021-10-23,214881,525
2021-10-24,215234,353
2021-10-25,216391,1157
2021-10-26,217525,1134
