date,Maricopa_cume,Maricopa
2020-12-01,211,
2020-12-02,230,19
2020-12-03,242,12
2020-12-04,248,6
2020-12-05,250,2
2020-12-07,260,10
2020-12-08,270,10
2020-12-09,279,9
2020-12-10,296,17
2020-12-11,304,8
2020-12-12,312,8
2020-12-13,322,10
2020-12-14,338,16
2020-12-15,380,42
2020-12-16,443,63
2020-12-17,1715,1272
2020-12-18,3406,1691
2020-12-19,5080,1674
2020-12-20,6102,1022
2020-12-21,9338,3236
2020-12-22,13494,4156
2020-12-23,18302,4808
2020-12-24,19877,1575
2020-12-25,19883,6
2020-12-26,24917,5034
2020-12-27,27180,2263
2020-12-28,32421,5241
2020-12-29,40288,7867
2020-12-30,48968,8680
2020-12-31,53057,4089
2021-01-01,54862,1805
2021-01-02,61028,6166
2021-01-03,63630,2602
2021-01-04,68387,4757
2021-01-05,72783,4396
2021-01-06,77769,4986
2021-01-07,83183,5414
2021-01-08,87827,4644
2021-01-09,92512,4685
2021-01-10,95160,2648
2021-01-11,104866,9706
2021-01-12,120978,16112
2021-01-13,138419,17441
2021-01-14,155281,16862
2021-01-15,170788,15507
2021-01-16,182403,11615
2021-01-17,190845,8442
2021-01-18,203730,12885
2021-01-19,221509,17779
2021-01-20,240571,19062
2021-01-21,260654,20083
2021-01-22,283000,22346
2021-01-23,302104,19104
2021-01-24,314536,12432
2021-01-25,330960,16424
2021-01-26,353372,22412
2021-01-27,373986,20614
2021-01-28,393147,19161
2021-01-29,414894,21747
2021-01-30,430617,15723
2021-01-31,438787,8170
2021-02-01,457842,19055
2021-02-02,480413,22571
2021-02-03,502804,22391
2021-02-04,528331,25527
2021-02-05,551364,23033
2021-02-06,575646,24282
2021-02-07,588633,12987
2021-02-08,612622,23989
2021-02-09,640317,27695
2021-02-10,666823,26506
2021-02-11,693610,26787
2021-02-12,729642,36032
2021-02-13,758129,28487
2021-02-14,771556,13427
2021-02-15,791445,19889
2021-02-16,819450,28005
2021-02-17,848331,28881
2021-02-18,876974,28643
2021-02-19,905940,28966
2021-02-20,931720,25780
2021-02-21,945053,13333
2021-02-22,964303,19250
2021-02-23,993460,29157
2021-02-24,1024895,31435
2021-02-25,1055041,30146
2021-02-26,1092097,37056
2021-02-27,1122910,30813
2021-02-28,1140618,17708
2021-03-01,1168406,27788
2021-03-02,1196580,28174
2021-03-03,1226816,30236
2021-03-04,1258044,31228
2021-03-05,1290504,32460
2021-03-06,1318081,27577
2021-03-07,1335810,17729
2021-03-08,1365806,29996
2021-03-09,1397902,32096
2021-03-10,1433575,35673
2021-03-11,1470702,37127
2021-03-12,1512434,41732
2021-03-13,1544121,31687
2021-03-14,1564219,20098
2021-03-15,1592773,28554
2021-03-16,1624139,31366
2021-03-17,1660624,36485
2021-03-18,1697175,36551
2021-03-19,1732026,34851
2021-03-20,1764196,32170
2021-03-21,1786591,22395
2021-03-22,1813223,26632
2021-03-23,1840451,27228
2021-03-24,1877021,36570
2021-03-25,1918528,41507
2021-03-26,1959381,40853
2021-03-27,1995268,35887
2021-03-28,2022858,27590
2021-03-29,2062300,39442
2021-03-30,2102941,40641
2021-03-31,2148377,45436
2021-04-01,2197574,49197
2021-04-02,2240315,42741
2021-04-03,2272523,32208
2021-04-04,2285107,12584
2021-04-05,2320324,35217
2021-04-06,2359683,39359
2021-04-07,2404243,44560
2021-04-08,2450035,45792
2021-04-09,2491502,41467
2021-04-10,2523725,32223
2021-04-11,2546260,22535
2021-04-12,2577654,31394
2021-04-13,2608511,30857
2021-04-14,2643214,34703
2021-04-15,2680569,37355
2021-04-16,2717354,36785
2021-04-17,2745888,28534
2021-04-18,2767333,21445
2021-04-19,2800195,32862
2021-04-20,2833889,33694
2021-04-21,2871855,37966
2021-04-22,2910053,38198
2021-04-23,2944109,34056
2021-04-24,2968614,24505
2021-04-25,2986343,17729
2021-04-26,3013299,26956
2021-04-27,3040680,27381
2021-04-28,3068756,28076
2021-04-29,3094743,25987
2021-04-30,3120996,26253
2021-05-01,3140026,19030
2021-05-02,3155692,15666
2021-05-03,3172530,16838
2021-05-04,3196712,24182
2021-05-05,3215942,19230
2021-05-06,3238996,23054
2021-05-07,3263057,24061
2021-05-08,3281984,18927
2021-05-09,3291540,9556
2021-05-10,3307761,16221
2021-05-11,3324849,17088
2021-05-12,3343378,18529
2021-05-13,3368045,24667
2021-05-14,3392645,24600
2021-05-15,3412680,20035
2021-05-16,3424748,12068
2021-05-17,3444511,19763
2021-05-18,3462027,17516
2021-05-19,3485617,23590
2021-05-20,3505024,19407
2021-05-21,3526737,21713
2021-05-22,3544390,17653
2021-05-23,3552106,7716
2021-05-24,3566543,14437
2021-05-25,3579516,12973
2021-05-26,3593852,14336
2021-05-27,3606990,13138
2021-05-28,3621621,14631
2021-05-29,3631086,9465
2021-05-30,3636419,5333
2021-05-31,3639392,2973
2021-06-01,3652848,13456
2021-06-02,3664649,11801
2021-06-03,3679140,14491
2021-06-04,3695378,16238
2021-06-05,3709141,13763
2021-06-06,3715900,6759
2021-06-07,3728027,12127
2021-06-08,3739624,11597
2021-06-09,3751177,11553
2021-06-10,3764276,13099
2021-06-11,3780726,16450
2021-06-12,3792281,11555
2021-06-13,3798044,5763
2021-06-14,3808774,10730
2021-06-15,3819071,10297
2021-06-16,3829317,10246
2021-06-17,3838904,9587
2021-06-18,3850843,11939
2021-06-19,3858287,7444
2021-06-20,3862271,3984
2021-06-21,3869309,7038
2021-06-22,3877244,7935
