date,Navajo_cume,Navajo
2020-12-01,2,
2020-12-02,3,1
2020-12-06,4,1
2020-12-07,6,2
2020-12-10,8,2
2020-12-13,9,1
2020-12-14,11,2
2020-12-15,27,16
2020-12-16,76,49
2020-12-17,178,102
2020-12-18,272,94
2020-12-19,274,2
2020-12-20,277,3
2020-12-21,292,15
2020-12-22,378,86
2020-12-23,578,200
2020-12-24,686,108
2020-12-25,691,5
2020-12-26,693,2
2020-12-27,694,1
2020-12-28,1046,352
2020-12-29,1439,393
2020-12-30,1841,402
2020-12-31,2218,377
2021-01-01,2318,100
2021-01-02,2322,4
2021-01-03,2326,4
2021-01-04,2605,279
2021-01-05,3081,476
2021-01-06,3630,549
2021-01-07,4411,781
2021-01-08,4856,445
2021-01-09,4868,12
2021-01-10,4870,2
2021-01-11,5356,486
2021-01-12,5862,506
2021-01-13,6291,429
2021-01-14,6800,509
2021-01-15,7340,540
2021-01-16,7358,18
2021-01-17,7368,10
2021-01-18,7548,180
2021-01-19,8071,523
2021-01-20,8719,648
2021-01-21,9546,827
2021-01-22,10059,513
2021-01-23,10298,239
2021-01-24,10319,21
2021-01-25,10973,654
2021-01-26,11588,615
2021-01-27,12458,870
2021-01-28,13689,1231
2021-01-29,14481,792
2021-01-30,14619,138
2021-01-31,14643,24
2021-02-01,15478,835
2021-02-02,16342,864
2021-02-03,17575,1233
2021-02-04,18666,1091
2021-02-05,19446,780
2021-02-06,20600,1154
2021-02-07,20613,13
2021-02-08,21399,786
2021-02-09,22273,874
2021-02-10,23290,1017
2021-02-11,24481,1191
2021-02-12,25480,999
2021-02-13,26120,640
2021-02-14,26180,60
2021-02-15,26397,217
2021-02-16,27361,964
2021-02-17,28503,1142
2021-02-18,29380,877
2021-02-19,30006,626
2021-02-20,30152,146
2021-02-21,30204,52
2021-02-22,30749,545
2021-02-23,31465,716
2021-02-24,32149,684
2021-02-25,33138,989
2021-02-26,33980,842
2021-02-27,34784,804
2021-02-28,34820,36
2021-03-01,35514,694
2021-03-02,36139,625
2021-03-03,36981,842
2021-03-04,37746,765
2021-03-05,38273,527
2021-03-06,39018,745
2021-03-07,39060,42
2021-03-08,39557,497
2021-03-09,40114,557
2021-03-10,41217,1103
2021-03-11,42346,1129
2021-03-12,43129,783
2021-03-13,43750,621
2021-03-14,43819,69
2021-03-15,44441,622
2021-03-16,45063,622
2021-03-17,45851,788
2021-03-18,46836,985
2021-03-19,47365,529
2021-03-20,47537,172
2021-03-21,47605,68
2021-03-22,48109,504
2021-03-23,48866,757
2021-03-24,49710,844
2021-03-25,50620,910
2021-03-26,51230,610
2021-03-27,51405,175
2021-03-28,51465,60
2021-03-29,51953,488
2021-03-30,52416,463
2021-03-31,53243,827
2021-04-01,53733,490
2021-04-02,54159,426
2021-04-03,54373,214
2021-04-04,54408,35
2021-04-05,54792,384
2021-04-06,55244,452
2021-04-07,55687,443
2021-04-08,56419,732
2021-04-09,56841,422
2021-04-10,57050,209
2021-04-11,57119,69
2021-04-12,57700,581
2021-04-13,58096,396
2021-04-14,58592,496
2021-04-15,59137,545
2021-04-16,59537,400
2021-04-17,59652,115
2021-04-18,59703,51
2021-04-19,60114,411
2021-04-20,60454,340
2021-04-21,60822,368
2021-04-22,61187,365
2021-04-23,61513,326
2021-04-24,61664,151
2021-04-25,61697,33
2021-04-26,61968,271
2021-04-27,62265,297
2021-04-28,62597,332
2021-04-29,62977,380
2021-04-30,63236,259
2021-05-01,63322,86
2021-05-02,63341,19
2021-05-03,63525,184
2021-05-04,63797,272
2021-05-05,63996,199
2021-05-06,64341,345
2021-05-07,64513,172
2021-05-08,64582,69
2021-05-09,64599,17
2021-05-10,64802,203
2021-05-11,65001,199
2021-05-12,65218,217
2021-05-13,65560,342
2021-05-14,66055,495
2021-05-15,66124,69
2021-05-16,66169,45
2021-05-17,66508,339
2021-05-18,66856,348
2021-05-19,67280,424
2021-05-20,67700,420
2021-05-21,67984,284
2021-05-22,68268,284
2021-05-23,68317,49
2021-05-24,68545,228
2021-05-25,68828,283
2021-05-26,69048,220
2021-05-27,69282,234
2021-05-28,69442,160
2021-05-29,69477,35
2021-05-30,69499,22
2021-05-31,69531,32
2021-06-01,69759,228
2021-06-02,69914,155
2021-06-03,70152,238
2021-06-04,70485,333
2021-06-05,70525,40
2021-06-06,70565,40
2021-06-07,70801,236
2021-06-08,70999,198
2021-06-09,71372,373
2021-06-10,71683,311
2021-06-11,71929,246
2021-06-12,72124,195
2021-06-13,72142,18
2021-06-14,72378,236
2021-06-15,72650,272
2021-06-16,72867,217
2021-06-17,73031,164
2021-06-18,73181,150
2021-06-19,73218,37
2021-06-20,73255,37
2021-06-21,73388,133
2021-06-22,73618,230
2021-06-23,73763,145
2021-06-24,73919,156
2021-06-25,74050,131
2021-06-26,74087,37
2021-06-27,74107,20
2021-06-28,74250,143
2021-06-29,74418,168
2021-06-30,74607,189
2021-07-01,74758,151
2021-07-02,74891,133
2021-07-03,74909,18
2021-07-04,74916,7
2021-07-05,74964,48
2021-07-06,75128,164
2021-07-07,75269,141
2021-07-08,75388,119
2021-07-09,75535,147
2021-07-10,75554,19
2021-07-11,75567,13
2021-07-12,75738,171
2021-07-13,75875,137
2021-07-14,76069,194
2021-07-15,76184,115
2021-07-16,76341,157
2021-07-17,76387,46
2021-07-18,76411,24
2021-07-19,76625,214
2021-07-20,76815,190
2021-07-21,76994,179
2021-07-22,77173,179
2021-07-23,77322,149
2021-07-24,77375,53
2021-07-25,77395,20
2021-07-26,77551,156
2021-07-27,77718,167
2021-07-28,77897,179
2021-07-29,78071,174
2021-07-30,78206,135
2021-07-31,78247,41
2021-08-01,78284,37
2021-08-02,78489,205
2021-08-03,78682,193
2021-08-04,78864,182
2021-08-05,79016,152
2021-08-06,79251,235
2021-08-07,79303,52
2021-08-08,79335,32
2021-08-09,79528,193
2021-08-10,79723,195
2021-08-11,79938,215
2021-08-12,80142,204
2021-08-13,80422,280
2021-08-14,80497,75
2021-08-15,80528,31
2021-08-16,80778,250
2021-08-17,81011,233
2021-08-18,81208,197
2021-08-19,81392,184
2021-08-20,81641,249
2021-08-21,81689,48
2021-08-22,81730,41
2021-08-23,81915,185
2021-08-24,82109,194
2021-08-25,82300,191
2021-08-26,82479,179
2021-08-27,82756,277
2021-08-28,82835,79
2021-08-29,82911,76
2021-08-30,83064,153
2021-08-31,83208,144
2021-09-01,83375,167
2021-09-02,83523,148
2021-09-03,83730,207
2021-09-04,83774,44
2021-09-05,83797,23
2021-09-06,83813,16
2021-09-07,84021,208
2021-09-08,84177,156
2021-09-09,84344,167
2021-09-10,84547,203
2021-09-11,84602,55
2021-09-12,84618,16
2021-09-13,84831,213
2021-09-14,84996,165
2021-09-15,85136,140
2021-09-16,85273,137
2021-09-17,85443,170
2021-09-18,85482,39
2021-09-19,85509,27
2021-09-20,85628,119
2021-09-21,85728,100
2021-09-22,85866,138
2021-09-23,85990,124
2021-09-24,86150,160
2021-09-25,86217,67
2021-09-26,86246,29
2021-09-27,86396,150
2021-09-28,86621,225
2021-09-29,86824,203
2021-09-30,87090,266
2021-10-01,87294,204
2021-10-02,87394,100
2021-10-03,87403,9
2021-10-04,87529,126
2021-10-05,87755,226
2021-10-06,87940,185
2021-10-07,88178,238
2021-10-08,88358,180
2021-10-09,88387,29
2021-10-10,88399,12
2021-10-11,88503,104
2021-10-12,88654,151
2021-10-13,88861,207
2021-10-14,89064,203
2021-10-15,89235,171
2021-10-16,89298,63
2021-10-17,89320,22
2021-10-18,89444,124
2021-10-19,89631,187
2021-10-20,89859,228
2021-10-21,90032,173
2021-10-22,90286,254
2021-10-23,90401,115
2021-10-24,90451,50
2021-10-25,90792,341
2021-10-26,91181,389
2021-10-27,91716,535
2021-10-28,92413,697
2021-10-29,92908,495
2021-10-30,93077,169
2021-10-31,93134,57
2021-11-01,93529,395
2021-11-02,93955,426
2021-11-03,94289,334
2021-11-04,94851,562
2021-11-05,95379,528
2021-11-06,95742,363
2021-11-07,95821,79
2021-11-08,96244,423
2021-11-09,96859,615
2021-11-10,97836,977
2021-11-11,98084,248
2021-11-12,98613,529
2021-11-13,98746,133
2021-11-14,98805,59
2021-11-15,99277,472
2021-11-16,99777,500
2021-11-17,100233,456
2021-11-18,100689,456
2021-11-19,101158,469
2021-11-20,101474,316
2021-11-21,101530,56
2021-11-22,102013,483
2021-11-23,102455,442
2021-11-24,102745,290
2021-11-26,103047,302
2021-11-27,103145,98
2021-11-28,103209,64
2021-11-29,103699,490
2021-11-30,104359,660
2021-12-01,105252,893
2021-12-02,105675,423
2021-12-03,106283,608
2021-12-04,106826,543
2021-12-05,106893,67
2021-12-06,107286,393
2021-12-07,107609,323
2021-12-08,107950,341
2021-12-09,108323,373
2021-12-10,108685,362
2021-12-11,108956,271
2021-12-12,109017,61
2021-12-13,109403,386
2021-12-14,109776,373
2021-12-15,110066,290
2021-12-16,110393,327
2021-12-17,110751,358
2021-12-18,110911,160
2021-12-19,110972,61
2021-12-20,111262,290
2021-12-21,111571,309
2021-12-22,112040,469
2021-12-23,112345,305
2021-12-24,112384,39
2021-12-25,112385,1
2021-12-26,112425,40
2021-12-27,112752,327
2021-12-28,113057,305
2021-12-29,113379,322
2021-12-30,113703,324
2021-12-31,113759,56
2022-01-01,113767,8
2022-01-02,113789,22
2022-01-03,114055,266
2022-01-04,114336,281
2022-01-05,114601,265
2022-01-06,114837,236
2022-01-07,115157,320
2022-01-08,115324,167
2022-01-09,115361,37
2022-01-10,115579,218
2022-01-11,115814,235
2022-01-12,116173,359
2022-01-13,116456,283
2022-01-14,116861,405
2022-01-15,116924,63
2022-01-16,116955,31
2022-01-17,117023,68
2022-01-18,117213,190
2022-01-19,117467,254
2022-01-20,117703,236
2022-01-21,117987,284
2022-01-22,118031,44
2022-01-23,118078,47
2022-01-24,118262,184
2022-01-25,118502,240
2022-01-26,118698,196
2022-01-27,118896,198
2022-01-28,119090,194
2022-01-29,119131,41
2022-01-30,119146,15
2022-01-31,119322,176
2022-02-01,119444,122
2022-02-02,119554,110
2022-02-03,119733,179
2022-02-04,119901,168
2022-02-05,119939,38
2022-02-06,119955,16
2022-02-07,120120,165
2022-02-08,120249,129
2022-02-09,120464,215
2022-02-10,120618,154
2022-02-11,120806,188
2022-02-12,120850,44
2022-02-13,120860,10
2022-02-14,120951,91
2022-02-15,121097,146
2022-02-16,121174,77
2022-02-17,121270,96
2022-02-18,121380,110
