date,Yuma_cume,Yuma
2020-12-01,8,
2020-12-03,9,1
2020-12-04,10,1
2020-12-08,11,1
2020-12-10,12,1
2020-12-12,14,2
2020-12-16,20,6
2020-12-17,46,26
2020-12-18,47,1
2020-12-19,50,3
2020-12-20,53,3
2020-12-21,227,174
2020-12-22,873,646
2020-12-23,1606,733
2020-12-24,1826,220
2020-12-26,1925,99
2020-12-27,1926,1
2020-12-28,2340,414
2020-12-29,2672,332
2020-12-30,3081,409
2020-12-31,3166,85
2021-01-01,3216,50
2021-01-02,3223,7
2021-01-03,3227,4
2021-01-04,3455,228
2021-01-05,3790,335
2021-01-06,4262,472
2021-01-07,4476,214
2021-01-08,4748,272
2021-01-09,4765,17
2021-01-10,4783,18
2021-01-11,5393,610
2021-01-12,5981,588
2021-01-13,6626,645
2021-01-14,6810,184
2021-01-15,7000,190
2021-01-16,7017,17
2021-01-17,7029,12
2021-01-18,7076,47
2021-01-19,7480,404
2021-01-20,8034,554
2021-01-21,9622,1588
2021-01-22,11041,1419
2021-01-23,11212,171
2021-01-24,11233,21
2021-01-25,11666,433
2021-01-26,12466,800
2021-01-27,13799,1333
2021-01-28,15690,1891
2021-01-29,17510,1820
2021-01-30,18565,1055
2021-01-31,18590,25
2021-02-01,19398,808
2021-02-02,20426,1028
2021-02-03,21818,1392
2021-02-04,22790,972
2021-02-05,23438,648
2021-02-06,23514,76
2021-02-07,23552,38
2021-02-08,23851,299
2021-02-09,24683,832
2021-02-10,26632,1949
2021-02-11,28744,2112
2021-02-12,30360,1616
2021-02-13,31159,799
2021-02-14,31181,22
2021-02-15,31308,127
2021-02-16,31607,299
2021-02-17,31951,344
2021-02-18,32492,541
2021-02-19,33234,742
2021-02-20,33563,329
2021-02-21,33591,28
2021-02-22,33643,52
2021-02-23,34813,1170
2021-02-24,37174,2361
2021-02-25,39800,2626
2021-02-26,42209,2409
2021-02-27,43057,848
2021-02-28,43359,302
2021-03-01,45016,1657
2021-03-02,46204,1188
2021-03-03,47370,1166
2021-03-04,49863,2493
2021-03-05,53202,3339
2021-03-06,53453,251
2021-03-07,53616,163
2021-03-08,54441,825
2021-03-09,56261,1820
2021-03-10,58086,1825
2021-03-11,61017,2931
2021-03-12,63804,2787
2021-03-13,65256,1452
2021-03-14,65447,191
2021-03-15,66216,769
2021-03-16,67723,1507
2021-03-17,69733,2010
2021-03-18,73288,3555
2021-03-19,76222,2934
2021-03-20,77429,1207
2021-03-21,77745,316
2021-03-22,78209,464
2021-03-23,79596,1387
2021-03-24,81808,2212
2021-03-25,83854,2046
2021-03-26,86062,2208
2021-03-27,86653,591
2021-03-28,86875,222
2021-03-29,88259,1384
2021-03-30,91831,3572
2021-03-31,95506,3675
2021-04-01,99217,3711
2021-04-02,101908,2691
2021-04-03,103528,1620
2021-04-04,105025,1497
2021-04-05,107093,2068
2021-04-06,109764,2671
2021-04-07,112703,2939
2021-04-08,115830,3127
2021-04-09,118551,2721
2021-04-10,119818,1267
2021-04-11,120407,589
2021-04-12,121187,780
2021-04-13,122372,1185
2021-04-14,124960,2588
2021-04-15,127681,2721
2021-04-16,130713,3032
2021-04-17,131619,906
2021-04-18,132251,632
2021-04-19,134289,2038
2021-04-20,137075,2786
2021-04-21,139621,2546
2021-04-22,141885,2264
2021-04-23,144987,3102
2021-04-24,146333,1346
2021-04-25,147349,1016
2021-04-26,148694,1345
2021-04-27,152336,3642
2021-04-28,154895,2559
2021-04-29,157319,2424
2021-04-30,159699,2380
2021-05-01,160702,1003
2021-05-02,161311,609
2021-05-03,162419,1108
2021-05-04,164023,1604
2021-05-05,165540,1517
2021-05-06,167195,1655
2021-05-07,168807,1612
2021-05-08,169333,526
2021-05-09,169567,234
2021-05-10,170252,685
2021-05-11,171126,874
2021-05-12,172576,1450
2021-05-13,173745,1169
2021-05-14,175094,1349
2021-05-15,176202,1108
2021-05-16,176358,156
2021-05-17,177054,696
2021-05-18,177746,692
2021-05-19,178944,1198
2021-05-20,179873,929
2021-05-21,180875,1002
2021-05-22,181461,586
2021-05-23,181611,150
2021-05-24,182102,491
2021-05-25,182880,778
2021-05-26,184024,1144
2021-05-27,185076,1052
2021-05-28,186182,1106
2021-05-29,186388,206
2021-05-30,186535,147
2021-05-31,186642,107
2021-06-01,187305,663
2021-06-02,188493,1188
2021-06-03,189420,927
2021-06-04,190389,969
2021-06-05,191212,823
2021-06-06,191321,109
2021-06-07,191854,533
2021-06-08,192509,655
2021-06-09,193510,1001
2021-06-10,194424,914
2021-06-11,195431,1007
2021-06-12,195834,403
2021-06-13,195931,97
2021-06-14,196516,585
2021-06-15,197241,725
2021-06-16,197971,730
2021-06-17,198618,647
2021-06-18,199285,667
2021-06-19,199509,224
2021-06-20,199591,82
2021-06-21,200019,428
2021-06-22,200969,950
2021-06-23,202734,1765
2021-06-24,204255,1521
2021-06-25,204972,717
2021-06-26,205250,278
2021-06-27,205357,107
2021-06-28,205873,516
2021-06-29,206662,789
2021-06-30,207328,666
2021-07-01,208160,832
2021-07-02,208700,540
2021-07-03,208871,171
2021-07-04,208886,15
2021-07-05,209091,205
2021-07-06,209600,509
2021-07-07,210197,597
2021-07-08,210648,451
2021-07-09,211120,472
2021-07-10,211329,209
2021-07-11,211415,86
2021-07-12,211937,522
2021-07-13,212399,462
2021-07-14,212842,443
2021-07-15,213293,451
2021-07-16,213826,533
2021-07-17,214020,194
2021-07-18,214138,118
2021-07-19,214579,441
2021-07-20,215071,492
2021-07-21,215563,492
2021-07-22,216109,546
2021-07-23,216665,556
2021-07-24,216923,258
2021-07-25,217016,93
2021-07-26,217588,572
2021-07-27,218206,618
2021-07-28,218856,650
2021-07-29,219489,633
2021-07-30,220065,576
2021-07-31,220297,232
2021-08-01,220425,128
2021-08-02,220926,501
2021-08-03,221486,560
2021-08-04,222081,595
2021-08-05,222589,508
2021-08-06,223225,636
2021-08-07,223541,316
2021-08-08,223713,172
2021-08-09,224396,683
2021-08-10,225500,1104
2021-08-11,226102,602
2021-08-12,226741,639
2021-08-13,228308,1567
2021-08-14,228647,339
2021-08-15,228818,171
2021-08-16,229540,722
2021-08-17,230169,629
2021-08-18,230902,733
2021-08-19,231556,654
2021-08-20,232278,722
2021-08-21,232587,309
2021-08-22,232733,146
2021-08-23,233327,594
2021-08-24,233949,622
2021-08-25,234586,637
2021-08-26,235257,671
2021-08-27,236019,762
2021-08-28,236297,278
2021-08-29,236492,195
2021-08-30,237143,651
2021-08-31,237664,521
2021-09-01,238231,567
2021-09-02,238953,722
2021-09-03,239687,734
