date,Cochise_cume,Cochise
2020-12-01,4,
2020-12-06,5,1
2020-12-15,6,1
2020-12-16,7,1
2020-12-17,18,11
2020-12-18,26,8
2020-12-19,33,7
2020-12-20,34,1
2020-12-21,46,12
2020-12-22,309,263
2020-12-23,732,423
2020-12-24,853,121
2020-12-26,874,21
2020-12-28,961,87
2020-12-29,1036,75
2020-12-30,1242,206
2020-12-31,1443,201
2021-01-01,1483,40
2021-01-02,1497,14
2021-01-03,1575,78
2021-01-04,1628,53
2021-01-05,1716,88
2021-01-06,1820,104
2021-01-07,1899,79
2021-01-08,2063,164
2021-01-09,2440,377
2021-01-10,2457,17
2021-01-11,2757,300
2021-01-12,3024,267
2021-01-13,3480,456
2021-01-14,3802,322
2021-01-15,4274,472
2021-01-16,4679,405
2021-01-17,4704,25
2021-01-18,4949,245
2021-01-19,5357,408
2021-01-20,6060,703
2021-01-21,6717,657
2021-01-22,7062,345
2021-01-23,7631,569
2021-01-24,7752,121
2021-01-25,8193,441
2021-01-26,8672,479
2021-01-27,9431,759
2021-01-28,10432,1001
2021-01-29,11119,687
2021-01-30,11150,31
2021-01-31,11266,116
2021-02-01,11635,369
2021-02-02,11891,256
2021-02-03,12466,575
2021-02-04,12939,473
2021-02-05,13512,573
2021-02-06,13705,193
2021-02-07,13736,31
2021-02-08,14214,478
2021-02-09,15066,852
2021-02-10,16431,1365
2021-02-11,18450,2019
2021-02-12,19867,1417
2021-02-13,20221,354
2021-02-14,20235,14
2021-02-15,20633,398
2021-02-16,21310,677
2021-02-17,21830,520
2021-02-18,22558,728
2021-02-19,22934,376
2021-02-20,23306,372
2021-02-21,23433,127
2021-02-22,23724,291
2021-02-23,23961,237
2021-02-24,24907,946
2021-02-25,26985,2078
2021-02-26,28471,1486
2021-02-27,29370,899
2021-02-28,29465,95
2021-03-01,30169,704
2021-03-02,30736,567
2021-03-03,31919,1183
2021-03-04,33540,1621
2021-03-05,34629,1089
2021-03-06,35672,1043
2021-03-07,35744,72
2021-03-08,36298,554
2021-03-09,37277,979
2021-03-10,38901,1624
2021-03-11,41059,2158
2021-03-12,42585,1526
2021-03-13,43450,865
2021-03-14,43501,51
2021-03-15,44449,948
2021-03-16,45378,929
2021-03-17,46346,968
2021-03-18,47756,1410
2021-03-19,48812,1056
2021-03-20,49746,934
2021-03-21,49829,83
2021-03-22,50417,588
2021-03-23,50809,392
2021-03-24,51813,1004
2021-03-25,54226,2413
2021-03-26,55729,1503
2021-03-27,56799,1070
2021-03-28,56869,70
2021-03-29,57448,579
2021-03-30,58144,696
2021-03-31,59568,1424
2021-04-01,61898,2330
2021-04-02,63283,1385
2021-04-03,64618,1335
2021-04-04,64678,60
2021-04-05,65298,620
2021-04-06,66150,852
2021-04-07,67710,1560
2021-04-08,69340,1630
2021-04-09,70462,1122
2021-04-10,71257,795
2021-04-11,71366,109
2021-04-12,72111,745
2021-04-13,72710,599
2021-04-14,73737,1027
2021-04-15,75637,1900
2021-04-16,76742,1105
2021-04-17,78089,1347
2021-04-18,78159,70
2021-04-19,78821,662
2021-04-20,79353,532
2021-04-21,80376,1023
2021-04-22,81926,1550
2021-04-23,82962,1036
2021-04-24,83833,871
2021-04-25,83891,58
2021-04-26,84391,500
2021-04-27,84929,538
2021-04-28,85943,1014
2021-04-29,86998,1055
2021-04-30,87716,718
2021-05-01,88277,561
2021-05-02,88327,50
2021-05-03,88647,320
2021-05-04,89159,512
2021-05-05,90054,895
2021-05-06,91083,1029
2021-05-07,91826,743
2021-05-08,92312,486
2021-05-09,92359,47
2021-05-10,92701,342
2021-05-11,93034,333
2021-05-12,93625,591
2021-05-13,94646,1021
2021-05-14,95203,557
2021-05-15,95542,339
2021-05-16,95605,63
2021-05-17,96072,467
2021-05-18,96546,474
2021-05-19,97358,812
2021-05-20,98139,781
2021-05-21,98868,729
2021-05-22,99210,342
2021-05-23,99268,58
2021-05-24,99693,425
2021-05-25,99991,298
2021-05-26,100445,454
2021-05-27,101106,661
2021-05-28,101660,554
2021-05-29,101756,96
2021-05-30,101822,66
2021-05-31,101895,73
2021-06-01,102240,345
2021-06-02,102673,433
2021-06-03,103274,601
2021-06-04,103770,496
2021-06-05,103912,142
2021-06-06,103956,44
2021-06-07,104274,318
2021-06-08,104553,279
2021-06-09,104864,311
2021-06-10,105359,495
2021-06-11,105683,324
2021-06-12,105842,159
2021-06-13,105907,65
2021-06-14,106200,293
2021-06-15,106470,270
2021-06-16,106819,349
2021-06-17,107254,435
2021-06-18,107665,411
2021-06-19,107929,264
2021-06-20,107969,40
2021-06-21,108160,191
2021-06-22,108329,169
2021-06-23,108654,325
2021-06-24,109032,378
2021-06-25,109387,355
2021-06-26,109494,107
2021-06-27,109539,45
2021-06-28,109744,205
2021-06-29,109948,204
2021-06-30,110716,768
2021-07-01,111709,993
2021-07-02,112037,328
2021-07-03,112124,87
2021-07-04,112135,11
2021-07-05,112258,123
2021-07-06,112481,223
2021-07-07,112691,210
2021-07-08,112995,304
2021-07-09,113288,293
2021-07-10,113371,83
2021-07-11,113402,31
2021-07-12,113558,156
2021-07-13,113692,134
2021-07-14,114301,609
2021-07-15,115027,726
2021-07-16,115316,289
2021-07-17,115408,92
2021-07-18,115448,40
2021-07-19,115632,184
2021-07-20,115828,196
2021-07-21,116028,200
2021-07-22,116268,240
2021-07-23,116585,317
2021-07-24,116701,116
2021-07-25,116750,49
2021-07-26,116955,205
2021-07-27,117152,197
2021-07-28,117354,202
2021-07-29,117652,298
2021-07-30,117994,342
2021-07-31,118907,913
2021-08-01,118972,65
2021-08-02,119193,221
2021-08-03,119389,196
2021-08-04,119646,257
2021-08-05,120001,355
2021-08-06,120510,509
2021-08-07,120661,151
2021-08-08,120708,47
2021-08-09,120893,185
2021-08-10,121046,153
2021-08-11,121235,189
2021-08-12,121469,234
2021-08-13,121871,402
2021-08-14,122060,189
2021-08-15,122108,48
2021-08-16,122375,267
2021-08-17,122588,213
2021-08-18,122840,252
2021-08-19,123123,283
2021-08-20,123543,420
2021-08-21,124590,1047
2021-08-22,124655,65
2021-08-23,124966,311
2021-08-24,125179,213
2021-08-25,125416,237
2021-08-26,125713,297
2021-08-27,126156,443
2021-08-28,126329,173
2021-08-29,126385,56
2021-08-30,126611,226
2021-08-31,126786,175
2021-09-01,127014,228
2021-09-02,127235,221
2021-09-03,127614,379
2021-09-04,127756,142
2021-09-05,127815,59
2021-09-06,127866,51
2021-09-07,128051,185
2021-09-08,128249,198
2021-09-09,128538,289
2021-09-10,128946,408
2021-09-11,129097,151
2021-09-12,129159,62
2021-09-13,129328,169
2021-09-14,129522,194
2021-09-15,129674,152
2021-09-16,129945,271
2021-09-17,130250,305
2021-09-18,130367,117
2021-09-19,130408,41
2021-09-20,130564,156
2021-09-21,130732,168
2021-09-22,130897,165
2021-09-23,131140,243
2021-09-24,131515,375
2021-09-25,131624,109
2021-09-26,131657,33
2021-09-27,131785,128
2021-09-28,131914,129
2021-09-29,132079,165
2021-09-30,132296,217
2021-10-01,132617,321
2021-10-02,132685,68
2021-10-03,132727,42
2021-10-04,132856,129
2021-10-05,133002,146
2021-10-06,133184,182
2021-10-07,133390,206
2021-10-08,133654,264
2021-10-09,133735,81
2021-10-10,133780,45
2021-10-11,133908,128
2021-10-12,134038,130
2021-10-13,134199,161
2021-10-14,134392,193
2021-10-15,134641,249
2021-10-16,135486,845
2021-10-17,135528,42
2021-10-18,135685,157
2021-10-19,135816,131
2021-10-20,135920,104
2021-10-21,136089,169
2021-10-22,136547,458
2021-10-23,136746,199
2021-10-24,136887,141
2021-10-25,137401,514
2021-10-26,137945,544
2021-10-27,138539,594
2021-10-28,139360,821
2021-10-29,140327,967
2021-10-30,140508,181
2021-10-31,140620,112
2021-11-01,141193,573
2021-11-02,141694,501
2021-11-03,142278,584
2021-11-04,143140,862
2021-11-05,144150,1010
2021-11-06,144639,489
2021-11-07,144767,128
2021-11-08,145342,575
2021-11-09,145931,589
2021-11-10,146549,618
2021-11-11,147333,784
2021-11-12,148517,1184
2021-11-13,150369,1852
2021-11-14,150574,205
2021-11-15,151191,617
2021-11-16,151896,705
2021-11-17,152832,936
2021-11-18,153707,875
2021-11-19,154927,1220
2021-11-20,155497,570
2021-11-21,155683,186
2021-11-22,156264,581
2021-11-23,156851,587
2021-11-24,157465,614
2021-11-26,157773,308
2021-11-27,158062,289
2021-11-28,158214,152
2021-11-29,158833,619
2021-11-30,159621,788
2021-12-01,160434,813
2021-12-02,161652,1218
2021-12-03,162978,1326
2021-12-04,163852,874
2021-12-05,164037,185
2021-12-06,164711,674
2021-12-07,165368,657
2021-12-08,166162,794
2021-12-09,167181,1019
2021-12-10,168435,1254
2021-12-11,169451,1016
2021-12-12,169625,174
2021-12-13,170221,596
2021-12-14,170811,590
2021-12-15,171527,716
2021-12-16,172324,797
2021-12-17,173332,1008
2021-12-18,173577,245
2021-12-19,173731,154
2021-12-20,174421,690
2021-12-21,174906,485
2021-12-22,175622,716
2021-12-23,176219,597
2021-12-24,176336,117
2021-12-25,176337,1
2021-12-26,176464,127
2021-12-27,176863,399
2021-12-28,177320,457
2021-12-29,177742,422
2021-12-30,178297,555
2021-12-31,178458,161
2022-01-01,178479,21
2022-01-02,178595,116
2022-01-03,178979,384
2022-01-04,179397,418
2022-01-05,179985,588
2022-01-06,180735,750
2022-01-07,181795,1060
2022-01-08,182036,241
2022-01-09,182141,105
2022-01-10,182513,372
2022-01-11,182875,362
2022-01-12,183448,573
2022-01-13,184473,1025
2022-01-14,185242,769
2022-01-15,185396,154
2022-01-16,185476,80
2022-01-17,185752,276
2022-01-18,186049,297
2022-01-19,186409,360
2022-01-20,186853,444
2022-01-21,187446,593
2022-01-22,187588,142
2022-01-23,187677,89
2022-01-24,187914,237
2022-01-25,188160,246
2022-01-26,188460,300
2022-01-27,188773,313
2022-01-28,189384,611
2022-01-29,189529,145
2022-01-30,189585,56
2022-01-31,189759,174
2022-02-01,189981,222
2022-02-02,190182,201
2022-02-03,190416,234
2022-02-04,190767,351
2022-02-05,191198,431
2022-02-06,191257,59
2022-02-07,191482,225
2022-02-08,191592,110
2022-02-09,191780,188
2022-02-10,192083,303
2022-02-11,192373,290
2022-02-12,192478,105
2022-02-13,192523,45
2022-02-14,192611,88
2022-02-15,192730,119
2022-02-16,192837,107
2022-02-17,192991,154
2022-02-18,193218,227
