date,Greenlee_cume,Greenlee
2021-09-14,7252,25
2021-09-15,7264,12
2021-09-16,7283,19
2021-09-17,7324,41
2021-09-18,7327,3
2021-09-20,7385,58
2021-09-21,7414,29
2021-09-22,7421,7
2021-09-23,7444,23
2021-09-24,7464,20
2021-09-25,7491,27
2021-09-26,7492,1
2021-09-27,7507,15
2021-09-28,7520,13
2021-09-29,7531,11
2021-09-30,7564,33
2021-10-01,7584,20
2021-10-02,7586,2
2021-10-04,7613,27
2021-10-05,7623,10
2021-10-06,7629,6
2021-10-07,7647,18
2021-10-08,7662,15
2021-10-09,7664,2
2021-10-11,7675,11
2021-10-12,7686,11
2021-10-13,7694,8
2021-10-14,7706,12
2021-10-15,7722,16
2021-10-16,7726,4
2021-10-18,7746,20
2021-10-19,7750,4
2021-10-20,7757,7
2021-10-21,7774,17
2021-10-22,7790,16
2021-10-25,7815,25
2021-10-26,7845,30
2021-10-27,7870,25
2021-10-28,7891,21
2021-10-29,7914,23
2021-10-31,7915,1
2021-11-01,7940,25
2021-11-02,7964,24
2021-11-03,7988,24
2021-11-04,8195,207
2021-11-05,8239,44
2021-11-06,8242,3
2021-11-07,8243,1
2021-11-08,8308,65
2021-11-09,8328,20
2021-11-10,8337,9
2021-11-11,8356,19
2021-11-12,8453,97
2021-11-13,8460,7
2021-11-15,8485,25
2021-11-16,8615,130
2021-11-17,8650,35
2021-11-18,8711,61
2021-11-19,8749,38
2021-11-20,8750,1
2021-11-21,8751,1
2021-11-22,8829,78
2021-11-23,8845,16
2021-11-24,8865,20
2021-11-26,8867,2
2021-11-27,8978,111
2021-11-28,8981,3
2021-11-29,8993,12
2021-11-30,9026,33
2021-12-01,9067,41
2021-12-02,9142,75
2021-12-03,9241,99
2021-12-04,9243,2
2021-12-05,9250,7
2021-12-06,9273,23
2021-12-07,9294,21
2021-12-08,9316,22
2021-12-09,9368,52
2021-12-10,9405,37
2021-12-13,9427,22
2021-12-14,9442,15
2021-12-15,9455,13
2021-12-16,9540,85
2021-12-17,9566,26
2021-12-18,9567,1
2021-12-19,9569,2
2021-12-20,9597,28
2021-12-21,9612,15
2021-12-22,9626,14
2021-12-23,9640,14
2021-12-26,9641,1
2021-12-27,9661,20
2021-12-28,9691,30
2021-12-29,9710,19
2021-12-30,9737,27
2021-12-31,9740,3
2022-01-01,9746,6
2022-01-02,9747,1
2022-01-03,9768,21
2022-01-04,9787,19
2022-01-05,9847,60
2022-01-06,9868,21
2022-01-07,9893,25
2022-01-08,9895,2
2022-01-09,9900,5
2022-01-10,9935,35
2022-01-11,9954,19
2022-01-12,9972,18
2022-01-13,10000,28
2022-01-14,10032,32
2022-01-15,10034,2
2022-01-17,10038,4
2022-01-18,10049,11
2022-01-19,10058,9
2022-01-20,10065,7
2022-01-21,10081,16
2022-01-22,10087,6
2022-01-23,10089,2
2022-01-24,10103,14
2022-01-25,10117,14
2022-01-26,10126,9
2022-01-27,10139,13
2022-01-28,10167,28
2022-01-29,10169,2
2022-01-30,10171,2
2022-01-31,10185,14
2022-02-01,10194,9
2022-02-02,10204,10
2022-02-03,10210,6
2022-02-04,10236,26
2022-02-05,10237,1
2022-02-07,10239,2
2022-02-08,10245,6
2022-02-09,10248,3
2022-02-10,10256,8
2022-02-11,10262,6
2022-02-12,10265,3
2022-02-14,10274,9
2022-02-15,10277,3
2022-02-16,10282,5
2022-02-17,10303,21
2022-02-18,10308,5
