date,Pima_cume,Pima
2020-12-01,79,
2020-12-02,83,4
2020-12-03,91,8
2020-12-04,94,3
2020-12-05,95,1
2020-12-06,97,2
2020-12-07,100,3
2020-12-08,102,2
2020-12-09,111,9
2020-12-10,114,3
2020-12-11,123,9
2020-12-12,129,6
2020-12-13,132,3
2020-12-14,139,7
2020-12-15,166,27
2020-12-16,176,10
2020-12-17,1395,1219
2020-12-18,2768,1373
2020-12-19,3504,736
2020-12-20,3530,26
2020-12-21,5041,1511
2020-12-22,6608,1567
2020-12-23,8495,1887
2020-12-24,9555,1060
2020-12-25,9563,8
2020-12-26,10357,794
2020-12-27,10530,173
2020-12-28,12346,1816
2020-12-29,14286,1940
2020-12-30,16389,2103
2020-12-31,17971,1582
2021-01-01,19000,1029
2021-01-02,19665,665
2021-01-03,20041,376
2021-01-04,21864,1823
2021-01-05,23645,1781
2021-01-06,25784,2139
2021-01-07,28050,2266
2021-01-08,30697,2647
2021-01-09,32792,2095
2021-01-10,33251,459
2021-01-11,36098,2847
2021-01-12,38964,2866
2021-01-13,41582,2618
2021-01-14,44147,2565
2021-01-15,48379,4232
2021-01-16,49858,1479
2021-01-17,50419,561
2021-01-18,54420,4001
2021-01-19,58650,4230
2021-01-20,63669,5019
2021-01-21,69217,5548
2021-01-22,75914,6697
2021-01-23,79402,3488
2021-01-24,80514,1112
2021-01-25,87842,7328
2021-01-26,94677,6835
2021-01-27,102137,7460
2021-01-28,109194,7057
2021-01-29,116408,7214
2021-01-30,121438,5030
2021-01-31,122861,1423
2021-02-01,129928,7067
2021-02-02,136547,6619
2021-02-03,143731,7184
2021-02-04,151123,7392
2021-02-05,159985,8862
2021-02-06,164882,4897
2021-02-07,166188,1306
2021-02-08,173357,7169
2021-02-09,179845,6488
2021-02-10,187640,7795
2021-02-11,195685,8045
2021-02-12,204771,9086
2021-02-13,210044,5273
2021-02-14,211153,1109
2021-02-15,217450,6297
2021-02-16,224632,7182
2021-02-17,232384,7752
2021-02-18,240052,7668
2021-02-19,246013,5961
2021-02-20,250236,4223
2021-02-21,251162,926
2021-02-22,256575,5413
2021-02-23,262997,6422
2021-02-24,271386,8389
2021-02-25,281532,10146
2021-02-26,293684,12152
2021-02-27,301536,7852
2021-02-28,305406,3870
2021-03-01,316444,11038
2021-03-02,325381,8937
2021-03-03,335680,10299
2021-03-04,344375,8695
2021-03-05,354634,10259
2021-03-06,361746,7112
2021-03-07,365942,4196
2021-03-08,376399,10457
2021-03-09,386724,10325
2021-03-10,399078,12354
2021-03-11,411193,12115
2021-03-12,424040,12847
2021-03-13,432119,8079
2021-03-14,436044,3925
2021-03-15,445257,9213
2021-03-16,455103,9846
2021-03-17,466116,11013
2021-03-18,477056,10940
2021-03-19,488729,11673
2021-03-20,495512,6783
2021-03-21,501432,5920
2021-03-22,510383,8951
2021-03-23,520710,10327
2021-03-24,532815,12105
2021-03-25,546339,13524
2021-03-26,560621,14282
2021-03-27,569395,8774
2021-03-28,575284,5889
2021-03-29,586007,10723
2021-03-30,598187,12180
2021-03-31,611995,13808
2021-04-01,625435,13440
2021-04-02,638306,12871
2021-04-03,646927,8621
