date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11610,13074,12240,9879,6109,99
1/10/2021,19762,20100,19102,16060,11925,197
1/11/2021,20993,21206,20331,17035,13769,229
1/12/2021,22962,23180,22346,18718,18592,308
1/13/2021,24959,25300,24566,20393,24148,370
1/14/2021,26886,27419,26839,22307,30177,405
1/15/2021,29078,29424,28966,24102,35081,458
1/16/2021,30437,30612,30240,25276,38267,486
1/17/2021,31395,31507,31199,26242,41410,510
1/18/2021,32437,32444,32348,27372,46600,537
1/19/2021,33709,33657,33667,28674,52879,597
1/2/2021,13131,14446,13488,10966,6866,119
1/20/2021,34990,34930,35294,30220,59877,635
1/21/2021,36461,36423,37152,32087,68048,680
1/22/2021,39319,39050,40102,35109,75985,767
1/23/2021,41913,41106,42584,37591,80836,837
1/24/2021,43175,42283,43862,38999,85966,876
1/25/2021,44480,43437,45297,40583,93450,919
1/26/2021,46136,44884,47025,42469,104325,970
1/27/2021,47603,46193,48529,44121,114704,1004
1/28/2021,48808,47277,49752,45541,125556,1033
1/29/2021,50834,48938,51475,47372,136260,1094
1/3/2021,13862,15025,14001,11405,7111,134
1/30/2021,52561,50345,53065,48939,141272,1149
1/31/2021,53178,50890,53705,49622,144935,1173
1/4/2021,14883,15956,14956,12204,7984,140
1/5/2021,15827,16799,15815,13017,8768,155
1/6/2021,16993,17760,16776,13947,9521,163
1/7/2021,17901,18568,17597,14731,10280,174
1/8/2021,18705,19247,18252,15302,10778,178
1/9/2021,19389,19794,18793,15759,11596,193
10/1/2021,491521,348826,361768,382533,619942,215650
10/10/2021,496997,351729,364126,384312,622346,218374
10/11/2021,497816,352157,364478,384607,622763,218768
10/12/2021,498180,352332,364648,384734,622943,218979
10/13/2021,498758,352640,364931,384950,623283,219252
10/14/2021,499470,352986,365254,385199,623633,219530
10/15/2021,500362,353432,365651,385475,623915,219866
10/16/2021,500976,353675,365872,385651,624060,220112
10/17/2021,501412,353853,366002,385741,624151,220264
10/18/2021,502133,354237,366337,386008,624523,220544
10/19/2021,502760,354597,366579,386232,624832,220833
10/2/2021,492170,349147,362050,382733,620143,216003
10/20/2021,503404,354945,366827,386457,625128,221167
10/21/2021,504027,355291,367111,386661,625408,221427
10/22/2021,504769,355737,367492,386971,625829,221786
