date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4293,4511,3798,3578,2449,27
1/10/2021,6555,6506,5679,5525,5094,56
1/11/2021,6866,6785,5950,5806,5494,66
1/12/2021,7193,7048,6213,6069,6028,74
1/13/2021,7411,7284,6457,6319,6491,81
1/14/2021,7712,7591,6779,6616,6930,85
1/15/2021,8322,8171,7360,7179,8266,93
1/16/2021,8559,8368,7543,7347,8551,95
1/17/2021,8641,8426,7590,7404,8689,99
1/18/2021,8983,8730,7915,7692,10266,104
1/19/2021,9350,9017,8238,8019,11942,114
1/2/2021,4464,4634,3904,3693,2584,28
1/20/2021,9837,9563,8755,8503,14091,125
1/21/2021,10233,10008,9249,8985,17210,133
1/22/2021,10923,10696,9995,9731,20275,142
1/23/2021,11197,10932,10188,9932,22062,147
1/24/2021,11338,11063,10298,10040,22392,150
1/25/2021,12055,11706,11044,10803,25681,165
1/26/2021,12760,12286,11699,11457,28732,173
1/27/2021,13481,12878,12360,12178,31927,181
1/28/2021,14314,13515,13036,12908,35280,192
1/29/2021,15227,14241,13770,13664,38383,209
1/3/2021,4553,4723,3979,3750,2640,29
1/30/2021,15872,14675,14121,14062,41103,215
1/31/2021,16041,14786,14238,14199,41859,219
1/4/2021,4888,5046,4247,4033,2911,37
1/5/2021,5220,5371,4512,4325,3239,40
1/6/2021,5635,5709,4934,4694,3589,46
1/7/2021,5934,5948,5139,4975,4015,50
1/8/2021,6205,6239,5422,5261,4280,53
1/9/2021,6457,6411,5591,5446,5017,56
10/1/2021,130618,83545,82937,99937,201504,57097
10/10/2021,132027,84291,83453,100388,202029,57803
10/11/2021,132219,84407,83527,100451,202109,57915
10/12/2021,132336,84461,83558,100471,202151,57969
10/13/2021,132475,84545,83615,100519,202212,58049
10/14/2021,132684,84648,83681,100583,202293,58137
10/15/2021,132921,84753,83798,100656,202360,58232
10/16/2021,133031,84811,83834,100696,202395,58271
10/17/2021,133113,84847,83860,100708,202412,58311
10/18/2021,133299,84952,83927,100769,202471,58376
10/19/2021,133431,85034,84000,100829,202548,58449
10/2/2021,130726,83601,82986,99970,201538,57167
10/20/2021,133580,85099,84070,100889,202605,58524
10/21/2021,133732,85182,84162,100947,202655,58598
10/22/2021,133923,85289,84239,101028,202788,58677
10/23/2021,134029,85339,84276,101076,202878,58733
10/24/2021,134084,85364,84293,101099,202935,58775
10/25/2021,134257,85443,84352,101163,203141,58837
10/26/2021,134423,85571,84449,101262,203353,59002
10/27/2021,134631,85711,84550,101349,203558,59249
10/28/2021,134798,85791,84618,101430,203770,59304
10/29/2021,134996,85899,84701,101526,203950,59383
10/3/2021,130806,83637,83010,99985,201565,57206
10/30/2021,135073,85940,84726,101561,204054,59418
10/31/2021,135119,85965,84747,101577,204098,59435
10/4/2021,131032,83738,83092,100036,201653,57296
10/5/2021,131233,83832,83153,100106,201740,57374
10/6/2021,131445,83960,83225,100163,201812,57467
10/7/2021,131587,84058,83280,100229,201863,57551
10/8/2021,131851,84176,83368,100301,201933,57667
10/9/2021,131952,84243,83421,100355,201980,57759
11/1/2021,135312,86082,84841,101675,204309,59503
11/10/2021,136802,86898,85438,102322,205696,64959
11/11/2021,136949,86968,85516,102404,205893,65878
11/12/2021,137144,87066,85606,102493,206068,66843
11/13/2021,137234,87148,85665,102554,206145,68287
11/14/2021,137319,87218,85709,102592,206201,69293
11/15/2021,137540,87349,85824,102692,206350,70394
11/16/2021,137838,87516,85991,102814,206562,71487
11/17/2021,138062,87656,86090,102904,206788,72371
11/18/2021,138275,87771,86172,102997,206969,73056
11/19/2021,138511,87918,86267,103123,207132,74029
11/2/2021,135508,86192,84916,101749,204502,59601
11/20/2021,138634,88018,86346,103200,207195,74940
11/21/2021,138733,88079,86392,103254,207252,75271
11/22/2021,138922,88181,86480,103391,207427,75801
11/23/2021,139146,88300,86585,103509,207602,76522
11/24/2021,139342,88440,86696,103632,207764,77364
11/25/2021,139350,88443,86697,103633,207764,77365
11/26/2021,139487,88523,86761,103710,207855,77780
11/27/2021,139593,88616,86825,103781,207920,78235
11/28/2021,139686,88673,86879,103844,207975,78446
11/29/2021,139851,88768,86977,103940,208131,78862
11/3/2021,135673,86288,84980,101819,204632,59763
11/30/2021,140036,88877,87074,104054,208293,79406
11/4/2021,135832,86366,85049,101885,204790,59908
11/5/2021,136043,86470,85138,101992,204953,60146
11/6/2021,136146,86531,85171,102041,205065,60799
11/7/2021,136233,86585,85209,102082,205124,61719
11/8/2021,136457,86700,85305,102181,205329,62891
11/9/2021,136632,86788,85382,102257,205557,63934
12/1/2020,15,12,17,13,22,
