date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20749,23039,21204,18534,13435,179
1/10/2021,34247,35303,33470,30414,31115,398
1/11/2021,36167,37117,35457,32108,35503,453
1/12/2021,38928,39809,38273,34662,43386,548
1/13/2021,41669,42742,41423,37424,52423,626
1/14/2021,44411,45798,44682,40485,62076,684
1/15/2021,47870,49055,48106,43648,71544,777
1/16/2021,49642,50627,49789,45269,76983,814
1/17/2021,50737,51639,50868,46359,80493,843
1/18/2021,52382,53161,52621,48119,88560,878
1/19/2021,54428,55036,54684,50334,98744,965
1/2/2021,22630,24749,22772,19957,14569,204
1/20/2021,56952,57599,57748,53557,111246,1075
1/21/2021,59745,60546,61248,57211,127254,1210
1/22/2021,64208,64708,65864,62146,143181,1344
1/23/2021,67454,67460,68940,65337,153806,1480
1/24/2021,68955,68846,70455,67021,161521,1527
1/25/2021,71324,71005,73063,69986,175303,1596
1/26/2021,74217,73524,75957,73222,192738,1689
1/27/2021,77331,76174,78933,76663,211811,1779
1/28/2021,80429,78828,81998,80417,233284,1901
1/29/2021,84278,81996,85408,84212,253444,2075
1/3/2021,23509,25490,23436,20509,14951,221
1/30/2021,87059,84130,87751,86668,264941,2234
1/31/2021,87967,84858,88618,87712,271019,2270
1/4/2021,25213,27143,25066,22032,16986,240
1/5/2021,26981,28821,26665,23627,19219,268
1/6/2021,29163,30760,28729,25700,22431,325
1/7/2021,30952,32415,30512,27520,25876,356
1/8/2021,32652,34016,32186,29208,28404,374
1/9/2021,33726,34861,33036,30003,30609,393
10/1/2021,818293,559457,577233,659302,1187223,365533
10/10/2021,827906,564531,581329,662612,1192179,370134
10/11/2021,829243,565295,581904,663121,1193005,370803
10/12/2021,830005,565664,582206,663358,1193408,371226
10/13/2021,831053,566228,582693,663744,1194055,371715
10/14/2021,832374,566881,583275,664242,1194810,372226
10/15/2021,833927,567638,583957,664764,1195428,372807
10/16/2021,834904,568061,584323,665068,1195702,374074
10/17/2021,835624,568355,584546,665226,1195874,374332
10/18/2021,836882,569063,585115,665718,1196604,374818
10/19/2021,837968,569679,585576,666191,1197263,375343
10/2/2021,819270,559945,577681,659650,1187621,366069
10/20/2021,839031,570233,586021,666635,1197909,375860
10/21/2021,840155,570846,586558,667086,1198536,376298
10/22/2021,841579,571685,587247,667704,1199830,376914
10/23/2021,842420,572153,587681,668103,1200619,377302
10/24/2021,842886,572437,587908,668353,1201133,377539
10/25/2021,844107,573118,588507,668970,1202785,378004
10/26/2021,845329,573835,589121,669564,1204383,378615
10/27/2021,846617,574567,589818,670262,1205978,379332
10/28/2021,847922,575279,590405,670944,1207510,379793
10/29/2021,849206,576068,591087,671634,1208801,380347
10/3/2021,819789,560188,577860,659801,1187833,366315
10/30/2021,849896,576445,591399,671968,1209331,380642
10/31/2021,850269,576653,591592,672141,1209695,380763
10/4/2021,821180,560859,578463,660231,1188697,366941
10/5/2021,822660,561582,579003,660696,1189601,367546
10/6/2021,824064,562357,579602,661139,1190309,368188
10/7/2021,825061,562964,580073,661573,1190886,368727
10/8/2021,826371,563699,580641,662041,1191506,369416
10/9/2021,827343,564231,581076,662400,1191882,369903
11/1/2021,851422,577286,592152,672741,1211030,381225
11/10/2021,862019,583001,597219,677903,1221218,414833
11/11/2021,863227,583631,597823,678517,1222511,419829
11/12/2021,864675,584470,598545,679212,1223750,425445
11/13/2021,865663,585090,599032,679727,1224381,433220
11/14/2021,866343,585497,599400,680064,1224836,435837
11/15/2021,867780,586332,600146,680846,1226242,439983
11/16/2021,869272,587160,600908,681641,1227791,443971
11/17/2021,870634,587952,601569,682437,1229370,448922
11/18/2021,872146,588734,602248,683235,1230844,452985
11/19/2021,873808,589739,603071,684101,1232082,457758
11/2/2021,852745,577983,592761,673346,1212389,381725
11/20/2021,874868,590430,603678,684669,1232655,464236
11/21/2021,875636,590821,604065,685091,1233051,465925
11/22/2021,877052,591622,604814,686088,1234293,469107
11/23/2021,878815,592475,605654,687074,1235557,472663
11/24/2021,880232,593341,606396,687929,1236624,476746
11/25/2021,880253,593348,606398,687933,1236645,476757
11/26/2021,881350,593999,606970,688647,1237338,478935
11/27/2021,882097,594477,607371,689133,1237813,480474
11/28/2021,882747,594863,607716,689554,1238198,481336
11/29/2021,883990,595657,608418,690428,1239442,484200
11/3/2021,853866,578559,593282,673871,1213457,382557
11/30/2021,885414,596497,609236,691368,1240752,487399
11/4/2021,854992,579152,593823,674444,1214719,384785
11/5/2021,856531,579958,594610,675169,1216006,388412
11/6/2021,857463,580482,595068,675599,1216739,393954
11/7/2021,858150,580874,595379,675892,1217191,396540
11/8/2021,859509,581641,596012,676640,1218616,401515
11/9/2021,860837,582351,596641,677325,1220072,406107
12/1/2020,61,57,66,42,57,1
12/1/2021,887016,597466,610067,692468,1242258,490263
12/10/2020,83,80,96,77,103,3
