date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,626,984,955,758,543,6
1/10/2021,1165,1717,1758,1488,2310,14
1/11/2021,1213,1798,1845,1555,2490,19
1/12/2021,1301,1914,1968,1654,2772,19
1/13/2021,1413,2052,2118,1831,3180,21
1/14/2021,1511,2234,2278,1980,3704,22
1/15/2021,1631,2391,2458,2115,4084,23
1/16/2021,1689,2480,2559,2207,4701,26
1/17/2021,1708,2509,2604,2243,4756,26
1/18/2021,1774,2624,2680,2341,4979,27
1/19/2021,1846,2700,2763,2426,5486,30
1/2/2021,707,1102,1084,864,624,7
1/20/2021,1922,2826,2871,2549,6261,35
1/21/2021,2015,2958,3042,2718,7012,39
1/22/2021,2164,3125,3226,2910,7771,42
1/23/2021,2246,3292,3388,3067,8364,45
1/24/2021,2282,3325,3449,3098,8525,47
1/25/2021,2361,3398,3539,3225,9125,49
1/26/2021,2434,3482,3636,3342,9700,50
1/27/2021,2546,3609,3795,3532,10427,51
1/28/2021,2624,3722,3915,3683,11444,51
1/29/2021,2736,3845,4055,3866,12454,59
1/3/2021,735,1147,1130,888,647,7
1/30/2021,2806,3934,4191,4023,13243,62
1/31/2021,2842,3956,4223,4052,13397,64
1/4/2021,798,1246,1223,977,876,8
1/5/2021,892,1358,1313,1073,1111,9
1/6/2021,1008,1484,1451,1200,1379,11
1/7/2021,1071,1573,1564,1305,1716,13
1/8/2021,1123,1657,1697,1440,2152,14
1/9/2021,1155,1702,1742,1477,2289,14
10/1/2021,35805,29770,31518,36794,75966,17988
10/10/2021,36483,30191,31811,36991,76214,18339
10/11/2021,36585,30259,31859,37020,76253,18399
10/12/2021,36645,30290,31885,37036,76274,18420
10/13/2021,36724,30332,31917,37051,76294,18449
10/14/2021,36803,30381,31952,37084,76315,18472
10/15/2021,36907,30441,31996,37127,76349,18519
10/16/2021,36972,30474,32025,37144,76363,18545
10/17/2021,37011,30504,32044,37157,76372,18561
10/18/2021,37091,30558,32087,37188,76415,18583
10/19/2021,37154,30594,32116,37215,76440,18627
10/2/2021,35855,29809,31551,36822,75981,18029
10/20/2021,37209,30637,32155,37243,76476,18649
10/21/2021,37300,30679,32187,37272,76501,18682
10/22/2021,37395,30744,32236,37309,76552,18718
10/23/2021,37464,30800,32267,37326,76581,18745
10/24/2021,37493,30816,32283,37334,76606,18761
10/25/2021,37562,30866,32326,37359,76681,18780
10/26/2021,37648,30919,32377,37382,76743,18822
10/27/2021,37738,30976,32421,37424,76808,18855
10/28/2021,37858,31040,32464,37467,76887,18880
10/29/2021,37954,31092,32516,37511,76932,18911
10/3/2021,35904,29837,31566,36833,75988,18047
10/30/2021,38015,31132,32544,37526,76955,18926
10/31/2021,38040,31149,32561,37535,76962,18938
10/4/2021,35987,29896,31611,36855,76043,18104
10/5/2021,36079,29947,31636,36886,76083,18150
10/6/2021,36191,30010,31684,36914,76125,18218
10/7/2021,36272,30060,31711,36937,76165,18254
10/8/2021,36368,30126,31754,36969,76186,18289
10/9/2021,36446,30168,31791,36983,76199,18323
11/1/2021,38094,31191,32591,37567,77033,18965
11/10/2021,38769,31565,32921,37820,77494,19888
11/11/2021,38839,31610,32957,37851,77551,20088
11/12/2021,38929,31671,32991,37874,77621,20304
11/13/2021,38976,31697,33015,37891,77643,20548
11/14/2021,39006,31718,33028,37899,77666,20623
11/15/2021,39069,31766,33070,37934,77732,20773
11/16/2021,39134,31813,33098,37966,77787,20945
11/17/2021,39210,31861,33133,38000,77844,21134
11/18/2021,39285,31904,33167,38027,77917,21273
11/19/2021,39342,31951,33206,38060,77966,21452
11/2/2021,38168,31232,32623,37593,77096,18987
11/20/2021,39396,31987,33235,38074,77985,21857
11/21/2021,39428,31998,33251,38098,78006,21909
11/22/2021,39506,32034,33295,38135,78073,22004
11/23/2021,39610,32093,33331,38178,78140,22157
11/24/2021,39685,32146,33357,38219,78184,22355
11/25/2021,39686,32146,33357,38219,78184,22355
11/26/2021,39726,32169,33389,38257,78218,22466
11/27/2021,39744,32183,33402,38271,78232,22522
11/28/2021,39761,32194,33411,38284,78250,22553
11/29/2021,39813,32232,33436,38331,78314,22631
11/3/2021,38241,31276,32664,37621,77147,19013
11/30/2021,39881,32269,33469,38375,78392,22740
11/4/2021,38295,31312,32697,37651,77213,19050
11/5/2021,38384,31370,32762,37685,77298,19150
11/6/2021,38472,31412,32785,37710,77320,19299
11/7/2021,38529,31428,32801,37722,77338,19361
11/8/2021,38622,31472,32844,37760,77405,19507
11/9/2021,38705,31522,32886,37791,77450,19691
12/1/2020,1,1,2,,1,
12/1/2021,39967,32312,33507,38418,78461,22882
12/10/2020,2,1,2,,2,
12/10/2021,40500,32642,33811,38796,79226,23919
12/11/2020,2,1,2,,2,
12/11/2021,40530,32665,33833,38817,79255,24055
12/12/2020,2,1,2,,2,
12/12/2021,40551,32677,33841,38829,79281,24085
12/13/2020,2,1,2,,2,
12/13/2021,40610,32704,33861,38873,79376,24157
12/14/2020,2,1,2,,2,
12/14/2021,40647,32729,33891,38914,79452,24233
12/15/2020,2,1,2,,2,
12/15/2021,40703,32756,33924,38959,79540,24317
12/16/2020,3,2,6,,2,
12/16/2021,40773,32804,33964,39023,79662,24486
12/17/2020,11,13,18,4,4,
12/17/2021,40823,32837,33987,39064,79758,24588
12/18/2020,21,22,27,9,5,
12/18/2021,40851,32855,34006,39087,79800,24736
12/19/2020,25,30,33,15,8,
12/19/2021,40874,32869,34018,39115,79838,24765
12/2/2020,1,1,2,,1,
12/2/2021,40045,32359,33544,38470,78540,23005
12/20/2020,25,35,34,19,9,
12/20/2021,40938,32905,34049,39178,79969,24913
12/21/2020,51,82,80,36,22,1
12/21/2021,40997,32937,34086,39248,80104,25031
12/22/2020,109,153,138,81,38,1
12/22/2021,41053,32978,34126,39290,80210,25169
12/23/2020,167,242,249,158,72,2
12/23/2021,41107,33002,34162,39336,80303,25279
12/24/2020,184,262,265,172,75,2
12/24/2021,41131,33019,34173,39350,80337,25301
12/25/2020,184,262,265,172,75,2
12/25/2021,41131,33019,34173,39350,80337,25301
12/26/2020,238,362,341,229,98,3
12/26/2021,41152,33031,34181,39367,80371,25328
12/27/2020,254,392,356,241,100,3
12/27/2021,41201,33069,34214,39405,80440,25422
12/28/2020,314,505,489,339,136,3
12/28/2021,41260,33094,34240,39464,80547,25555
12/29/2020,420,665,651,480,191,4
12/29/2021,41280,33102,34252,39481,80568,25622
12/3/2020,2,1,2,,1,
12/3/2021,40117,32403,33575,38520,78612,23138
12/30/2020,550,883,844,661,321,4
12/31/2020,623,978,949,750,500,5
12/4/2020,2,1,2,,1,
12/4/2021,40145,32424,33592,38536,78652,23215
12/5/2020,2,1,2,,1,
12/5/2021,40167,32437,33604,38548,78684,23243
12/6/2020,2,1,2,,1,
12/6/2021,40227,32476,33653,38594,78778,23368
12/7/2020,2,1,2,,1,
12/7/2021,40301,32515,33688,38659,78891,23517
12/8/2020,2,1,2,,1,
12/8/2021,40370,32549,33732,38698,79005,23647
12/9/2020,2,1,2,,2,
12/9/2021,40443,32608,33774,38760,79132,23808
2/1/2021,2922,4063,4323,4151,14248,67
2/10/2021,3633,4861,5234,5423,24615,92
2/11/2021,3701,4927,5319,5557,26379,95
2/12/2021,3802,5035,5459,5747,28408,101
2/13/2021,4001,5271,5727,5970,29894,111
2/14/2021,4032,5311,5776,6028,30243,112
2/15/2021,4082,5355,5824,6114,31034,117
2/16/2021,4156,5425,5871,6187,32052,126
2/17/2021,4238,5482,5927,6278,33094,131
2/18/2021,4312,5541,5983,6339,34226,143
2/19/2021,4383,5608,6051,6411,34862,151
2/2/2021,2994,4154,4440,4308,15183,67
2/20/2021,4525,5704,6140,6484,35366,164
2/21/2021,4537,5717,6152,6504,35646,165
2/22/2021,4570,5755,6178,6560,36063,168
2/23/2021,4608,5795,6227,6625,36665,169
2/24/2021,4662,5860,6283,6698,37677,174
2/25/2021,4748,5952,6380,6876,39326,180
2/26/2021,4837,6037,6477,7045,41126,185
2/27/2021,4884,6070,6526,7121,41672,187
2/28/2021,4898,6081,6552,7171,42036,187
2/3/2021,3107,4300,4573,4449,16218,69
2/4/2021,3183,4403,4684,4570,17259,70
2/5/2021,3339,4555,4861,4762,18338,74
2/6/2021,3397,4633,4950,4921,19714,82
2/7/2021,3415,4639,4965,4949,20077,82
2/8/2021,3468,4691,5034,5085,21396,83
2/9/2021,3520,4758,5122,5261,22852,88
3/1/2021,4953,6140,6640,7373,43171,191
3/10/2021,5617,6812,7535,11813,52048,239
3/11/2021,5781,7050,7734,12793,53290,245
3/12/2021,5929,7134,7917,13487,54163,253
3/13/2021,6014,7217,8008,13923,54559,259
3/14/2021,6055,7254,8074,14280,54783,263
3/15/2021,6158,7332,8232,15043,55377,272
3/16/2021,6286,7470,8449,15868,56274,278
3/17/2021,6504,7654,8723,16754,57212,292
3/18/2021,6691,7842,8994,17621,58234,301
3/19/2021,6955,8112,9332,18371,58973,330
3/2/2021,5018,6208,6748,7596,44477,195
3/20/2021,7085,8241,9562,18713,59365,340
3/21/2021,7191,8377,9738,19013,59625,354
3/22/2021,7460,8678,10084,19565,60177,400
3/23/2021,7802,9016,10534,20179,60821,439
3/24/2021,8184,9386,11057,20790,61407,506
3/25/2021,8601,9746,11525,21228,61944,560
3/26/2021,8967,10121,11939,21890,62468,620
3/27/2021,9252,10414,12269,22143,62658,689
3/28/2021,9529,10650,12530,22368,62845,765
3/29/2021,9932,10994,12950,22671,63164,836
3/3/2021,5116,6294,6860,8062,46221,208
3/30/2021,10307,11326,13376,22949,63459,917
3/31/2021,10663,11673,13839,23284,63723,1015
3/4/2021,5226,6432,7003,8659,47871,211
